rate,example_id,selected_times,token_count,token_ratio
0.15,4,22,6,0.0023032629558541267
0.15,4,23,7,0.002687140115163148
0.15,4,24,4,0.0015355086372360845
0.15,4,25,1,0.00038387715930902113
0.15,4,26,3,0.0011516314779270633
0.15,4,27,5,0.0019193857965451055
0.15,4,28,3,0.0011516314779270633
0.15,4,29,3,0.0011516314779270633
0.15,4,30,2,0.0007677543186180423
0.15,4,31,9,0.00345489443378119
0.15,4,32,4,0.0015355086372360845
0.15,4,33,7,0.002687140115163148
0.15,4,34,8,0.003071017274472169
0.15,4,35,267,0.10249520153550863
0.25,4,0,1337,0.5132437619961612
0.25,4,1,279,0.1071017274472169
0.25,4,2,111,0.042610364683301344
0.25,4,3,60,0.023032629558541268
0.25,4,4,44,0.01689059500959693
0.25,4,5,33,0.012667946257197697
0.25,4,6,18,0.00690978886756238
0.25,4,7,15,0.005758157389635317
0.25,4,8,12,0.004606525911708253
0.25,4,9,12,0.004606525911708253
0.25,4,10,12,0.004606525911708253
0.25,4,11,8,0.003071017274472169
0.25,4,12,11,0.004222648752399232
0.25,4,13,8,0.003071017274472169
0.25,4,14,11,0.004222648752399232
0.25,4,15,10,0.003838771593090211
0.25,4,16,9,0.00345489443378119
0.25,4,17,6,0.0023032629558541267
0.25,4,18,8,0.003071017274472169
0.25,4,19,5,0.0019193857965451055
0.25,4,20,4,0.0015355086372360845
0.25,4,21,6,0.0023032629558541267
0.25,4,22,4,0.0015355086372360845
0.25,4,23,10,0.003838771593090211
0.25,4,24,10,0.003838771593090211
0.25,4,25,3,0.0011516314779270633
0.25,4,26,5,0.0019193857965451055
0.25,4,27,6,0.0023032629558541267
0.25,4,28,5,0.0019193857965451055
0.25,4,29,3,0.0011516314779270633
0.25,4,30,8,0.003071017274472169
0.25,4,31,3,0.0011516314779270633
0.25,4,32,17,0.006525911708253359
0.25,4,33,13,0.0049904030710172746
0.25,4,34,16,0.006142034548944338
0.25,4,35,483,0.1854126679462572
0.3,4,0,1216,0.46679462571976965
0.3,4,1,271,0.10403071017274472
0.3,4,2,108,0.04145873320537428
0.3,4,3,61,0.023416506717850286
0.3,4,4,44,0.01689059500959693
0.3,4,5,38,0.014587332053742802
0.3,4,6,22,0.008445297504798464
0.3,4,7,16,0.006142034548944338
0.3,4,8,3,0.0011516314779270633
0.3,4,9,10,0.003838771593090211
0.3,4,10,10,0.003838771593090211
0.3,4,11,3,0.0011516314779270633
0.3,4,12,13,0.0049904030710172746
0.3,4,13,9,0.00345489443378119
0.3,4,14,14,0.005374280230326296
0.3,4,15,12,0.004606525911708253
0.3,4,16,8,0.003071017274472169
0.3,4,17,8,0.003071017274472169
0.3,4,18,6,0.0023032629558541267
0.3,4,19,5,0.0019193857965451055
0.3,4,20,4,0.0015355086372360845
0.3,4,21,9,0.00345489443378119
0.3,4,22,3,0.0011516314779270633
0.3,4,23,10,0.003838771593090211
0.3,4,24,10,0.003838771593090211
0.3,4,25,4,0.0015355086372360845
0.3,4,26,8,0.003071017274472169
0.3,4,27,5,0.0019193857965451055
0.3,4,28,2,0.0007677543186180423
0.3,4,29,6,0.0023032629558541267
0.3,4,30,3,0.0011516314779270633
0.3,4,31,10,0.003838771593090211
0.3,4,32,7,0.002687140115163148
0.3,4,33,18,0.00690978886756238
0.3,4,34,19,0.007293666026871401
0.3,4,35,610,0.23416506717850288
0.5,4,0,806,0.309404990403071
0.5,4,1,212,0.08138195777351248
0.5,4,2,86,0.03301343570057581
0.5,4,3,48,0.018426103646833013
0.5,4,4,36,0.01381957773512476
0.5,4,5,25,0.009596928982725527
0.5,4,6,21,0.008061420345489444
0.5,4,7,8,0.003071017274472169
0.5,4,8,15,0.005758157389635317
0.5,4,9,10,0.003838771593090211
0.5,4,10,13,0.0049904030710172746
0.5,4,11,7,0.002687140115163148
0.5,4,12,7,0.002687140115163148
0.5,4,13,6,0.0023032629558541267
0.5,4,14,8,0.003071017274472169
0.5,4,15,11,0.004222648752399232
0.5,4,16,8,0.003071017274472169
0.5,4,17,12,0.004606525911708253
0.5,4,18,4,0.0015355086372360845
0.5,4,19,6,0.0023032629558541267
0.5,4,20,10,0.003838771593090211
0.5,4,21,4,0.0015355086372360845
0.5,4,22,5,0.0019193857965451055
0.5,4,23,7,0.002687140115163148
0.5,4,24,6,0.0023032629558541267
0.5,4,25,6,0.0023032629558541267
0.5,4,26,6,0.0023032629558541267
0.5,4,27,2,0.0007677543186180423
0.5,4,28,2,0.0007677543186180423
0.5,4,29,5,0.0019193857965451055
0.5,4,30,6,0.0023032629558541267
0.5,4,31,4,0.0015355086372360845
0.5,4,32,11,0.004222648752399232
0.5,4,33,23,0.008829174664107486
0.5,4,34,23,0.008829174664107486
0.5,4,35,1136,0.436084452975048
0.8,4,0,258,0.09904030710172745
0.8,4,1,79,0.03032629558541267
0.8,4,2,47,0.01804222648752399
0.8,4,3,29,0.011132437619961612
0.8,4,4,20,0.007677543186180422
0.8,4,5,15,0.005758157389635317
0.8,4,6,16,0.006142034548944338
0.8,4,7,3,0.0011516314779270633
0.8,4,8,5,0.0019193857965451055
0.8,4,9,9,0.00345489443378119
0.8,4,10,10,0.003838771593090211
0.8,4,11,9,0.00345489443378119
0.8,4,12,6,0.0023032629558541267
0.8,4,13,9,0.00345489443378119
0.8,4,14,5,0.0019193857965451055
0.8,4,15,7,0.002687140115163148
0.8,4,16,5,0.0019193857965451055
0.8,4,17,4,0.0015355086372360845
0.8,4,18,7,0.002687140115163148
0.8,4,19,7,0.002687140115163148
0.8,4,20,5,0.0019193857965451055
0.8,4,21,5,0.0019193857965451055
0.8,4,22,4,0.0015355086372360845
0.8,4,23,0,0.0
0.8,4,24,9,0.00345489443378119
0.8,4,25,1,0.00038387715930902113
0.8,4,26,2,0.0007677543186180423
0.8,4,27,10,0.003838771593090211
0.8,4,28,5,0.0019193857965451055
0.8,4,29,6,0.0023032629558541267
0.8,4,30,4,0.0015355086372360845
0.8,4,31,7,0.002687140115163148
0.8,4,32,11,0.004222648752399232
0.8,4,33,15,0.005758157389635317
0.8,4,34,22,0.008445297504798464
0.8,4,35,1949,0.7481765834932822
0.15,5,0,1716,0.6292629262926293
0.15,5,1,301,0.11037770443711038
0.15,5,2,104,0.03813714704803814
0.15,5,3,67,0.02456912357902457
0.15,5,4,38,0.013934726806013934
0.15,5,5,23,0.008434176751008434
0.15,5,6,21,0.007700770077007701
0.15,5,7,12,0.0044004400440044
0.15,5,8,10,0.003667033370003667
0.15,5,9,19,0.006967363403006967
0.15,5,10,10,0.003667033370003667
0.15,5,11,15,0.005500550055005501
0.15,5,12,3,0.0011001100110011
0.15,5,13,8,0.0029336266960029336
0.15,5,14,5,0.0018335166850018336
0.15,5,15,2,0.0007334066740007334
0.15,5,16,4,0.0014668133480014668
0.15,5,17,4,0.0014668133480014668
0.15,5,18,7,0.002566923359002567
0.15,5,19,1,0.0003667033370003667
0.15,5,20,3,0.0011001100110011
0.15,5,21,3,0.0011001100110011
0.15,5,22,4,0.0014668133480014668
0.15,5,23,5,0.0018335166850018336
0.15,5,24,4,0.0014668133480014668
0.15,5,25,3,0.0011001100110011
0.15,5,26,5,0.0018335166850018336
0.15,5,27,5,0.0018335166850018336
0.15,5,28,0,0.0
0.15,5,29,0,0.0
0.15,5,30,1,0.0003667033370003667
0.15,5,31,5,0.0018335166850018336
0.15,5,32,1,0.0003667033370003667
0.15,5,33,5,0.0018335166850018336
0.15,5,34,4,0.0014668133480014668
0.15,5,35,309,0.11331133113311331
0.25,5,0,1409,0.5166850018335167
0.25,5,1,301,0.11037770443711038
0.25,5,2,120,0.04400440044004401
0.25,5,3,59,0.021635496883021636
0.25,5,4,49,0.01796846351301797
0.25,5,5,30,0.011001100110011002
0.25,5,6,18,0.006600660066006601
0.25,5,7,18,0.006600660066006601
0.25,5,8,9,0.0033003300330033004
0.25,5,9,19,0.006967363403006967
0.25,5,10,6,0.0022002200220022
0.25,5,11,9,0.0033003300330033004
0.25,5,12,10,0.003667033370003667
0.25,5,13,9,0.0033003300330033004
0.25,5,14,5,0.0018335166850018336
0.25,5,15,4,0.0014668133480014668
0.25,5,16,3,0.0011001100110011
0.25,5,17,7,0.002566923359002567
0.25,5,18,5,0.0018335166850018336
0.25,5,19,3,0.0011001100110011
0.25,5,20,6,0.0022002200220022
0.25,5,21,6,0.0022002200220022
0.25,5,22,7,0.002566923359002567
0.25,5,23,6,0.0022002200220022
0.25,5,24,5,0.0018335166850018336
0.25,5,25,1,0.0003667033370003667
0.25,5,26,6,0.0022002200220022
0.25,5,27,7,0.002566923359002567
0.25,5,28,8,0.0029336266960029336
0.25,5,29,4,0.0014668133480014668
0.25,5,30,6,0.0022002200220022
0.25,5,31,10,0.003667033370003667
0.25,5,32,9,0.0033003300330033004
0.25,5,33,16,0.005867253392005867
0.25,5,34,15,0.005500550055005501
0.25,5,35,522,0.19141914191419143
0.3,5,0,1282,0.47011367803447013
0.3,5,1,284,0.10414374770810414
0.3,5,2,128,0.04693802713604694
0.3,5,3,58,0.021268793546021268
0.3,5,4,43,0.015768243491015767
0.3,5,5,33,0.0121012101210121
0.3,5,6,9,0.0033003300330033004
0.3,5,7,15,0.005500550055005501
0.3,5,8,14,0.005133846718005134
0.3,5,9,17,0.0062339567290062336
0.3,5,10,10,0.003667033370003667
0.3,5,11,15,0.005500550055005501
0.3,5,12,8,0.0029336266960029336
0.3,5,13,6,0.0022002200220022
0.3,5,14,14,0.005133846718005134
0.3,5,15,3,0.0011001100110011
0.3,5,16,4,0.0014668133480014668
0.3,5,17,8,0.0029336266960029336
0.3,5,18,3,0.0011001100110011
0.3,5,19,6,0.0022002200220022
0.3,5,20,5,0.0018335166850018336
0.3,5,21,4,0.0014668133480014668
0.3,5,22,7,0.002566923359002567
0.3,5,23,11,0.004033736707004034
0.3,5,24,2,0.0007334066740007334
0.3,5,25,6,0.0022002200220022
0.3,5,26,5,0.0018335166850018336
0.3,5,27,9,0.0033003300330033004
0.3,5,28,3,0.0011001100110011
0.3,5,29,4,0.0014668133480014668
0.3,5,30,8,0.0029336266960029336
0.3,5,31,8,0.0029336266960029336
0.3,5,32,8,0.0029336266960029336
0.3,5,33,12,0.0044004400440044
0.3,5,34,20,0.007334066740007334
0.3,5,35,655,0.2401906857352402
0.5,5,0,855,0.31353135313531355
0.5,5,1,216,0.07920792079207921
0.5,5,2,91,0.03337000366703337
0.5,5,3,48,0.0176017601760176
0.5,5,4,46,0.016868353502016868
0.5,5,5,24,0.0088008800880088
0.5,5,6,16,0.005867253392005867
0.5,5,7,13,0.004767143381004767
0.5,5,8,12,0.0044004400440044
0.5,5,9,7,0.002566923359002567
0.5,5,10,10,0.003667033370003667
0.5,5,11,10,0.003667033370003667
0.5,5,12,11,0.004033736707004034
0.5,5,13,4,0.0014668133480014668
0.5,5,14,8,0.0029336266960029336
0.5,5,15,7,0.002566923359002567
0.5,5,16,7,0.002566923359002567
0.5,5,17,7,0.002566923359002567
0.5,5,18,6,0.0022002200220022
0.5,5,19,7,0.002566923359002567
0.5,5,20,3,0.0011001100110011
0.5,5,21,4,0.0014668133480014668
0.5,5,22,10,0.003667033370003667
0.5,5,23,9,0.0033003300330033004
0.5,5,24,8,0.0029336266960029336
0.5,5,25,7,0.002566923359002567
0.5,5,26,5,0.0018335166850018336
0.5,5,27,6,0.0022002200220022
0.5,5,28,4,0.0014668133480014668
0.5,5,29,7,0.002566923359002567
0.5,5,30,6,0.0022002200220022
0.5,5,31,12,0.0044004400440044
0.5,5,32,8,0.0029336266960029336
0.5,5,33,18,0.006600660066006601
0.5,5,34,42,0.015401540154015401
0.5,5,35,1173,0.43014301430143015
0.8,5,0,261,0.09570957095709572
0.8,5,1,89,0.03263659699303264
0.8,5,2,60,0.022002200220022004
0.8,5,3,32,0.011734506784011734
0.8,5,4,19,0.006967363403006967
0.8,5,5,14,0.005133846718005134
0.8,5,6,7,0.002566923359002567
0.8,5,7,9,0.0033003300330033004
0.8,5,8,6,0.0022002200220022
0.8,5,9,9,0.0033003300330033004
0.8,5,10,8,0.0029336266960029336
0.8,5,11,9,0.0033003300330033004
0.8,5,12,4,0.0014668133480014668
0.8,5,13,2,0.0007334066740007334
0.8,5,14,5,0.0018335166850018336
0.8,5,15,7,0.002566923359002567
0.8,5,16,5,0.0018335166850018336
0.8,5,17,6,0.0022002200220022
0.8,5,18,8,0.0029336266960029336
0.8,5,19,4,0.0014668133480014668
0.8,5,20,3,0.0011001100110011
0.8,5,21,8,0.0029336266960029336
0.8,5,22,3,0.0011001100110011
0.8,5,23,12,0.0044004400440044
0.8,5,24,12,0.0044004400440044
0.8,5,25,10,0.003667033370003667
0.8,5,26,3,0.0011001100110011
0.8,5,27,6,0.0022002200220022
0.8,5,28,10,0.003667033370003667
0.8,5,29,4,0.0014668133480014668
0.8,5,30,9,0.0033003300330033004
0.8,5,31,4,0.0014668133480014668
0.8,5,32,8,0.0029336266960029336
0.8,5,33,16,0.005867253392005867
0.8,5,34,27,0.009900990099009901
0.8,5,35,2028,0.7436743674367436
0.15,6,0,933,0.6645299145299145
0.15,6,1,120,0.08547008547008547
0.15,6,2,43,0.030626780626780627
0.15,6,3,29,0.020655270655270654
0.15,6,4,20,0.014245014245014245
0.15,6,5,13,0.009259259259259259
0.15,6,6,11,0.007834757834757835
0.15,6,7,9,0.00641025641025641
0.15,6,8,5,0.0035612535612535613
0.15,6,9,4,0.002849002849002849
0.15,6,10,4,0.002849002849002849
0.15,6,11,6,0.004273504273504274
0.15,6,12,2,0.0014245014245014246
0.15,6,13,3,0.002136752136752137
0.15,6,14,5,0.0035612535612535613
0.15,6,15,5,0.0035612535612535613
0.15,6,16,4,0.002849002849002849
0.15,6,17,2,0.0014245014245014246
0.15,6,18,2,0.0014245014245014246
0.15,6,19,1,0.0007122507122507123
0.15,6,20,2,0.0014245014245014246
0.15,6,21,0,0.0
0.15,6,22,3,0.002136752136752137
0.15,6,23,2,0.0014245014245014246
0.15,6,24,1,0.0007122507122507123
0.15,6,25,2,0.0014245014245014246
0.15,6,26,2,0.0014245014245014246
0.15,6,27,0,0.0
0.15,6,28,3,0.002136752136752137
0.15,6,29,1,0.0007122507122507123
0.15,6,30,5,0.0035612535612535613
0.15,6,31,3,0.002136752136752137
0.15,6,32,1,0.0007122507122507123
0.15,6,33,8,0.005698005698005698
0.15,6,34,150,0.10683760683760683
0.25,6,0,668,0.4757834757834758
0.25,6,1,174,0.12393162393162394
0.25,6,2,65,0.046296296296296294
0.25,6,3,43,0.030626780626780627
0.25,6,4,20,0.014245014245014245
0.25,6,5,24,0.017094017094017096
0.25,6,6,22,0.01566951566951567
0.25,6,7,14,0.009971509971509971
0.25,6,8,12,0.008547008547008548
0.25,6,9,8,0.005698005698005698
0.25,6,10,6,0.004273504273504274
0.25,6,11,8,0.005698005698005698
0.25,6,12,4,0.002849002849002849
0.25,6,13,6,0.004273504273504274
0.25,6,14,1,0.0007122507122507123
0.25,6,15,7,0.004985754985754986
0.25,6,16,4,0.002849002849002849
0.25,6,17,1,0.0007122507122507123
0.25,6,18,3,0.002136752136752137
0.25,6,19,2,0.0014245014245014246
0.25,6,20,1,0.0007122507122507123
0.25,6,21,2,0.0014245014245014246
0.25,6,22,3,0.002136752136752137
0.25,6,23,2,0.0014245014245014246
0.25,6,24,3,0.002136752136752137
0.25,6,25,3,0.002136752136752137
0.25,6,26,1,0.0007122507122507123
0.25,6,27,3,0.002136752136752137
0.25,6,28,4,0.002849002849002849
0.25,6,29,4,0.002849002849002849
0.25,6,30,4,0.002849002849002849
0.25,6,31,2,0.0014245014245014246
0.25,6,32,4,0.002849002849002849
0.25,6,33,13,0.009259259259259259
0.25,6,34,263,0.18732193732193733
0.3,6,0,578,0.4116809116809117
0.3,6,1,165,0.11752136752136752
0.3,6,2,83,0.05911680911680912
0.3,6,3,46,0.03276353276353276
0.3,6,4,22,0.01566951566951567
0.3,6,5,15,0.010683760683760684
0.3,6,6,25,0.017806267806267807
0.3,6,7,14,0.009971509971509971
0.3,6,8,16,0.011396011396011397
0.3,6,9,6,0.004273504273504274
0.3,6,10,8,0.005698005698005698
0.3,6,11,8,0.005698005698005698
0.3,6,12,9,0.00641025641025641
0.3,6,13,9,0.00641025641025641
0.3,6,14,3,0.002136752136752137
0.3,6,15,3,0.002136752136752137
0.3,6,16,4,0.002849002849002849
0.3,6,17,7,0.004985754985754986
0.3,6,18,2,0.0014245014245014246
0.3,6,19,4,0.002849002849002849
0.3,6,20,5,0.0035612535612535613
0.3,6,21,5,0.0035612535612535613
0.3,6,22,2,0.0014245014245014246
0.3,6,23,3,0.002136752136752137
0.3,6,24,1,0.0007122507122507123
0.3,6,25,2,0.0014245014245014246
0.3,6,26,1,0.0007122507122507123
0.3,6,27,0,0.0
0.3,6,28,4,0.002849002849002849
0.3,6,29,5,0.0035612535612535613
0.3,6,30,7,0.004985754985754986
0.3,6,31,2,0.0014245014245014246
0.3,6,32,9,0.00641025641025641
0.3,6,33,12,0.008547008547008548
0.3,6,34,319,0.2272079772079772
0.5,6,0,363,0.25854700854700857
0.5,6,1,124,0.08831908831908832
0.5,6,2,66,0.04700854700854701
0.5,6,3,31,0.02207977207977208
0.5,6,4,25,0.017806267806267807
0.5,6,5,11,0.007834757834757835
0.5,6,6,19,0.013532763532763533
0.5,6,7,17,0.012108262108262107
0.5,6,8,15,0.010683760683760684
0.5,6,9,11,0.007834757834757835
0.5,6,10,7,0.004985754985754986
0.5,6,11,8,0.005698005698005698
0.5,6,12,3,0.002136752136752137
0.5,6,13,9,0.00641025641025641
0.5,6,14,4,0.002849002849002849
0.5,6,15,4,0.002849002849002849
0.5,6,16,5,0.0035612535612535613
0.5,6,17,3,0.002136752136752137
0.5,6,18,11,0.007834757834757835
0.5,6,19,7,0.004985754985754986
0.5,6,20,5,0.0035612535612535613
0.5,6,21,1,0.0007122507122507123
0.5,6,22,4,0.002849002849002849
0.5,6,23,1,0.0007122507122507123
0.5,6,24,6,0.004273504273504274
0.5,6,25,2,0.0014245014245014246
0.5,6,26,7,0.004985754985754986
0.5,6,27,5,0.0035612535612535613
0.5,6,28,2,0.0014245014245014246
0.5,6,29,3,0.002136752136752137
0.5,6,30,6,0.004273504273504274
0.5,6,31,9,0.00641025641025641
0.5,6,32,21,0.014957264957264958
0.5,6,33,20,0.014245014245014245
0.5,6,34,569,0.40527065527065526
0.8,6,0,129,0.09188034188034189
0.8,6,1,50,0.03561253561253561
0.8,6,2,21,0.014957264957264958
0.8,6,3,15,0.010683760683760684
0.8,6,4,9,0.00641025641025641
0.8,6,5,14,0.009971509971509971
0.8,6,6,3,0.002136752136752137
0.8,6,7,8,0.005698005698005698
0.8,6,8,6,0.004273504273504274
0.8,6,9,6,0.004273504273504274
0.8,6,10,5,0.0035612535612535613
0.8,6,11,5,0.0035612535612535613
0.8,6,12,1,0.0007122507122507123
0.8,6,13,2,0.0014245014245014246
0.8,6,14,1,0.0007122507122507123
0.8,6,15,4,0.002849002849002849
0.8,6,16,7,0.004985754985754986
0.8,6,17,1,0.0007122507122507123
0.8,6,18,1,0.0007122507122507123
0.8,6,19,6,0.004273504273504274
0.8,6,20,6,0.004273504273504274
0.8,6,21,4,0.002849002849002849
0.8,6,22,4,0.002849002849002849
0.8,6,23,3,0.002136752136752137
0.8,6,24,2,0.0014245014245014246
0.8,6,25,3,0.002136752136752137
0.8,6,26,5,0.0035612535612535613
0.8,6,27,4,0.002849002849002849
0.8,6,28,1,0.0007122507122507123
0.8,6,29,4,0.002849002849002849
0.8,6,30,3,0.002136752136752137
0.8,6,31,9,0.00641025641025641
0.8,6,32,19,0.013532763532763533
0.8,6,33,20,0.014245014245014245
0.8,6,34,1023,0.7286324786324786
0.15,7,0,1367,0.638785046728972
0.15,7,1,205,0.09579439252336448
0.15,7,2,79,0.03691588785046729
0.15,7,3,61,0.02850467289719626
0.15,7,4,26,0.012149532710280374
0.15,7,5,25,0.011682242990654205
0.15,7,6,9,0.004205607476635514
0.15,7,7,16,0.007476635514018692
0.15,7,8,9,0.004205607476635514
0.15,7,9,13,0.006074766355140187
0.15,7,10,10,0.004672897196261682
0.15,7,11,5,0.002336448598130841
0.15,7,12,9,0.004205607476635514
0.15,7,13,4,0.001869158878504673
0.15,7,14,2,0.0009345794392523365
0.15,7,15,6,0.002803738317757009
0.15,7,16,3,0.0014018691588785046
0.15,7,17,10,0.004672897196261682
0.15,7,18,1,0.00046728971962616824
0.15,7,19,2,0.0009345794392523365
0.15,7,20,2,0.0009345794392523365
0.15,7,21,2,0.0009345794392523365
0.15,7,22,3,0.0014018691588785046
0.15,7,23,3,0.0014018691588785046
0.15,7,24,2,0.0009345794392523365
0.15,7,25,2,0.0009345794392523365
0.15,7,26,2,0.0009345794392523365
0.15,7,27,5,0.002336448598130841
0.15,7,28,2,0.0009345794392523365
0.15,7,29,4,0.001869158878504673
0.15,7,30,2,0.0009345794392523365
0.15,7,31,5,0.002336448598130841
0.15,7,32,3,0.0014018691588785046
0.15,7,33,8,0.003738317757009346
0.15,7,34,6,0.002803738317757009
0.15,7,35,227,0.10607476635514018
0.25,7,0,1020,0.4766355140186916
0.25,7,1,254,0.11869158878504672
0.25,7,2,107,0.05
0.25,7,3,66,0.0308411214953271
0.25,7,4,40,0.018691588785046728
0.25,7,5,22,0.010280373831775701
0.25,7,6,27,0.012616822429906542
0.25,7,7,20,0.009345794392523364
0.25,7,8,20,0.009345794392523364
0.25,7,9,11,0.0051401869158878505
0.25,7,10,13,0.006074766355140187
0.25,7,11,7,0.0032710280373831778
0.25,7,12,9,0.004205607476635514
0.25,7,13,6,0.002803738317757009
0.25,7,14,10,0.004672897196261682
0.25,7,15,5,0.002336448598130841
0.25,7,16,4,0.001869158878504673
0.25,7,17,9,0.004205607476635514
0.25,7,18,7,0.0032710280373831778
0.25,7,19,1,0.00046728971962616824
0.25,7,20,7,0.0032710280373831778
0.25,7,21,3,0.0014018691588785046
0.25,7,22,5,0.002336448598130841
0.25,7,23,6,0.002803738317757009
0.25,7,24,1,0.00046728971962616824
0.25,7,25,8,0.003738317757009346
0.25,7,26,6,0.002803738317757009
0.25,7,27,5,0.002336448598130841
0.25,7,28,4,0.001869158878504673
0.25,7,29,6,0.002803738317757009
0.25,7,30,7,0.0032710280373831778
0.25,7,31,4,0.001869158878504673
0.25,7,32,4,0.001869158878504673
0.25,7,33,4,0.001869158878504673
0.25,7,34,8,0.003738317757009346
0.25,7,35,404,0.18878504672897195
0.3,7,0,933,0.43598130841121496
0.3,7,1,230,0.10747663551401869
0.3,7,2,104,0.048598130841121495
0.3,7,3,72,0.03364485981308411
0.3,7,4,44,0.020560747663551402
0.3,7,5,19,0.008878504672897197
0.3,7,6,20,0.009345794392523364
0.3,7,7,21,0.009813084112149532
0.3,7,8,16,0.007476635514018692
0.3,7,9,15,0.007009345794392523
0.3,7,10,14,0.0065420560747663555
0.3,7,11,5,0.002336448598130841
0.3,7,12,7,0.0032710280373831778
0.3,7,13,9,0.004205607476635514
0.3,7,14,6,0.002803738317757009
0.3,7,15,10,0.004672897196261682
0.3,7,16,6,0.002803738317757009
0.3,7,17,11,0.0051401869158878505
0.3,7,18,4,0.001869158878504673
0.3,7,19,5,0.002336448598130841
0.3,7,20,10,0.004672897196261682
0.3,7,21,2,0.0009345794392523365
0.3,7,22,3,0.0014018691588785046
0.3,7,23,4,0.001869158878504673
0.3,7,24,4,0.001869158878504673
0.3,7,25,12,0.005607476635514018
0.3,7,26,6,0.002803738317757009
0.3,7,27,3,0.0014018691588785046
0.3,7,28,8,0.003738317757009346
0.3,7,29,3,0.0014018691588785046
0.3,7,30,5,0.002336448598130841
0.3,7,31,10,0.004672897196261682
0.3,7,32,5,0.002336448598130841
0.3,7,33,5,0.002336448598130841
0.3,7,34,9,0.004205607476635514
0.3,7,35,500,0.2336448598130841
0.5,7,0,598,0.2794392523364486
0.5,7,1,169,0.07897196261682243
0.5,7,2,88,0.041121495327102804
0.5,7,3,61,0.02850467289719626
0.5,7,4,38,0.017757009345794394
0.5,7,5,24,0.011214953271028037
0.5,7,6,17,0.00794392523364486
0.5,7,7,22,0.010280373831775701
0.5,7,8,14,0.0065420560747663555
0.5,7,9,10,0.004672897196261682
0.5,7,10,9,0.004205607476635514
0.5,7,11,11,0.0051401869158878505
0.5,7,12,5,0.002336448598130841
0.5,7,13,7,0.0032710280373831778
0.5,7,14,7,0.0032710280373831778
0.5,7,15,8,0.003738317757009346
0.5,7,16,6,0.002803738317757009
0.5,7,17,8,0.003738317757009346
0.5,7,18,9,0.004205607476635514
0.5,7,19,9,0.004205607476635514
0.5,7,20,8,0.003738317757009346
0.5,7,21,7,0.0032710280373831778
0.5,7,22,6,0.002803738317757009
0.5,7,23,1,0.00046728971962616824
0.5,7,24,3,0.0014018691588785046
0.5,7,25,4,0.001869158878504673
0.5,7,26,4,0.001869158878504673
0.5,7,27,5,0.002336448598130841
0.5,7,28,8,0.003738317757009346
0.5,7,29,5,0.002336448598130841
0.5,7,30,5,0.002336448598130841
0.5,7,31,3,0.0014018691588785046
0.5,7,32,10,0.004672897196261682
0.5,7,33,13,0.006074766355140187
0.5,7,34,17,0.00794392523364486
0.5,7,35,921,0.43037383177570093
0.8,7,0,171,0.07990654205607477
0.8,7,1,70,0.03271028037383177
0.8,7,2,45,0.02102803738317757
0.8,7,3,37,0.017289719626168223
0.8,7,4,26,0.012149532710280374
0.8,7,5,17,0.00794392523364486
0.8,7,6,10,0.004672897196261682
0.8,7,7,6,0.002803738317757009
0.8,7,8,9,0.004205607476635514
0.8,7,9,11,0.0051401869158878505
0.8,7,10,1,0.00046728971962616824
0.8,7,11,11,0.0051401869158878505
0.8,7,12,4,0.001869158878504673
0.8,7,13,6,0.002803738317757009
0.8,7,14,2,0.0009345794392523365
0.8,7,15,9,0.004205607476635514
0.8,7,16,3,0.0014018691588785046
0.8,7,17,6,0.002803738317757009
0.8,7,18,4,0.001869158878504673
0.8,7,19,10,0.004672897196261682
0.8,7,20,2,0.0009345794392523365
0.8,7,21,3,0.0014018691588785046
0.8,7,22,3,0.0014018691588785046
0.8,7,23,5,0.002336448598130841
0.8,7,24,3,0.0014018691588785046
0.8,7,25,4,0.001869158878504673
0.8,7,26,4,0.001869158878504673
0.8,7,27,7,0.0032710280373831778
0.8,7,28,3,0.0014018691588785046
0.8,7,29,5,0.002336448598130841
0.8,7,30,2,0.0009345794392523365
0.8,7,31,11,0.0051401869158878505
0.8,7,32,8,0.003738317757009346
0.8,7,33,16,0.007476635514018692
0.8,7,34,18,0.008411214953271028
0.8,7,35,1588,0.7420560747663552
0.15,8,0,1525,0.6304257957833815
0.15,8,1,255,0.10541546093427036
0.15,8,2,101,0.04175279040926003
0.15,8,3,58,0.023976849937990905
0.15,8,4,39,0.016122364613476645
0.15,8,5,23,0.009508061182306739
0.15,8,6,21,0.0086812732534105
0.15,8,7,11,0.0045473336089293095
0.15,8,8,16,0.006614303431169905
0.15,8,9,10,0.00413393964448119
0.15,8,10,8,0.0033071517155849523
0.15,8,11,8,0.0033071517155849523
0.15,8,12,5,0.002066969822240595
0.15,8,13,7,0.0028937577511368336
0.15,8,14,5,0.002066969822240595
0.15,8,15,1,0.00041339396444811904
0.15,8,16,2,0.0008267879288962381
0.15,8,17,5,0.002066969822240595
0.15,8,18,0,0.0
0.15,8,19,3,0.0012401818933443572
0.15,8,20,2,0.0008267879288962381
0.15,8,21,1,0.00041339396444811904
0.15,8,22,2,0.0008267879288962381
0.15,8,23,5,0.002066969822240595
0.15,8,24,2,0.0008267879288962381
0.15,8,25,5,0.002066969822240595
0.15,8,26,1,0.00041339396444811904
0.15,8,27,0,0.0
0.15,8,28,1,0.00041339396444811904
0.15,8,29,4,0.0016535758577924762
0.15,8,30,0,0.0
0.15,8,31,3,0.0012401818933443572
