selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
draft,0.05,18,0,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,1812,792,1020,23,51,0.05,0.11714981403201818,0.1166258049197495,0.030435369815677404,0.05788706988096237,0.048347366973757744,0.0809728762906742,0.04769378567334288,0.09696416359827809,0.06498158898307035,0.050195672682353434,0.018619701266288757,0.06309121664689513,0.037300128717811736,11331, Ma,"[0.11186268018639606, 0.18831134582898632, 0.08960872555371396, 0.13406225168927116, 0.03731859396703495, 0.0726931021080254, 0.09661342194361716, 0.08157916098647977, 0.09265761641982179, 0.08823609204025742, 0.07342227793628385, 0.08573831238361619, 0.10299579549280012, 0.10239891383958899, 0.06635209788446841, 0.06450994858830612, 0.08575627818611098, 0.07900005838145381, 0.06477628435407366, 0.06962464610982386, 0.06984447692491993, 0.0862671040600131, 0.0973508846685753, 0.057483104445179053, 0.03333950338896757, 0.043657601990314744, 0.04408647110743552, 0.04769378567334288]","[0.06326237746647426, 0.08972645657403129, 0.05943320904459272, 0.07326177188328334, 0.031635510069983344, 0.0630535866533007, 0.051328812326703756, 0.05803327901022775, 0.07337056738989693, 0.09802917923246111, 0.034480031047548564, 0.0713427449975695, 0.0688270458153316, 0.04749246154512678, 0.032368672745568414, 0.04139392716544015, 0.03872627019882202, 0.027591850076402937, 0.03791298610823495, 0.021551813398088728, 0.03158438844340188, 0.06185494150434222, 0.07246884277888707, 0.0582737284047263, 0.02574574521609715, 0.03406115514891488, 0.02004777959414891, 0.018619701266288757]"
draft,0.05,18,1,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,1998,792,1206,17,60,0.04975124378109453,0.12236901372671127,0.1217929027043283,0.030315541196614504,0.05582065600901842,0.04832535609602928,0.11155446566024176,0.11237641342547762,0.12102674092708374,0.1020821903933998,0.06853374572736877,0.07262868540627616,0.07422444954210398,0.06284304191263355,11789, Document,"[0.2357847870898848, 0.2215718020911978, 0.11041132341913816, 0.18849892175498129, 0.05606094328295283, 0.0830094473702567, 0.10097073306556509, 0.08980976232961446, 0.09792263768300288, 0.08295219485499278, 0.08889403463411732, 0.10689511018640854, 0.11541865052295332, 0.11617402469410616, 0.09777323939219243, 0.08209364754813057, 0.10452413959663455, 0.09692977456485524, 0.05927239345903156, 0.11376596498890083, 0.10157259772805606, 0.12350259508405413, 0.16350199595218948, 0.10746103975953174, 0.07649287856927439, 0.09069817807494092, 0.09918580736432757, 0.11237641342547762]","[0.10518857410975865, 0.11753057582037789, 0.06565689614840917, 0.09985506534576416, 0.02747459922518049, 0.08457307304654803, 0.0656715716634478, 0.07324409484863281, 0.11718685286385673, 0.07411694526672363, 0.03555402159690857, 0.06082074982779367, 0.07323236976351057, 0.0390369040625436, 0.08217384134020124, 0.05404085772378104, 0.022432427321161543, 0.031143196991511753, 0.04447988952909197, 0.0852417264665876, 0.07732936314174108, 0.0637419479233878, 0.11332230057035174, 0.05749358023915972, 0.034330891711371284, 0.061638248818261285, 0.07980562959398542, 0.07262868540627616]"
draft,0.05,19,0,What team was Anna Benson's husband on?,Who is Anna Benson's husband?,1826,792,1034,17,51,0.04932301740812379,0.11707555036991835,0.11653543636202812,0.030943630263209343,0.055769594851881266,0.04827931197360158,0.05070239205320341,0.04029392595050715,0.03221980334759331,0.06918498075881355,0.07587503406162165,0.14135069506508963,0.03230168974521208,0.1194483783780312,52002, Kris,"[0.030664836659150964, 0.04512339279431255, 0.040375986019102465, 0.04090820440725118, 0.013374322602728835, 0.028898916324647535, 0.03358966763280019, 0.02507077144975422, 0.03017365832288726, 0.030801039783894514, 0.018855227141821085, 0.03214015479849166, 0.04433926414040958, 0.036761804789054296, 0.0588973470094825, 0.02858516949565471, 0.07037919308958936, 0.06220455329959132, 0.04105918948389903, 0.09430885314941406, 0.05689290792000394, 0.09405098442269974, 0.14553390631154806, 0.09535843985421318, 0.060605129273999636, 0.05548631042993369, 0.06493382093285312, 0.04029392595050715]","[0.021466944898877825, 0.03328503242560795, 0.03670374836240496, 0.026166858417647227, 0.011739806405135564, 0.05133353812353952, 0.02093150998864855, 0.025882058909961154, 0.04897979327610561, 0.05079065476145063, 0.01307506752865655, 0.03458471170493534, 0.04877101097788129, 0.02851292065211705, 0.13907253742218018, 0.11924174853733607, 0.10681414604187012, 0.08031696932656425, 0.08223576205117362, 0.1491844994681222, 0.09245451007570539, 0.1338592767715454, 0.2522392613547189, 0.1319993564060756, 0.09131711721420288, 0.04519820213317871, 0.1069932154246739, 0.14135069506508963]"
draft,0.05,19,1,What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,2372,792,1580,22,79,0.05,0.13759578997269273,0.13684172090142965,0.03068237705156207,0.05673253210261464,0.047525908797979355,0.09909625486894089,0.08574257887803115,0.10573891407925919,0.09245359565862254,0.10242538823156942,0.13350260257720947,0.07959228328296117,0.12525849318017765,27527, Pittsburgh,"[0.22895808034128956, 0.2118107188831676, 0.1025758408880853, 0.16906495527787643, 0.0351379258292062, 0.062439683195832485, 0.08053644601400796, 0.07430960915305397, 0.07499971637478123, 0.0735915047781808, 0.07183819312553902, 0.08933372621412401, 0.09910781662185471, 0.10664058041262936, 0.08266772233046495, 0.05976337581485897, 0.0893940120548397, 0.07926243001764471, 0.06131853995385108, 0.12449148103788302, 0.09984032519451984, 0.1234910147530692, 0.15557194994641588, 0.09064581487085913, 0.08778079144366376, 0.08212565137194348, 0.07225465155267097, 0.08574257887803115]","[0.09675714799336024, 0.08323036772864205, 0.07231833253587995, 0.10907924175262451, 0.026071092912128994, 0.06547247937747411, 0.04193839430809021, 0.06287488767078944, 0.07891247953687396, 0.08490961790084839, 0.04487490228244236, 0.12867869649614608, 0.1283729842730931, 0.09080134119306292, 0.09570494719914027, 0.05921850034168789, 0.07841110229492188, 0.10527825355529785, 0.11725639445441109, 0.11135055337633405, 0.0949432338987078, 0.14130474839891707, 0.27227674211774555, 0.0951228141784668, 0.10823047161102295, 0.17073396274021693, 0.1702845777784075, 0.13350260257720947]"
draft,0.05,20,0,What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,2311,792,1519,21,75,0.04937458854509546,0.13706788420677185,0.1363558149896562,0.03180188778787851,0.05705462908372283,0.04754582466557622,0.06304195711517706,0.04800248957004677,0.05630597046443395,0.06977794376592014,0.061486669854089904,0.005112570843526295,0.04467503148682263,0.0782983082213572,12285, Jon,"[0.07110907755741457, 0.07619814970055405, 0.052195766345173325, 0.07487542937402011, 0.023915899043180505, 0.0486169315519787, 0.06136220815230389, 0.049561130757234534, 0.0699695146002737, 0.04449010057514217, 0.04075147667709662, 0.05158013064845079, 0.07321308421439865, 0.05044468730485358, 0.08121410032518867, 0.05396230853333765, 0.07011146285906941, 0.07814991230867346, 0.04591062441975081, 0.0707254474665843, 0.061852539477705144, 0.07419437616049838, 0.13255216637436223, 0.07683268696272454, 0.04060834119109069, 0.08157239641462054, 0.061202360659229516, 0.04800248957004677]","[0.046595139162881036, 0.04706058331898281, 0.042868959052222114, 0.05896426950182233, 0.022236168384552002, 0.04869692240442548, 0.03701587234224592, 0.045267926795142036, 0.06517731291907174, 0.05433963877814157, 0.024669464145387923, 0.05781484927449908, 0.04123548950467791, 0.03350784523146493, 0.07984886850629534, 0.06330627628735133, 0.05540668964385986, 0.051159560680389404, 0.02355069773537772, 0.0999088202204023, 0.12595391273498535, 0.0745957578931536, 0.2712646211896624, 0.06873728547777448, 0.028506357754979814, 0.02318833555494036, 0.12563656057630265, 0.005112570843526295]"
draft,0.05,20,1,What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,3057,792,2265,36,113,0.04988962472406181,0.19204777106642723,0.1912441272288561,0.03141385316848755,0.06215412309393287,0.04907756904140115,0.06221229311019655,0.041182309862167116,0.05836463893622227,0.06605994728417083,0.06063416394956258,0.04176194327218192,0.04466153179504434,0.07660679610408082,39261, Sharp,"[0.12321496388268849, 0.1053238520546565, 0.05261765964447506, 0.07262655288454085, 0.021364348275320872, 0.03952853641812763, 0.053796094561380056, 0.045149106827993245, 0.06569376445951916, 0.04130475861685617, 0.041293106381855314, 0.04965458219013517, 0.06492847866482204, 0.04060914024474129, 0.0839158466884068, 0.04447224783518958, 0.0815893052116273, 0.0552281690022302, 0.03756705541459341, 0.08980972047836061, 0.05900711483425564, 0.08141048370845734, 0.12617760612851098, 0.06520209236750527, 0.03922005683656723, 0.07017247639005146, 0.04988477722046867, 0.041182309862167116]","[0.04449542931147984, 0.034515559673309326, 0.03379508640084948, 0.03769424131938389, 0.018684091312544688, 0.05987157140459333, 0.03457672894001007, 0.0317650352205549, 0.09256278617041451, 0.056198098829814365, 0.02302121264593942, 0.04828338537897382, 0.08196111236299787, 0.02783710615975516, 0.061404287815093994, 0.05471164413860866, 0.07163998910358974, 0.0733053173337664, 0.0352947073323386, 0.129866429737636, 0.06717969690050397, 0.05470997095108032, 0.20576834678649902, 0.08111631870269775, 0.0617444600377764, 0.052600554057529995, 0.08139147928782872, 0.04176194327218192]"
draft,0.05,21,0,When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,2541,792,1749,22,87,0.04974271012006861,0.1596711059100926,0.15903275087475777,0.030593707226216793,0.05656666727736592,0.047767865005880594,0.08082789459122355,0.0581802021373402,0.08362767183271987,0.07802811734972724,0.08927178253628769,0.0254234607730593,0.05948832722342744,0.11905523784914794,17599, Henry,"[0.14149165463137936, 0.13964810309472023, 0.08193857019597833, 0.09826365384188565, 0.030039703691160526, 0.062384654949237776, 0.07543257304600307, 0.06944245177429992, 0.07584232478946834, 0.08143434276828518, 0.06496929193471933, 0.06844627702390993, 0.10652418260450487, 0.07492962131252537, 0.06945285549411526, 0.04887618027724229, 0.07131315206552481, 0.0723366303877397, 0.06254561535723797, 0.09217936652047294, 0.06512159496158748, 0.11901999139166497, 0.1497205015900847, 0.08944725680660892, 0.05138771564929516, 0.07838381730116807, 0.06442876295609908, 0.0581802021373402]","[0.05508334296090262, 0.05582899706704276, 0.049348452261516025, 0.03736103432519095, 0.022813652242933, 0.056518763303756714, 0.04349789874894278, 0.08214676380157471, 0.07699883835656303, 0.0922642605645316, 0.041367879935673306, 0.0736163854598999, 0.09818318060466222, 0.047807131494794576, 0.10484436580113002, 0.05829717431749616, 0.0738174489566258, 0.05321954829352243, 0.05848957811083112, 0.1669590813773019, 0.12625183377947127, 0.20901383672441756, 0.3436617510659354, 0.2656316246305193, 0.02285635471343994, 0.07388961315155029, 0.08441765819277082, 0.0254234607730593]"
draft,0.05,21,1,When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?,2910,792,2118,16,105,0.049575070821529746,0.17269480787217617,0.1719464068301022,0.03070270735770464,0.0555482036434114,0.048987326212227345,0.10574794195744457,0.1021709782736642,0.11182403381989928,0.09967185009498984,0.10452190946255412,0.14469669546399797,0.07384781159308493,0.13519600733202328,16,1,"[0.23417518820081437, 0.23949342114584787, 0.12203935214451381, 0.19510711942400252, 0.042243472167423794, 0.0837128758430481, 0.09135489804404122, 0.07082003355026245, 0.06212088891438076, 0.06923787934439522, 0.06383253846849714, 0.07285827398300171, 0.1111771719796317, 0.10736336026872907, 0.10253332342420306, 0.0857487576348441, 0.11803133147103446, 0.11534451586859566, 0.08237455572400774, 0.11250942093985421, 0.10385558434895106, 0.10878396034240723, 0.1717214584350586, 0.09049589293343681, 0.06626224517822266, 0.06090192709650312, 0.07467194965907506, 0.1021709782736642]","[0.13634163992745535, 0.12567240851266043, 0.06876111456326076, 0.09487344537462507, 0.03176204860210419, 0.06623681953975133, 0.05992889830044338, 0.059311815670558383, 0.044549797262464254, 0.06664343391145978, 0.04541179963520595, 0.054907449654170444, 0.10190612077713013, 0.07756257057189941, 0.14413348266056605, 0.1428604977471488, 0.15117859840393066, 0.15938038485390799, 0.137967654636928, 0.1177305919783456, 0.1489095858165196, 0.08142422778265816, 0.3099783829280308, 0.0829175455229623, 0.06292119196483068, 0.15623504774911062, 0.05241021513938904, 0.14469669546399797]"
draft,0.05,24,0,What record label does the artist who sang you belong to me belong to?,Who sang the song 'You Belong to Me'?,2348,792,1556,21,77,0.04948586118251928,0.1370435687713325,0.13643494900316,0.030497842002660036,0.05654690368101001,0.04774859407916665,0.056366838507564236,0.032629444485618955,0.03786823503940979,0.07486544197571868,0.05595511772042634,0.017508790961333683,0.03354952469164012,0.07836071074921257,12285, Jon,"[0.037302477830121306, 0.04884122018100453, 0.04639579487495682, 0.038433769122272934, 0.014461400557537469, 0.03578143865883756, 0.034042702240197835, 0.0355456897190639, 0.050357332034986844, 0.032290264051787705, 0.026866483039596455, 0.039240519205729164, 0.05156933531469228, 0.03902686372095225, 0.08281833622731319, 0.04027253429905898, 0.06889144093000969, 0.07107800853495695, 0.04302283695765904, 0.09652780026805644, 0.07493745064248844, 0.0992635999407087, 0.154963966940536, 0.0875511428936809, 0.045083094616325536, 0.08510734921409971, 0.06596918170954906, 0.032629444485618955]","[0.0232960901090077, 0.02629962989262172, 0.04036828449794224, 0.037237422806876044, 0.01376942012991224, 0.03881502151489258, 0.02459520527294704, 0.037320809704916816, 0.058623824800763814, 0.040210336446762085, 0.020772452865328108, 0.03967392870358059, 0.04015318836484637, 0.02855773057256426, 0.07345185961042132, 0.0563893233026777, 0.05687333856310163, 0.056418074028832574, 0.024863064289093018, 0.10847173418317523, 0.11819315808159965, 0.0850667953491211, 0.24029340062822616, 0.06729916163853236, 0.03527463972568512, 0.020186460443905423, 0.13676014968327113, 0.017508790961333683]"
draft,0.05,24,1,What record label does the artist who sang you belong to me belong to?,What record label is Joni James signed to?,2789,792,1997,20,99,0.04957436154231347,0.1668825359083712,0.16610145894810557,0.03175336681306362,0.05628742789849639,0.04806326609104872,0.06903333329424567,0.09275721141270228,0.07676564077941739,0.061301025809073935,0.10405465124212965,0.09610385554177421,0.06204836192179699,0.14606094056246235,12064, Nothing,"[0.15508680343627929, 0.1419259888785226, 0.06712856292724609, 0.10009491784232004, 0.02590787581035069, 0.06356989996773856, 0.07173126765659878, 0.05671338353838239, 0.06927898951939174, 0.06376570292881557, 0.05777107647487095, 0.06990434782845634, 0.07118009158543177, 0.060660062517438613, 0.0620333126613072, 0.048358590262276784, 0.05978212356567383, 0.05640292848859515, 0.04399783611297607, 0.06187988008771624, 0.06124293463570731, 0.052571892738342285, 0.10353696005684988, 0.04341879231589181, 0.04659395899091448, 0.05696258544921875, 0.068675354548863, 0.09275721141270228]","[0.06688838345663888, 0.050430353198732646, 0.03787282109260559, 0.03878432938030788, 0.02078214713505336, 0.09805457932608468, 0.07208342211587089, 0.06407117417880467, 0.1040389963558742, 0.06477630989892143, 0.05974098188536508, 0.05273738929203579, 0.08846449851989746, 0.049951681068965366, 0.14597039563315256, 0.08751655476433891, 0.0914056556565421, 0.19679594039916992, 0.14123491730008805, 0.2737229551587786, 0.1593918800354004, 0.10517634664263044, 0.26632605280194965, 0.15959864003317698, 0.11619109766823905, 0.09011498519352504, 0.11530389104570661, 0.09610385554177421]"
draft,0.05,25,0,What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,1581,792,789,21,39,0.049429657794676805,0.09930346487089992,0.09859466692432761,0.03077556984499097,0.05632398510351777,0.04771265294402838,0.04163655427269152,0.04498497320681202,0.04660188236551683,0.03667122617986622,0.023423484730895387,0.01344607983316694,0.03380368954064895,0.013043279921141817,14133, Je,"[0.07125594340214113, 0.08019329252697173, 0.04280720924844547, 0.0573617325348108, 0.02240332454240241, 0.037297469418065075, 0.049713890568739705, 0.036927385395076, 0.0403301342814958, 0.03810665234416521, 0.029058962452168366, 0.035120678596756084, 0.05818727713863866, 0.05366240066735923, 0.03667705561838994, 0.026852053038927973, 0.042658835041279694, 0.04676249886856598, 0.03995606688415112, 0.04341951357264097, 0.032346900628537546, 0.030502961606395488, 0.05341370251713967, 0.03274377187093099, 0.026175721162030485, 0.03440631814554435, 0.0224967943567808, 0.04498497320681202]","[0.039023365293230326, 0.0468075658593859, 0.034329471843583245, 0.025684375848088945, 0.02136907194341932, 0.04540141139711652, 0.035259830100195746, 0.029263926403863088, 0.0469933237348284, 0.03903922864368984, 0.015150016971996852, 0.025808151279176985, 0.04309835604258946, 0.02602355820792062, 0.022700433220182146, 0.015161305665969849, 0.020746850541659763, 0.018413788505962918, 0.01534851427589144, 0.021297512309891835, 0.010156162083148956, 0.008777043116944177, 0.012503179056303841, 0.011865110269614629, 0.006482843309640884, 0.00391663983464241, 0.0017904568729656084, 0.01344607983316694]"
draft,0.05,25,1,What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,1919,792,1127,20,56,0.049689440993788817,0.12117041600868106,0.12049530865624547,0.031228102277964354,0.05649523716419935,0.048025974072515965,0.08885375674890013,0.06548510960170201,0.11920384922806096,0.05850366426973926,0.0637316033244133,0.03704256670815604,0.08500674214898325,0.04245646449984337,479, G,"[0.2245396477835519, 0.2597552163260324, 0.13397680010114396, 0.2133505140032087, 0.05331272397722517, 0.07714082172938756, 0.09534410749162947, 0.08125153950282506, 0.08624892234802246, 0.07052337101527623, 0.08927303041730608, 0.09972377504621233, 0.08536994116646902, 0.09904347828456334, 0.0679177965436663, 0.06845838001796177, 0.041176581382751466, 0.061614881243024555, 0.04537629740578788, 0.060253443036760605, 0.0668487480708531, 0.048650782448904854, 0.08599933896745954, 0.061764485495431086, 0.041861166272844585, 0.0612187249319894, 0.04242556435721261, 0.06548510960170201]","[0.1357330424445016, 0.1332681860242571, 0.08030494621821813, 0.11518044982637678, 0.035998029368264337, 0.05848568252154759, 0.05842153515134539, 0.06429428713662284, 0.08402541705540248, 0.08583285978862218, 0.05425513642174857, 0.09639826842716762, 0.09931423834392003, 0.08858231135777064, 0.05313515663146973, 0.061847256762640815, 0.022628137043544223, 0.04248484543391636, 0.0727023993219648, 0.03448893129825592, 0.05362902368818011, 0.050485355513436456, 0.04254425423485892, 0.03303454390593937, 0.030674738543374196, 0.044581013066428046, 0.01511228084564209, 0.03704256670815604]"
draft,0.05,26,0,Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,2326,792,1534,21,76,0.04954367666232073,0.13609862700104713,0.13554709497839212,0.03009801311418414,0.057115718722343445,0.04788680002093315,0.12164203870400746,0.15127429832406594,0.11523930393919654,0.12804477346881832,0.09641821750876854,0.11998566559382848,0.080054585574841,0.11278184944269609,39879, Colin,"[0.19738076657665019, 0.1957107466094348, 0.11268335459183673, 0.1853457600081048, 0.04232602216759507, 0.07404366318060428, 0.10021428348255806, 0.09759132229551977, 0.11470419695588197, 0.0934529077439081, 0.0809009448200667, 0.08798103592022746, 0.12203753724390147, 0.108977713552462, 0.10766327786607807, 0.07320197747678173, 0.1593782074597417, 0.11748090731043394, 0.0678773477774899, 0.1605544576839525, 0.10730086865068293, 0.14365345442376168, 0.23800804501488096, 0.1420024300919098, 0.10018230619884673, 0.10322973030765041, 0.12081951997718032, 0.15127429832406594]","[0.0932319164276123, 0.08731089319501605, 0.0763143811907087, 0.09562109197889056, 0.034393870404788425, 0.08286267518997192, 0.065944675888334, 0.09805657182421003, 0.10445012365068708, 0.07852672679083687, 0.03893438833100455, 0.10066830260413033, 0.09592391763414655, 0.06852466293743678, 0.0734765955380031, 0.07683691808155604, 0.11580882753644671, 0.11099670614515032, 0.088544990335192, 0.1007726958819798, 0.07903041158403669, 0.10989929948534284, 0.29684523173740934, 0.1359559382711138, 0.0630846279008048, 0.06057589394705636, 0.14713209015982492, 0.11998566559382848]"
draft,0.05,27,0,Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,2129,792,1337,21,66,0.0493642483171279,0.12790635926648974,0.12729019531980157,0.030472847167402506,0.05610008304938674,0.047144520096480846,0.05280374397457631,0.025469792943422487,0.0530759828315416,0.052531505117611,0.028288225947442104,0.0020796858838626315,0.04071378852335774,0.01586266337152647,41007, Jeffrey,"[0.03389376361353868, 0.06773477671097736, 0.050437693693199934, 0.05792929201709981, 0.022524572554088775, 0.05202827323861674, 0.044835097124787414, 0.04805531469332117, 0.053261211940220425, 0.06536922973840414, 0.0413749818088246, 0.048490394540384514, 0.08883206373980256, 0.06829709422831633, 0.0604485492317044, 0.03368948592620642, 0.04780854011068539, 0.05986661975886546, 0.04313992805221454, 0.06587887459060773, 0.05320543172408124, 0.07778849569307704, 0.1035257066999163, 0.04530688370166182, 0.04014455055703922, 0.04482830787191586, 0.03433990478515625, 0.025469792943422487]","[0.02115733708654131, 0.04407195108277457, 0.03498883332524981, 0.02370764528002058, 0.01717142867190497, 0.05223876663616726, 0.03245958685874939, 0.04726243019104004, 0.03731641599110195, 0.08282009192875453, 0.01700255274772644, 0.04167951004845755, 0.07447784287588936, 0.043638646602630615, 0.051717200449534824, 0.020146765879222324, 0.03453436068126133, 0.03218891790934971, 0.015359545392649514, 0.01664771352495466, 0.010584058506148202, 0.020923214299338206, 0.0071362970130784175, 0.0029730206089360373, 0.005037992660488401, 0.001547718420624733, 0.001200795971921512, 0.0020796858838626315]"
draft,0.05,27,1,Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,2236,792,1444,18,72,0.04986149584487535,0.13226984813809395,0.13172958511859179,0.030066381208598614,0.0550144980661571,0.04729558993130922,0.12967950321919794,0.1282278545319088,0.14188338650597468,0.11747561993242121,0.14544177876443273,0.17241105011531285,0.1176813652320784,0.17320219229678716,28556, Lisa,"[0.21170614636133586, 0.28719160291883683, 0.16788758171929252, 0.24173297579326328, 0.0533723339201912, 0.09182689303443545, 0.12116879508608863, 0.10564961509099083, 0.09898259904649523, 0.106414794921875, 0.10935588110060919, 0.1096569091554672, 0.12984583112928602, 0.15157545180547805, 0.11591781131804936, 0.08398036351279607, 0.09868053406003922, 0.10364199441576762, 0.07674571446010045, 0.16260106222970144, 0.16207062251984128, 0.11295238373771546, 0.19384923056950645, 0.09443793978009905, 0.11906761593288845, 0.09369164421444848, 0.09879390777103485, 0.1282278545319088]","[0.1184021064213344, 0.15623978206089564, 0.11321621281760079, 0.14039989880153111, 0.04457507814679827, 0.1230299813406808, 0.07232555321284703, 0.11473850693021502, 0.11963260173797607, 0.15321149144853866, 0.10058195250374931, 0.11033315317971366, 0.1459526675088065, 0.1349001271384103, 0.13734797920499528, 0.14912099497658865, 0.11413239581244332, 0.14330383709498815, 0.17621970176696777, 0.2084644521985735, 0.17913450513567244, 0.13402498619897024, 0.28432330063411165, 0.1424382073538644, 0.13055279425212316, 0.21941448960985457, 0.23394199780055455, 0.17241105011531285]"
draft,0.05,32,0,Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,2231,792,1439,22,71,0.04933981931897151,0.13237776281312108,0.13188187964260578,0.030160699039697647,0.05671747215092182,0.047885260079056025,0.09163008787857582,0.07631165640694755,0.07958495428920456,0.10367522146794703,0.08908160646655124,0.11113497189113072,0.05241811883692838,0.12574509409617404,9857, George,"[0.10623479818368887, 0.13999283778202998, 0.07890679000259994, 0.104961481961337, 0.02489875973045052, 0.05888911036701946, 0.07760116651460722, 0.0674791212205763, 0.08812068963979745, 0.06338544944664101, 0.06597381443172307, 0.07070364270891462, 0.08871805513059938, 0.07832364292887899, 0.0954138148914684, 0.0565922229320972, 0.11699280181488433, 0.10653802946016386, 0.053848737246030336, 0.13357729726023487, 0.08132669523164823, 0.15993327599067192, 0.22528896084079494, 0.12997639643681513, 0.050513778414045064, 0.07493003003008954, 0.09020940359536704, 0.07631165640694755]","[0.043794989585876465, 0.058988988399505615, 0.049550924982343404, 0.040218617234911234, 0.01791613016809736, 0.04882273503712246, 0.04325145483016968, 0.05224849496568952, 0.06500423806054252, 0.08518055507114955, 0.038597779614584785, 0.06211823650768825, 0.08076550279344831, 0.047395016465868266, 0.13547166756221227, 0.05360761710575649, 0.10785189696720668, 0.10580578020640782, 0.040750673839024136, 0.13195211546761648, 0.09841999837330409, 0.16898414066859654, 0.35520212990897043, 0.20860556193760463, 0.02887519129684993, 0.08491848196302142, 0.128851090158735, 0.11113497189113072]"
draft,0.05,32,1,Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,2514,792,1722,24,86,0.04994192799070848,0.1564506683498621,0.1557794390246272,0.030228605959564447,0.05852778675034642,0.0477148462086916,0.10837084369189075,0.14834887640816824,0.0886287666907927,0.1281129206929888,0.09534870582271597,0.22690401758466447,0.06420352370763312,0.12649388793779875,39879, Colin,"[0.1962004616146996, 0.14962228139241537, 0.09434962840307326, 0.13796916462126232, 0.0294295521009536, 0.05969530627841041, 0.06339881533668154, 0.057077924410502114, 0.06596193994794573, 0.06136711438496908, 0.056061597097487675, 0.07371560732523601, 0.11067908150809151, 0.08527425924936931, 0.12603449821472168, 0.07133166562943231, 0.14451074600219727, 0.11369139807564872, 0.05571482295081729, 0.15695424306960332, 0.10288347516741071, 0.15563544772920154, 0.25161665961855934, 0.1471709750947498, 0.10607126780918666, 0.10843160038902647, 0.10518521354311988, 0.14834887640816824]","[0.08964860439300537, 0.08263300146375384, 0.06951679927962166, 0.08772438764572144, 0.02567131817340851, 0.07507543052945818, 0.040675465549741475, 0.06222130571092878, 0.05319396087101528, 0.06091617686407907, 0.03172868490219116, 0.07744440010615758, 0.087896500314985, 0.054503296102796285, 0.09274052722113472, 0.07360858576638359, 0.1364673035485404, 0.1265191776411874, 0.08890243938991002, 0.09387051207678658, 0.07977082048143659, 0.12966497455324447, 0.3082177298409598, 0.14582949025290354, 0.07415966476712908, 0.06036872948919024, 0.13389045851571219, 0.22690401758466447]"
draft,0.05,33,0,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,1567,792,775,19,38,0.04903225806451613,0.09872109722346067,0.09819867601618171,0.030845846980810165,0.05586139112710953,0.049631088972091675,0.08029196060049547,0.0648733225083889,0.09227822239237622,0.06830569880861473,0.10115763514625783,0.21755339418138778,0.06639864067642055,0.1359166296160951,5540, Park,"[0.15643329190132313, 0.21024767079747708, 0.09124833300597686, 0.14151726629501, 0.03889112544239016, 0.056229777802202036, 0.08019658855925825, 0.08052851024426912, 0.0734356901699439, 0.060494265161958855, 0.06360908020707898, 0.07705746557479515, 0.07055547900665972, 0.09145056932492364, 0.06044892619426986, 0.06820113676831238, 0.05864807716885904, 0.07757079332394708, 0.05493977912386557, 0.06619292811343544, 0.07249208321248678, 0.06499225931956355, 0.11342476005841018, 0.06472981962046229, 0.05624613367525259, 0.08340038213514744, 0.05011938209820511, 0.0648733225083889]","[0.07975941044943673, 0.09043492589678083, 0.06344978724207197, 0.07860500471932548, 0.03131443687847683, 0.06765742812837873, 0.041628441640308926, 0.0699887786592756, 0.06052389740943909, 0.057907274791172574, 0.05740212116922651, 0.07600573131016322, 0.08755465064729963, 0.06734908052853175, 0.08207071678979057, 0.08918109961918422, 0.07876033442361015, 0.10633977821895055, 0.07373213768005371, 0.07556965521403722, 0.08344788210732597, 0.11756186825888497, 0.2235311440059117, 0.2647233009338379, 0.1439620086124965, 0.1652200392314366, 0.18117945534842356, 0.21755339418138778]"
