row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
69,False,50,2,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,576,599,0.3605072111822665,0.13280987739562988,0.36147387279197574,0.2652151705697179,0.32746137073263526,0.025836195796728134,0.10272600501775742,0.10188958002254367,0.13665296975523233,0.5007627471322111,-99.69536586474163,1.3593008665675061,26.432769624785813,1.1038672194623864,9.409394321263797
70,False,50,3,When was John's eldest son crowned?,When was John's eldest son crowned?,2829,23,3644,848,871,0.5119268950074911,0.20106744766235352,0.5133104273118079,0.3146099867299199,0.4074178319424391,0.03488163184374571,0.10270375804975629,0.1017212369479239,0.1770245968364179,0.6391006520557845,-56.469876346287016,1.6271794176926744,38.543962077765784,1.2599115381487023,20.629348194605225
71,False,51,0,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,1068,27,1887,320,347,0.2394166407175362,0.08575105667114258,0.2407245459035039,0.2397001851350069,0.28496195329353213,0.021240956149995327,0.10197888826951385,0.10122397495433688,0.11648034071549773,0.35774297221691675,-179.53029903090646,0.9988170871986979,-0.11843137411873261,0.8447603026342945,-18.37677467579941
72,False,51,1,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,1533,31,2356,459,490,0.3179182889871299,0.11681008338928223,0.31913241604343057,0.25676861871033907,0.3218214111402631,0.027303666807711124,0.10312363877892494,0.10231909807771444,0.126341313123703,0.45492351820864757,-119.8171692546695,1.238150871332816,19.234398395767137,0.9916444493630645,-0.8425954123276957
73,False,52,0,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,1068,27,1887,320,347,0.23947531590238214,0.08577275276184082,0.24090320523828268,0.23983345134183764,0.28528012009337544,0.020981565117836,0.10247486922889948,0.10172001086175442,0.11637701699510217,0.35763465138809114,-179.61496351617203,0.9985067327453623,-0.1495500436468733,0.8444444189080974,-18.421056212680355
74,False,52,1,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,1338,31,2161,401,432,0.2762320074252784,0.1084890365600586,0.27804353274405,0.25057040620595217,0.301357832737267,0.022722878959029913,0.10286357719451189,0.1020592781715095,0.12498395005241036,0.4329682750758996,-130.96380440915664,1.102412737433303,9.28987247296742,0.9226358253858856,-8.385125797793226
75,False,52,2,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,1728,33,2553,518,551,0.33541642501950264,0.12428760528564453,0.3372548767365515,0.26818058267235756,0.33150573819875717,0.028740074951201677,0.10396216763183475,0.1029198169708252,0.13547834008932114,0.46344744293992973,-115.774197319202,1.250711075638495,20.045482967399607,1.0173425008237638,1.7046865544023904
76,False,53,0,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,1415,27,2234,424,451,0.2901805592700839,0.11405777931213379,0.2915693293325603,0.2523595788516104,0.3045330229215324,0.023934191558510065,0.10244533000513911,0.10162775730714202,0.12598005728796124,0.45196532594944905,-121.25591114745093,1.1498694069414046,13.033602427953085,0.9574309102355958,-4.446178759147146
77,False,54,0,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,977,30,1799,293,323,0.23810829035937786,0.08503460884094238,0.23912617284804583,0.23892738576978445,0.2825582129880786,0.020558040589094162,0.10230566188693047,0.10157518088817596,0.11606368329375982,0.3559014742783669,-180.9766388373694,0.9965717809711616,-0.34400121439297493,0.8462899390510188,-18.16281322230333
78,False,54,1,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,1794,32,2618,538,570,0.3448866461403668,0.1270897388458252,0.3459072890691459,0.2683393592014909,0.33335346076637506,0.028999370988458395,0.10353135922923684,0.10268385475501418,0.13580862898379564,0.473615720123994,-111.14164026020865,1.2852629862673184,22.194911805231687,1.0376592109585716,3.6292465349758385
79,False,55,0,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",1494,33,2319,448,481,0.3165048221126199,0.11300158500671387,0.3176188711076975,0.256407902110368,0.31038449611514807,0.024504392873495817,0.10607339814305305,0.10524090798571706,0.12583011109381914,0.4407102280259426,-126.90646515722217,1.2343801400332186,18.9876791137381,1.0233077846448413,2.2776905438016026
80,False,56,0,The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,1291,22,2105,387,409,0.27209048671647906,0.10693931579589844,0.2734031407162547,0.25037190970033407,0.3021096708253026,0.023190554697066545,0.10177075490355492,0.10098849516361952,0.1254106000997126,0.4271218601315631,-134.12522124060277,1.0867452624463327,7.9821155374594,0.9049797709863857,-10.49970751390903
81,False,57,0,In which district was Ernie Watts born?,Where was Ernie Watts born?,1167,22,1981,350,372,0.2564820689149201,0.0941309928894043,0.2574037201702595,0.24085105955600739,0.29322835011407733,0.022404400166124105,0.10176647128537297,0.10099817300215364,0.11668018810451031,0.39082656751823475,-155.86796884102387,1.0648990682778288,6.094386802571295,0.8778268542933155,-13.917681500532186
82,False,58,0,In which county was James Finch born?,Where was James Finch born?,1143,21,1956,342,363,0.25584277883172035,0.09403610229492188,0.2572147101163864,0.2393465437926352,0.2864699438214302,0.02159319818019867,0.1010101973079145,0.1002466888166964,0.11674314830452204,0.3928868192740346,-154.5262276417856,1.068921968864431,6.447801698532785,0.8978767778748897,-11.373857152962263
83,False,58,1,In which county was James Finch born?,"Which county is Lynn Haven, Florida located in?",1182,25,1999,354,379,0.2558203060179949,0.09146857261657715,0.25720223085954785,0.2422517123632133,0.29127517994493246,0.023268381133675575,0.10201132716611028,0.10127807501703501,0.11697200406342745,0.377576578197459,-164.8469364212088,1.0560103106079923,5.303954899431296,0.8830214469635679,-13.247532485047175
84,False,59,0,Who was married to the star of No Escape?,Who starred in the movie No Escape?,1286,23,2101,385,408,0.27206738106906414,0.1069338321685791,0.2734535620547831,0.24860536493360996,0.3005752000026405,0.022205450106412172,0.10150528885424137,0.10073104873299599,0.12489462597295642,0.4301348532729202,-132.48522931609563,1.0943745366948123,8.623604947885454,0.9097675458666612,-9.918187842959568
85,False,59,1,Who was married to the star of No Escape?,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1057,43,1892,317,360,0.24024037225171924,0.08887124061584473,0.24221422569826245,0.2504234528169036,0.29763289261609316,0.022857876028865576,0.10379336075857282,0.1030421731993556,0.1237722160294652,0.3548838561890714,-181.7823303484479,0.959336553942375,-4.238704956099015,0.8138019409389895,-22.880021500829727
86,False,60,0,Who is the other child of Chian Hsiao-chang's father?,Who is the father of Chian Hsiao-chang?,1232,28,2052,369,397,0.2714571263641119,0.10665178298950195,0.27269192691892385,0.2489424478262663,0.2974756630137563,0.022156011778861284,0.10204220609739423,0.10128721175715327,0.12474422995001078,0.4284194355794752,-133.41611443173943,1.0904412997238555,8.294009016969461,0.9166865085911706,-9.088547789022394
87,False,60,1,Who is the other child of Chian Hsiao-chang's father?,What are all the children of Chiang Ching-kuo?,1963,29,2784,588,617,0.36128390580415726,0.1331934928894043,0.36245673429220915,0.26838512485846877,0.34197318321093917,0.028941472060978413,0.10271382564678788,0.10182801587507129,0.13672982715070248,0.49627747796992494,-101.50017770111286,1.3461398279605774,25.71351213083002,1.0598981209255671,5.651309285581196
88,False,63,0,In which county did Snappy Tomato Pizza form?,Where was Snappy Tomato Pizza founded?,1472,23,2287,441,464,0.2904239958152175,0.10436534881591797,0.2911853790283203,0.2507734387181699,0.3115315483883023,0.023268865887075663,0.10153926676139235,0.10076422803103924,0.1259653060697019,0.41617385537073676,-140.28419543778844,1.1581130653219163,13.652644984016838,0.9346898589717728,-6.987359539780735
89,False,63,1,In which county did Snappy Tomato Pizza form?,"Which county is Fort Mitchell, Kentucky located in?",836,25,1653,250,275,0.21297338791191578,0.07812952995300293,0.21386701008304954,0.23452686937525868,0.2774767642840743,0.021372640039771795,0.10182427009567618,0.10112208314239979,0.1113299592398107,0.33313679648360656,-200.17698751846206,0.908098029361165,-10.120269802092485,0.770756465446229,-29.742667733711524
90,False,64,0,Where are the headquarters for the publisher of In the Shadow of Greatness?,Who is the publisher of In the Shadow of Greatness?,911,27,1730,273,300,0.2287555243819952,0.08403921127319336,0.22968582808971405,0.23359432397410274,0.2756654601544142,0.020089386962354183,0.10187699226662517,0.10112674022093415,0.11162794474512339,0.3597656391792735,-177.95872954440034,0.9792854573271054,-2.1152711416172476,0.8332049577812737,-20.01848892772815
91,False,64,1,Where are the headquarters for the publisher of In the Shadow of Greatness?,Where are the headquarters of the United States Naval Institute located?,1095,27,1914,328,355,0.24076959118247032,0.09513235092163086,0.2484132507815957,0.24197112303227186,0.29076918214559555,0.023117888253182173,0.1023438018746674,0.10154550010338426,0.11650943290442228,0.39315580193816346,-154.35209020704787,0.9950343998294322,-0.4990380404354955,0.854331428621651,-17.050592603547976
92,False,66,0,What political party was the socialist candidate part of who ran for president in 1912?,Who was the socialist candidate in the 1912 US presidential election?,1566,31,2389,469,500,0.31866670912131667,0.11709308624267578,0.31965974625200033,0.2552220895886421,0.3191055739298463,0.02570140128955245,0.10307429498061538,0.10225729085505009,0.1264463933184743,0.45878899601285394,-117.96512311554719,1.2485859262218735,19.909396782492628,1.0017366425641812,0.17336318652932947
93,False,68,0,Which county does Lloyd Dane's birthplace belong to?,Where was Lloyd Dane born?,1026,21,1839,307,328,0.23880107514560223,0.08552908897399902,0.24024488916620612,0.2378075593151152,0.28290044283494353,0.020730915945023298,0.1008139131590724,0.10006778221577406,0.11626273021101952,0.3596567292491561,-178.04289998623636,1.0041778143358786,0.4160432819999893,0.8492206189524258,-17.75503063427395
94,False,68,1,Which county does Lloyd Dane's birthplace belong to?,"Which county does Eldon, Missouri belong to?",1053,25,1870,315,340,0.24005744978785515,0.08803892135620117,0.2413108879700303,0.24258962599560618,0.29039788199588656,0.022940183989703655,0.10339344898238778,0.10261454107239842,0.11625599302351475,0.3629129687425123,-175.54815785861396,0.9895618940943629,-1.05482092307021,0.8309664185961536,-20.34180655451927
95,False,71,0,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,What creature do annelid larvae live like?,1620,25,2437,486,511,0.3255237708799541,0.11978411674499512,0.3265057569369674,0.2527010547928512,0.30891459016129375,0.0240832450799644,0.10186546482145786,0.101053970400244,0.12675234489142895,0.474015103906815,-110.96374182131261,1.2881773332794295,22.370936503423057,1.0569450823494246,5.387704933812132
96,False,71,1,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,2223,41,3056,666,707,0.40244495728984475,0.15789508819580078,0.4033805257640779,0.2919264449737966,0.3686934532597661,0.029500316828489304,0.10410553915426135,0.10318991914391518,0.15832058899104595,0.5408728497001136,-84.88633706691857,1.378583421333988,27.461770936404516,1.0940810643574752,8.599094475026536
97,False,72,0,Who is part of the band that performed Full Cooperation?,Who performed the song Full Cooperation?,1598,22,2412,479,501,0.3191712317056954,0.11719155311584473,0.3201639950275421,0.2521755392663181,0.31048871017992496,0.023964369669556618,0.10170309524983168,0.100880385376513,0.1265080743469298,0.4647221275180097,-115.18235108381974,1.265670860204345,20.990517247229022,1.031161470708582,3.0219777982170792
98,False,72,1,Who is part of the band that performed Full Cooperation?,Who are the members of the American hip hop group Def Squad?,1177,28,1997,353,381,0.25685248197987676,0.0944662094116211,0.25794920790940523,0.2427096264436841,0.29213439393788576,0.02338833687826991,0.10238396283239126,0.10160551499575377,0.11693732673302293,0.3892149264773397,-156.92745369523243,1.0582706823104695,5.506217197971508,0.8829813033389384,-13.252681140423107
99,False,74,0,What film features Anil Devgan's sibling?,Who is Anil Devgan's sibling?,1251,24,2067,375,399,0.2718240348622203,0.10657691955566406,0.27272004494443536,0.24831067398190498,0.29701580526307225,0.021781299728900194,0.10173670807853341,0.10096458485350013,0.12479266617447138,0.42920796696573177,-132.987287507606,1.0946933150446396,8.650214059339357,0.9182004462788851,-8.908681546890683
100,False,74,1,What film features Anil Devgan's sibling?,Which films feature Ajay Devgan?,1558,23,2373,467,490,0.3185879997909069,0.11695241928100586,0.31955151492729783,0.2559411362744868,0.3131194021552801,0.027365392073988914,0.1023571458645165,0.10157828591763973,0.12621859833598137,0.4569504573722725,-118.84210506114256,1.2447705922866337,19.663911872869033,1.020542044752717,2.0128562912559156
101,False,75,0,"What political party was the candidate who garnered a million votes during the 1920 election despite being in prison, a member of?",Who was the candidate that received a million votes in the 1920 election while in prison?,1578,36,2406,473,509,0.3192709870636463,0.11730504035949707,0.3202455029822886,0.25555209117010236,0.3114132760092616,0.02513324422761798,0.10361215891316533,0.10278597474098206,0.12680668802931905,0.45902594583511225,-117.85260922031023,1.2493381901192542,19.957621730546304,1.028361754791611,2.7579550347395343
102,False,77,0,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Where did Richard Feynman work on the Water Boiler reactor?,1861,28,2681,558,586,0.34870284516364336,0.12851619720458984,0.350057362113148,0.26439059106633067,0.3389727990143001,0.025706314016133547,0.1022826530970633,0.10140865901485085,0.13640162395313382,0.4860846094645914,-105.72550138986543,1.3188927932619219,24.17882597365836,1.032700450098299,3.1664990651632197
103,False,77,1,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Which atomic bomb development project took place at Los Alamos and who was its director?,2208,32,3032,662,694,0.40197657886892557,0.1577284336090088,0.4034684249199927,0.2826819489710033,0.36434670025482774,0.02998324390500784,0.10327774612233043,0.10239094728603959,0.14942095894366503,0.5579713674083524,-79.22066586405107,1.4220100729182363,29.67701009685474,1.1073749937567785,9.696353481173336
104,False,78,0,What award was received by the person who authored Missing Person?,Who is the author of Missing Person?,885,23,1700,265,288,0.22561297798529267,0.08296322822570801,0.22710393788293004,0.23353206226602197,0.27709187706932425,0.020909113809466362,0.10126156639307737,0.10054322425276041,0.11136138206347823,0.35525412408341006,-181.48863931702314,0.9660899484041362,-3.5100304740649735,0.8195979625419045,-22.011040254248048
105,False,78,1,What award was received by the person who authored Missing Person?,What award did Patrick Modiano receive?,1790,23,2605,537,560,0.3445987440645695,0.12688422203063965,0.3457748587243259,0.26487021101638675,0.3365100100636482,0.027063877321779728,0.10211710585281253,0.10122179379686713,0.1356892278417945,0.4790430057942216,-108.74952517928244,1.3010098143624393,23.13662902765644,1.0275321636314036,2.679445433036587
106,False,79,0,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Who are the cast members of the movie U Me Aur Hum?,1263,28,2083,378,406,0.2721743257716298,0.11446714401245117,0.2811230062507093,0.24947775714099407,0.2992042666301131,0.02222075592726469,0.10242240084335208,0.10159296169877052,0.1248346003703773,0.45882705265687984,-117.94704436222946,1.0909763214594261,8.338982218947233,0.9395688417713758,-6.4317967499532
107,False,79,1,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,1569,34,2395,470,504,0.318850832991302,0.11726069450378418,0.3201082730665803,0.25345747685059905,0.3081094566732645,0.02381400903686881,0.10309309093281627,0.1022601816803217,0.12655037688091397,0.462644448137167,-116.1487085874454,1.2580052360390583,20.50907489474454,1.0389433564385528,3.748361852184967
108,False,79,2,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1377,34,2203,413,447,0.289869979955256,0.1135702133178711,0.290827851742506,0.2531768549233675,0.3055982980877161,0.024595103226602077,0.10320413298904896,0.10243011498823762,0.12537761870771646,0.4485805519317591,-122.92540229254661,1.1449308035799517,12.658477099819853,0.9516671184439303,-5.078759223613694
109,False,80,0,Who married the publisher of abolitionist newspaper The North Star?,Who was Frederick Douglass married to?,1330,23,2145,399,422,0.27592498203739524,0.10837769508361816,0.27717508701607585,0.2517279018647969,0.30368607584387064,0.024491289164870977,0.1020328588783741,0.10123252077028155,0.1252037538215518,0.4305350907895298,-132.26910451507362,1.0961239496827595,8.769441604718132,0.9127026527175238,-9.564708399011778
110,False,81,0,What political party does the person that Adversary in the House is based on a member of?,Who is the book 'Adversary in the House' based on?,1331,30,2153,399,429,0.27614154014736414,0.10842776298522949,0.27727939980104566,0.250024332664907,0.2998018986545503,0.02255514869466424,0.1022375519387424,0.10148052405565977,0.12523163203150034,0.43366884266640116,-130.59069539133296,1.1044586628992648,9.457906068214006,0.9248753962046904,-8.122672968011702
111,False,81,1,What political party does the person that Adversary in the House is based on a member of?,What political party did Eugene V. Debs belong to?,1631,27,2450,489,516,0.32664097659289837,0.12019586563110352,0.3278276529163122,0.2658043559640646,0.324207428842783,0.027906357776373625,0.10284878825768828,0.1020377166569233,0.1350492099300027,0.45219674897785866,-121.14267788532106,1.228877440357142,18.62492001567094,1.0111663822339025,1.104307108117386
112,False,82,0,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Who is the longest-serving leader of the Liberal Party of Australia?,1316,28,2136,394,422,0.27576256822794676,0.1082601547241211,0.27695576613768935,0.24961206363514066,0.2994871698319912,0.022277317941188812,0.10225764708593488,0.10150464531034231,0.12507709860801697,0.43371363205572294,-130.56688240583622,1.104764586342391,9.482978331993907,0.9247667146911779,-8.13537988701787
113,False,82,1,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,What specific political event or circumstance caused Robert Menzies to become Prime Minister of Australia?,1642,33,2467,492,525,0.32692928658798337,0.12018442153930664,0.3279995718039572,0.2644087648950517,0.3215172621421516,0.026104321237653494,0.1031490657478571,0.10227802116423845,0.13515537790954113,0.45454023276047545,-120.00252737296418,1.2364540438655545,19.123561044478677,1.0201616224852637,1.976316501315456
114,False,84,0,Who founded the publisher of The Final Testament of the Holy Bible?,Who is the publisher of The Final Testament of the Holy Bible?,1275,28,2095,382,410,0.2712224046699703,0.09761977195739746,0.27246851567178965,0.2495431825518608,0.30414348281919956,0.02228780835866928,0.10213403822854161,0.10136640770360827,0.12512133596464992,0.3911939046345609,-155.62770486778507,1.0868756336935954,7.993153126302099,0.8958551836988092,-11.625184315080638
115,False,84,1,Who founded the publisher of The Final Testament of the Holy Bible?,Who founded the Gagosian Gallery?,1256,23,2071,376,399,0.27080911630764604,0.09752011299133301,0.27192562632262707,0.25806862488389015,0.30848863208666444,0.023968040943145752,0.10910866782069206,0.10833785636350513,0.12499191612005234,0.3778844213829136,-164.63117911566175,1.0493686182482975,4.704602118815804,0.8814769752884585,-13.4459580946803
116,False,85,0,The Nicole and Natalie album's band is named after who?,What is the name of the band that released the album 'Nicole and Natalie'?,2051,32,2875,615,647,0.3853542720898986,0.15119290351867676,0.386505376547575,0.2822050880640745,0.35623361403122544,0.029670470859855413,0.103864427190274,0.10259624617174268,0.1486701900139451,0.5357554130432562,-86.65233717746146,1.3655114255147807,26.767364863094233,1.0849772770564434,7.832171129609988
117,False,86,0,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Which river does the Kichi Sipi Bridge cross?,848,26,1666,254,280,0.22917904797941446,0.08393549919128418,0.2300892136991024,0.2332242955453694,0.27565378369763494,0.020449973177164793,0.10145691642537713,0.10073032323271036,0.11131740594282746,0.3598917471055502,-177.86133137049035,0.9826551193712664,-1.7651035736557796,0.8347036293595288,-19.80300130805752
118,False,86,1,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Into which larger river does the Nelson River flow as a tributary?,1391,30,2213,417,447,0.2902864348143339,0.11365461349487305,0.29103004606440663,0.2542096502147615,0.3129381760954857,0.02561284601688385,0.10313510103151202,0.10235249670222402,0.12546170316636562,0.4470900825317029,-123.66857129493374,1.141917447150783,12.427995342823028,0.929992146358026,-7.527789768562476
119,False,88,0,Who is the child of the actor who is a cast member of Love in Pawn?,Who are the cast members of Love in Pawn?,1398,25,2215,419,444,0.28903387393802404,0.10395407676696777,0.2902098740451038,0.2501873252913356,0.30599462101235986,0.023503341246396303,0.10145587427541614,0.10067137517035007,0.12522810976952314,0.4155049687106107,-140.67100884573924,1.1552698507066768,13.440137004501452,0.948414952802002,-5.439079913870493
