condition,example_id,query_idx,rate,tokens,selector_mass,stable_frequency_mass,random_mass,oracle_attention_mass
"FusionRAG-QK(preprocess,32q)",4,4,0.05,380,0.34636692565864097,0.3420941380443774,0.053959432209927605,0.34636692565864097
"FusionRAG-QK(preprocess,32q)",4,5,0.05,380,0.3528308255860588,0.3487564654019873,0.048349154997688194,0.3528308255860588
"FusionRAG-QK(preprocess,32q)",4,6,0.05,380,0.3498719621212762,0.34573274122688913,0.05183577966178696,0.3498719621212762
"FusionRAG-QK(preprocess,32q)",4,7,0.05,380,0.3506605796363215,0.3462283317546636,0.0491980693305519,0.3506605796363215
"FusionRAG-QK(preprocess,32q)",4,8,0.05,380,0.3546502184991623,0.3506728093034094,0.046547697685219575,0.3546502184991623
"FusionRAG-QK(preprocess,32q)",4,9,0.05,380,0.34712842693854773,0.3433135328569559,0.0509089467750678,0.34712842693854773
"FusionRAG-QK(preprocess,32q)",4,10,0.05,380,0.3529816666633149,0.3485744300462826,0.05012553482047856,0.3529816666633149
"FusionRAG-QK(preprocess,32q)",4,11,0.05,380,0.33087979044074617,0.3221906615140437,0.05115389339843879,0.33087979044074617
"FusionRAG-QK(preprocess,32q)",4,12,0.05,380,0.35988785120327393,0.3546345120545306,0.051460545804989266,0.35988785120327393
"FusionRAG-QK(preprocess,32q)",4,13,0.05,380,0.3360339770828585,0.3306518115446965,0.05039790880702685,0.3360339770828585
"FusionRAG-QK(preprocess,32q)",4,14,0.05,380,0.3448569426784134,0.3290634350438298,0.0473460924249308,0.3448569426784134
"FusionRAG-QK(preprocess,32q)",4,15,0.05,380,0.34328041863044173,0.33707097169961087,0.04795235776563529,0.34328041863044173
"FusionRAG-QK(preprocess,32q)",4,16,0.05,380,0.3478837289545607,0.3350432953295393,0.04903101927092957,0.3478837289545607
"FusionRAG-QK(preprocess,32q)",4,17,0.05,380,0.33970371155763,0.323293057623208,0.04455354556098946,0.33970371155763
"FusionRAG-QK(preprocess,32q)",4,18,0.05,380,0.35998865975165756,0.35492587179058627,0.04874830824184023,0.35998865975165756
"FusionRAG-QK(preprocess,32q)",4,19,0.05,380,0.3512739769294666,0.3477032621627581,0.0509837887279951,0.3512739769294666
"FusionRAG-QK(preprocess,32q)",4,20,0.05,380,0.3496662431380571,0.3395094307924709,0.05252701233240781,0.3496662431380571
"FusionRAG-QK(preprocess,32q)",4,21,0.05,380,0.3460872387519128,0.34048771089783836,0.047909749900661935,0.3460872387519128
"FusionRAG-QK(preprocess,32q)",4,22,0.05,380,0.3196332137441747,0.30901487157515684,0.050318551939514525,0.3196332137441747
"FusionRAG-QK(preprocess,32q)",4,23,0.05,380,0.3551559249430989,0.3482750092191351,0.04803474456798839,0.3551559249430989
"FusionRAG-QK(preprocess,32q)",4,24,0.05,380,0.36282665898228134,0.3562548697184042,0.053592356122569094,0.36282665898228134
"FusionRAG-QK(preprocess,32q)",4,25,0.05,380,0.3640529634499292,0.3552688106465209,0.04985135096297694,0.3640529634499292
"FusionRAG-QK(preprocess,32q)",4,26,0.05,380,0.3699452343348373,0.3615590501225913,0.05132725291256008,0.3699452343348373
"FusionRAG-QK(preprocess,32q)",4,27,0.05,380,0.35720532590561793,0.34803965786465485,0.04934927627616253,0.35720532590561793
"FusionRAG-QK(preprocess,32q)",4,28,0.05,380,0.32356792803608386,0.30857551016805856,0.05417465952109853,0.32356792803608386
"FusionRAG-QK(preprocess,32q)",4,29,0.05,380,0.3292390600123221,0.3228970712616014,0.05574213049910115,0.3292390600123221
"FusionRAG-QK(preprocess,32q)",4,30,0.05,380,0.32430358325900804,0.31869622876114795,0.05068074969746535,0.32430358325900804
"FusionRAG-QK(preprocess,32q)",4,31,0.05,380,0.36361396815512875,0.35728333792025996,0.04794800854507421,0.36361396815512875
"FusionRAG-QK(preprocess,32q)",4,0,0.1,761,0.45716282059053054,0.45125167217384105,0.09823005177481797,0.45716282059053054
"FusionRAG-QK(preprocess,32q)",4,1,0.1,761,0.45209951633445933,0.44627005559536415,0.09611618401009103,0.45209951633445933
"FusionRAG-QK(preprocess,32q)",4,2,0.1,761,0.44935496606969955,0.4433350655842668,0.09662500515378357,0.44935496606969955
"FusionRAG-QK(preprocess,32q)",4,3,0.1,761,0.4568806967108304,0.45229657944430496,0.10277757247898064,0.4568806967108304
"FusionRAG-QK(preprocess,32q)",4,4,0.1,761,0.45290053242218636,0.44717791249649225,0.09615111953252939,0.45290053242218636
"FusionRAG-QK(preprocess,32q)",4,5,0.1,761,0.45841168700344914,0.4530893954656518,0.09607703796889522,0.45841168700344914
"FusionRAG-QK(preprocess,32q)",4,6,0.1,761,0.4548302806625649,0.44981058352021275,0.10240144673591486,0.4548302806625649
"FusionRAG-QK(preprocess,32q)",4,7,0.1,761,0.4544631847959379,0.45009364856152334,0.09646724645516355,0.4544631847959379
"FusionRAG-QK(preprocess,32q)",4,8,0.1,761,0.4597871779055211,0.45450505647560785,0.09717440300547421,0.4597871779055211
"FusionRAG-QK(preprocess,32q)",4,9,0.1,761,0.45185588007011324,0.446699608755279,0.10203043253476318,0.45185588007011324
"FusionRAG-QK(preprocess,32q)",4,10,0.1,761,0.45799283401287233,0.45277529010686085,0.09741732227568672,0.45799283401287233
"FusionRAG-QK(preprocess,32q)",4,11,0.1,761,0.4318439074517635,0.4177805061520632,0.10079880154802208,0.4318439074517635
"FusionRAG-QK(preprocess,32q)",4,12,0.1,761,0.4569008657578385,0.44962163613393485,0.09218372132430652,0.4569008657578385
"FusionRAG-QK(preprocess,32q)",4,13,0.1,761,0.43210162693280424,0.420941291524742,0.09430380953083047,0.43210162693280424
"FusionRAG-QK(preprocess,32q)",4,14,0.1,761,0.4441296818318868,0.42003840800095615,0.10221309819993527,0.4441296818318868
"FusionRAG-QK(preprocess,32q)",4,15,0.1,761,0.436428347323463,0.42726738936986897,0.0981859832831977,0.436428347323463
"FusionRAG-QK(preprocess,32q)",4,16,0.1,761,0.4487930741279621,0.4318549755780281,0.10272914850395148,0.4487930741279621
"FusionRAG-QK(preprocess,32q)",4,17,0.1,761,0.4398248697302507,0.41952275080939994,0.09552535821035046,0.4398248697302507
"FusionRAG-QK(preprocess,32q)",4,18,0.1,761,0.45330576556010554,0.4452197423137812,0.1010039081446161,0.45330576556010554
"FusionRAG-QK(preprocess,32q)",4,19,0.1,761,0.44857609133710147,0.4427548313442755,0.09703780672202447,0.44857609133710147
"FusionRAG-QK(preprocess,32q)",4,20,0.1,761,0.44487508917052,0.4305195617073754,0.0962269106380618,0.44487508917052
"FusionRAG-QK(preprocess,32q)",4,21,0.1,761,0.4432266999823866,0.43383622470062955,0.09078597452137402,0.4432266999823866
"FusionRAG-QK(preprocess,32q)",4,22,0.1,761,0.4170844898618175,0.4004586260507819,0.0989742679890844,0.4170844898618175
"FusionRAG-QK(preprocess,32q)",4,23,0.1,761,0.4531320492258295,0.44072848571760265,0.09907656105498122,0.4531320492258295
"FusionRAG-QK(preprocess,32q)",4,24,0.1,761,0.45171926226266523,0.44197409602073323,0.10310944337279698,0.45171926226266523
"FusionRAG-QK(preprocess,32q)",4,25,0.1,761,0.4568162328602678,0.4447070033233878,0.10055628480679074,0.4568162328602678
"FusionRAG-QK(preprocess,32q)",4,26,0.1,761,0.4646845437594058,0.4509464123103371,0.10274526181115923,0.4646845437594058
"FusionRAG-QK(preprocess,32q)",4,27,0.1,761,0.4562648525012806,0.4405149585351028,0.09402949270500537,0.4562648525012806
"FusionRAG-QK(preprocess,32q)",4,28,0.1,761,0.4231741465525826,0.40241961509470164,0.09998411803219237,0.4231741465525826
"FusionRAG-QK(preprocess,32q)",4,29,0.1,761,0.4251961262701571,0.41507769000373923,0.10069860901018976,0.4251961262701571
"FusionRAG-QK(preprocess,32q)",4,30,0.1,761,0.42418002907975966,0.4158302602819195,0.1009116866965537,0.42418002907975966
"FusionRAG-QK(preprocess,32q)",4,31,0.1,761,0.45524007873269473,0.4455088864727981,0.09224203046049947,0.45524007873269473
"FusionRAG-QK(preprocess,32q)",4,0,0.15,1141,0.5292483422923493,0.5226503138322323,0.142775055322917,0.5292483422923493
"FusionRAG-QK(preprocess,32q)",4,1,0.15,1141,0.5255066874439783,0.5188567665215277,0.1457651838775877,0.5255066874439783
"FusionRAG-QK(preprocess,32q)",4,2,0.15,1141,0.5234458528231783,0.5169406520212825,0.15197456561390899,0.5234458528231783
"FusionRAG-QK(preprocess,32q)",4,3,0.15,1141,0.5284696225134744,0.5229749434576414,0.1594657078041431,0.5284696225134744
"FusionRAG-QK(preprocess,32q)",4,4,0.15,1141,0.5262329125460125,0.5197234101661388,0.1469840428101755,0.5262329125460125
"FusionRAG-QK(preprocess,32q)",4,5,0.15,1141,0.5301506998639902,0.5241327039719617,0.15147352627797023,0.5301506998639902
"FusionRAG-QK(preprocess,32q)",4,6,0.15,1141,0.527277645070242,0.5214635536154478,0.1475428593294808,0.527277645070242
"FusionRAG-QK(preprocess,32q)",4,7,0.15,1141,0.5260503897477172,0.5205983996543233,0.14762487303633626,0.5260503897477172
"FusionRAG-QK(preprocess,32q)",4,8,0.15,1141,0.5316679179506064,0.5257643919652766,0.14846213485081225,0.5316679179506064
"FusionRAG-QK(preprocess,32q)",4,9,0.15,1141,0.524126246799144,0.5185250939072068,0.15173576693871668,0.524126246799144
"FusionRAG-QK(preprocess,32q)",4,10,0.15,1141,0.5297408486086522,0.5238319754746795,0.15093669226728973,0.5297408486086522
"FusionRAG-QK(preprocess,32q)",4,11,0.15,1141,0.5044983802900669,0.49025169862676876,0.15089040948998556,0.5044983802900669
"FusionRAG-QK(preprocess,32q)",4,12,0.15,1141,0.5259069716059198,0.5192601860393123,0.14835847060638724,0.5259069716059198
"FusionRAG-QK(preprocess,32q)",4,13,0.15,1141,0.5021675281811238,0.4926036119699486,0.14411815129975997,0.5021675281811238
"FusionRAG-QK(preprocess,32q)",4,14,0.15,1141,0.5146094925559064,0.4903339063890189,0.1527804531391172,0.5146094925559064
"FusionRAG-QK(preprocess,32q)",4,15,0.15,1141,0.505236810066666,0.49581879218062624,0.1453499222225159,0.505236810066666
"FusionRAG-QK(preprocess,32q)",4,16,0.15,1141,0.519265926409893,0.5023488505000209,0.14423796676062905,0.519265926409893
"FusionRAG-QK(preprocess,32q)",4,17,0.15,1141,0.5117053778164018,0.4909063529538039,0.1502636752660823,0.5117053778164018
"FusionRAG-QK(preprocess,32q)",4,18,0.15,1141,0.5205922619347707,0.5123094266978135,0.14300955780536068,0.5205922619347707
"FusionRAG-QK(preprocess,32q)",4,19,0.15,1141,0.5183777448021923,0.5116207319336167,0.15396324463750857,0.5183777448021923
"FusionRAG-QK(preprocess,32q)",4,20,0.15,1141,0.5135186235800966,0.49961551569663554,0.14930888753844285,0.5135186235800966
"FusionRAG-QK(preprocess,32q)",4,21,0.15,1141,0.5136198737080955,0.5029687793172977,0.14604893402752187,0.5136198737080955
"FusionRAG-QK(preprocess,32q)",4,22,0.15,1141,0.4894453784762976,0.47190286800368947,0.15347423311958136,0.4894453784762976
"FusionRAG-QK(preprocess,32q)",4,23,0.15,1141,0.5236079427086076,0.5104998054331533,0.150234004643932,0.5236079427086076
"FusionRAG-QK(preprocess,32q)",4,24,0.15,1141,0.517929304622204,0.5076063446940314,0.15668112362039818,0.517929304622204
"FusionRAG-QK(preprocess,32q)",4,25,0.15,1141,0.5242940694717294,0.5124875279973307,0.16092344582898213,0.5242940694717294
"FusionRAG-QK(preprocess,32q)",4,26,0.15,1141,0.5315791408918227,0.5182906097212859,0.1548535576864658,0.5315791408918227
"FusionRAG-QK(preprocess,32q)",4,27,0.15,1141,0.5271678521509083,0.5114495202405274,0.15461823279720005,0.5271678521509083
"FusionRAG-QK(preprocess,32q)",4,28,0.15,1141,0.4954828258468586,0.47387441508294376,0.14114128331595988,0.4954828258468586
"FusionRAG-QK(preprocess,32q)",4,29,0.15,1141,0.4957167616619577,0.4849922722766356,0.15047977852875316,0.4957167616619577
"FusionRAG-QK(preprocess,32q)",4,30,0.15,1141,0.49697271389179043,0.48719982355034996,0.15004262597756005,0.49697271389179043
"FusionRAG-QK(preprocess,32q)",4,31,0.15,1141,0.521841840083106,0.511948419605238,0.1445431294474567,0.521841840083106
"FusionRAG-QK(preprocess,32q)",4,0,0.2,1522,0.5872970469832849,0.581123847630256,0.19560860070364755,0.5872970469832849
"FusionRAG-QK(preprocess,32q)",4,1,0.2,1522,0.5840958922292303,0.5778525638849875,0.2077200802792385,0.5840958922292303
"FusionRAG-QK(preprocess,32q)",4,2,0.2,1522,0.5822332252848534,0.5760879790339437,0.20570507223514775,0.5822332252848534
"FusionRAG-QK(preprocess,32q)",4,3,0.2,1522,0.5860466523180311,0.581140492759464,0.1971560914343226,0.5860466523180311
"FusionRAG-QK(preprocess,32q)",4,4,0.2,1522,0.5845226194931363,0.5787000058643298,0.1939437000999199,0.5845226194931363
"FusionRAG-QK(preprocess,32q)",4,5,0.2,1522,0.5873030871685012,0.5818679456789497,0.19291382480569327,0.5873030871685012
"FusionRAG-QK(preprocess,32q)",4,6,0.2,1522,0.584887391691488,0.5795909777194387,0.19959347840834601,0.584887391691488
"FusionRAG-QK(preprocess,32q)",4,7,0.2,1522,0.5836280838381233,0.5784117535929221,0.19793917055223176,0.5836280838381233
"FusionRAG-QK(preprocess,32q)",4,8,0.2,1522,0.5891602626166399,0.5839258026835926,0.20448318787207395,0.5891602626166399
"FusionRAG-QK(preprocess,32q)",4,9,0.2,1522,0.5821463984934963,0.5771819235633283,0.21359120730440362,0.5821463984934963
"FusionRAG-QK(preprocess,32q)",4,10,0.2,1522,0.5871334726005529,0.5819094798858261,0.1986523011265377,0.5871334726005529
"FusionRAG-QK(preprocess,32q)",4,11,0.2,1522,0.5637194587046239,0.5492965772555786,0.20071455950782854,0.5637194587046239
"FusionRAG-QK(preprocess,32q)",4,12,0.2,1522,0.5825350529527997,0.5746594819107604,0.1995029277675292,0.5825350529527997
"FusionRAG-QK(preprocess,32q)",4,13,0.2,1522,0.5606177388367629,0.5502905722241628,0.19117469691325992,0.5606177388367629
"FusionRAG-QK(preprocess,32q)",4,14,0.2,1522,0.5728694005180127,0.545914051522502,0.20764719737256754,0.5728694005180127
"FusionRAG-QK(preprocess,32q)",4,15,0.2,1522,0.5625623856942915,0.553406596110044,0.20809200728030283,0.5625623856942915
"FusionRAG-QK(preprocess,32q)",4,16,0.2,1522,0.577086632063899,0.5590867235111716,0.20549921346463412,0.577086632063899
"FusionRAG-QK(preprocess,32q)",4,17,0.2,1522,0.5705434384169419,0.5514328151345181,0.18728050418671277,0.5705434384169419
"FusionRAG-QK(preprocess,32q)",4,18,0.2,1522,0.5766649625233461,0.5679085711365377,0.19709061345204543,0.5766649625233461
"FusionRAG-QK(preprocess,32q)",4,19,0.2,1522,0.5757091769354035,0.5681032288188013,0.20202131278488816,0.5757091769354035
"FusionRAG-QK(preprocess,32q)",4,20,0.2,1522,0.5705024193334614,0.5553485009165599,0.2109044133862137,0.5705024193334614
"FusionRAG-QK(preprocess,32q)",4,21,0.2,1522,0.5717544847005306,0.5596869321139384,0.21060350636093073,0.5717544847005306
"FusionRAG-QK(preprocess,32q)",4,22,0.2,1522,0.5493866376588182,0.5316670387020068,0.20271166861771778,0.5493866376588182
"FusionRAG-QK(preprocess,32q)",4,23,0.2,1522,0.5813073382869246,0.5675875272178509,0.19557653111586465,0.5813073382869246
"FusionRAG-QK(preprocess,32q)",4,24,0.2,1522,0.5735324976445632,0.5634223940902376,0.2043548381338649,0.5735324976445632
"FusionRAG-QK(preprocess,32q)",4,25,0.2,1522,0.5800210232717276,0.5674121766551712,0.19829758496008754,0.5800210232717276
"FusionRAG-QK(preprocess,32q)",4,26,0.2,1522,0.587091855937352,0.5739084055783261,0.20705394206194044,0.587091855937352
"FusionRAG-QK(preprocess,32q)",4,27,0.2,1522,0.5846450959381969,0.5690522793351028,0.2018239315999361,0.5846450959381969
"FusionRAG-QK(preprocess,32q)",4,28,0.2,1522,0.5554009049135621,0.5316609277663807,0.2014555139993792,0.5554009049135621
"FusionRAG-QK(preprocess,32q)",4,29,0.2,1522,0.5549887452224894,0.5439299395708107,0.19538840366220483,0.5549887452224894
"FusionRAG-QK(preprocess,32q)",4,30,0.2,1522,0.5577030078964282,0.5467914614031465,0.19889251432057964,0.5577030078964282
"FusionRAG-QK(preprocess,32q)",4,31,0.2,1522,0.5774322493500686,0.5667198071469399,0.20682782816111384,0.5774322493500686
"FusionRAG-QK(preprocess,32q)",4,0,0.3,2283,0.6797944342847991,0.6762589117237902,0.2996163158161349,0.6797944342847991
"FusionRAG-QK(preprocess,32q)",4,1,0.3,2283,0.6767100426787976,0.6720627064406524,0.3008645613565627,0.6767100426787976
"FusionRAG-QK(preprocess,32q)",4,2,0.3,2283,0.6758039153887537,0.6705596907606772,0.3042408774183871,0.6758039153887537
"FusionRAG-QK(preprocess,32q)",4,3,0.3,2283,0.6782830092587256,0.6751429249425819,0.29887581802433083,0.6782830092587256
"FusionRAG-QK(preprocess,32q)",4,4,0.3,2283,0.676821542537744,0.6729664758861347,0.2952347095139216,0.676821542537744
"FusionRAG-QK(preprocess,32q)",4,5,0.3,2283,0.6788294352810315,0.6750758009919179,0.2990550462101502,0.6788294352810315
"FusionRAG-QK(preprocess,32q)",4,6,0.3,2283,0.6768897129986403,0.673002236280338,0.2919099991349473,0.6768897129986403
"FusionRAG-QK(preprocess,32q)",4,7,0.3,2283,0.6757316304250779,0.6722332009308556,0.2945035791022351,0.6757316304250779
"FusionRAG-QK(preprocess,32q)",4,8,0.3,2283,0.6804511867332916,0.6768782437622198,0.29357219777445126,0.6804511867332916
"FusionRAG-QK(preprocess,32q)",4,9,0.3,2283,0.6743763386041309,0.6708156689237441,0.29300267072379527,0.6743763386041309
"FusionRAG-QK(preprocess,32q)",4,10,0.3,2283,0.6786813747711175,0.6753382229001372,0.2968865719649054,0.6786813747711175
"FusionRAG-QK(preprocess,32q)",4,11,0.3,2283,0.6598143732168359,0.6449680916969264,0.2979012041634858,0.6598143732168359
"FusionRAG-QK(preprocess,32q)",4,12,0.3,2283,0.6741489921895414,0.6683383838183689,0.3017418167837115,0.6741489921895414
"FusionRAG-QK(preprocess,32q)",4,13,0.3,2283,0.6557937196682235,0.6448288155070965,0.30685194246415426,0.6557937196682235
"FusionRAG-QK(preprocess,32q)",4,14,0.3,2283,0.6672296733345412,0.6440882857640151,0.3026787000820356,0.6672296733345412
"FusionRAG-QK(preprocess,32q)",4,15,0.3,2283,0.6567465791066824,0.648060350676919,0.293176762621558,0.6567465791066824
"FusionRAG-QK(preprocess,32q)",4,16,0.3,2283,0.6710486369154777,0.6550300509457515,0.2966042579896637,0.6710486369154777
"FusionRAG-QK(preprocess,32q)",4,17,0.3,2283,0.6653291591702489,0.6484075379425054,0.29729778907156706,0.6653291591702489
"FusionRAG-QK(preprocess,32q)",4,18,0.3,2283,0.6678444044824476,0.6609144537285329,0.29163804557687845,0.6678444044824476
"FusionRAG-QK(preprocess,32q)",4,19,0.3,2283,0.6686194035265769,0.6620643776981039,0.30619540358590325,0.6686194035265769
"FusionRAG-QK(preprocess,32q)",4,20,0.3,2283,0.6632987907274369,0.6472386155861631,0.297582972761788,0.6632987907274369
"FusionRAG-QK(preprocess,32q)",4,21,0.3,2283,0.6653221812014042,0.6533110151625302,0.30720404046943267,0.6653221812014042
"FusionRAG-QK(preprocess,32q)",4,22,0.3,2283,0.6470504732448109,0.6297842529059242,0.29862872927114864,0.6470504732448109
"FusionRAG-QK(preprocess,32q)",4,23,0.3,2283,0.6738736981577977,0.6620693883921203,0.3054825444886744,0.6738736981577977
"FusionRAG-QK(preprocess,32q)",4,24,0.3,2283,0.6647202376391876,0.6559952971297609,0.29946327334023304,0.6647202376391876
"FusionRAG-QK(preprocess,32q)",4,25,0.3,2283,0.6703397874289312,0.6585832186155751,0.29900499043227735,0.6703397874289312
"FusionRAG-QK(preprocess,32q)",4,26,0.3,2283,0.6770259652896138,0.6650022587045147,0.29808017671396353,0.6770259652896138
"FusionRAG-QK(preprocess,32q)",4,27,0.3,2283,0.6763171121803999,0.6615371750432277,0.3017557077795306,0.6763171121803999
"FusionRAG-QK(preprocess,32q)",4,28,0.3,2283,0.6527832421008213,0.6289954896621404,0.2951172726417437,0.6527832421008213
"FusionRAG-QK(preprocess,32q)",4,29,0.3,2283,0.6523197886655948,0.641882794292148,0.3057784520340675,0.6523197886655948
"FusionRAG-QK(preprocess,32q)",4,30,0.3,2283,0.6561117894048225,0.6440508115168333,0.2901814144643704,0.6561117894048225
"FusionRAG-QK(preprocess,32q)",4,31,0.3,2283,0.6684219938009102,0.6589104431091258,0.2984044668878375,0.6684219938009102
"FusionRAG-QK(preprocess,32q)",4,0,0.5,3806,0.814069270624529,0.8114130177855025,0.4943888883468358,0.814069270624529
"FusionRAG-QK(preprocess,32q)",4,1,0.5,3806,0.8125935797237122,0.8087339857007506,0.4993167631529397,0.8125935797237122
"FusionRAG-QK(preprocess,32q)",4,2,0.5,3806,0.8121836282442599,0.8079890480352818,0.49571878629582483,0.8121836282442599
"FusionRAG-QK(preprocess,32q)",4,3,0.5,3806,0.8131712607412399,0.8104363568597541,0.5064894157828206,0.8131712607412399
"FusionRAG-QK(preprocess,32q)",4,4,0.5,3806,0.8124036799651863,0.8094331835736037,0.5043929238300807,0.8124036799651863
"FusionRAG-QK(preprocess,32q)",4,5,0.5,3806,0.8131942632340086,0.8106947587389862,0.5087358090813832,0.8131942632340086
"FusionRAG-QK(preprocess,32q)",4,6,0.5,3806,0.8122468890632542,0.8092996983760046,0.5000673075580008,0.8122468890632542
"FusionRAG-QK(preprocess,32q)",4,7,0.5,3806,0.8113799414045814,0.8085942726141726,0.5038273116476487,0.8113799414045814
"FusionRAG-QK(preprocess,32q)",4,8,0.5,3806,0.8140440325853229,0.8114193995192415,0.49614272982342045,0.8140440325853229
"FusionRAG-QK(preprocess,32q)",4,9,0.5,3806,0.8104379181939612,0.8078077029593829,0.5108943992534012,0.8104379181939612
"FusionRAG-QK(preprocess,32q)",4,10,0.5,3806,0.8131255751672933,0.8102488342347219,0.5013256135108897,0.8131255751672933
"FusionRAG-QK(preprocess,32q)",4,11,0.5,3806,0.8012121615710638,0.7913653301338069,0.4963564736841194,0.8012121615710638
"FusionRAG-QK(preprocess,32q)",4,12,0.5,3806,0.8098911669329752,0.8061975131781872,0.49673067828955236,0.8098911669329752
"FusionRAG-QK(preprocess,32q)",4,13,0.5,3806,0.7981107769591999,0.7912074794768347,0.49665236317068434,0.7981107769591999
"FusionRAG-QK(preprocess,32q)",4,14,0.5,3806,0.805881071908451,0.7910116471482427,0.5001441501309826,0.805881071908451
"FusionRAG-QK(preprocess,32q)",4,15,0.5,3806,0.7981510344930965,0.7927552021485158,0.4941576715601568,0.7981510344930965
"FusionRAG-QK(preprocess,32q)",4,16,0.5,3806,0.8087193353118214,0.7974229672485331,0.5009881354461909,0.8087193353118214
"FusionRAG-QK(preprocess,32q)",4,17,0.5,3806,0.8061871698188139,0.7940721930228695,0.501635204587305,0.8061871698188139
"FusionRAG-QK(preprocess,32q)",4,18,0.5,3806,0.8049630682120585,0.8005449725707139,0.49039496549808803,0.8049630682120585
"FusionRAG-QK(preprocess,32q)",4,19,0.5,3806,0.8060573914720017,0.8018403487215161,0.4892098781718157,0.8060573914720017
"FusionRAG-QK(preprocess,32q)",4,20,0.5,3806,0.80190298461537,0.794299111960784,0.5003264635719701,0.80190298461537
"FusionRAG-QK(preprocess,32q)",4,21,0.5,3806,0.804241975689695,0.7980384277493229,0.5204253318469418,0.804241975689695
"FusionRAG-QK(preprocess,32q)",4,22,0.5,3806,0.7922848740229932,0.7807889411080907,0.49377105869323523,0.7922848740229932
"FusionRAG-QK(preprocess,32q)",4,23,0.5,3806,0.8098233901249541,0.8025489003932369,0.49429508766716657,0.8098233901249541
"FusionRAG-QK(preprocess,32q)",4,24,0.5,3806,0.8023111609954211,0.797380389520175,0.4949869168153024,0.8023111609954211
"FusionRAG-QK(preprocess,32q)",4,25,0.5,3806,0.805863694626282,0.799191140439103,0.4976657465400143,0.805863694626282
"FusionRAG-QK(preprocess,32q)",4,26,0.5,3806,0.8110425846179364,0.8030786490409357,0.507752833196411,0.8110425846179364
"FusionRAG-QK(preprocess,32q)",4,27,0.5,3806,0.8106550855275148,0.8033129020675452,0.5103599558723455,0.8106550855275148
"FusionRAG-QK(preprocess,32q)",4,28,0.5,3806,0.7976835929584425,0.7801742370608483,0.5045639327857415,0.7976835929584425
"FusionRAG-QK(preprocess,32q)",4,29,0.5,3806,0.7967662368564711,0.7911192181855504,0.5066181149047169,0.7967662368564711
"FusionRAG-QK(preprocess,32q)",4,30,0.5,3806,0.8005510317882489,0.7929358678873608,0.4971570082228755,0.8005510317882489
"FusionRAG-QK(preprocess,32q)",4,31,0.5,3806,0.8051318146863125,0.7999388786004292,0.49369752481290324,0.8051318146863125
"FusionRAG-QK(preprocess,32q)",5,0,0.05,444,0.41421810314294877,0.4085350929764019,0.045494360859699226,0.41421810314294877
"FusionRAG-QK(preprocess,32q)",5,1,0.05,444,0.4152517018147247,0.4113768821228164,0.04901812804268686,0.4152517018147247
"FusionRAG-QK(preprocess,32q)",5,2,0.05,444,0.41683715054228465,0.41317841509462017,0.048327576968140745,0.41683715054228465
"FusionRAG-QK(preprocess,32q)",5,3,0.05,444,0.421614260582969,0.41782217783456427,0.04931317268500331,0.421614260582969
"FusionRAG-QK(preprocess,32q)",5,4,0.05,444,0.41438798834963636,0.41092064743258555,0.05251041700150924,0.41438798834963636
"FusionRAG-QK(preprocess,32q)",5,5,0.05,444,0.4270837025800661,0.4238092910638025,0.047808234255390894,0.4270837025800661
"FusionRAG-QK(preprocess,32q)",5,6,0.05,444,0.4248877330771332,0.42143866302759314,0.05496756699635862,0.4248877330771332
"FusionRAG-QK(preprocess,32q)",5,7,0.05,444,0.4244478545758352,0.420481475020003,0.04893215628021459,0.4244478545758352
"FusionRAG-QK(preprocess,32q)",5,8,0.05,444,0.426111965679809,0.4224588410861183,0.04879872022790368,0.426111965679809
"FusionRAG-QK(preprocess,32q)",5,9,0.05,444,0.425704686960352,0.42312525893017855,0.050195361915033244,0.425704686960352
"FusionRAG-QK(preprocess,32q)",5,10,0.05,444,0.42321520563974574,0.41958624644865683,0.05011627953075283,0.42321520563974574
"FusionRAG-QK(preprocess,32q)",5,11,0.05,444,0.4746699555592524,0.46450933650324494,0.0514603821257624,0.4746699555592524
"FusionRAG-QK(preprocess,32q)",5,12,0.05,444,0.4497254645293011,0.44171508816223826,0.047960914244978045,0.4497254645293011
"FusionRAG-QK(preprocess,32q)",5,13,0.05,444,0.4571366232960277,0.4474652099926852,0.04885108037459559,0.4571366232960277
"FusionRAG-QK(preprocess,32q)",5,14,0.05,444,0.47236796826254746,0.4660275579925515,0.051769513815199994,0.47236796826254746
"FusionRAG-QK(preprocess,32q)",5,15,0.05,444,0.4709353641551797,0.46073758906075557,0.050162828478804135,0.4709353641551797
"FusionRAG-QK(preprocess,32q)",5,16,0.05,444,0.4699106941773892,0.45968116880498466,0.049196013141692155,0.4699106941773892
"FusionRAG-QK(preprocess,32q)",5,17,0.05,444,0.4960341789548087,0.48892964164762104,0.0495292187820967,0.4960341789548087
"FusionRAG-QK(preprocess,32q)",5,18,0.05,444,0.4812262957984541,0.46996956519694444,0.04828932350852991,0.4812262957984541
"FusionRAG-QK(preprocess,32q)",5,19,0.05,444,0.4722202479646021,0.4607554593004547,0.04695737272212326,0.4722202479646021
"FusionRAG-QK(preprocess,32q)",5,20,0.05,444,0.46141021926163683,0.44439229405211556,0.04872055606817125,0.46141021926163683
"FusionRAG-QK(preprocess,32q)",5,21,0.05,444,0.433709398886283,0.42446109260725684,0.0502862555530013,0.433709398886283
