example_id,doc_token_index,relative_position,position_bin,token_id,token_text_repr,token_category,selected_times,n_queries,selected_frequency,mean_attention_score,mean_rank,snippet
6,1362,0.9707769066286529,90-100%,48620,' Gust',latin_word,34,34,1.0,0.0019075674936175346,70.97058823529412,"by the Austrian government. Friedrich's paternal grandfather, Gustav Edler von Hayek, taught natural sciences"
6,1366,0.9736279401282965,90-100%,6538,' von',latin_word,34,34,1.0,0.0018995704594999552,72.11764705882354,". Friedrich's paternal grandfather, Gustav Edler von Hayek, taught natural sciences at the Imperial Real"
6,1255,0.894511760513186,80-90%,624,'.\n',punct_or_symbol,34,34,1.0,0.0018889171769842505,73.11764705882354,"the University of California, Berkeley for his graduate education.\nDocument: Friedrich Hayek: His father's career"
6,825,0.5880256593014968,50-60%,11,"','",punct_or_symbol,34,34,1.0,0.0018845811719074845,74.73529411764706,"an offer from the Institute for Advanced Study in Princeton, New Jersey, despite the presence there of such distinguished"
6,1142,0.8139700641482538,80-90%,624,'.\n',punct_or_symbol,34,34,1.0,0.00186928641051054,74.32352941176471,American economy and the operations of the US Federal Reserve.\nDocument: A. Carl Helmholz: Helm
6,1359,0.9686386315039202,90-100%,92267,' paternal',latin_word,34,34,1.0,0.001861362368799746,74.91176470588235,"was later employed by the Austrian government. Friedrich's paternal grandfather, Gustav Edler von Hayek,"
6,1349,0.9615110477548111,90-100%,572,' was',latin_word,34,34,1.0,0.0018445251043885946,76.38235294117646,Von Juraschek was a statistician and was later employed by the Austrian government. Friedrich's paternal
6,1364,0.9722024233784747,90-100%,3199,' Ed',latin_word,34,34,1.0,0.00184228690341115,76.88235294117646,"Austrian government. Friedrich's paternal grandfather, Gustav Edler von Hayek, taught natural sciences at the"
6,1347,0.9600855310049893,90-100%,1103,'ian',latin_word,34,34,1.0,0.0018117324216291308,80.02941176470588,Economics. Von Juraschek was a statistician and was later employed by the Austrian government. Friedrich
6,808,0.5759087669280114,50-60%,279,' the',latin_word,34,34,1.0,0.0018039762508124113,83.02941176470588,"system.\nDocument: Richard Feynman: After the war, Feynman declined an offer from the"
6,1368,0.9750534568781183,90-100%,1225,'ek',latin_word,34,34,1.0,0.0017914974596351385,81.23529411764706,"'s paternal grandfather, Gustav Edler von Hayek, taught natural sciences at the Imperial Realoberg"
6,1367,0.9743406985032074,90-100%,17798,' Hay',latin_word,34,34,1.0,0.0017709617968648672,82.76470588235294,"Friedrich's paternal grandfather, Gustav Edler von Hayek, taught natural sciences at the Imperial Realober"
6,1201,0.8560228082679971,80-90%,13,'.',punct_or_symbol,34,34,1.0,0.0017601910512894392,83.91176470588235,"which he went to Harvard University for his undergraduate education. In 1936, Helmholz"
6,740,0.5274411974340698,50-60%,279,' the',latin_word,34,34,1.0,0.0017542890273034573,94.70588235294117,-Hungary) and founded the Physics Cabinet at the Faculty of Philosophy in 1875.\n
6,1351,0.9629365645046329,90-100%,19446,' employed',latin_word,34,34,1.0,0.0017159584676846862,87.23529411764706,"uraschek was a statistician and was later employed by the Austrian government. Friedrich's paternal grandfather,"
6,338,0.24091233071988596,20-30%,330,"' ""'",punct_or_symbol,34,34,1.0,0.0017144153825938702,88.3529411764706,"Mach number is ""Mach2"" instead of ""2Mach"" (or Machs). This"
6,1354,0.9650748396293657,90-100%,56969,' Austrian',latin_word,34,34,1.0,0.0016739278798922896,90.17647058823529,"was a statistician and was later employed by the Austrian government. Friedrich's paternal grandfather, Gustav Ed"
6,1294,0.9223093371347113,90-100%,11,"','",punct_or_symbol,34,34,1.0,0.0016706953756511211,89.32352941176471,", who lived long enough for Friedrich to know them, were scholars. Franz von Juraschek was"
6,1313,0.9358517462580185,90-100%,323,' and',latin_word,34,34,1.0,0.0016667793970555067,90.44117647058823,ek was a leading economist in Austria-Hungary and a close friend of Eugen Böhm von
6,1284,0.9151817533856023,90-100%,11,"','",punct_or_symbol,34,34,1.0,0.0016397329745814204,91.52941176470588,"later in life. Both of his grandfathers, who lived long enough for Friedrich to know them,"
6,1169,0.8332145402708482,80-90%,16,'1',number,34,34,1.0,0.001620048307813704,105.3529411764706,"ston, Illinois on May 24, 1915. He attended the Shattuck"
6,900,0.6414825374198146,60-70%,279,' the',latin_word,34,34,1.0,0.001596800982952118,96.82352941176471,"the destruction of Hiroshima by the bomb produced by the Manhattan Project, he focused on complex physics problems,"
6,1187,0.8460441910192444,80-90%,11,"','",punct_or_symbol,34,34,1.0,0.0015590367838740349,110.61764705882354,"Shattuck School military academy in Faribault, Minnesota, following which he went to Harvard University for"
6,1363,0.9714896650035638,90-100%,402,'av',latin_word,34,34,1.0,0.0015509029617533088,98.05882352941177,"the Austrian government. Friedrich's paternal grandfather, Gustav Edler von Hayek, taught natural sciences at"
6,1350,0.962223806129722,90-100%,2937,' later',latin_word,34,34,1.0,0.0015481923473998904,98.32352941176471,Juraschek was a statistician and was later employed by the Austrian government. Friedrich's paternal grandfather
6,1226,0.8738417676407698,80-90%,279,' the',latin_word,34,34,1.0,0.0015246233670040965,107.70588235294117,study at the Cambridge University for one year. On the advice of his family neighbour and future Nobel laureate
6,1160,0.82679971489665,80-90%,11,"','",punct_or_symbol,34,34,1.0,0.0015038979472592473,101.61764705882354,"z: Helmholz was born in Evanston, Illinois on May 24, 19"
6,681,0.48538845331432645,40-50%,279,' the',latin_word,34,34,1.0,0.001499089179560542,108.67647058823529,"vořák: He studied mathematics and physics at the Charles University in Prague, and after graduating he became"
6,1131,0.8061297220242338,80-90%,279,' the',latin_word,34,34,1.0,0.0014921014662832022,102.61764705882354,"of New York University, compiling macroeconomic data on the American economy and the operations of the US Federal Reserve"
6,1068,0.7612259444048468,70-80%,279,' the',latin_word,34,34,1.0,0.001486735069192946,110.94117647058823,Hayek was hired by Ludwig von Mises on the recommendation of Wieser as a specialist for the
6,1308,0.932287954383464,90-100%,304,' in',latin_word,34,34,1.0,0.0014677969738841057,121.23529411764706,Franz von Juraschek was a leading economist in Austria-Hungary and a close friend of Eug
6,1173,0.8360655737704918,80-90%,13,'.',punct_or_symbol,34,34,1.0,0.001441916567273438,116.88235294117646,"May 24, 1915. He attended the Shattuck School military academy in"
6,1341,0.9558089807555239,90-100%,19319,'uras',latin_word,34,34,1.0,0.0014249134110286832,110.73529411764706,founders of the Austrian School of Economics. Von Juraschek was a statistician and was later employed
6,1304,0.9294369208838203,90-100%,572,' was',latin_word,34,34,1.0,0.0014185357140377164,109.73529411764706,", were scholars. Franz von Juraschek was a leading economist in Austria-Hungary and a"
6,1343,0.9572344975053457,90-100%,1225,'ek',latin_word,34,34,1.0,0.0013994043692946434,119.29411764705883,the Austrian School of Economics. Von Juraschek was a statistician and was later employed by the
6,1334,0.9508196721311475,90-100%,56969,' Austrian',latin_word,34,34,1.0,0.0013973951572552323,113.0,"Bawerk, one of the founders of the Austrian School of Economics. Von Juraschek was"
6,1257,0.8959372772630079,80-90%,25,':',punct_or_symbol,34,34,1.0,0.0013905123341828585,114.82352941176471,"of California, Berkeley for his graduate education.\nDocument: Friedrich Hayek: His father's career as a"
6,1337,0.9529579472558802,90-100%,34200,' Economics',latin_word,34,34,1.0,0.0013894822914153337,115.0,", one of the founders of the Austrian School of Economics. Von Juraschek was a statistician"
6,1307,0.9315751960085531,90-100%,45115,' economist',latin_word,34,34,1.0,0.0013879801845178008,114.6470588235294,. Franz von Juraschek was a leading economist in Austria-Hungary and a close friend of
6,1245,0.887384176764077,80-90%,279,' the',latin_word,34,34,1.0,0.0013856422156095505,114.82352941176471,"laureate Luis Alvarez, Helmolz moved to the University of California, Berkeley for his graduate education.\n"
6,1224,0.872416250890948,80-90%,13,'.',punct_or_symbol,34,34,1.0,0.00138547969982028,116.08823529411765,fellowship to study at the Cambridge University for one year. On the advice of his family neighbour and future Nobel
6,1026,0.7312900926585887,70-80%,279,' the',latin_word,34,34,1.0,0.001369684818200767,122.20588235294117,"University of Vienna, Carl Menger's work on the explanatory strategy of social science and Friedrich von Wies"
6,1335,0.9515324305060584,90-100%,6022,' School',latin_word,34,34,1.0,0.0013657704694196582,118.17647058823529,"awerk, one of the founders of the Austrian School of Economics. Von Juraschek was a"
6,1015,0.7234497505345688,70-80%,279,' the',latin_word,34,34,1.0,0.0013544770190492272,121.38235294117646,"Friedrich Hayek: During Hayek's years at the University of Vienna, Carl Menger's work on"
6,926,0.6600142551674982,60-70%,279,' the',latin_word,34,34,1.0,0.0013415226712822914,122.44117647058823,"for self-satisfaction. One of these was analyzing the physics of a twirling, nutating dish as"
6,1316,0.9379900213827512,90-100%,4238,' friend',latin_word,34,34,1.0,0.0013343365862965584,124.05882352941177,leading economist in Austria-Hungary and a close friend of Eugen Böhm von Bawerk
6,1339,0.9543834640057021,90-100%,42079,' Von',latin_word,34,34,1.0,0.0013336000265553594,124.23529411764706,of the founders of the Austrian School of Economics. Von Juraschek was a statistician and was
6,1331,0.9486813970064149,90-100%,47627,' founders',latin_word,34,34,1.0,0.0013265414163470268,125.94117647058823,"öhm von Bawerk, one of the founders of the Austrian School of Economics. Von Juras"
6,1342,0.9565217391304348,90-100%,331,'ch',latin_word,34,34,1.0,0.0013033471768721938,133.7058823529412,of the Austrian School of Economics. Von Juraschek was a statistician and was later employed by
6,1239,0.8831076265146115,80-90%,11,"','",punct_or_symbol,34,34,1.0,0.001303329598158598,130.44117647058823,"his family neighbour and future Nobel laureate Luis Alvarez, Helmolz moved to the University of California,"
6,1332,0.9493941553813258,90-100%,315,' of',latin_word,34,34,1.0,0.0012944324407726526,139.11764705882354,"hm von Bawerk, one of the founders of the Austrian School of Economics. Von Jurasch"
6,882,0.6286528866714184,60-70%,20,'5',number,34,34,1.0,0.0012927994830533862,143.73529411764707,from 1945 to 1950. During a temporary depression following the destruction of
6,1309,0.9330007127583749,90-100%,34898,' Austria',latin_word,34,34,1.0,0.0012912909733131528,134.55882352941177,von Juraschek was a leading economist in Austria-Hungary and a close friend of Eugen
6,1296,0.9237348538845331,90-100%,30739,' scholars',latin_word,34,34,1.0,0.0012872291263192892,144.7058823529412,"lived long enough for Friedrich to know them, were scholars. Franz von Juraschek was a leading"
6,1317,0.9387027797576621,90-100%,315,' of',latin_word,34,34,1.0,0.001286272774450481,141.91176470588235,"economist in Austria-Hungary and a close friend of Eugen Böhm von Bawerk,"
6,1340,0.955096222380613,90-100%,619,' J',latin_word,34,34,1.0,0.0012852679938077927,136.14705882352942,the founders of the Austrian School of Economics. Von Juraschek was a statistician and was later
6,1095,0.7804704205274412,70-80%,13,'.',punct_or_symbol,34,34,1.0,0.001283941906876862,135.23529411764707,and economic details of the Treaty of Saint Germain. Between 1923 and 19
6,750,0.5345687811831789,50-60%,624,'.\n',punct_or_symbol,34,34,1.0,0.0012724967673420906,137.61764705882354,the Faculty of Philosophy in 1875.\nDocument: Mach bands is an optical illusion named after
6,1314,0.9365645046329294,90-100%,264,' a',latin_word,34,34,1.0,0.0012686877744272351,138.5,was a leading economist in Austria-Hungary and a close friend of Eugen Böhm von B
6,920,0.6557377049180327,60-70%,13,'.',punct_or_symbol,34,34,1.0,0.00126553769223392,138.14705882352942,", not for utility, but for self-satisfaction. One of these was analyzing the physics of a tw"
6,799,0.5694939415538133,50-60%,624,'.\n',punct_or_symbol,34,34,1.0,0.0012651155702769756,146.52941176470588,by triggering edge-detection in the human visual system.\nDocument: Richard Feynman: After the war
6,1208,0.8610121168923734,80-90%,11,"','",punct_or_symbol,34,34,1.0,0.0012563586933538318,145.55882352941177,"his undergraduate education. In 1936, Helmholz won a fellowship to study at the"
6,1002,0.714183891660727,70-80%,624,'.\n',punct_or_symbol,34,34,1.0,0.001252924557775259,141.3235294117647,by the offers of professorships from other renowned universities.\nDocument: Friedrich Hayek: During Hayek's
6,664,0.47327156094084105,40-50%,624,'.\n',punct_or_symbol,34,34,1.0,0.0012526895152404904,141.26470588235293,", transporting nuclear secrets in his car to Santa Fe.\nDocument: Vinko Dvořák:"
6,795,0.5666429080541696,50-60%,279,' the',latin_word,34,34,1.0,0.0012272477615624666,147.73529411764707,"contact one another, by triggering edge-detection in the human visual system.\nDocument: Richard Feynman"
6,1206,0.8595866001425517,80-90%,18,'3',number,34,34,1.0,0.0012272376334294677,153.64705882352942,"University for his undergraduate education. In 1936, Helmholz won a fellowship to study"
6,1328,0.9465431218816821,90-100%,825,' one',latin_word,34,34,1.0,0.001223600935190916,148.7058823529412,"Eugen Böhm von Bawerk, one of the founders of the Austrian School of Economics."
6,1298,0.925160370634355,90-100%,65520,' Franz',latin_word,34,34,1.0,0.0012179003097116947,150.14705882352942,"enough for Friedrich to know them, were scholars. Franz von Juraschek was a leading economist in"
6,1295,0.9230220955096222,90-100%,1033,' were',latin_word,34,34,1.0,0.0012071012752130628,152.5,"who lived long enough for Friedrich to know them, were scholars. Franz von Juraschek was a"
6,1144,0.8153955808980755,80-90%,25,':',punct_or_symbol,34,34,1.0,0.0012031486257910728,154.0,and the operations of the US Federal Reserve.\nDocument: A. Carl Helmholz: Helmholz
6,1203,0.857448325017819,80-90%,220,' ',space,34,34,1.0,0.0011972335632890463,162.35294117647058,"went to Harvard University for his undergraduate education. In 1936, Helmholz won a"
6,761,0.5424091233071988,50-60%,279,' the',latin_word,34,34,1.0,0.0011935653164982796,155.08823529411765,Document: Mach bands is an optical illusion named after the physicist Ernst Mach. It exaggerates the contrast between
6,890,0.6343549536707056,60-70%,279,' the',latin_word,34,34,1.0,0.0011818865314126015,157.26470588235293,1950. During a temporary depression following the destruction of Hiroshima by the bomb produced by the
6,484,0.3449750534568781,30-40%,13,'.',punct_or_symbol,34,34,1.0,0.001150342752225697,163.1764705882353,combination locks on cabinets and desks used to secure papers. Feynman played many jokes on colleagues. In
6,1267,0.9030648610121169,90-100%,264,' a',latin_word,34,34,1.0,0.0011474619386717677,164.2058823529412,: Friedrich Hayek: His father's career as a university professor influenced Friedrich's goals later in life.
6,818,0.5830363506771205,50-60%,279,' the',latin_word,34,34,1.0,0.0011081889970228076,173.26470588235293,"the war, Feynman declined an offer from the Institute for Advanced Study in Princeton, New Jersey,"
6,672,0.4789736279401283,40-50%,28332,'ř',other_text,34,34,1.0,0.001107584685087204,173.11764705882354,Santa Fe.\nDocument: Vinko Dvořák: He studied mathematics and physics at the Charles
6,1320,0.9408410548823949,90-100%,425,' B',latin_word,34,34,1.0,0.0011037323856726289,172.61764705882354,"-Hungary and a close friend of Eugen Böhm von Bawerk, one of the"
6,1336,0.9522451888809693,90-100%,315,' of',latin_word,34,34,1.0,0.0010960837826132774,174.52941176470588,"erk, one of the founders of the Austrian School of Economics. Von Juraschek was a statistic"
6,1315,0.9372772630078403,90-100%,3265,' close',latin_word,34,34,1.0,0.0010949483839794993,180.88235294117646,a leading economist in Austria-Hungary and a close friend of Eugen Böhm von Baw
6,1329,0.947255880256593,90-100%,315,' of',latin_word,34,34,1.0,0.001087778597138822,178.91176470588235,"en Böhm von Bawerk, one of the founders of the Austrian School of Economics. Von"
6,1083,0.7719173200285103,70-80%,279,' the',latin_word,34,34,1.0,0.0010765570914372802,183.2058823529412,er as a specialist for the Austrian government working on the legal and economic details of the Treaty of Saint Ger
6,1321,0.9415538132573058,90-100%,2956,'ö',other_text,34,34,1.0,0.0010521402582526207,188.58823529411765,"ungary and a close friend of Eugen Böhm von Bawerk, one of the founders"
7,2139,1.0,90-100%,624,'.\n',punct_or_symbol,35,35,1.0,0.012525649741292,1.0,"elin, with whom he retained a long-standing relationship.\n"
7,2135,0.9981299672744273,90-100%,264,' a',latin_word,35,35,1.0,0.007707041688263416,2.2,"philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,1237,0.5783076203833567,50-60%,13,'.',punct_or_symbol,35,35,1.0,0.0060484870336949825,3.914285714285714,"base of natural logarithms, e = 2.71828...), and found that"
7,2138,0.9995324918186068,90-100%,5025,' relationship',latin_word,35,35,1.0,0.005363070406019688,3.914285714285714,"egelin, with whom he retained a long-standing relationship.\n"
7,2130,0.9957924263674615,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.00479454779997468,5.114285714285714,"befriended noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2133,0.9971949509116409,90-100%,566,' he',latin_word,35,35,1.0,0.00461618835106492,6.057142857142857,"noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2137,0.9990649836372136,90-100%,55603,'-standing',other_text,35,35,1.0,0.004026161972433329,7.085714285714285,"Voegelin, with whom he retained a long-standing relationship.\n"
7,2109,0.9859747545582047,90-100%,13,'.',punct_or_symbol,35,35,1.0,0.0037275736685842276,8.82857142857143,"Hayek's own, more general, private seminar. It was during this time that he also encountered and"
7,2132,0.9967274427302478,90-100%,8711,' whom',latin_word,35,35,1.0,0.0036395546048879623,9.942857142857143,"ended noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2131,0.9962599345488546,90-100%,448,' with',latin_word,35,35,1.0,0.003632510080933571,10.17142857142857,"riended noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2006,0.9378214118747078,90-100%,17798,' Hay',latin_word,35,35,1.0,0.0036179537419229746,10.428571428571429,of which are relatively well known.\nDocument: Friedrich Hayek: Initially sympathetic to Wieser's democratic
7,2134,0.9976624590930341,90-100%,34263,' retained',latin_word,35,35,1.0,0.0035796978045254946,10.342857142857143,"political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2136,0.9985974754558204,90-100%,1293,' long',latin_word,35,35,1.0,0.003212147857993841,13.285714285714286,"Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,1373,0.6418887330528285,60-70%,144936,'ˈ',other_text,35,35,1.0,0.003011541673913598,15.8,Feynman: Richard Phillips Feynman (/ˈfaɪnmən/; May 1
7,2119,0.9906498363721365,90-100%,323,' and',latin_word,35,35,1.0,0.0028571633156389,17.62857142857143,. It was during this time that he also encountered and befriended noted political philosopher Eric Voegelin
7,2125,0.9934548854604955,90-100%,54375,' philosopher',latin_word,35,35,1.0,0.0028192324098199606,18.285714285714285,"that he also encountered and befriended noted political philosopher Eric Voegelin, with whom he retained a"
7,2129,0.9953249181860683,90-100%,32730,'elin',latin_word,35,35,1.0,0.0027608962263911963,19.257142857142856,"and befriended noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship.\n"
7,2127,0.9943899018232819,90-100%,28079,' Vo',latin_word,35,35,1.0,0.0027589634992182255,19.771428571428572,"also encountered and befriended noted political philosopher Eric Voegelin, with whom he retained a long-standing"
7,2124,0.9929873772791024,90-100%,4948,' political',latin_word,35,35,1.0,0.0027419975958764553,20.62857142857143,"time that he also encountered and befriended noted political philosopher Eric Voegelin, with whom he retained"
7,1818,0.8499298737727911,80-90%,17,'2',number,35,35,1.0,0.0027065626345574856,23.257142857142856,the US Federal Reserve.\nDocument: Josef Mach (25 February 1909 in Prost
7,2110,0.9864422627395979,90-100%,1084,' It',latin_word,35,35,1.0,0.0026952873449772596,22.34285714285714,"ek's own, more general, private seminar. It was during this time that he also encountered and bef"
7,2123,0.9925198690977092,90-100%,10342,' noted',latin_word,35,35,1.0,0.0026456774212419987,23.057142857142857,"this time that he also encountered and befriended noted political philosopher Eric Voegelin, with whom he"
7,2122,0.992052360916316,90-100%,2883,'ended',latin_word,35,35,1.0,0.002605561865493655,24.82857142857143,"during this time that he also encountered and befriended noted political philosopher Eric Voegelin, with whom"
7,2118,0.9901823281907434,90-100%,23057,' encountered',latin_word,35,35,1.0,0.002601949032396078,23.914285714285715,seminar. It was during this time that he also encountered and befriended noted political philosopher Eric Voeg
7,2126,0.9939223936418887,90-100%,16247,' Eric',latin_word,35,35,1.0,0.002600020030513406,24.8,"he also encountered and befriended noted political philosopher Eric Voegelin, with whom he retained a long"
7,2115,0.9887798036465638,90-100%,429,' that',latin_word,35,35,1.0,0.0025583941023796797,26.057142857142857,"general, private seminar. It was during this time that he also encountered and befriended noted political philosopher"
7,2116,0.989247311827957,90-100%,566,' he',latin_word,35,35,1.0,0.0025527989491820335,26.97142857142857,", private seminar. It was during this time that he also encountered and befriended noted political philosopher Eric"
7,2113,0.9878447872837774,90-100%,419,' this',latin_word,35,35,1.0,0.0024774621706455946,28.714285714285715,", more general, private seminar. It was during this time that he also encountered and befriended noted"
7,2128,0.9948574100046751,90-100%,791,'eg',latin_word,35,35,1.0,0.002414362272247672,30.085714285714285,"encountered and befriended noted political philosopher Eric Voegelin, with whom he retained a long-standing relationship"
7,2010,0.9396914446002805,90-100%,52364,' sympathetic',latin_word,35,35,1.0,0.002392926486209035,33.0,"well known.\nDocument: Friedrich Hayek: Initially sympathetic to Wieser's democratic socialism, Hayek"
7,2103,0.9831697054698457,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.00234950496815145,32.05714285714286,", who were also participating in Hayek's own, more general, private seminar. It was during this"
7,2111,0.9869097709209911,90-100%,572,' was',latin_word,35,35,1.0,0.002282934496179223,33.371428571428574,"'s own, more general, private seminar. It was during this time that he also encountered and befri"
7,2121,0.9915848527349228,90-100%,461,'ri',latin_word,35,35,1.0,0.002222673036158085,36.05714285714286,"was during this time that he also encountered and befriended noted political philosopher Eric Voegelin, with"
7,1059,0.4950911640953717,40-50%,20,'5',number,35,35,1.0,0.002221873262897134,46.17142857142857,eventually published as The Sensory Order (1952). It located connective learning at the physical
7,2114,0.9883122954651706,90-100%,882,' time',latin_word,35,35,1.0,0.002211502054706216,36.8,"more general, private seminar. It was during this time that he also encountered and befriended noted political"
7,2112,0.9873772791023843,90-100%,2337,' during',latin_word,35,35,1.0,0.002204599091783166,36.542857142857144,"own, more general, private seminar. It was during this time that he also encountered and befriended"
7,2117,0.9897148200093502,90-100%,1083,' also',latin_word,35,35,1.0,0.0021700426004827023,38.94285714285714,private seminar. It was during this time that he also encountered and befriended noted political philosopher Eric Vo
7,2120,0.9911173445535297,90-100%,56946,' bef',latin_word,35,35,1.0,0.00215057167224586,39.6,"It was during this time that he also encountered and befriended noted political philosopher Eric Voegelin,"
7,2046,0.9565217391304348,90-100%,13,'.',punct_or_symbol,35,35,1.0,0.002069155452772975,41.08571428571429,enger after reading von Mises' book Socialism. It was sometime after reading Socialism that Hayek
7,2106,0.9845722300140253,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0019847266376018524,45.142857142857146,"also participating in Hayek's own, more general, private seminar. It was during this time that he"
7,2093,0.978494623655914,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.00198342464864254,44.91428571428571,"Felix Kaufmann, and Gottfried Haberler, who were also participating in Hayek's own,"
7,2078,0.9714820009350164,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0019510658457875252,46.714285714285715,"of his university friends, including Fritz Machlup, Alfred Schutz, Felix Kaufmann, and Gott"
7,2065,0.9654043945769051,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0019429459935054183,46.97142857142857,"Hayek began attending von Mises' private seminars, joining several of his university friends, including Fritz Mach"
7,2108,0.9855072463768116,90-100%,53575,' seminar',latin_word,35,35,1.0,0.0019227806478738785,48.542857142857144,"in Hayek's own, more general, private seminar. It was during this time that he also encountered"
7,1833,0.8569424964936886,80-90%,220,' ',space,35,35,1.0,0.0019072951981797814,64.57142857142857,909 in Prostějov – 7 July 1987 in Prague)
7,2018,0.9434315100514259,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0019060230115428567,53.34285714285714,": Initially sympathetic to Wieser's democratic socialism, Hayek's economic thinking shifted away from socialism and"
7,2072,0.9686769518466574,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0018488970817998052,51.885714285714286,"' private seminars, joining several of his university friends, including Fritz Machlup, Alfred Schutz,"
7,2086,0.9752220663861617,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0018328274600207806,52.65714285714286,"lup, Alfred Schutz, Felix Kaufmann, and Gottfried Haberler, who were also"
7,2082,0.9733520336605891,90-100%,11,"','",punct_or_symbol,35,35,1.0,0.0018160047475248575,53.74285714285714,", including Fritz Machlup, Alfred Schutz, Felix Kaufmann, and Gottfried Haberler"
7,2105,0.9841047218326321,90-100%,4586,' general',latin_word,35,35,1.0,0.0018103986512869596,54.17142857142857,"were also participating in Hayek's own, more general, private seminar. It was during this time that"
7,2101,0.9822346891070594,90-100%,594,"""'s""",other_text,35,35,1.0,0.0017557686660438776,56.74285714285714,"erler, who were also participating in Hayek's own, more general, private seminar. It was"
7,2030,0.949041608228144,90-100%,279,' the',latin_word,35,35,1.0,0.001744772307574749,59.285714285714285,ek's economic thinking shifted away from socialism and toward the classical liberalism of Carl Menger after reading von M
7,1603,0.7494156147732586,70-80%,279,' the',latin_word,35,35,1.0,0.0017366008833050728,62.542857142857144,"vořák: He studied mathematics and physics at the Charles University in Prague, and after graduating he became"
7,1238,0.5787751285647499,50-60%,22,'7',number,35,35,1.0,0.0017134073423221707,91.25714285714285,"of natural logarithms, e = 2.71828...), and found that the"
7,2002,0.9359513791491351,90-100%,624,'.\n',punct_or_symbol,35,35,1.0,0.0017030354356393218,59.82857142857143,"in biology, some of which are relatively well known.\nDocument: Friedrich Hayek: Initially sympathetic to W"
7,2095,0.9794296400187004,90-100%,1033,' were',latin_word,35,35,1.0,0.00170183798763901,60.0,"mann, and Gottfried Haberler, who were also participating in Hayek's own, more general"
7,1973,0.9223936418887331,90-100%,279,' the',latin_word,35,35,1.0,0.0016940694767981768,63.371428571428574,"Edler von Hayek, taught natural sciences at the Imperial Realobergymnasium (secondary school"
7,903,0.4221598877980365,40-50%,37,'F',latin_word,35,35,1.0,0.0016832934925332665,65.54285714285714,"renowned universities.\nDocument: The Fresnel number (""F""), named after the physicist Augustin-Jean Fres"
7,958,0.4478728377746611,40-50%,24,'9',number,35,35,1.0,0.0016728079644963145,64.22857142857143,doctorates in law and political science in 1921 and 1923 respectively;
7,2102,0.9827021972884525,90-100%,1828,' own',latin_word,35,35,1.0,0.001662012655287981,63.08571428571429,"ler, who were also participating in Hayek's own, more general, private seminar. It was during"
7,2094,0.9789621318373072,90-100%,879,' who',latin_word,35,35,1.0,0.0016612769104540348,63.05714285714286,"Kaufmann, and Gottfried Haberler, who were also participating in Hayek's own, more"
7,604,0.2823749415614773,20-30%,16,'1',number,35,35,1.0,0.0016330403741449118,75.97142857142858,"7 (339 m / s, 1,221 km / h), may have"
7,1612,0.7536231884057971,70-80%,566,' he',latin_word,35,35,1.0,0.0016302181174978614,77.4,"at the Charles University in Prague, and after graduating he became an assistant to professor Ernst Mach. After obtaining"
7,2107,0.9850397381954185,90-100%,869,' private',latin_word,35,35,1.0,0.00160697428509593,67.65714285714286,"participating in Hayek's own, more general, private seminar. It was during this time that he also"
7,2104,0.9836372136512389,90-100%,803,' more',latin_word,35,35,1.0,0.001591767999343574,68.22857142857143,"who were also participating in Hayek's own, more general, private seminar. It was during this time"
7,2087,0.9756895745675549,90-100%,323,' and',latin_word,35,35,1.0,0.0015674837632104754,70.02857142857142,"up, Alfred Schutz, Felix Kaufmann, and Gottfried Haberler, who were also participating"
7,1862,0.8705002337540907,80-90%,6981,' father',latin_word,35,35,1.0,0.0015044574392959476,77.4,film director.\nDocument: Friedrich Hayek: His father's career as a university professor influenced Friedrich's goals
7,2023,0.9457690509583918,90-100%,7274,' thinking',latin_word,35,35,1.0,0.0014978869585320354,78.31428571428572,"ieser's democratic socialism, Hayek's economic thinking shifted away from socialism and toward the classical liberalism of"
7,2097,0.9803646563814866,90-100%,23528,' participating',latin_word,35,35,1.0,0.0014875999186187983,75.8,"and Gottfried Haberler, who were also participating in Hayek's own, more general, private"
7,2098,0.9808321645628798,90-100%,304,' in',latin_word,35,35,1.0,0.0014673565747216344,77.37142857142857,"Gottfried Haberler, who were also participating in Hayek's own, more general, private seminar"
