example_id,rate,method,heldout_query_idx,heldout_query_label,jaccard_with_online_per_doc,coverage_online_by_offline,coverage_offline_by_online,offline_selected_count,online_selected_count,fixed_set_npz,uses_current_example_question_for_offline_set
2,0.3,random_per_chunk,7,native_template,0.17626784835056622,0.29970699037254084,0.29970699037254084,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,qk_calib_per_chunk_frequency,8,native_template,0.8774066797642436,0.9347007115948095,0.9347007115948095,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,random_per_chunk,8,native_template,0.17337917485265225,0.29552113855169526,0.29552113855169526,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,qk_calib_per_chunk_frequency,9,native_template,0.8591439688715953,0.9242360820426957,0.9242360820426957,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,random_per_chunk,9,native_template,0.1705046545810877,0.29133528673084974,0.29133528673084974,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,qk_calib_per_chunk_frequency,10,native_template,0.8788832088084939,0.9355378819589787,0.9355378819589787,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.3,random_per_chunk,10,native_template,0.17222767419038273,0.29384679782335704,0.29384679782335704,2389,2389,chunk_fixed_sets_npz/example002_rate0p3_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,0,native,0.8976677772489291,0.946074742914472,0.946074742914472,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,0,native,0.33366783743100853,0.5003762227238525,0.5003762227238525,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,1,native_template,0.8976677772489291,0.946074742914472,0.946074742914472,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,1,native_template,0.3305523110295345,0.49686481063456234,0.49686481063456234,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,2,native_template,0.8904694167852063,0.9420617005267118,0.9420617005267118,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,2,native_template,0.3329989969909729,0.4996237772761475,0.4996237772761475,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,3,native_template,0.9035569348293149,0.9493353398545272,0.9493353398545272,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,3,native_template,0.33344481605351173,0.5001254075746175,0.5001254075746175,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,4,native_template,0.886444286728176,0.9398043641835967,0.9398043641835967,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,4,native_template,0.3309964947421132,0.49736644093303234,0.49736644093303234,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,5,native_template,0.904921165790731,0.9500877853022323,0.9500877853022323,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,5,native_template,0.33344481605351173,0.5001254075746175,0.5001254075746175,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,6,native_template,0.8936119686535264,0.9438174065713569,0.9438174065713569,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,6,native_template,0.3307743658210948,0.49711562578379737,0.49711562578379737,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,7,native_template,0.9053763440860215,0.9503386004514672,0.9503386004514672,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,7,native_template,0.3329989969909729,0.4996237772761475,0.4996237772761475,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,8,native_template,0.905831739961759,0.9505894156007023,0.9505894156007023,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,8,native_template,0.3321082525893752,0.4986205166792074,0.4986205166792074,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,9,native_template,0.8936119686535264,0.9438174065713569,0.9438174065713569,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,9,native_template,0.33366783743100853,0.5003762227238525,0.5003762227238525,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,qk_calib_per_chunk_frequency,10,native_template,0.907199234632863,0.9513418610484073,0.9513418610484073,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
2,0.5,random_per_chunk,10,native_template,0.3325534759358289,0.49912214697767743,0.49912214697767743,3987,3987,chunk_fixed_sets_npz/example002_rate0p5_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,0,native,0.5361050328227571,0.698005698005698,0.698005698005698,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,0,native,0.021834061135371178,0.042735042735042736,0.042735042735042736,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,1,native_template,0.56,0.717948717948718,0.717948717948718,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,1,native_template,0.021834061135371178,0.042735042735042736,0.042735042735042736,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,2,native_template,0.5227765726681128,0.6866096866096866,0.6866096866096866,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,2,native_template,0.017391304347826087,0.03418803418803419,0.03418803418803419,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,3,native_template,0.5565410199556541,0.7150997150997151,0.7150997150997151,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,3,native_template,0.020348837209302327,0.039886039886039885,0.039886039886039885,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,4,native_template,0.5428571428571428,0.7037037037037037,0.7037037037037037,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,4,native_template,0.023323615160349854,0.045584045584045586,0.045584045584045586,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,5,native_template,0.5918367346938775,0.7435897435897436,0.7435897435897436,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,5,native_template,0.018867924528301886,0.037037037037037035,0.037037037037037035,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,6,native_template,0.5739910313901345,0.7293447293447294,0.7293447293447294,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,6,native_template,0.017391304347826087,0.03418803418803419,0.03418803418803419,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,7,native_template,0.5704697986577181,0.7264957264957265,0.7264957264957265,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,7,native_template,0.020348837209302327,0.039886039886039885,0.039886039886039885,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,8,native_template,0.5739910313901345,0.7293447293447294,0.7293447293447294,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,8,native_template,0.020348837209302327,0.039886039886039885,0.039886039886039885,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,9,native_template,0.5846501128668171,0.7378917378917379,0.7378917378917379,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,9,native_template,0.020348837209302327,0.039886039886039885,0.039886039886039885,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,qk_calib_per_chunk_frequency,10,native_template,0.5704697986577181,0.7264957264957265,0.7264957264957265,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.05,random_per_chunk,10,native_template,0.020348837209302327,0.039886039886039885,0.039886039886039885,351,351,chunk_fixed_sets_npz/example003_rate0p05_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,0,native,0.5572687224669604,0.7157001414427157,0.7157001414427157,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,0,native,0.06156156156156156,0.11598302687411598,0.11598302687411598,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,1,native_template,0.5624309392265193,0.7199434229137199,0.7199434229137199,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,1,native_template,0.06395786305492852,0.12022630834512023,0.12022630834512023,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,2,native_template,0.5728587319243604,0.7284299858557284,0.7284299858557284,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,2,native_template,0.05680119581464873,0.1074964639321075,0.1074964639321075,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,3,native_template,0.5798882681564246,0.7340876944837341,0.7340876944837341,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,3,native_template,0.06395786305492852,0.12022630834512023,0.12022630834512023,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,4,native_template,0.5746102449888641,0.7298444130127298,0.7298444130127298,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,4,native_template,0.060765191297824456,0.11456859971711457,0.11456859971711457,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,5,native_template,0.5834266517357223,0.7369165487977369,0.7369165487977369,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,5,native_template,0.06235912847483095,0.1173974540311174,0.1173974540311174,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,6,native_template,0.5816554809843401,0.7355021216407355,0.7355021216407355,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,6,native_template,0.060765191297824456,0.11456859971711457,0.11456859971711457,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,7,native_template,0.5711111111111111,0.727015558698727,0.727015558698727,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,7,native_template,0.06395786305492852,0.12022630834512023,0.12022630834512023,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,8,native_template,0.5746102449888641,0.7298444130127298,0.7298444130127298,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,8,native_template,0.06235912847483095,0.1173974540311174,0.1173974540311174,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,9,native_template,0.5834266517357223,0.7369165487977369,0.7369165487977369,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,9,native_template,0.05759162303664921,0.10891089108910891,0.10891089108910891,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,qk_calib_per_chunk_frequency,10,native_template,0.5746102449888641,0.7298444130127298,0.7298444130127298,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.1,random_per_chunk,10,native_template,0.06315789473684211,0.1188118811881188,0.1188118811881188,707,707,chunk_fixed_sets_npz/example003_rate0p1_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,0,native,0.5856929955290611,0.7387218045112782,0.7387218045112782,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,0,native,0.08793456032719836,0.16165413533834586,0.16165413533834586,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,1,native_template,0.5987978963185575,0.7490601503759399,0.7490601503759399,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,1,native_template,0.08793456032719836,0.16165413533834586,0.16165413533834586,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,2,native_template,0.6036171816126601,0.7528195488721805,0.7528195488721805,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,2,native_template,0.08516063233044364,0.15695488721804512,0.15695488721804512,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,3,native_template,0.6036171816126601,0.7528195488721805,0.7528195488721805,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,3,native_template,0.08682328907048008,0.15977443609022557,0.15977443609022557,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,4,native_template,0.6,0.75,0.75,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,4,native_template,0.08737864077669903,0.16071428571428573,0.16071428571428573,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,5,native_template,0.615793470007593,0.7622180451127819,0.7622180451127819,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,5,native_template,0.08793456032719836,0.16165413533834586,0.16165413533834586,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,6,native_template,0.6121212121212121,0.7593984962406015,0.7593984962406015,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,6,native_template,0.08571428571428572,0.15789473684210525,0.15789473684210525,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,7,native_template,0.6048265460030166,0.7537593984962406,0.7537593984962406,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,7,native_template,0.08849104859335039,0.162593984962406,0.162593984962406,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,8,native_template,0.6109008327024981,0.7584586466165414,0.7584586466165414,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,8,native_template,0.08737864077669903,0.16071428571428573,0.16071428571428573,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,9,native_template,0.6207159177456207,0.7659774436090225,0.7659774436090225,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,9,native_template,0.08904810644831115,0.16353383458646617,0.16353383458646617,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,qk_calib_per_chunk_frequency,10,native_template,0.6133434420015162,0.7603383458646616,0.7603383458646616,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.15,random_per_chunk,10,native_template,0.08849104859335039,0.162593984962406,0.162593984962406,1064,1064,chunk_fixed_sets_npz/example003_rate0p15_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,0,native,0.6749116607773852,0.8059071729957806,0.8059071729957806,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,0,native,0.18204488778054864,0.3080168776371308,0.3080168776371308,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,1,native_template,0.6696673189823875,0.8021565869667135,0.8021565869667135,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,1,native_template,0.17975663716814158,0.30473511486169713,0.30473511486169713,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,2,native_template,0.6762278978388998,0.8068448195030473,0.8068448195030473,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,2,native_template,0.18073623027954608,0.3061415846225973,0.3061415846225973,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,3,native_template,0.6782061369000787,0.8082512892639475,0.8082512892639475,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,3,native_template,0.18073623027954608,0.3061415846225973,0.3061415846225973,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,4,native_template,0.6657555642327216,0.7993436474449133,0.7993436474449133,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,4,native_template,0.18368479467258603,0.3103609939052977,0.3103609939052977,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,5,native_template,0.6815135987386677,0.8105954055321144,0.8105954055321144,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,5,native_template,0.18368479467258603,0.3103609939052977,0.3103609939052977,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,6,native_template,0.6888361045130641,0.8157524613220816,0.8157524613220816,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,6,native_template,0.17943046723804257,0.30426629160806373,0.30426629160806373,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,7,native_template,0.67425431711146,0.8054383497421472,0.8054383497421472,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,7,native_template,0.18204488778054864,0.3080168776371308,0.3080168776371308,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,8,native_template,0.6782061369000787,0.8082512892639475,0.8082512892639475,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,8,native_template,0.18270030496257278,0.30895452414439756,0.30895452414439756,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,9,native_template,0.6935291782453354,0.8190342240975153,0.8190342240975153,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,9,native_template,0.18073623027954608,0.3061415846225973,0.3061415846225973,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,qk_calib_per_chunk_frequency,10,native_template,0.6815135987386677,0.8105954055321144,0.8105954055321144,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.3,random_per_chunk,10,native_template,0.18106312292358803,0.3066104078762307,0.3066104078762307,2133,2133,chunk_fixed_sets_npz/example003_rate0p3_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,0,native,0.7685047193243915,0.8691011235955056,0.8691011235955056,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,0,native,0.3355843181391859,0.5025280898876404,0.5025280898876404,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,1,native_template,0.7702635504724018,0.8702247191011236,0.8702247191011236,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,1,native_template,0.3333333333333333,0.5,0.5,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,2,native_template,0.7671878878133532,0.8682584269662922,0.8682584269662922,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,2,native_template,0.33759158369340597,0.5047752808988764,0.5047752808988764,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,3,native_template,0.7786660004996253,0.875561797752809,0.875561797752809,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,3,native_template,0.334082818062582,0.5008426966292134,0.5008426966292134,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,4,native_template,0.7671878878133532,0.8682584269662922,0.8682584269662922,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,4,native_template,0.3333333333333333,0.5,0.5,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,5,native_template,0.7795551112221945,0.876123595505618,0.876123595505618,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,5,native_template,0.3350834427151697,0.5019662921348315,0.5019662921348315,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,6,native_template,0.7804451112778195,0.876685393258427,0.876685393258427,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,6,native_template,0.3345829428303655,0.5014044943820225,0.5014044943820225,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,7,native_template,0.7764471057884231,0.8741573033707866,0.8741573033707866,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,7,native_template,0.3338328962158112,0.500561797752809,0.500561797752809,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,8,native_template,0.7782217782217782,0.8752808988764045,0.8752808988764045,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,8,native_template,0.33208606173994387,0.49859550561797755,0.49859550561797755,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,9,native_template,0.7813360020015011,0.8772471910112359,0.8772471910112359,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,9,native_template,0.3348331458567679,0.501685393258427,0.501685393258427,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,qk_calib_per_chunk_frequency,10,native_template,0.7729083665338645,0.8719101123595505,0.8719101123595505,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
3,0.5,random_per_chunk,10,native_template,0.3350834427151697,0.5019662921348315,0.5019662921348315,3560,3560,chunk_fixed_sets_npz/example003_rate0p5_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,0,native,0.6930022573363431,0.8186666666666667,0.8186666666666667,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,random_per_chunk,0,native,0.02880658436213992,0.056,0.056,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,1,native_template,0.6891891891891891,0.816,0.816,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,random_per_chunk,1,native_template,0.02880658436213992,0.056,0.056,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,2,native_template,0.6816143497757847,0.8106666666666666,0.8106666666666666,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,random_per_chunk,2,native_template,0.03021978021978022,0.058666666666666666,0.058666666666666666,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,3,native_template,0.7201834862385321,0.8373333333333334,0.8373333333333334,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,random_per_chunk,3,native_template,0.03021978021978022,0.058666666666666666,0.058666666666666666,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,4,native_template,0.6930022573363431,0.8186666666666667,0.8186666666666667,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,random_per_chunk,4,native_template,0.03305785123966942,0.064,0.064,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
4,0.05,qk_calib_per_chunk_frequency,5,native_template,0.7045454545454546,0.8266666666666667,0.8266666666666667,375,375,chunk_fixed_sets_npz/example004_rate0p05_chunk_local_sets.npz,False
