dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,10,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Linda Cardellini,Linda Cardellini,False,预测答案“Linda Cardellini”与标准答案“Jennifer Connelly”完全不同。在《复仇者联盟2：奥创纪元》中为贾维斯（J.A.R.V.I.S.）配音的保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非琳达·卡德里尼，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Linda Cardellini”与标准答案“Jennifer Connelly”完全不同。在《复仇者联盟2：奥创纪元》中为贾维斯（J.A.R.V.I.S.）配音的保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非琳达·卡德里尼，因此预测答案未能正确回答问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,11,Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Fulton County,Fulton County,False,预测答案“Fulton County”与标准答案“Presque Isle County”不一致，两者指代的是完全不同的县，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Fulton County”与标准答案“Presque Isle County”不一致，两者指代的是完全不同的县，在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,the break-up of an earlier relationship due to his own neglect and infidelity,the break-up of an earlier relationship due to his own neglect and infidelity,False,标准答案指出创作灵感来源于“过去的三段不同感情”，而预测答案只提到了“由于自己的疏忽和不忠导致的早期一段关系的破裂”，在数量和范围上与标准答案存在明显差异，语义上不等价。,"判断: 错误
原因: 标准答案指出创作灵感来源于“过去的三段不同感情”，而预测答案只提到了“由于自己的疏忽和不忠导致的早期一段关系的破裂”，在数量和范围上与标准答案存在明显差异，语义上不等价。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,Answer: United States,United States,False,预测答案“United States”是一个国家，而标准答案“Canyon County”是一个具体的县级行政区划。两者在地理范围和行政层级上完全不同，预测答案没有包含标准答案的关键信息，语义上也不等价。,"判断: 错误
原因: 预测答案“United States”是一个国家，而标准答案“Canyon County”是一个具体的县级行政区划。两者在地理范围和行政层级上完全不同，预测答案没有包含标准答案的关键信息，语义上也不等价。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,Christopher McDonald played the husband of the actress who played Thelma in Thelma and Louise.,Christopher McDonald played the husband of the actress who played Thelma in Thelma and Louise.,False,预测答案给出了Christopher McDonald，而标准答案是Bill Pullman。在电影《末路狂花》中，饰演Thelma的吉娜·戴维斯在《红粉联盟》中饰演角色的丈夫是由Bill Pullman扮演的，因此预测答案与标准答案不符。,"判断: 错误
原因: 预测答案给出了Christopher McDonald，而标准答案是Bill Pullman。在电影《末路狂花》中，饰演Thelma的吉娜·戴维斯在《红粉联盟》中饰演角色的丈夫是由Bill Pullman扮演的，因此预测答案与标准答案不符。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia,Indonesia,False,问题询问的是该国的前身名称，标准答案明确给出了历史名称“Dutch East Indies”（荷属东印度）。预测答案“Indonesia”（印度尼西亚）是该国的现名，并未包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 问题询问的是该国的前身名称，标准答案明确给出了历史名称“Dutch East Indies”（荷属东印度）。预测答案“Indonesia”（印度尼西亚）是该国的现名，并未包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,What province shares a border with the province where Lago District is located?,Cabo Delgado Province,Answer: Dobrovsky District,Dobrovsky District,False,预测答案“Dobrovsky District”与标准答案“Cabo Delgado Province”完全不一致，既未包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Dobrovsky District”与标准答案“Cabo Delgado Province”完全不一致，既未包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,17,Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,Answer: Association for Computing Machinery,Association for Computing Machinery,True,预测答案与标准答案完全一致，均为“Association for Computing Machinery”。该答案准确包含了标准答案的关键信息，语义完全等价，正确回答了关于Andries van Dam所属组织出版物的发布者问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Association for Computing Machinery”。该答案准确包含了标准答案的关键信息，语义完全等价，正确回答了关于Andries van Dam所属组织出版物的发布者问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,What county shares a border with Cedar Springs?,Bell County,Guadalupe County,Guadalupe County,False,预测答案给出的县是“Guadalupe County”，而标准答案是“Bell County”。两者在地理名称和实体上完全不同，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的县是“Guadalupe County”，而标准答案是“Bell County”。两者在地理名称和实体上完全不同，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,Answer: The owner of Ciudad Deportiva is the municipality of Madrid.,The owner of Ciudad Deportiva is the municipality of Madrid.,False,预测答案指出Ciudad Deportiva的所有者是马德里市，而标准答案是Tamaulipas。两者在地理位置和行政实体上完全不同，预测答案未包含标准答案的关键信息，语义上也不等价。,"判断: 错误
原因: 预测答案指出Ciudad Deportiva的所有者是马德里市，而标准答案是Tamaulipas。两者在地理位置和行政实体上完全不同，预测答案未包含标准答案的关键信息，语义上也不等价。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot,Sebastian Cabot,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth,Colin Firth,True,预测答案“Colin Firth”与标准答案完全一致，准确包含了回答该问题所需的关键信息，语义上完全等价，正确回答了在电影《国王的演讲》中饰演二战结束时的君主的演员是谁。,"判断: 正确
原因: 预测答案“Colin Firth”与标准答案完全一致，准确包含了回答该问题所需的关键信息，语义上完全等价，正确回答了在电影《国王的演讲》中饰演二战结束时的君主的演员是谁。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,"Trey Parker, who voices Stan on the series South Park, was born in Provo, Utah, United States.","Trey Parker, who voices Stan on the series South Park, was born in Provo, Utah, United States.",False,"预测答案给出的出生地是“Provo, Utah”，而标准答案为“Denver”。两者在语义上并不等价，预测答案未能包含标准答案的关键信息，因此判断为错误。","判断: 错误
原因: 预测答案给出的出生地是“Provo, Utah”，而标准答案为“Denver”。两者在语义上并不等价，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,Thailand,Thailand,False,预测答案“Thailand”只回答了电影《海滩》的拍摄所在国家，而问题明确询问的是在该国家具体的拍摄地点。标准答案“Ko Phi Phi Leh”是具体的岛屿名称，预测答案缺失了这一关键信息，两者在语义上不等价。,"判断: 错误
原因: 预测答案“Thailand”只回答了电影《海滩》的拍摄所在国家，而问题明确询问的是在该国家具体的拍摄地点。标准答案“Ko Phi Phi Leh”是具体的岛屿名称，预测答案缺失了这一关键信息，两者在语义上不等价。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,Hazel Hotchkiss Wightman,Hazel Hotchkiss Wightman,False,预测答案“Hazel Hotchkiss Wightman”与标准答案“International Tennis Federation”完全不一致。问题询问的是1965年联合会杯所属赛事的命名来源，预测答案给出了错误的人名，未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Hazel Hotchkiss Wightman”与标准答案“International Tennis Federation”完全不一致。问题询问的是1965年联合会杯所属赛事的命名来源，预测答案给出了错误的人名，未包含标准答案的关键信息。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,25,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Xanana Gusmão,False,预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Xanana Gusmão”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,26,"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth,Colin Firth,True,预测答案“Colin Firth”与标准答案完全一致，准确包含了标准答案的关键信息，正确回答了电影《国王的演讲》中饰演1950年英格兰国王的演员是谁这一问题。,"判断: 正确
原因: 预测答案“Colin Firth”与标准答案完全一致，准确包含了标准答案的关键信息，正确回答了电影《国王的演讲》中饰演1950年英格兰国王的演员是谁这一问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,27,What is the body of water by the area where Athlete was formed?,River Thames,River Ravensbourne,River Ravensbourne,False,预测答案给出的水体是“River Ravensbourne”，而标准答案为“River Thames”。两者指代的是完全不同的河流，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的水体是“River Ravensbourne”，而标准答案为“River Thames”。两者指代的是完全不同的河流，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,28,What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,"The author of The Happy Journey to Trenton and Camden, Thornton Wilder, received the Pulitzer Prize for Drama.","The author of The Happy Journey to Trenton and Camden, Thornton Wilder, received the Pulitzer Prize for Drama.",True,预测答案明确指出了《The Happy Journey to Trenton and Camden》的作者Thornton Wilder，并准确回答了他获得了Pulitzer Prize for Drama。这与标准答案的关键信息完全一致，语义上等价，符合正确回答的标准。,"判断: 正确
原因: 预测答案明确指出了《The Happy Journey to Trenton and Camden》的作者Thornton Wilder，并准确回答了他获得了Pulitzer Prize for Drama。这与标准答案的关键信息完全一致，语义上等价，符合正确回答的标准。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,29,Where was the designer of the Lap Engine educated?,University of Glasgow,"Answer: The designer of the Lap Engine, James Watt, was educated at the University of Glasgow.","The designer of the Lap Engine, James Watt, was educated at the University of Glasgow.",True,预测答案不仅包含了标准答案中的关键信息“University of Glasgow”，还补充了设计者James Watt的具体身份，使得语义更加完整且与标准答案完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案不仅包含了标准答案中的关键信息“University of Glasgow”，还补充了设计者James Watt的具体身份，使得语义更加完整且与标准答案完全等价，正确地回答了问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,30,Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid,Louis Chedid,True,预测答案“Louis Chedid”与标准答案完全一致，准确地给出了Labo M performer的父亲是谁，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Louis Chedid”与标准答案完全一致，准确地给出了Labo M performer的父亲是谁，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,31,Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,Roncalli left the place of death of the maker of The Gozzi Altarpiece because he was unable to see his mother for the end as the death of a pontiff meant that he would have to stay at,Roncalli left the place of death of the maker of The Gozzi Altarpiece because he was unable to see his mother for the end as the death of a pontiff meant that he would have to stay at,False,预测答案没有包含标准答案中的关键信息“for the conclave in Rome”。预测答案提到的原因是他无法见到母亲最后一面以及教皇去世需要他留下，这与标准答案在语义上不一致，且句子未完整结束，因此判断为错误。,"判断: 错误
原因: 预测答案没有包含标准答案中的关键信息“for the conclave in Rome”。预测答案提到的原因是他无法见到母亲最后一面以及教皇去世需要他留下，这与标准答案在语义上不一致，且句子未完整结束，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,32,Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,The award named after the person who argued that colonies were redundant is given out by the Royal Swedish Academy of Sciences.,The award named after the person who argued that colonies were redundant is given out by the Royal Swedish Academy of Sciences.,False,预测答案给出的颁发机构是“Royal Swedish Academy of Sciences”，而标准答案是“University of Cambridge”。两者在语义上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的颁发机构是“Royal Swedish Academy of Sciences”，而标准答案是“University of Cambridge”。两者在语义上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,Answer: Lech Wałęsa,Lech Wałęsa,True,预测答案“Lech Wałęsa”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了1990年德国所入侵国家（波兰）的总统是谁这一问题。,"判断: 正确
原因: 预测答案“Lech Wałęsa”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了1990年德国所入侵国家（波兰）的总统是谁这一问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,The mouth of the watercourse of the body of water by Rotterdam Centrum is called the **Mouth of the Rhine**.,The mouth of the watercourse of the body of water by Rotterdam Centrum is called the **Mouth of the Rhine**.,False,预测答案给出的名称是“Mouth of the Rhine”，与标准答案“Het Scheur”不一致。预测答案未能包含标准答案的关键信息，且两者在语义上不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的名称是“Mouth of the Rhine”，与标准答案“Het Scheur”不一致。预测答案未能包含标准答案的关键信息，且两者在语义上不等价，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,35,"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,Blaine Anderson,Blaine Anderson,False,预测答案“Blaine Anderson”与标准答案“Karen Fairchild”完全不一致。问题询问的是与Luke Bryan合唱歌曲《Home Alone Tonight》的歌手，正确答案应为Little Big Town乐队的Karen Fairchild，预测答案给出了错误的人物信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Blaine Anderson”与标准答案“Karen Fairchild”完全不一致。问题询问的是与Luke Bryan合唱歌曲《Home Alone Tonight》的歌手，正确答案应为Little Big Town乐队的Karen Fairchild，预测答案给出了错误的人物信息，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,36,What company is the school where Lawrence Landweber was educated a part of?,City University of New York,Brooklyn College,Brooklyn College,False,预测答案“Brooklyn College”与标准答案“City University of New York”在语义上并不等价。虽然Brooklyn College是City University of New York系统的一部分，但预测答案并未包含标准答案的关键信息，且两者并非同一实体名称，因此判断为错误。,"判断: 错误
原因: 预测答案“Brooklyn College”与标准答案“City University of New York”在语义上并不等价。虽然Brooklyn College是City University of New York系统的一部分，但预测答案并未包含标准答案的关键信息，且两者并非同一实体名称，因此判断为错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,37,What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Appleton,Appleton,False,预测答案“Appleton”与标准答案“Green Bay”不一致。WAPL广播电台的注册地所在的县是Outagamie County，与之接壤的县是Brown County，而Brown County的首府是Green Bay，因此预测答案错误。,"判断: 错误
原因: 预测答案“Appleton”与标准答案“Green Bay”不一致。WAPL广播电台的注册地所在的县是Outagamie County，与之接壤的县是Brown County，而Brown County的首府是Green Bay，因此预测答案错误。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,38,Who was the first black student admitted to where Robert Khayat was educated?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人，仅仅是省略了中间名。两者在语义上完全等价，且包含了标准答案的关键信息，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人，仅仅是省略了中间名。两者在语义上完全等价，且包含了标准答案的关键信息，因此预测答案正确回答了问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,39,Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Lacey Chabert,Lacey Chabert,True,预测答案与标准答案完全一致，均为“Lacey Chabert”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于《克利夫兰秀》中米拉·库尼斯所饰角色的原配音演员是谁的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Lacey Chabert”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于《克利夫兰秀》中米拉·库尼斯所饰角色的原配音演员是谁的问题。"
musique-v2,sparse_k2_preprocess,0.15,seg_150_200,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k2_preprocess/musique-v2/rate_0p15/seg_150_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,40,What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Hollywood,Hollywood,True,预测答案“Hollywood”包含了标准答案“Hollywood Records”的核心实体信息。在日常语境中，它作为该唱片公司名称的常见简写，与标准答案在语义上等价，属于可接受的措辞细微差异。,"判断: 正确
原因: 预测答案“Hollywood”包含了标准答案“Hollywood Records”的核心实体信息。在日常语境中，它作为该唱片公司名称的常见简写，与标准答案在语义上等价，属于可接受的措辞细微差异。"
