source,kind,layer,group,tokens,delta_l2,base_l2,relative_l2,energy_share
raw,v,53,all,1313,541.6431884765625,2290.154052734375,0.2365095019340515,1.0
raw,v,54,selected,196,644.9525146484375,1132.754150390625,0.5693666934967041,1.0
raw,v,54,unselected,1117,0.0,2617.804931640625,0.0,0.0
raw,v,54,all,1313,644.9525146484375,2852.390380859375,0.22610948979854584,1.0
raw,v,55,selected,196,681.0841674804688,1091.6719970703125,0.6238908767700195,1.0
raw,v,55,unselected,1117,0.0,2604.794921875,0.0,0.0
raw,v,55,all,1313,681.0841674804688,2824.33154296875,0.24114879965782166,1.0
raw,v,56,selected,196,914.2074584960938,1675.326904296875,0.5456889867782593,1.0
raw,v,56,unselected,1117,0.0,3747.44970703125,0.0,0.0
raw,v,56,all,1313,914.2074584960938,4104.91015625,0.2227107137441635,1.0
raw,v,57,selected,196,983.5816040039062,1855.1309814453125,0.5301952362060547,1.0000001192092896
raw,v,57,unselected,1117,0.0,4093.470703125,0.0,0.0
raw,v,57,all,1313,983.5816040039062,4494.23583984375,0.21885402500629425,1.0
raw,v,58,selected,196,1298.76318359375,2401.775634765625,0.5407512784004211,1.0000001192092896
raw,v,58,unselected,1117,0.0,5211.45703125,0.0,0.0
raw,v,58,all,1313,1298.76318359375,5738.33056640625,0.2263311892747879,1.0
raw,v,59,selected,196,1549.75341796875,2970.016357421875,0.521799623966217,1.0
raw,v,59,unselected,1117,0.0,6217.60888671875,0.0,0.0
raw,v,59,all,1313,1549.75341796875,6890.591796875,0.22490860521793365,1.0
raw,v,60,selected,196,1644.5013427734375,2679.7666015625,0.6136733293533325,1.0
raw,v,60,unselected,1117,0.0,6219.6484375,0.0,0.0
raw,v,60,all,1313,1644.5013427734375,6772.43701171875,0.24282269179821014,1.0
raw,v,61,selected,196,1946.407958984375,3648.2060546875,0.5335246920585632,0.9999999403953552
raw,v,61,unselected,1117,0.0,7939.46728515625,0.0,0.0
raw,v,61,all,1313,1946.407958984375,8737.5654296875,0.22276319563388824,1.0
raw,v,62,selected,196,2143.036376953125,3569.9345703125,0.6003013253211975,1.0000001192092896
raw,v,62,unselected,1117,0.0,7851.0595703125,0.0,0.0
raw,v,62,all,1313,2143.036376953125,8624.6591796875,0.24847780168056488,1.0
raw,v,63,selected,196,1421.3778076171875,2240.959716796875,0.6342719197273254,0.9999999403953552
raw,v,63,unselected,1117,0.0,5269.412109375,0.0,0.0
raw,v,63,all,1313,1421.3778076171875,5726.18310546875,0.24822430312633514,1.0
preprocess,k,0,selected,196,3.648592472076416,2722.055908203125,0.0013403812190517783,1.0000001192092896
preprocess,k,0,unselected,1117,0.0,6596.2744140625,0.0,0.0
preprocess,k,0,all,1313,3.648592472076416,7135.55029296875,0.0005113260122016072,1.0
preprocess,k,1,selected,196,85.94001770019531,953.7950439453125,0.09010323137044907,1.0000001192092896
preprocess,k,1,unselected,1117,0.0,2271.466552734375,0.0,0.0
preprocess,k,1,all,1313,85.94001770019531,2463.580810546875,0.03488418832421303,1.0
preprocess,k,2,selected,196,140.03904724121094,963.988525390625,0.1452704519033432,1.0
preprocess,k,2,unselected,1117,0.0,2339.6513671875,0.0,0.0
preprocess,k,2,all,1313,140.03904724121094,2530.443603515625,0.0553416982293129,1.0
preprocess,k,3,selected,196,159.68377685546875,733.4854125976562,0.21770545840263367,1.0
preprocess,k,3,unselected,1117,0.0,1745.1370849609375,0.0,0.0
preprocess,k,3,all,1313,159.68377685546875,1893.0260009765625,0.08435371518135071,1.0
preprocess,k,4,selected,196,144.87042236328125,763.7133178710938,0.1896921545267105,0.9999998807907104
preprocess,k,4,unselected,1117,0.0,1821.56396484375,0.0,0.0
preprocess,k,4,all,1313,144.87042236328125,1975.19189453125,0.07334498316049576,1.0
preprocess,k,5,selected,196,149.3900604248047,839.7797241210938,0.17789195477962494,1.0000001192092896
preprocess,k,5,unselected,1117,0.0,1994.118896484375,0.0,0.0
preprocess,k,5,all,1313,149.3900604248047,2163.738037109375,0.06904257833957672,1.0
preprocess,k,6,selected,196,194.38119506835938,1103.7852783203125,0.17610417306423187,1.0000001192092896
preprocess,k,6,unselected,1117,0.0,2646.82177734375,0.0,0.0
preprocess,k,6,all,1313,194.38119506835938,2867.760986328125,0.06778151541948318,1.0
preprocess,k,7,selected,196,140.65660095214844,1140.1279296875,0.12336914241313934,1.0
preprocess,k,7,unselected,1117,0.0,2774.5341796875,0.0,0.0
preprocess,k,7,all,1313,140.65660095214844,2999.62841796875,0.04689134284853935,1.0
preprocess,k,8,selected,196,142.4801788330078,1515.9444580078125,0.09398773312568665,0.9999998807907104
preprocess,k,8,unselected,1117,0.0,3705.123779296875,0.0,0.0
preprocess,k,8,all,1313,142.4801788330078,4003.161865234375,0.035591911524534225,1.0
preprocess,k,9,selected,196,145.5633544921875,999.5140380859375,0.14563412964344025,0.9999998807907104
preprocess,k,9,unselected,1117,0.0,2403.350341796875,0.0,0.0
preprocess,k,9,all,1313,145.5633544921875,2602.902099609375,0.05592348426580429,1.0
preprocess,k,10,selected,196,164.63031005859375,1629.8759765625,0.10100787878036499,1.0000001192092896
preprocess,k,10,unselected,1117,0.0,3909.413818359375,0.0,0.0
preprocess,k,10,all,1313,164.63031005859375,4235.490234375,0.03886924684047699,1.0
preprocess,k,11,selected,196,172.5549774169922,976.2001342773438,0.17676188051700592,0.9999999403953552
preprocess,k,11,unselected,1117,0.0,2353.92041015625,0.0,0.0
preprocess,k,11,all,1313,172.5549774169922,2548.29833984375,0.06771380454301834,1.0
preprocess,k,12,selected,196,186.95579528808594,782.189208984375,0.2390160709619522,1.0000001192092896
preprocess,k,12,unselected,1117,0.0,1865.5010986328125,0.0,0.0
preprocess,k,12,all,1313,186.95579528808594,2022.86181640625,0.09242143481969833,1.0
preprocess,k,13,selected,196,160.88893127441406,734.049072265625,0.21918007731437683,1.0000001192092896
preprocess,k,13,unselected,1117,0.0,1793.6224365234375,0.0,0.0
preprocess,k,13,all,1313,160.88893127441406,1938.0302734375,0.08301673084497452,1.0
preprocess,k,14,selected,196,147.40866088867188,795.0369262695312,0.18541108071804047,1.0
preprocess,k,14,unselected,1117,0.0,1899.676025390625,0.0,0.0
preprocess,k,14,all,1313,147.40866088867188,2059.34326171875,0.0715804249048233,1.0
preprocess,k,15,selected,196,164.9789581298828,888.6766357421875,0.18564565479755402,1.0
preprocess,k,15,unselected,1117,0.0,2128.67236328125,0.0,0.0
preprocess,k,15,all,1313,164.9789581298828,2306.737548828125,0.07152047008275986,1.0
preprocess,k,16,selected,196,157.90756225585938,986.6619262695312,0.16004221141338348,1.0
preprocess,k,16,unselected,1117,0.0,2374.119140625,0.0,0.0
preprocess,k,16,all,1313,157.90756225585938,2570.974853515625,0.06141933426260948,1.0
preprocess,k,17,selected,196,163.730712890625,786.0608520507812,0.2082926630973816,1.0
preprocess,k,17,unselected,1117,0.0,1861.8634033203125,0.0,0.0
preprocess,k,17,all,1313,163.730712890625,2021.0052490234375,0.0810144916176796,1.0
preprocess,k,18,selected,196,213.91770935058594,751.7025146484375,0.2845776081085205,1.0000001192092896
preprocess,k,18,unselected,1117,0.0,1776.447998046875,0.0,0.0
preprocess,k,18,all,1313,213.91770935058594,1928.9542236328125,0.11089827865362167,1.0
preprocess,k,19,selected,196,200.416259765625,774.43798828125,0.2587893009185791,1.0
preprocess,k,19,unselected,1117,0.0,1836.7413330078125,0.0,0.0
preprocess,k,19,all,1313,200.416259765625,1993.3369140625,0.10054309666156769,1.0
preprocess,k,20,selected,196,205.26002502441406,746.308349609375,0.2750338017940521,1.0000001192092896
preprocess,k,20,unselected,1117,0.0,1750.8543701171875,0.0,0.0
preprocess,k,20,all,1313,205.26002502441406,1903.28271484375,0.1078452616930008,1.0
preprocess,k,21,selected,196,224.03167724609375,797.9276123046875,0.28076690435409546,1.0000001192092896
preprocess,k,21,unselected,1117,0.0,1896.203125,0.0,0.0
preprocess,k,21,all,1313,224.03167724609375,2057.25439453125,0.10889838635921478,1.0
preprocess,k,22,selected,196,208.11077880859375,738.6199340820312,0.2817562520503998,1.000000238418579
preprocess,k,22,unselected,1117,0.0,1754.8548583984375,0.0,0.0
preprocess,k,22,all,1313,208.11077880859375,1903.972900390625,0.10930343717336655,1.0
preprocess,k,23,selected,196,225.3086395263672,760.7947998046875,0.29614901542663574,1.0000001192092896
preprocess,k,23,unselected,1117,0.0,1788.1680908203125,0.0,0.0
preprocess,k,23,all,1313,225.3086395263672,1943.2940673828125,0.1159416064620018,1.0
preprocess,k,24,selected,196,250.94273376464844,782.2527465820312,0.320794939994812,1.0000001192092896
preprocess,k,24,unselected,1117,0.0,1847.8426513671875,0.0,0.0
preprocess,k,24,all,1313,250.94273376464844,2006.609130859375,0.1250580996274948,1.0
preprocess,k,25,selected,196,252.31101989746094,1900.526123046875,0.1327585130929947,1.0000001192092896
preprocess,k,25,unselected,1117,0.0,4486.73046875,0.0,0.0
preprocess,k,25,all,1313,252.31101989746094,4872.4697265625,0.05178298428654671,1.0
preprocess,k,26,selected,196,237.3397674560547,795.0716552734375,0.2985136806964874,1.0
preprocess,k,26,unselected,1117,0.0,1876.330810546875,0.0,0.0
preprocess,k,26,all,1313,237.3397674560547,2037.84033203125,0.11646632105112076,1.0
preprocess,k,27,selected,196,194.51097106933594,820.1569213867188,0.23716311156749725,1.0
preprocess,k,27,unselected,1117,0.0,1955.576904296875,0.0,0.0
preprocess,k,27,all,1313,194.51097106933594,2120.61181640625,0.0917239859700203,1.0
preprocess,k,28,selected,196,235.40061950683594,772.398681640625,0.3047657012939453,1.0000001192092896
preprocess,k,28,unselected,1117,0.0,1853.3480224609375,0.0,0.0
preprocess,k,28,all,1313,235.40061950683594,2007.868896484375,0.11723903566598892,1.0
preprocess,k,29,selected,196,211.0281524658203,841.2192993164062,0.2508598566055298,1.0000001192092896
preprocess,k,29,unselected,1117,0.0,2028.8798828125,0.0,0.0
preprocess,k,29,all,1313,211.0281524658203,2196.366455078125,0.09608057886362076,1.0
preprocess,k,30,selected,196,175.64312744140625,826.5877075195312,0.21249182522296906,1.0
preprocess,k,30,unselected,1117,0.0,1992.247802734375,0.0,0.0
preprocess,k,30,all,1313,175.64312744140625,2156.92919921875,0.0814320296049118,1.0
preprocess,k,31,selected,196,183.4292449951172,832.3306274414062,0.2203802615404129,0.9999998807907104
preprocess,k,31,unselected,1117,0.0,2022.7371826171875,0.0,0.0
preprocess,k,31,all,1313,183.4292449951172,2187.297119140625,0.08386114984750748,1.0
preprocess,k,32,selected,196,183.6968536376953,1498.328125,0.122601218521595,1.0
preprocess,k,32,unselected,1117,0.0,3633.872802734375,0.0,0.0
preprocess,k,32,all,1313,183.6968536376953,3930.572265625,0.04673539474606514,1.0
preprocess,k,33,selected,196,197.48388671875,1020.1934814453125,0.1935749351978302,1.0
preprocess,k,33,unselected,1117,0.0,2469.0439453125,0.0,0.0
preprocess,k,33,all,1313,197.48388671875,2671.509765625,0.07392220199108124,1.0
preprocess,k,34,selected,196,211.2799835205078,1643.4635009765625,0.12855775654315948,0.9999999403953552
preprocess,k,34,unselected,1117,0.0,3980.846435546875,0.0,0.0
preprocess,k,34,all,1313,211.2799835205078,4306.69677734375,0.04905847832560539,1.0
preprocess,k,35,selected,196,231.06228637695312,1003.4510498046875,0.23026761412620544,1.0
preprocess,k,35,unselected,1117,0.0,2398.783447265625,0.0,0.0
preprocess,k,35,all,1313,231.06228637695312,2600.20458984375,0.08886311948299408,1.0
preprocess,k,36,selected,196,274.0010986328125,850.7603149414062,0.32206615805625916,1.0
preprocess,k,36,unselected,1117,0.0,2012.3797607421875,0.0,0.0
preprocess,k,36,all,1313,274.0010986328125,2184.839111328125,0.12541019916534424,1.0
preprocess,k,37,selected,196,263.668212890625,824.0858764648438,0.3199523389339447,1.0
preprocess,k,37,unselected,1117,0.0,1983.25146484375,0.0,0.0
preprocess,k,37,all,1313,263.668212890625,2147.66162109375,0.12276990711688995,1.0
preprocess,k,38,selected,196,268.92388916015625,886.1347045898438,0.30347970128059387,1.0000001192092896
preprocess,k,38,unselected,1117,0.0,2072.88671875,0.0,0.0
preprocess,k,38,all,1313,268.92388916015625,2254.362060546875,0.11929046362638474,1.0
preprocess,k,39,selected,196,288.4751892089844,964.1625366210938,0.2991976737976074,1.0000001192092896
preprocess,k,39,unselected,1117,0.0,2284.62744140625,0.0,0.0
preprocess,k,39,all,1313,288.4751892089844,2479.7529296875,0.11633223295211792,1.0
preprocess,k,40,selected,196,309.754638671875,1109.6129150390625,0.27915558218955994,1.0000001192092896
preprocess,k,40,unselected,1117,0.0,2618.175537109375,0.0,0.0
preprocess,k,40,all,1313,309.754638671875,2843.5517578125,0.10893230140209198,1.0
preprocess,k,41,selected,196,324.60064697265625,905.9415893554688,0.35830196738243103,0.9999998807907104
preprocess,k,41,unselected,1117,0.0,2110.685546875,0.0,0.0
preprocess,k,41,all,1313,324.60064697265625,2296.902587890625,0.14132103323936462,1.0
preprocess,k,42,selected,196,375.6163024902344,827.0540771484375,0.45416173338890076,1.0000001192092896
preprocess,k,42,unselected,1117,0.0,1969.744384765625,0.0,0.0
preprocess,k,42,all,1313,375.6163024902344,2136.3427734375,0.17582210898399353,1.0
preprocess,k,43,selected,196,370.75738525390625,857.317626953125,0.43246209621429443,1.0
preprocess,k,43,unselected,1117,0.0,2030.11767578125,0.0,0.0
preprocess,k,43,all,1313,370.75738525390625,2203.724609375,0.1682412475347519,1.0
preprocess,k,44,selected,196,361.03717041015625,861.3737182617188,0.41914114356040955,1.0
preprocess,k,44,unselected,1117,0.0,2054.714599609375,0.0,0.0
preprocess,k,44,all,1313,361.03717041015625,2227.966552734375,0.1620478481054306,1.0
preprocess,k,45,selected,196,404.3611145019531,927.608154296875,0.43591803312301636,0.9999998807907104
preprocess,k,45,unselected,1117,0.0,2223.09814453125,0.0,0.0
preprocess,k,45,all,1313,404.3611145019531,2408.86767578125,0.16786356270313263,1.0
preprocess,k,46,selected,196,376.90423583984375,851.7530517578125,0.4425041079521179,1.0
preprocess,k,46,unselected,1117,0.0,2015.0076904296875,0.0,0.0
preprocess,k,46,all,1313,376.90423583984375,2187.637451171875,0.17228825390338898,1.0
preprocess,k,47,selected,196,394.9635314941406,900.9153442382812,0.4384025037288666,1.0
preprocess,k,47,unselected,1117,0.0,2142.486572265625,0.0,0.0
preprocess,k,47,all,1313,394.9635314941406,2324.197998046875,0.169935405254364,1.0
preprocess,k,48,selected,196,417.0799255371094,860.4005737304688,0.4847508668899536,1.0
preprocess,k,48,unselected,1117,0.0,2068.037353515625,0.0,0.0
preprocess,k,48,all,1313,417.0799255371094,2239.882568359375,0.1862061619758606,1.0
preprocess,k,49,selected,196,421.69378662109375,1384.953857421875,0.30448219180107117,1.0
preprocess,k,49,unselected,1117,0.0,3338.96630859375,0.0,0.0
preprocess,k,49,all,1313,421.69378662109375,3614.6640625,0.11666195839643478,1.0
preprocess,k,50,selected,196,404.6628112792969,877.635498046875,0.46108299493789673,1.0000001192092896
preprocess,k,50,unselected,1117,0.0,2103.14892578125,0.0,0.0
preprocess,k,50,all,1313,404.6628112792969,2278.92578125,0.17756734788417816,1.0
preprocess,k,51,selected,196,363.0846252441406,969.7577514648438,0.374407559633255,1.0
preprocess,k,51,unselected,1117,0.0,2301.85791015625,0.0,0.0
preprocess,k,51,all,1313,363.0846252441406,2497.794677734375,0.14536207914352417,1.0
preprocess,k,52,selected,196,396.2947998046875,862.6967163085938,0.45936745405197144,1.0
preprocess,k,52,unselected,1117,0.0,2082.8193359375,0.0,0.0
preprocess,k,52,all,1313,396.2947998046875,2254.419189453125,0.17578576505184174,1.0
preprocess,k,53,selected,196,374.40582275390625,820.8560791015625,0.45611628890037537,1.0
preprocess,k,53,unselected,1117,0.0,1983.2672119140625,0.0,0.0
preprocess,k,53,all,1313,374.40582275390625,2146.435791015625,0.17443141341209412,1.0
preprocess,k,54,selected,196,361.90069580078125,962.2337646484375,0.3761047422885895,1.0
preprocess,k,54,unselected,1117,0.0,2318.514892578125,0.0,0.0
preprocess,k,54,all,1313,361.90069580078125,2510.263427734375,0.1441684067249298,1.0
preprocess,k,55,selected,196,343.4747314453125,852.396484375,0.40295183658599854,1.0
preprocess,k,55,unselected,1117,0.0,2066.016845703125,0.0,0.0
preprocess,k,55,all,1313,343.4747314453125,2234.9541015625,0.1536831259727478,1.0
preprocess,k,56,selected,196,342.7723388671875,802.56494140625,0.42709606885910034,1.0
preprocess,k,56,unselected,1117,0.0,1967.290283203125,0.0,0.0
preprocess,k,56,all,1313,342.7723388671875,2124.70849609375,0.16132676601409912,1.0
preprocess,k,57,selected,196,369.0335998535156,817.4757080078125,0.45143064856529236,1.0
preprocess,k,57,unselected,1117,0.0,2003.6495361328125,0.0,0.0
preprocess,k,57,all,1313,369.0335998535156,2164.002197265625,0.17053291201591492,1.0
preprocess,k,58,selected,196,378.9273681640625,777.4835815429688,0.48737668991088867,1.0
preprocess,k,58,unselected,1117,0.0,1884.05126953125,0.0,0.0
preprocess,k,58,all,1313,378.9273681640625,2038.1715087890625,0.18591535091400146,1.0
preprocess,k,59,selected,196,395.57220458984375,777.937255859375,0.5084885954856873,0.9999998211860657
preprocess,k,59,unselected,1117,0.0,1887.5557861328125,0.0,0.0
preprocess,k,59,all,1313,395.57220458984375,2041.5830078125,0.19375759363174438,1.0
preprocess,k,60,selected,196,360.9562072753906,905.5302124023438,0.3986130952835083,1.0
preprocess,k,60,unselected,1117,0.0,2221.45947265625,0.0,0.0
preprocess,k,60,all,1313,360.9562072753906,2398.92822265625,0.15046560764312744,1.0
preprocess,k,61,selected,196,328.74114990234375,799.7302856445312,0.411065012216568,1.0
preprocess,k,61,unselected,1117,0.0,1941.3824462890625,0.0,0.0
preprocess,k,61,all,1313,328.74114990234375,2099.65966796875,0.15656878054141998,1.0
preprocess,k,62,selected,196,352.9086608886719,1016.6814575195312,0.34711822867393494,1.0
preprocess,k,62,unselected,1117,0.0,2499.517578125,0.0,0.0
preprocess,k,62,all,1313,352.9086608886719,2698.362548828125,0.1307862251996994,1.0
preprocess,k,63,selected,196,331.2613525390625,1177.0396728515625,0.281436026096344,1.0
preprocess,k,63,unselected,1117,0.0,2920.9384765625,0.0,0.0
preprocess,k,63,all,1313,331.2613525390625,3149.137939453125,0.10519111901521683,1.0
preprocess,v,0,selected,196,0.017208460718393326,20.70655059814453,0.0008310636039823294,0.9999998807907104
preprocess,v,0,unselected,1117,0.0,48.9600944519043,0.0,0.0
preprocess,v,0,all,1313,0.017208460718393326,53.15848922729492,0.00032371989800594747,1.0
preprocess,v,1,selected,196,6.1226725578308105,24.93968391418457,0.24549920856952667,1.0
preprocess,v,1,unselected,1117,0.0,59.03722381591797,0.0,0.0
preprocess,v,1,all,1313,6.1226725578308105,64.08900451660156,0.09553389996290207,1.0
preprocess,v,2,selected,196,9.349905967712402,28.97467803955078,0.32269230484962463,1.0000001192092896
preprocess,v,2,unselected,1117,0.0,68.77976989746094,0.0,0.0
preprocess,v,2,all,1313,9.349905967712402,74.6338882446289,0.12527695298194885,1.0
preprocess,v,3,selected,196,11.147303581237793,34.87221145629883,0.3196614980697632,1.0
preprocess,v,3,unselected,1117,0.0,83.82952880859375,0.0,0.0
preprocess,v,3,all,1313,11.147303581237793,90.79417419433594,0.12277553975582123,1.0
preprocess,v,4,selected,196,11.632057189941406,38.386436462402344,0.30302518606185913,0.9999998807907104
preprocess,v,4,unselected,1117,0.0,91.06270599365234,0.0,0.0
preprocess,v,4,all,1313,11.632057189941406,98.82317352294922,0.11770576238632202,1.0
preprocess,v,5,selected,196,12.296875953674316,41.0760383605957,0.29936859011650085,1.0
preprocess,v,5,unselected,1117,0.0,96.40254974365234,0.0,0.0
preprocess,v,5,all,1313,12.296875953674316,104.78916931152344,0.11734873056411743,1.0
preprocess,v,6,selected,196,14.897442817687988,42.761497497558594,0.3483844995498657,1.0
preprocess,v,6,unselected,1117,0.0,101.19229125976562,0.0,0.0
preprocess,v,6,all,1313,14.897442817687988,109.8570785522461,0.1356074959039688,1.0
preprocess,v,7,selected,196,23.646005630493164,92.48045349121094,0.25568652153015137,0.9999998807907104
preprocess,v,7,unselected,1117,0.0,218.30972290039062,0.0,0.0
preprocess,v,7,all,1313,23.646005630493164,237.0916748046875,0.09973359853029251,1.0
preprocess,v,8,selected,196,23.088125228881836,88.47044372558594,0.26096993684768677,1.0
preprocess,v,8,unselected,1117,0.0,214.82801818847656,0.0,0.0
preprocess,v,8,all,1313,23.088125228881836,232.333251953125,0.09937503933906555,1.0
preprocess,v,9,selected,196,20.61007308959961,69.67378234863281,0.29580816626548767,1.0
preprocess,v,9,unselected,1117,0.0,168.33279418945312,0.0,0.0
preprocess,v,9,all,1313,20.61007308959961,182.1837615966797,0.1131279394030571,1.0
preprocess,v,10,selected,196,26.73395347595215,90.14178466796875,0.29657670855522156,1.0
preprocess,v,10,unselected,1117,0.0,221.54006958007812,0.0,0.0
preprocess,v,10,all,1313,26.73395347595215,239.17799377441406,0.11177430301904678,1.0
preprocess,v,11,selected,196,30.883636474609375,93.36672973632812,0.33077773451805115,0.9999999403953552
preprocess,v,11,unselected,1117,0.0,228.7160186767578,0.0,0.0
preprocess,v,11,all,1313,30.883636474609375,247.04078674316406,0.1250143200159073,1.0
preprocess,v,12,selected,196,26.320804595947266,80.06979370117188,0.328723281621933,1.0000001192092896
preprocess,v,12,unselected,1117,0.0,193.9722137451172,0.0,0.0
preprocess,v,12,all,1313,26.320804595947266,209.84974670410156,0.12542690336704254,1.0
preprocess,v,13,selected,196,32.994789123535156,103.4961929321289,0.31880196928977966,1.0
preprocess,v,13,unselected,1117,0.0,255.69073486328125,0.0,0.0
preprocess,v,13,all,1313,32.994789123535156,275.8448791503906,0.11961356550455093,1.0
preprocess,v,14,selected,196,26.084314346313477,82.17720794677734,0.3174154460430145,1.000000238418579
preprocess,v,14,unselected,1117,0.0,192.8218536376953,0.0,0.0
preprocess,v,14,all,1313,26.084314346313477,209.60450744628906,0.12444538623094559,1.0
preprocess,v,15,selected,196,25.294408798217773,79.28963470458984,0.3190127909183502,0.9999998807907104
preprocess,v,15,unselected,1117,0.0,194.8063507080078,0.0,0.0
preprocess,v,15,all,1313,25.294408798217773,210.32606506347656,0.12026283144950867,1.0
preprocess,v,16,selected,196,28.681604385375977,83.1527099609375,0.3449268639087677,0.9999999403953552
preprocess,v,16,unselected,1117,0.0,201.55918884277344,0.0,0.0
preprocess,v,16,all,1313,28.681604385375977,218.0390167236328,0.13154344260692596,1.0
preprocess,v,17,selected,196,31.882814407348633,93.25548553466797,0.3418867588043213,1.0
preprocess,v,17,unselected,1117,0.0,224.17303466796875,0.0,0.0
preprocess,v,17,all,1313,31.882814407348633,242.79806518554688,0.13131411373615265,1.0
preprocess,v,18,selected,196,40.74006652832031,99.16110229492188,0.4108472466468811,1.0
preprocess,v,18,unselected,1117,0.0,237.85992431640625,0.0,0.0
preprocess,v,18,all,1313,40.74006652832031,257.7033386230469,0.15808901190757751,1.0
preprocess,v,19,selected,196,45.17210006713867,99.44210815429688,0.45425525307655334,0.9999999403953552
preprocess,v,19,unselected,1117,0.0,239.30227661132812,0.0,0.0
preprocess,v,19,all,1313,45.17210006713867,259.14276123046875,0.17431357502937317,1.0
preprocess,v,20,selected,196,63.846004486083984,122.5082778930664,0.5211566686630249,1.0
preprocess,v,20,unselected,1117,0.0,295.7182312011719,0.0,0.0
preprocess,v,20,all,1313,63.846004486083984,320.0925598144531,0.19946107268333435,1.0
preprocess,v,21,selected,196,57.23443603515625,125.51995849609375,0.45597878098487854,1.0
preprocess,v,21,unselected,1117,0.0,309.24395751953125,0.0,0.0
preprocess,v,21,all,1313,57.23443603515625,333.74951171875,0.1714891940355301,1.0
preprocess,v,22,selected,196,55.32777786254883,122.37843322753906,0.45210400223731995,1.0
preprocess,v,22,unselected,1117,0.0,297.4141540527344,0.0,0.0
preprocess,v,22,all,1313,55.32777786254883,321.61090087890625,0.17203328013420105,1.0
preprocess,v,23,selected,196,68.0457992553711,136.24057006835938,0.49945327639579773,0.9999998807907104
preprocess,v,23,unselected,1117,0.0,335.3825378417969,0.0,0.0
preprocess,v,23,all,1313,68.0457992553711,362.00177001953125,0.18797090649604797,1.0
preprocess,v,24,selected,196,75.08702087402344,165.56668090820312,0.45351529121398926,0.9999998211860657
preprocess,v,24,unselected,1117,0.0,423.49609375,0.0,0.0
preprocess,v,24,all,1313,75.08702087402344,454.7128601074219,0.1651306301355362,1.0
preprocess,v,25,selected,196,69.94428253173828,153.59872436523438,0.4553702175617218,1.0000001192092896
preprocess,v,25,unselected,1117,0.0,384.14813232421875,0.0,0.0
preprocess,v,25,all,1313,69.94428253173828,413.720703125,0.1690616011619568,1.0
preprocess,v,26,selected,196,60.522953033447266,146.691162109375,0.41258758306503296,1.0
preprocess,v,26,unselected,1117,0.0,379.3230895996094,0.0,0.0
preprocess,v,26,all,1313,60.522953033447266,406.7022399902344,0.14881391823291779,1.0
preprocess,v,27,selected,196,64.52986907958984,178.71434020996094,0.36107829213142395,1.0000001192092896
preprocess,v,27,unselected,1117,0.0,457.4201965332031,0.0,0.0
preprocess,v,27,all,1313,64.52986907958984,491.0951843261719,0.13139992952346802,1.0
preprocess,v,28,selected,196,69.97347259521484,201.59043884277344,0.3471071124076843,1.0000001192092896
preprocess,v,28,unselected,1117,0.0,522.5380859375,0.0,0.0
preprocess,v,28,all,1313,69.97347259521484,560.0792236328125,0.12493495643138885,1.0
preprocess,v,29,selected,196,81.64117431640625,243.65863037109375,0.33506375551223755,1.0000001192092896
preprocess,v,29,unselected,1117,0.0,635.2103881835938,0.0,0.0
preprocess,v,29,all,1313,81.64117431640625,680.3448486328125,0.11999969184398651,1.0
preprocess,v,30,selected,196,105.31788635253906,352.8519287109375,0.2984761595726013,1.0000001192092896
preprocess,v,30,unselected,1117,0.0,893.0552978515625,0.0,0.0
preprocess,v,30,all,1313,105.31788635253906,960.2423706054688,0.10967843979597092,1.0
preprocess,v,31,selected,196,106.9455337524414,320.39385986328125,0.333793967962265,1.0
preprocess,v,31,unselected,1117,0.0,833.1859741210938,0.0,0.0
preprocess,v,31,all,1313,106.9455337524414,892.6715698242188,0.11980389803647995,1.0
preprocess,v,32,selected,196,62.23257064819336,196.72216796875,0.31634750962257385,1.0000001192092896
preprocess,v,32,unselected,1117,0.0,497.5300598144531,0.0,0.0
preprocess,v,32,all,1313,62.23257064819336,535.0121459960938,0.1163199245929718,1.0
preprocess,v,33,selected,196,62.79658889770508,184.9611053466797,0.3395124077796936,1.0
preprocess,v,33,unselected,1117,0.0,460.27392578125,0.0,0.0
preprocess,v,33,all,1313,62.79658889770508,496.050048828125,0.12659324705600739,1.0
preprocess,v,34,selected,196,86.21087646484375,214.95985412597656,0.4010556936264038,1.0
preprocess,v,34,unselected,1117,0.0,542.270751953125,0.0,0.0
preprocess,v,34,all,1313,86.21087646484375,583.3276977539062,0.14779150485992432,1.0
preprocess,v,35,selected,196,94.73711395263672,215.63694763183594,0.4393361806869507,1.0
preprocess,v,35,unselected,1117,0.0,550.884033203125,0.0,0.0
preprocess,v,35,all,1313,94.73711395263672,591.5900268554688,0.16013981401920319,1.0
preprocess,v,36,selected,196,82.6749267578125,185.77781677246094,0.4450204372406006,1.0000001192092896
preprocess,v,36,unselected,1117,0.0,467.6313781738281,0.0,0.0
preprocess,v,36,all,1313,82.6749267578125,503.18426513671875,0.1643034815788269,1.0
preprocess,v,37,selected,196,116.09329223632812,247.70452880859375,0.46867650747299194,1.0
preprocess,v,37,unselected,1117,0.0,632.2652587890625,0.0,0.0
preprocess,v,37,all,1313,116.09329223632812,679.0615234375,0.1709613800048828,1.0
preprocess,v,38,selected,196,107.05157470703125,215.82908630371094,0.49600160121917725,1.0000001192092896
