source,kind,token,relative_l2,energy,rank
preprocess,k,704,0.4502597749233246,0.013497537933290005,16
preprocess,k,772,0.3605934679508209,0.008855849504470825,42
preprocess,k,812,0.1756151169538498,0.0018578870221972466,122
preprocess,k,844,0.4642500877380371,0.013168015517294407,18
preprocess,k,860,0.48767930269241333,0.016291385516524315,11
preprocess,k,893,0.34495753049850464,0.007089969702064991,51
preprocess,k,917,0.1654728502035141,0.001799134537577629,125
preprocess,k,930,0.4278934597969055,0.01100518275052309,28
preprocess,k,954,0.2797793447971344,0.004721070174127817,77
preprocess,k,976,0.3010385036468506,0.005780569743365049,58
preprocess,k,1003,0.20375065505504608,0.0026432799641042948,106
preprocess,k,1004,0.497470885515213,0.017778757959604263,10
preprocess,k,1005,0.3901474177837372,0.01024533249437809,32
preprocess,k,1006,0.2798648178577423,0.005372660234570503,66
preprocess,k,1007,0.177210733294487,0.0022390144877135754,116
preprocess,k,1008,0.12125299870967865,0.0010069943964481354,148
preprocess,k,1009,0.17844460904598236,0.0023439088836312294,112
preprocess,k,1012,0.10322623699903488,0.0007502955268137157,160
preprocess,k,1014,0.14184245467185974,0.0014393478631973267,134
preprocess,k,1051,0.08807668834924698,0.0005397358909249306,172
preprocess,k,1054,0.06060756370425224,0.00026230496587231755,188
preprocess,k,1055,0.06141290068626404,0.0002628990914672613,187
preprocess,k,1059,0.07787535339593887,0.000434004730777815,180
preprocess,k,1070,0.05981830134987831,0.0002568521013017744,190
preprocess,k,1074,0.0444735512137413,0.00014147983165457845,193
preprocess,k,1087,0.21573904156684875,0.0030841524712741375,97
preprocess,k,1088,0.5144339203834534,0.01904265768826008,5
preprocess,k,1089,0.4336818754673004,0.012660601176321507,21
preprocess,k,1090,0.27156728506088257,0.005368833430111408,67
preprocess,k,1091,0.177290678024292,0.0022641641553491354,113
preprocess,k,1092,0.1423896849155426,0.0014937232481315732,132
preprocess,k,1093,0.2131141871213913,0.0033533910755068064,93
preprocess,k,1094,0.13601110875606537,0.0012985494686290622,139
preprocess,k,1097,0.09467794001102448,0.0006434519309550524,168
preprocess,k,1098,0.09075083583593369,0.0006158333271741867,169
preprocess,k,1100,0.11534913629293442,0.0009993651183322072,149
preprocess,k,1105,0.11316933482885361,0.0009105312637984753,152
preprocess,k,1107,0.19301778078079224,0.002723471727222204,104
preprocess,k,1108,0.08655816316604614,0.000538696360308677,173
preprocess,k,1112,0.08895908296108246,0.0005415829364210367,171
preprocess,k,1116,0.08125430345535278,0.0004770069499500096,177
preprocess,k,1134,0.13274432718753815,0.0012367494637146592,142
preprocess,k,1151,0.13916070759296417,0.0014298997120931745,135
preprocess,k,1152,0.12233838438987732,0.0010744150495156646,146
preprocess,k,1170,0.26414623856544495,0.0045847538858652115,78
preprocess,k,1171,0.5117664933204651,0.01876029744744301,7
preprocess,k,1172,0.4376886188983917,0.012844225391745567,19
preprocess,k,1173,0.22287605702877045,0.0036343203391879797,89
preprocess,k,1174,0.16933302581310272,0.0021448577754199505,117
preprocess,k,1175,0.16668397188186646,0.0020313395652920008,119
preprocess,k,1176,0.2528068721294403,0.004477183800190687,80
preprocess,k,1177,0.23676282167434692,0.004243842326104641,81
preprocess,k,1178,0.29868897795677185,0.0068624261766672134,52
preprocess,k,1179,0.3207224905490875,0.007739442400634289,46
preprocess,k,1181,0.23259052634239197,0.0038418928161263466,85
preprocess,k,1183,0.29576778411865234,0.006684493739157915,56
preprocess,k,1186,0.21613040566444397,0.0034800285939127207,92
preprocess,k,1187,0.19836655259132385,0.002891667652875185,102
preprocess,k,1188,0.14965155720710754,0.0016415469581261277,127
preprocess,k,1190,0.27495458722114563,0.005468971561640501,64
preprocess,k,1194,0.17338226735591888,0.002242437796667218,115
preprocess,k,1199,0.18453361093997955,0.0024896697141230106,109
preprocess,k,1200,0.37548866868019104,0.010166186839342117,33
preprocess,k,1202,0.22945468127727509,0.0034946769010275602,91
preprocess,k,1203,0.22130468487739563,0.0035691550001502037,90
preprocess,k,1204,0.42497333884239197,0.0127760274335742,20
preprocess,k,1208,0.3379746079444885,0.007618218660354614,47
preprocess,k,1209,0.1650121808052063,0.001975756138563156,121
preprocess,k,1210,0.20231927931308746,0.002946004271507263,100
preprocess,k,1211,0.3661746084690094,0.009851504117250443,35
preprocess,k,1213,0.2395770251750946,0.0038893804885447025,84
preprocess,k,1215,0.17321115732192993,0.0020779238548129797,118
preprocess,k,1216,0.45055410265922546,0.013995424844324589,14
preprocess,k,1220,0.29283738136291504,0.005693203303962946,60
preprocess,k,1221,0.5347275733947754,0.02051924169063568,2
preprocess,k,1222,0.4460175037384033,0.013307115994393826,17
preprocess,k,1225,0.18514437973499298,0.002556703519076109,107
preprocess,k,1226,0.12790918350219727,0.0012001961003988981,143
preprocess,k,1227,0.27423352003097534,0.005352162290364504,68
preprocess,k,1239,0.41616666316986084,0.012537304311990738,22
preprocess,k,1252,0.3403981924057007,0.007823250256478786,45
preprocess,k,1267,0.2628916800022125,0.00496266596019268,74
preprocess,k,1268,0.22739188373088837,0.0038048229180276394,86
preprocess,k,1275,0.18432095646858215,0.0025138515047729015,108
preprocess,k,1286,0.4215182960033417,0.011541035026311874,25
preprocess,k,1287,0.3529084622859955,0.008781611919403076,44
preprocess,k,1288,0.1793236881494522,0.0024549677036702633,110
preprocess,k,1293,0.1517607569694519,0.0015211555873975158,129
preprocess,k,1294,0.30882105231285095,0.006743998266756535,54
preprocess,k,1296,0.20926854014396667,0.002863147296011448,103
preprocess,k,1298,0.30586451292037964,0.0067584328353405,53
preprocess,k,1312,0.27696287631988525,0.004999789875000715,73
preprocess,v,50,0.7075820565223694,0.008131416514515877,40
preprocess,v,51,0.9252895712852478,0.005793377291411161,57
preprocess,v,54,0.23139074444770813,0.001476628938689828,119
preprocess,v,55,0.2895723879337311,0.0013009484391659498,125
preprocess,v,56,0.3465115427970886,0.0012144285719841719,130
preprocess,v,68,1.1320371627807617,0.020041896030306816,10
preprocess,v,81,1.4049698114395142,0.021712662652134895,6
preprocess,v,96,0.11461582034826279,0.000252106343396008,175
preprocess,v,97,0.11828354001045227,0.0003992841229774058,160
preprocess,v,104,0.16289463639259338,0.0004553497419692576,153
preprocess,v,115,1.2187899351119995,0.01927528716623783,12
preprocess,v,116,1.3077603578567505,0.018106207251548767,15
preprocess,v,117,0.19374029338359833,0.00046235008630901575,151
preprocess,v,122,0.1937846839427948,0.0006055177072994411,145
preprocess,v,123,0.37971630692481995,0.0023553583305329084,103
preprocess,v,125,0.17599602043628693,0.0006680291844531894,142
preprocess,v,127,0.15237797796726227,0.0004720363358501345,149
preprocess,v,141,0.7015807628631592,0.004098053555935621,79
preprocess,v,142,0.7542688250541687,0.008883283473551273,33
preprocess,v,143,0.9693541526794434,0.006238278932869434,52
preprocess,v,144,0.6261684894561768,0.007085817400366068,46
preprocess,v,147,0.5069094300270081,0.003703818656504154,85
preprocess,v,148,0.5387851595878601,0.0030092764645814896,93
preprocess,v,149,0.5405125617980957,0.005809307564049959,56
preprocess,v,150,0.4570957124233246,0.002590634860098362,99
preprocess,v,153,0.2788524925708771,0.0008586358744651079,139
preprocess,v,155,0.29465779662132263,0.0011688292725011706,131
preprocess,v,162,0.3792136311531067,0.001823855098336935,113
preprocess,v,172,0.06342533975839615,9.708156721899286e-05,188
preprocess,v,187,0.13189812004566193,0.0003884111938532442,162
preprocess,v,188,0.12791742384433746,0.0003569565014913678,164
preprocess,v,190,0.11041880398988724,0.0002991872315760702,168
preprocess,v,196,0.20881113409996033,0.00040154659654945135,159
preprocess,v,201,0.10466860234737396,0.00022725113376509398,177
preprocess,v,202,0.19615139067173004,0.0008754527661949396,137
preprocess,v,207,0.31741082668304443,0.001015835558064282,134
preprocess,v,213,0.09023520350456238,0.00027384620625525713,170
preprocess,v,214,0.15466107428073883,0.000565818976610899,147
preprocess,v,217,1.3156850337982178,0.012020310387015343,24
preprocess,v,218,0.8250695466995239,0.010986917652189732,27
preprocess,v,219,0.9828004837036133,0.006540973670780659,48
preprocess,v,220,0.5536262392997742,0.0055276574566960335,59
preprocess,v,224,0.44436508417129517,0.0019378820434212685,111
preprocess,v,225,0.760584831237793,0.010973697528243065,28
preprocess,v,226,0.4162359833717346,0.0022729290649294853,105
preprocess,v,229,0.2835506796836853,0.0009306630818173289,136
preprocess,v,241,0.11387902498245239,0.0003775623335968703,163
preprocess,v,246,0.08017630130052567,0.000172580752405338,182
preprocess,v,257,0.07906282693147659,0.00016731330833863467,183
preprocess,v,289,0.18038980662822723,0.00042118385317735374,156
preprocess,v,305,0.7866265177726746,0.008704439736902714,35
preprocess,v,308,0.24319061636924744,0.0006441074656322598,144
preprocess,v,309,0.20182351768016815,0.0004168329469393939,157
preprocess,v,315,0.7604203224182129,0.003832009620964527,83
preprocess,v,316,0.7158991098403931,0.008501362055540085,37
preprocess,v,317,0.9637515544891357,0.006341439206153154,51
preprocess,v,318,0.3224326968193054,0.0031784947495907545,92
preprocess,v,319,0.5692869424819946,0.004950923379510641,64
preprocess,v,321,0.32584765553474426,0.002818903885781765,97
preprocess,v,322,0.32795432209968567,0.001976959640160203,110
preprocess,v,323,0.5439851880073547,0.0022604544647037983,106
preprocess,v,324,0.4116407632827759,0.0012450574431568384,128
preprocess,v,325,0.18773894011974335,0.0007017956231720746,141
preprocess,v,326,0.3474372327327728,0.0017217056592926383,117
preprocess,v,328,0.26456159353256226,0.0006587198004126549,143
preprocess,v,334,0.1123083233833313,0.00021783776173833758,179
preprocess,v,337,0.18235036730766296,0.00045115448301658034,154
preprocess,v,345,0.32019704580307007,0.0026782280765473843,98
preprocess,v,347,0.16795596480369568,0.00033331173472106457,167
preprocess,v,351,0.15715236961841583,0.0003523169725667685,165
preprocess,v,352,0.17236466705799103,0.00022597695351578295,178
preprocess,v,356,0.1483529657125473,0.0004235749947838485,155
preprocess,v,357,0.10966870933771133,0.000253366946708411,173
preprocess,v,358,0.23077648878097534,0.001068775076419115,132
preprocess,v,361,0.2929841876029968,0.0012189061380922794,129
preprocess,v,364,0.10704287141561508,0.00024432712234556675,176
preprocess,v,367,1.5176447629928589,0.014928106218576431,20
preprocess,v,368,0.7476445436477661,0.008725912310183048,34
preprocess,v,473,0.7569262385368347,0.006383870262652636,50
preprocess,v,488,0.9711353778839111,0.015539043582975864,18
preprocess,v,502,0.18197712302207947,5.7670615206006914e-05,191
preprocess,v,512,1.3485867977142334,0.023079153150320053,3
preprocess,v,513,1.2503480911254883,0.019106438383460045,13
preprocess,v,521,1.3496835231781006,0.018093615770339966,16
preprocess,v,543,0.07947071641683578,0.00012590977712534368,187
preprocess,v,581,0.6235844492912292,0.004574671853333712,69
preprocess,v,582,0.6900774240493774,0.007668269332498312,41
preprocess,v,583,0.8136682510375977,0.004402789752930403,73
preprocess,v,584,0.2632196545600891,0.0018330375896766782,112
preprocess,v,585,0.24757711589336395,0.0017978674732148647,115
preprocess,v,586,0.2984168827533722,0.0017558560939505696,116
preprocess,v,587,0.40141621232032776,0.002549795201048255,100
preprocess,v,590,0.44304341077804565,0.0020122905261814594,109
preprocess,v,593,0.7343143820762634,0.008501160889863968,38
preprocess,v,635,0.9873795509338379,0.013269400224089622,23
preprocess,v,637,0.32081031799316406,0.0017077976372092962,118
preprocess,v,665,1.018225073814392,0.021399855613708496,7
preprocess,v,675,1.3825379610061646,0.022553693503141403,5
preprocess,v,686,0.07457324862480164,0.00014659279258921742,185
preprocess,v,695,0.0388544537127018,4.25232392444741e-05,195
preprocess,v,697,0.05316651612520218,5.0028935220325366e-05,193
preprocess,v,699,0.06034603714942932,7.913525769254193e-05,190
preprocess,v,702,0.8680068850517273,0.00723713543266058,44
preprocess,v,703,1.1802114248275757,0.022786617279052734,4
preprocess,v,704,0.9170358777046204,0.007050986401736736,47
preprocess,v,772,1.2954955101013184,0.021214516833424568,8
preprocess,v,812,0.7427164316177368,0.006054335739463568,53
preprocess,v,844,1.1783113479614258,0.027552170678973198,0
preprocess,v,860,1.226330280303955,0.020062381401658058,9
preprocess,v,893,1.4501293897628784,0.01966749131679535,11
preprocess,v,917,0.5944592952728271,0.004488075617700815,72
preprocess,v,930,1.466128945350647,0.016339370980858803,17
preprocess,v,954,1.222622036933899,0.01492476835846901,21
preprocess,v,976,0.9125752449035645,0.015077783726155758,19
preprocess,v,1003,0.8604287505149841,0.005133285652846098,61
preprocess,v,1004,0.6854284405708313,0.007606470957398415,42
preprocess,v,1005,0.7091936469078064,0.003297095652669668,91
preprocess,v,1006,0.6941375136375427,0.002841309178620577,96
preprocess,v,1007,0.21212275326251984,0.0014077695086598396,121
preprocess,v,1008,0.25097981095314026,0.0008671463583596051,138
preprocess,v,1009,0.3726193308830261,0.0012684866087511182,127
preprocess,v,1012,0.16673117876052856,0.00029513161280192435,169
preprocess,v,1014,0.3394962549209595,0.0009827333269640803,135
preprocess,v,1051,0.07028910517692566,0.00014881973038427532,184
preprocess,v,1054,0.04418420419096947,5.418691580416635e-05,192
preprocess,v,1055,0.0739283636212349,0.00013431701518129557,186
preprocess,v,1059,0.09050409495830536,0.00019632028124760836,181
preprocess,v,1070,0.06146364286541939,9.104244963964447e-05,189
preprocess,v,1074,0.04297303035855293,4.3241183448117226e-05,194
preprocess,v,1087,0.46429353952407837,0.0029443586245179176,94
preprocess,v,1088,0.7177565693855286,0.008583122864365578,36
preprocess,v,1089,0.7730445861816406,0.003927593119442463,80
preprocess,v,1090,0.25925230979919434,0.0020321214105933905,107
preprocess,v,1091,0.35657888650894165,0.00234089489094913,104
preprocess,v,1092,0.33932042121887207,0.001302295015193522,124
preprocess,v,1093,0.6662988662719727,0.00490974448621273,66
preprocess,v,1094,0.22261476516723633,0.00045697149471379817,152
preprocess,v,1097,0.10813052952289581,0.00025355012621730566,172
preprocess,v,1098,0.2073153704404831,0.0007668872131034732,140
preprocess,v,1100,0.10151783376932144,0.0002639495360199362,171
preprocess,v,1105,0.2165139615535736,0.000467663659946993,150
preprocess,v,1107,0.29163846373558044,0.002415244234725833,102
preprocess,v,1108,0.11802807450294495,0.0003389687626622617,166
preprocess,v,1112,0.1277778297662735,0.00025324514717794955,174
preprocess,v,1116,0.10174281895160675,0.0001963426620932296,180
preprocess,v,1134,0.20799067616462708,0.00038988262531347573,161
preprocess,v,1151,0.15442034602165222,0.0004105218395125121,158
preprocess,v,1152,0.13558076322078705,0.0005166748887859285,148
preprocess,v,1170,0.5190206170082092,0.004101385362446308,78
preprocess,v,1171,0.6713784337043762,0.007574618328362703,43
preprocess,v,1172,0.8078794479370117,0.004543899092823267,71
preprocess,v,1173,0.2873629331588745,0.002031515585258603,108
preprocess,v,1174,0.3041653633117676,0.002508401172235608,101
preprocess,v,1175,0.3892909288406372,0.002894242061302066,95
preprocess,v,1176,0.5728647112846375,0.005341958254575729,60
preprocess,v,1177,0.598274290561676,0.005036303773522377,63
preprocess,v,1178,0.6983610391616821,0.006404639221727848,49
preprocess,v,1179,1.0855745077133179,0.011217441409826279,26
preprocess,v,1181,0.566224217414856,0.0038772718980908394,81
preprocess,v,1183,0.6201872825622559,0.010175628587603569,30
preprocess,v,1186,0.4225645363330841,0.003854034235700965,82
preprocess,v,1187,0.49673327803611755,0.005547509994357824,58
preprocess,v,1188,0.32491302490234375,0.001446157693862915,120
preprocess,v,1190,0.4840973913669586,0.0033597920555621386,89
preprocess,v,1194,0.2309795618057251,0.0005851277383044362,146
preprocess,v,1199,0.6538366079330444,0.004623907618224621,68
preprocess,v,1200,0.5017979145050049,0.00829384010285139,39
preprocess,v,1202,0.7101112604141235,0.004234239459037781,76
preprocess,v,1203,0.3744220733642578,0.0038208214100450277,84
preprocess,v,1204,1.2607804536819458,0.026425126940011978,1
preprocess,v,1208,0.4245813190937042,0.004389533307403326,74
preprocess,v,1209,0.31729719042778015,0.0012750729219987988,126
preprocess,v,1210,0.798573911190033,0.005829288624227047,55
preprocess,v,1211,0.49267885088920593,0.007159572094678879,45
preprocess,v,1213,0.3738148510456085,0.003344943281263113,90
preprocess,v,1215,0.30141258239746094,0.001043351017870009,133
preprocess,v,1216,0.75077223777771,0.011537170968949795,25
preprocess,v,1220,0.843215823173523,0.004694492090493441,67
preprocess,v,1221,0.7527158856391907,0.009201841428875923,32
preprocess,v,1222,0.7978518605232239,0.004307457245886326,75
preprocess,v,1225,0.2210436314344406,0.0013475207379087806,123
preprocess,v,1226,0.2988833487033844,0.001385955256409943,122
preprocess,v,1227,0.6990012526512146,0.004941883031278849,65
preprocess,v,1239,1.2933944463729858,0.026162510737776756,2
preprocess,v,1252,0.9516041874885559,0.009960743598639965,31
preprocess,v,1267,0.42090144753456116,0.0033998163416981697,88
preprocess,v,1268,0.351522296667099,0.003526462009176612,86
preprocess,v,1275,0.591345489025116,0.006000868510454893,54
preprocess,v,1286,1.192038893699646,0.0184384323656559,14
preprocess,v,1287,1.1656197309494019,0.014384171925485134,22
preprocess,v,1288,0.5293494462966919,0.003451564349234104,87
preprocess,v,1293,0.3341509699821472,0.0018004183657467365,114
preprocess,v,1294,0.5556564331054688,0.005043721757829189,62
preprocess,v,1296,0.45961886644363403,0.004556017927825451,70
preprocess,v,1298,0.7178871035575867,0.010477154515683651,29
preprocess,v,1312,0.7119386792182922,0.004219951573759317,77
