example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
7,4,raw,v,8,0.3695592787236605,0.9201579921567835,0.3400529238932726,0.15330926946999668
7,4,raw,v,16,0.3695592787236605,0.8731964313573735,0.32269784335650525,0.23752799226474786
7,4,raw,v,32,0.3695592787236605,0.7891039931671443,0.2916207025528102,0.37731488796766754
7,4,raw,v,64,0.3695592787236605,0.617185838287506,0.22808675323598848,0.6190816410173485
7,5,raw,v,1,0.4971936517355126,0.963888584809341,0.47923928534753163,0.07091879607424578
7,5,raw,v,2,0.4971936517355126,0.9456886837503861,0.4701904100788048,0.10567291342646223
7,5,raw,v,4,0.4971936517355126,0.9226098363963954,0.4587157536850277,0.14879108978461653
7,5,raw,v,8,0.4971936517355126,0.8884339862510383,0.44172373795009195,0.21068505207408994
7,5,raw,v,16,0.4971936517355126,0.8332671118203253,0.4142951181970513,0.3056659203586135
7,5,raw,v,32,0.4971936517355126,0.7349881504769982,0.36543144251798915,0.4597924186584015
7,5,raw,v,64,0.4971936517355126,0.5564354721516127,0.27665618435423445,0.6903795653314119
7,6,raw,v,1,0.3728751666810656,0.9702159338125349,0.3617694280369746,0.05868104177627087
7,6,raw,v,2,0.3728751666810656,0.9494677167259954,0.3540329331324963,0.0985110548951249
7,6,raw,v,4,0.3728751666810656,0.9267439496356743,0.3455598046910711,0.14114565181367067
7,6,raw,v,8,0.3728751666810656,0.8914029856077141,0.3323820368384759,0.20540071724965347
7,6,raw,v,16,0.3728751666810656,0.834859585642042,0.3112984071515617,0.303009472261598
7,6,raw,v,32,0.3728751666810656,0.7399093103603346,0.27589380742948205,0.45253421244209413
7,6,raw,v,64,0.3728751666810656,0.5633340700086203,0.21005328525158737,0.6826547255675228
7,7,raw,v,1,0.4320834258535987,0.9554264426380327,0.41282393048615795,0.08716031270803404
7,7,raw,v,2,0.4320834258535987,0.93505778267884,0.40402297011094296,0.1256669430517312
7,7,raw,v,4,0.4320834258535987,0.9117841102929101,0.39396680201423606,0.16864973621736645
7,7,raw,v,8,0.4320834258535987,0.8813842795685745,0.3808315390094957,0.2231617517293849
7,7,raw,v,16,0.4320834258535987,0.8296205879714189,0.35846530580936753,0.3117296800139572
7,7,raw,v,32,0.4320834258535987,0.746893529241184,0.32272031486241576,0.44215005597764867
7,7,raw,v,64,0.4320834258535987,0.5858393233321195,0.25313146182509627,0.6567922872377643
7,8,raw,v,1,0.3818716011709081,0.9715207781414815,0.37099619511969417,0.056147377639370166
7,8,raw,v,2,0.3818716011709081,0.9562617933941673,0.3651692221819948,0.08556338249457085
7,8,raw,v,4,0.3818716011709081,0.9361863820882382,0.3575029927224351,0.1235550579925353
7,8,raw,v,8,0.3818716011709081,0.8995214932480284,0.34350171291427084,0.1908610831848372
7,8,raw,v,16,0.3818716011709081,0.8405196674189969,0.3209705912129315,0.29352668868185894
7,8,raw,v,32,0.3818716011709081,0.7481634552147244,0.2857023765804058,0.440251444281165
7,8,raw,v,64,0.3818716011709081,0.5797525959212999,0.22139105208745727,0.663886927522514
7,9,raw,v,1,0.3727156443901731,0.9688902672847868,0.36112056031441636,0.06125164996081445
7,9,raw,v,2,0.3727156443901731,0.9496962992976773,0.35396666816769645,0.09807693910029658
7,9,raw,v,4,0.3727156443901731,0.9202905765553073,0.34300669526701527,0.15306525470350008
7,9,raw,v,8,0.3727156443901731,0.8859925644327706,0.33022328957746205,0.2150171757698428
7,9,raw,v,16,0.3727156443901731,0.8264866066438159,0.30804448817509733,0.3169198890383903
7,9,raw,v,32,0.3727156443901731,0.7326675918923721,0.2730766736359618,0.4631981997906326
7,9,raw,v,64,0.3727156443901731,0.5590617113923586,0.20837104601547587,0.6874500028550472
7,10,raw,v,1,0.3362252594363921,0.9733391046392315,0.32726119297691125,0.05261098738009917
7,10,raw,v,2,0.3362252594363921,0.951111895590627,0.31978784384799724,0.09538616206600425
7,10,raw,v,4,0.3362252594363921,0.9226112851108018,0.31020521869532247,0.1487884165861948
7,10,raw,v,8,0.3362252594363921,0.8849385329689029,0.29753868783272963,0.216883792866846
7,10,raw,v,16,0.3362252594363921,0.8256595732007714,0.2776076042055701,0.31828626918192005
7,10,raw,v,32,0.3362252594363921,0.7303688267194647,0.24556844824800533,0.4665613769564325
7,10,raw,v,64,0.3362252594363921,0.5589652821283807,0.18793824699955092,0.6875578133751397
9,4,raw,v,1,0.5194288716119349,0.9762352488640552,0.5070847737452526,0.04696473887533614
9,4,raw,v,2,0.5194288716119349,0.9631649411196805,0.5002956785419713,0.07231329619792237
9,4,raw,v,4,0.5194288716119349,0.9378723345611273,0.48715796845713744,0.12039548406486089
9,4,raw,v,8,0.5194288716119349,0.9018234009122454,0.46843311152908523,0.18671455356707134
9,4,raw,v,16,0.5194288716119349,0.8451316031946541,0.43898575501098464,0.2857525732816337
9,4,raw,v,32,0.5194288716119349,0.7521841171123378,0.3907061471960811,0.4342190539639329
9,4,raw,v,64,0.5194288716119349,0.5813733421333193,0.30198209908956936,0.6620050370567345
9,5,raw,v,1,0.42141700906526286,0.9714766005568912,0.4093967633835742,0.056233214570426515
9,5,raw,v,2,0.42141700906526286,0.9555888506764029,0.4027013953481618,0.08684994846295147
9,5,raw,v,4,0.42141700906526286,0.9340835721518356,0.39363870519322325,0.1274878802360666
9,5,raw,v,8,0.42141700906526286,0.905374440376288,0.3815401887475115,0.18029712271332332
9,5,raw,v,16,0.42141700906526286,0.8560060163917332,0.3607354951696746,0.26725369990115566
9,5,raw,v,32,0.42141700906526286,0.7664427037979451,0.32299199185442323,0.41256558179489533
9,5,raw,v,64,0.42141700906526286,0.5960024690692693,0.25116557791068334,0.6447810568633346
9,6,raw,v,1,0.4298572671786648,0.9605237710473848,0.4128881232825743,0.07739408525291103
9,6,raw,v,2,0.4298572671786648,0.9430184246411492,0.40536332291537397,0.11071625078732539
9,6,raw,v,4,0.4298572671786648,0.9105247462301211,0.39139567911302714,0.17094468650257344
9,6,raw,v,8,0.4298572671786648,0.8666011011441831,0.3725147810718602,0.2490025314956894
9,6,raw,v,16,0.4298572671786648,0.8011691909972156,0.3443883989898048,0.35812792739686705
9,6,raw,v,32,0.4298572671786648,0.701886432684359,0.3017109838234804,0.5073554356136247
9,6,raw,v,64,0.4298572671786648,0.5343649449715114,0.2297006549215315,0.7144541055855935
9,7,raw,v,1,0.4339898602030648,0.9637185705985885,0.4182440877291788,0.07124651668341353
9,7,raw,v,2,0.4339898602030648,0.9459859097763672,0.41054829273791466,0.1051106585045789
9,7,raw,v,4,0.4339898602030648,0.915101056445015,0.397144579558249,0.16259005649321745
9,7,raw,v,8,0.4339898602030648,0.8710858576212411,0.3780424295739092,0.2412094286522669
9,7,raw,v,16,0.4339898602030648,0.8065612164485512,0.3500393895717206,0.3494590041210335
9,7,raw,v,32,0.4339898602030648,0.7071760436025847,0.30690723230204214,0.4999020433545953
9,7,raw,v,64,0.4339898602030648,0.5380282816890755,0.23349881875553702,0.710525568102701
9,8,raw,v,1,0.38801323065440074,0.9706145588380722,0.37661129069495636,0.05790737817157432
9,8,raw,v,2,0.38801323065440074,0.9538887242149257,0.37012144556743803,0.09009630181562145
9,8,raw,v,4,0.38801323065440074,0.9225544328863459,0.3579633259587696,0.1488933183617528
9,8,raw,v,8,0.38801323065440074,0.881158091486707,0.3419009977950232,0.22356041780750413
9,8,raw,v,16,0.38801323065440074,0.8197045988778873,0.3180562295928787,0.328084370578442
9,8,raw,v,32,0.38801323065440074,0.7214756419339065,0.2799420946652327,0.47947289809605753
9,8,raw,v,64,0.38801323065440074,0.5494276380147793,0.2131851928369312,0.6981292705855006
9,9,raw,v,1,0.4609561314407392,0.9712562018565452,0.44770650144561874,0.056661390355198016
9,9,raw,v,2,0.4609561314407392,0.9546169457827085,0.44003653433577117,0.08870648682449345
9,9,raw,v,4,0.4609561314407392,0.9277131130465169,0.4276350476767676,0.13934837988154047
9,9,raw,v,8,0.4609561314407392,0.887021542245519,0.40887801861809264,0.21319278359238092
9,9,raw,v,16,0.4609561314407392,0.8263385014334708,0.38090579888131043,0.3171646810486858
9,9,raw,v,32,0.4609561314407392,0.7302867729301734,0.33663016569223425,0.4666812292832334
9,9,raw,v,64,0.4609561314407392,0.5617093289681045,0.25892335927531096,0.6844826297502018
9,10,raw,v,1,0.4370303829654438,0.9643545374951464,0.4214522328359672,0.07002032601252228
9,10,raw,v,2,0.4370303829654438,0.9498536209627434,0.41511489173046123,0.09777809874396504
9,10,raw,v,4,0.4370303829654438,0.9287769881705675,0.4059037628296746,0.13737330624480937
9,10,raw,v,8,0.4370303829654438,0.892854888200957,0.3902047137230328,0.2028101486156565
9,10,raw,v,16,0.4370303829654438,0.8242157909060984,0.3602073427458583,0.3206683300210347
9,10,raw,v,32,0.4370303829654438,0.7166969479456188,0.3132183416308385,0.48634548480543494
9,10,raw,v,64,0.4370303829654438,0.5413162492629867,0.23657164772082073,0.706976718283852
