example_id,sub_q_idx,doc_rank,chunk_id,kind,doc_len,full_prompt_len,token,all_layer_delta_l2,all_layer_base_l2,all_layer_relative_l2,all_layer_energy_share
1,0,0,1,value,90,999,75,7.539906024932861,534.81103515625,0.014098261870625002,0.001399849824069499
1,0,0,1,value,90,999,76,7.339039325714111,396.3850402832031,0.018514925085140972,0.001326258050636522
1,0,0,1,value,90,999,77,10.407676696777344,515.6144409179688,0.020184998461734556,0.0026672097520655117
1,0,0,1,value,90,999,78,26.0313720703125,517.5765991210938,0.05029472374623736,0.016685672120737433
1,0,0,1,value,90,999,79,22.96246910095215,524.269287109375,0.043798997319790714,0.012983349291310014
1,0,0,1,value,90,999,80,13.010129928588867,492.3951721191406,0.026422131379957744,0.004167857287908318
1,0,0,1,value,90,999,81,16.604040145874023,437.1739807128906,0.037980394255847795,0.0067885519556100055
1,0,0,1,value,90,999,82,9.955050468444824,447.20977783203125,0.022260359593890288,0.0024402623094120306
1,0,0,1,value,90,999,83,11.681523323059082,538.6072998046875,0.021688386561591486,0.0033600718865209192
1,0,0,1,value,90,999,84,11.700000762939453,473.5310363769531,0.024707991375724048,0.003370709777843227
1,0,0,1,value,90,999,85,8.960746765136719,567.364990234375,0.015793619485465735,0.0019771426330993363
1,0,0,1,value,90,999,86,11.128448486328125,486.6024169921875,0.02286969422617309,0.003049431219946238
1,0,0,1,value,90,999,87,8.094565391540527,393.45111083984375,0.020573243202343987,0.001613379952483399
1,0,0,1,value,90,999,88,8.41366195678711,528.5458984375,0.015918507705120332,0.0017430896741903608
1,0,0,1,value,90,999,89,14.291484832763672,402.9501953125,0.035467124719173196,0.005029262350603473
1,0,1,2,key,85,999,0,357.86492919921875,599.3538208007812,0.5970845880670019,0.014308180893031612
1,0,1,2,key,85,999,1,354.8416442871094,571.6527709960938,0.6207293348177149,0.014067448147533667
1,0,1,2,key,85,999,2,343.68743896484375,591.006591796875,0.5815289435603558,0.013196946885612026
1,0,1,2,key,85,999,3,333.39935302734375,581.3402709960938,0.5735012172063741,0.012418685936807835
1,0,1,2,key,85,999,4,299.09918212890625,580.184814453125,0.5155239755987632,0.009994857383023662
1,0,1,2,key,85,999,5,311.73248291015625,584.2453002929688,0.533564382552736,0.010857010773537297
1,0,1,2,key,85,999,6,324.9776306152344,587.68603515625,0.5529783101428145,0.011799214350434354
1,0,1,2,key,85,999,7,331.5633239746094,585.611572265625,0.5661830122172115,0.012282283254204869
1,0,1,2,key,85,999,8,328.15277099609375,597.2291870117188,0.5494586971511395,0.012030905314259826
1,0,1,2,key,85,999,9,322.0760192871094,563.4563598632812,0.5716077450350516,0.011589452696652248
1,0,1,2,key,85,999,10,345.99951171875,597.9481811523438,0.5786446428383675,0.013375102890744624
1,0,1,2,key,85,999,11,361.9004211425781,560.2533569335938,0.6459585054935657,0.014632695229165304
1,0,1,2,key,85,999,12,352.0872802734375,581.3321533203125,0.6056559546250277,0.013849905970358527
1,0,1,2,key,85,999,13,335.029541015625,597.6934814453125,0.5605373848238611,0.012540428346703892
1,0,1,2,key,85,999,14,320.8382568359375,588.9031982421875,0.5448064432212366,0.011500545771333543
1,0,1,2,key,85,999,15,321.115234375,596.4064331054688,0.5384167851828207,0.011520410807445505
1,0,1,2,key,85,999,16,324.26751708984375,583.4174194335938,0.5558070539008859,0.011747705260576485
1,0,1,2,key,85,999,17,300.1566467285156,582.3065185546875,0.5154615948204018,0.010065656305390623
1,0,1,2,key,85,999,18,305.5589294433594,587.6585083007812,0.5199600195135176,0.01043124401927908
1,0,1,2,key,85,999,19,295.9648132324219,572.2357177734375,0.5172078638922033,0.009786475694182591
1,0,1,2,key,85,999,20,307.5391540527344,591.1126098632812,0.5202716858364175,0.01056688470985578
1,0,1,2,key,85,999,21,308.82861328125,587.0000610351562,0.526113426183704,0.010655680784100794
1,0,1,2,key,85,999,22,319.52215576171875,603.6101684570312,0.529351844052746,0.011406386949082383
1,0,1,2,key,85,999,23,310.5032653808594,597.2550659179688,0.5198838538164958,0.010771557688365126
1,0,1,2,key,85,999,24,317.8257751464844,586.1386108398438,0.5422365448525731,0.011285593319635981
1,0,1,2,key,85,999,25,319.8222961425781,598.0889892578125,0.5347403177233795,0.011427826594146673
1,0,1,2,key,85,999,26,320.11700439453125,580.8494873046875,0.551118682879394,0.011448897026579679
1,0,1,2,key,85,999,27,311.59429931640625,595.8028564453125,0.5229822179360537,0.01084738767836025
1,0,1,2,key,85,999,28,304.5722961425781,565.2634887695312,0.5388147336485013,0.01036398883989795
1,0,1,2,key,85,999,29,342.2241516113281,590.1688842773438,0.5798749488976834,0.013084810986874116
1,0,1,2,key,85,999,30,328.6229553222656,587.561767578125,0.5592994191518252,0.012065406183471898
1,0,1,2,key,85,999,31,306.152099609375,563.9479370117188,0.5428729843957434,0.010471783217056666
1,0,1,2,key,85,999,32,321.2964782714844,581.18212890625,0.5528326875365981,0.011533419661007292
1,0,1,2,key,85,999,33,327.4657897949219,578.4852905273438,0.5660745314654508,0.0119805850367041
1,0,1,2,key,85,999,34,325.5576171875,586.6307983398438,0.5549616864795073,0.011841368307946866
1,0,1,2,key,85,999,35,285.2788391113281,579.5458374023438,0.492245514850063,0.009092540990108523
1,0,1,2,key,85,999,36,300.46380615234375,602.7963256835938,0.4984499628653276,0.01008626762235305
1,0,1,2,key,85,999,37,322.46942138671875,588.1732177734375,0.5482558736819813,0.011617782565147613
1,0,1,2,key,85,999,38,312.2289733886719,606.8651123046875,0.5144948474677041,0.010891621620979964
1,0,1,2,key,85,999,39,313.3010559082031,586.0249633789062,0.534620665477746,0.01096654647268043
1,0,1,2,key,85,999,40,415.0082702636719,568.6121826171875,0.7298617281703078,0.019242417926214173
1,0,1,2,key,85,999,41,291.986083984375,570.9065551757812,0.5114428645760993,0.009525120284761919
1,0,1,2,key,85,999,42,322.26116943359375,606.862548828125,0.5310282700026422,0.01160278101078862
1,0,1,2,key,85,999,43,307.808349609375,605.5725708007812,0.508293084018556,0.010585391602104208
1,0,1,2,key,85,999,44,314.75518798828125,607.6399536132812,0.5179962017254046,0.011068580958222517
1,0,1,2,key,85,999,45,326.37042236328125,594.4137573242188,0.5490626997471464,0.011900569764044674
1,0,1,2,key,85,999,46,333.2705383300781,587.724609375,0.5670522095109904,0.012409091645453087
1,0,1,2,key,85,999,47,311.76416015625,562.6912231445312,0.5540590422114521,0.010859217320893993
1,0,1,2,key,85,999,48,324.04150390625,593.7573852539062,0.5457473236609609,0.011731335088236757
1,0,1,2,key,85,999,49,307.91656494140625,573.521728515625,0.5368873568894205,0.010592836080903757
1,0,1,2,key,85,999,50,319.7232666015625,582.9169921875,0.5484884998835655,0.011420750455135307
1,0,1,2,key,85,999,51,332.752197265625,594.1328125,0.5600636596141951,0.012370521581709008
1,0,1,2,key,85,999,52,329.8915100097656,596.5999755859375,0.5529526039382912,0.012158735804778097
1,0,1,2,key,85,999,53,344.42279052734375,582.1556396484375,0.5916335204368016,0.01325348006035326
1,0,1,2,key,85,999,54,328.4822692871094,567.820068359375,0.578497111305357,0.012055077831070087
1,0,1,2,key,85,999,55,326.17694091796875,601.0469970703125,0.5426812587166306,0.01188646374670624
1,0,1,2,key,85,999,56,320.9518127441406,580.6551513671875,0.5527408341912402,0.011508687651769958
1,0,1,2,key,85,999,57,326.6644592285156,550.8240356445312,0.5930468499732002,0.011922022501755463
1,0,1,2,key,85,999,58,337.3232421875,586.0580444335938,0.5755799197560908,0.012712725828949566
1,0,1,2,key,85,999,59,318.01739501953125,559.3131713867188,0.568585564025003,0.01129920530777984
1,0,1,2,key,85,999,60,326.46051025390625,594.487548828125,0.5491460853931024,0.011907139654058064
1,0,1,2,key,85,999,61,321.3059997558594,585.4961547851562,0.5487755933662106,0.011534103097154559
1,0,1,2,key,85,999,62,309.9596252441406,589.0824584960938,0.5261735785435808,0.010733871814681304
1,0,1,2,key,85,999,63,311.8472900390625,587.104248046875,0.5311616992663349,0.010865009507705319
1,0,1,2,key,85,999,64,310.44927978515625,572.8882446289062,0.5419019899531228,0.010767812318623204
1,0,1,2,key,85,999,65,311.5283203125,587.3621826171875,0.5303853900235481,0.010842793905125167
1,0,1,2,key,85,999,66,274.46136474609375,572.499755859375,0.47940870181525475,0.008416055292445731
1,0,1,2,key,85,999,67,315.8116760253906,600.82470703125,0.5256303083570831,0.011143010035042207
1,0,1,2,key,85,999,68,329.87774658203125,598.7080688476562,0.550982630344288,0.012157721561095944
1,0,1,2,key,85,999,69,332.8578796386719,580.5612182617188,0.5733381238162862,0.012378380660981037
1,0,1,2,key,85,999,70,337.16064453125,579.43701171875,0.5818762656033131,0.012700472857512345
1,0,1,2,key,85,999,71,344.521240234375,583.35107421875,0.5905898788234387,0.013261057211304002
1,0,1,2,key,85,999,72,336.3815612792969,586.9967041015625,0.5730552811095433,0.01264184660501741
1,0,1,2,key,85,999,73,313.6511535644531,557.0869750976562,0.5630200804990462,0.010991068999573774
1,0,1,2,key,85,999,74,333.8677978515625,594.9901733398438,0.5611316166407758,0.012453608389237189
1,0,1,2,key,85,999,75,328.8215637207031,580.3364868164062,0.5666050148329338,0.012079994010201512
1,0,1,2,key,85,999,76,341.6001281738281,573.76416015625,0.5953667933542616,0.013037136296754364
1,0,1,2,key,85,999,77,354.4595947265625,582.7086181640625,0.608296468727983,0.014037171838925395
1,0,1,2,key,85,999,78,330.5595397949219,587.5181884765625,0.5626371170772837,0.012208028746005172
1,0,1,2,key,85,999,79,339.24578857421875,569.7443237304688,0.595435135453331,0.012858048968034112
1,0,1,2,key,85,999,80,340.11712646484375,578.4659423828125,0.5879639604430907,0.012924184289717993
1,0,1,2,key,85,999,81,333.8760986328125,578.9276123046875,0.5767147593870409,0.01245422810783816
1,0,1,2,key,85,999,82,311.9734191894531,553.09619140625,0.5640491184657382,0.010873799910565005
1,0,1,2,key,85,999,83,334.950927734375,588.24853515625,0.5694037600032529,0.01253454363852397
1,0,1,2,key,85,999,84,294.538330078125,565.1903076171875,0.5211312474905709,0.009692365751145031
1,0,1,2,value,85,999,0,407.98504638671875,650.0945434570312,0.6275780199863873,0.05837495177849672
1,0,1,2,value,85,999,1,371.9258728027344,361.94232177734375,1.027583265135629,0.04851218579306838
1,0,1,2,value,85,999,2,336.1316833496094,766.7664184570312,0.43837559295568623,0.03962387501424726
1,0,1,2,value,85,999,3,275.24127197265625,573.74072265625,0.47973110693340715,0.026568385215287094
1,0,1,2,value,85,999,4,161.12496948242188,643.568359375,0.2503618568801266,0.009104660252110786
1,0,1,2,value,85,999,5,265.1130065917969,512.6287841796875,0.5171637152916261,0.02464904609098959
1,0,1,2,value,85,999,6,221.34849548339844,668.7805786132812,0.33097327069868704,0.01718269154896236
1,0,1,2,value,85,999,7,139.8345489501953,715.8703002929688,0.19533503330556953,0.006857519020095216
1,0,1,2,value,85,999,8,405.61883544921875,577.6881103515625,0.7021415677092114,0.05769979593536565
1,0,1,2,value,85,999,9,467.92889404296875,436.09405517578125,1.0729999377183768,0.07678878214401572
1,0,1,2,value,85,999,10,224.08554077148438,646.4132080078125,0.346659904215286,0.017610257371314345
1,0,1,2,value,85,999,11,223.4558868408203,539.2637329101562,0.41437217673610666,0.01751143205809376
1,0,1,2,value,85,999,12,189.8900604248047,621.0477905273438,0.30575756539374377,0.012645689216795111
1,0,1,2,value,85,999,13,208.86790466308594,583.9006958007812,0.35771134743492133,0.015299648695389148
1,0,1,2,value,85,999,14,181.68173217773438,469.2561340332031,0.38716964787694974,0.011576054078224046
1,0,1,2,value,85,999,15,111.88282012939453,683.9073486328125,0.1635935340555375,0.00439000346318069
1,0,1,2,value,85,999,16,302.3199768066406,607.4797973632812,0.49766260231012854,0.03205322503222073
1,0,1,2,value,85,999,17,145.5794677734375,628.5165405273438,0.23162392456894107,0.007432557706892168
1,0,1,2,value,85,999,18,185.73960876464844,545.7958374023438,0.3403096836514101,0.012098934085588785
1,0,1,2,value,85,999,19,208.3854217529297,428.0414123535156,0.48683472145173073,0.015229046660880086
1,0,1,2,value,85,999,20,306.4339599609375,463.77545166015625,0.6607377748520515,0.03293152491736588
1,0,1,2,value,85,999,21,110.87110137939453,466.8157653808594,0.23750504931841424,0.004310967802831041
1,0,1,2,value,85,999,22,139.5939178466797,601.1011962890625,0.23223031114972256,0.006833937746039261
1,0,1,2,value,85,999,23,160.5624542236328,599.4467163085938,0.26785108643580485,0.00904119897288198
1,0,1,2,value,85,999,24,148.69346618652344,538.7891235351562,0.27597711180749335,0.00775392868258853
1,0,1,2,value,85,999,25,105.1452407836914,618.21044921875,0.17008001226211275,0.003877191749519977
1,0,1,2,value,85,999,26,79.60414123535156,620.51904296875,0.12828637918105018,0.0022223342139237397
1,0,1,2,value,85,999,27,125.31652069091797,614.3131103515625,0.20399454053520188,0.0055075025535477875
1,0,1,2,value,85,999,28,82.79125213623047,529.0202026367188,0.15649922578303413,0.0024038477608783328
1,0,1,2,value,85,999,29,60.75019073486328,660.4586181640625,0.09198182757268893,0.0012942952009466757
1,0,1,2,value,85,999,30,132.89212036132812,653.778076171875,0.20326793633011217,0.0061935054950594875
1,0,1,2,value,85,999,31,73.6943588256836,505.62127685546875,0.14575011416449726,0.0019046120443067939
1,0,1,2,value,85,999,32,71.2343978881836,520.5166015625,0.1368532678388167,0.0017795801592076768
1,0,1,2,value,85,999,33,116.94115447998047,727.8475952148438,0.16066708916646483,0.004795929543451958
1,0,1,2,value,85,999,34,142.52542114257812,581.0297241210938,0.24529798601641561,0.007123980498785695
1,0,1,2,value,85,999,35,168.83766174316406,419.04071044921875,0.40291469905672606,0.009997161506965816
1,0,1,2,value,85,999,36,151.51805114746094,516.1828002929688,0.2935356448557834,0.008051314940117661
1,0,1,2,value,85,999,37,133.70391845703125,486.264892578125,0.2749610767665067,0.006269405045284376
1,0,1,2,value,85,999,38,129.47409057617188,622.3501586914062,0.20804058417597623,0.005879004713651946
1,0,1,2,value,85,999,39,80.65132904052734,520.82470703125,0.15485311651255443,0.002281188079206011
1,0,1,2,value,85,999,40,423.145263671875,413.0416564941406,1.0244614726356944,0.06279383882620093
1,0,1,2,value,85,999,41,192.90953063964844,502.0604248046875,0.3842356838117525,0.013051048488913438
1,0,1,2,value,85,999,42,53.576629638671875,556.6146240234375,0.09625444127105043,0.0010066739690735773
1,0,1,2,value,85,999,43,58.54238510131836,630.00146484375,0.09292420473313927,0.0012019291889143148
1,0,1,2,value,85,999,44,172.9424285888672,614.021240234375,0.28165544977377965,0.01048917084769019
1,0,1,2,value,85,999,45,63.56900405883789,499.8797912597656,0.12716858166767483,0.0014171925653127383
1,0,1,2,value,85,999,46,120.09548950195312,651.1699829101562,0.18443032181126023,0.005058146981881866
1,0,1,2,value,85,999,47,176.63758850097656,455.0787353515625,0.38814731337538355,0.010942191322102108
1,0,1,2,value,85,999,48,177.6542205810547,645.7620239257812,0.2751078787523631,0.011068508371910537
1,0,1,2,value,85,999,49,195.10629272460938,489.3974304199219,0.39866636111513754,0.013349979341469616
1,0,1,2,value,85,999,50,175.8470458984375,469.83477783203125,0.3742742219080757,0.010844466746889714
1,0,1,2,value,85,999,51,133.1042938232422,614.5071411132812,0.2166033312193924,0.006213298230270829
1,0,1,2,value,85,999,52,105.15319061279297,584.9439086914062,0.17976628023708088,0.0038777780791621735
1,0,1,2,value,85,999,53,167.2245330810547,514.5354614257812,0.32500098752702883,0.009807042065590013
1,0,1,2,value,85,999,54,94.99977111816406,513.0476684570312,0.185167533075185,0.0031650687129023206
1,0,1,2,value,85,999,55,86.19031524658203,565.1553955078125,0.1525072854858561,0.0026052835013414344
1,0,1,2,value,85,999,56,70.47505950927734,494.7433776855469,0.14244770660491857,0.0017418427231011687
1,0,1,2,value,85,999,57,98.2227783203125,500.79754638671875,0.1961327067774092,0.0033834710249042144
1,0,1,2,value,85,999,58,111.20783233642578,667.72998046875,0.16654611233474514,0.0043371933824754285
1,0,1,2,value,85,999,59,110.72901153564453,504.5482482910156,0.21946169055328388,0.004299925147075585
1,0,1,2,value,85,999,60,79.76846313476562,578.9855346679688,0.13777280840100845,0.002231518560894991
1,0,1,2,value,85,999,61,63.727474212646484,605.470703125,0.10525277917450249,0.001424267135894772
1,0,1,2,value,85,999,62,82.22610473632812,493.888427734375,0.16648720666229322,0.0023711415605245623
1,0,1,2,value,85,999,63,74.81072235107422,727.9699096679688,0.102766228875031,0.001962753375231244
1,0,1,2,value,85,999,64,65.71241760253906,686.5462646484375,0.0957144783770524,0.0015143733643046898
1,0,1,2,value,85,999,65,121.17720031738281,574.1487426757812,0.21105541353734308,0.005149675710390419
1,0,1,2,value,85,999,66,163.00384521484375,406.8466491699219,0.4006518071303171,0.00931823698896166
1,0,1,2,value,85,999,67,109.16549682617188,432.8530578613281,0.2521998975022712,0.004179350839930911
1,0,1,2,value,85,999,68,87.64601135253906,541.3878784179688,0.16189134416650786,0.0026940295614254275
1,0,1,2,value,85,999,69,117.47650146484375,409.58892822265625,0.28681561773315845,0.004839940912219329
1,0,1,2,value,85,999,70,66.05387878417969,498.7339172363281,0.132443125485046,0.0015301523785804466
1,0,1,2,value,85,999,71,63.724727630615234,676.62109375,0.094180817327815,0.0014241443560018237
1,0,1,2,value,85,999,72,116.23568725585938,551.6866455078125,0.2106915006957752,0.004738239775397389
1,0,1,2,value,85,999,73,105.55242156982422,416.31005859375,0.25354280875741636,0.0039072791592142525
1,0,1,2,value,85,999,74,128.26182556152344,551.813232421875,0.23243702402457764,0.0057694295670147385
1,0,1,2,value,85,999,75,96.18279266357422,481.1552429199219,0.19989970821035324,0.0032443882910518423
1,0,1,2,value,85,999,76,101.11237335205078,481.0072021484375,0.21020968688291608,0.0035854746009670604
1,0,1,2,value,85,999,77,139.7561492919922,571.9559936523438,0.24434773101956678,0.00684983166311581
1,0,1,2,value,85,999,78,85.20486450195312,567.274658203125,0.15020037167153608,0.002546049480742085
1,0,1,2,value,85,999,79,100.1714096069336,493.6813659667969,0.20290700948528514,0.0035190515350877194
1,0,1,2,value,85,999,80,97.38179779052734,776.4542236328125,0.1254185949751229,0.003325780914367378
1,0,1,2,value,85,999,81,115.28486633300781,649.4634399414062,0.17750786147932898,0.0046610381075909415
1,0,1,2,value,85,999,82,109.74226379394531,471.5911865234375,0.2327063501821636,0.0042236300298315755
1,0,1,2,value,85,999,83,128.4785919189453,534.9197998046875,0.2401829058596369,0.005788946946482899
1,0,1,2,value,85,999,84,497.7438049316406,387.32305908203125,1.2850869403730028,0.08688599231086211
2,0,0,1,key,64,1006,0,3.5924196243286133,599.3538208007812,0.005993821178162955,0.008056253863941844
2,0,0,1,key,64,1006,1,4.450882434844971,571.6527709960938,0.007785989433917004,0.012366627329042975
2,0,0,1,key,64,1006,2,3.296186923980713,590.8814697265625,0.005578423241984653,0.0067823889627036844
2,0,0,1,key,64,1006,3,5.056442737579346,586.3067626953125,0.008624227212277664,0.015960600471327552
2,0,0,1,key,64,1006,4,4.36683464050293,588.1578369140625,0.007424596539280617,0.011903988993923836
2,0,0,1,key,64,1006,5,4.681789875030518,576.7926025390625,0.008116938141059881,0.013683048932353758
2,0,0,1,key,64,1006,6,4.1622772216796875,583.3486938476562,0.007135144495183656,0.010814863900852036
2,0,0,1,key,64,1006,7,3.6355106830596924,591.6881713867188,0.006144301777301493,0.008250682697991367
2,0,0,1,key,64,1006,8,3.913163900375366,590.512939453125,0.006626719990250081,0.009559058391329128
2,0,0,1,key,64,1006,9,3.856898307800293,592.842529296875,0.006505771966755923,0.009286143982637107
2,0,0,1,key,64,1006,10,3.6497864723205566,601.3040771484375,0.00606978500732761,0.008315606613056695
2,0,0,1,key,64,1006,11,4.028388500213623,581.9342041015625,0.006922412313661767,0.010130287042157415
2,0,0,1,key,64,1006,12,5.224626541137695,555.8170776367188,0.009399902866159313,0.01703999784194584
2,0,0,1,key,64,1006,13,3.681812286376953,588.6865844726562,0.006254282641203899,0.008462180886887096
2,0,0,1,key,64,1006,14,3.7436039447784424,588.8815307617188,0.006357142734526045,0.008748605161285205
2,0,0,1,key,64,1006,15,4.620846271514893,565.7095947265625,0.008168230333353961,0.013329138434601465
2,0,0,1,key,64,1006,16,3.922618865966797,587.8277587890625,0.006673075245795583,0.009605307341544755
2,0,0,1,key,64,1006,17,4.098182201385498,590.1710815429688,0.006944057968192929,0.010484351135527394
2,0,0,1,key,64,1006,18,4.55535888671875,556.3589477539062,0.008187805561695953,0.012954010309661713
2,0,0,1,key,64,1006,19,4.629472255706787,575.5706787109375,0.008043273271103839,0.013378948659952764
2,0,0,1,key,64,1006,20,4.529809951782227,585.1287231445312,0.007741561425046162,0.012809111299661433
2,0,0,1,key,64,1006,21,4.3356523513793945,592.45361328125,0.00731812964624652,0.01173459088757063
2,0,0,1,key,64,1006,22,3.862273931503296,590.9465942382812,0.006535741079076165,0.009312047466827723
2,0,0,1,key,64,1006,23,4.279140472412109,576.0789794921875,0.007428044807648,0.011430681121362116
2,0,0,1,key,64,1006,24,4.647815704345703,588.122314453125,0.007902804552939879,0.013485182056861823
2,0,0,1,key,64,1006,25,3.993309497833252,575.2356567382812,0.00694204097234902,0.00995462664005828
2,0,0,1,key,64,1006,26,3.3413918018341064,597.6397094726562,0.005590980232525829,0.006969695841813712
2,0,0,1,key,64,1006,27,3.889810085296631,587.1690063476562,0.00662468564117894,0.009445301785812663
2,0,0,1,key,64,1006,28,4.1226091384887695,582.5659790039062,0.007076639019562656,0.010609706591506634
2,0,0,1,key,64,1006,29,4.1763715744018555,593.4492797851562,0.007037453269660722,0.010888230216903487
2,0,0,1,key,64,1006,30,3.5718014240264893,594.072509765625,0.00601239977496289,0.007964044104126718
2,0,0,1,key,64,1006,31,22.577714920043945,564.0835571289062,0.04002547962036122,0.31821379031653957
2,0,0,1,key,64,1006,32,4.598612308502197,584.8135986328125,0.00786338128807693,0.013201176615776359
2,0,0,1,key,64,1006,33,4.230988502502441,591.8990478515625,0.007148158994105172,0.011174876550082204
2,0,0,1,key,64,1006,34,8.197755813598633,592.0210571289062,0.01384706796301275,0.04195164487999746
2,0,0,1,key,64,1006,35,3.627516984939575,592.1491088867188,0.006126019494920041,0.0082144394902039
2,0,0,1,key,64,1006,36,3.389564275741577,573.447021484375,0.005910858629917791,0.0071721074806599975
2,0,0,1,key,64,1006,37,4.151616096496582,584.3655395507812,0.007104484805329285,0.010759532567909926
2,0,0,1,key,64,1006,38,3.678670644760132,600.2197875976562,0.006128872657603949,0.008447745875483775
2,0,0,1,key,64,1006,39,3.806483507156372,601.0152587890625,0.0063334224073208125,0.0090449661196167
2,0,0,1,key,64,1006,40,4.570433139801025,569.7727661132812,0.008021501573299717,0.013039884547913176
2,0,0,1,key,64,1006,41,3.797853708267212,584.179443359375,0.006501176567301504,0.009004000144251284
2,0,0,1,key,64,1006,42,3.925804853439331,578.862548828125,0.006781929253130812,0.009620916347359232
2,0,0,1,key,64,1006,43,3.863614797592163,593.396484375,0.006511017337188208,0.009318513961398716
2,0,0,1,key,64,1006,44,3.5655646324157715,562.7450561523438,0.006336021246982775,0.007936255799294254
2,0,0,1,key,64,1006,45,3.6162800788879395,583.7644653320312,0.006194758834508846,0.008163626726014676
2,0,0,1,key,64,1006,46,3.375326156616211,602.92431640625,0.005598258462579427,0.007111980154322204
2,0,0,1,key,64,1006,47,4.354946136474609,571.804443359375,0.0076161460216872595,0.01183926094303765
2,0,0,1,key,64,1006,48,7.661321640014648,574.2634887695312,0.01334112613781258,0.03664092518417946
2,0,0,1,key,64,1006,49,3.7471017837524414,577.4532470703125,0.006489013271227092,0.008764961308573314
2,0,0,1,key,64,1006,50,3.293837308883667,595.34814453125,0.005532623791877404,0.006772723154762731
2,0,0,1,key,64,1006,51,3.4602274894714355,598.559326171875,0.005780926531713304,0.00747426220857029
2,0,0,1,key,64,1006,52,3.683802604675293,600.720458984375,0.006132307547679351,0.008471332328108353
2,0,0,1,key,64,1006,53,3.6447274684906006,584.7417602539062,0.0062330548564001696,0.008292570247062904
2,0,0,1,key,64,1006,54,4.0614094734191895,590.0726928710938,0.006882896840485433,0.010297044256417366
2,0,0,1,key,64,1006,55,3.5977227687835693,588.8358764648438,0.006109890569818845,0.008080057017360368
2,0,0,1,key,64,1006,56,3.476451873779297,560.8900146484375,0.006198099062181219,0.007544517320365801
2,0,0,1,key,64,1006,57,3.593709707260132,588.2400512695312,0.006109257095813576,0.008062041084870276
2,0,0,1,key,64,1006,58,3.818747043609619,582.3646240234375,0.006557312869086508,0.009103340788983677
2,0,0,1,key,64,1006,59,3.553745746612549,575.5551147460938,0.006174466450845942,0.007883729670036413
2,0,0,1,key,64,1006,60,3.617339849472046,586.1650390625,0.006171196861651006,0.008168412598768883
2,0,0,1,key,64,1006,61,3.354163408279419,586.6387329101562,0.005717596231057426,0.00702307746294216
2,0,0,1,key,64,1006,62,3.666574716567993,585.2216186523438,0.006265275580576508,0.008392282974202485
2,0,0,1,key,64,1006,63,4.216529846191406,570.0552368164062,0.007396703992650781,0.011098630018533197
2,0,0,1,value,64,1006,0,9.940028190612793,650.0945434570312,0.015290127090983305,0.0033628299659042003
2,0,0,1,value,64,1006,1,9.072789192199707,361.94232177734375,0.02506694753917447,0.0028016335260604756
2,0,0,1,value,64,1006,2,9.005736351013184,714.8544921875,0.012597999242412323,0.002760375271999937
2,0,0,1,value,64,1006,3,12.281875610351562,592.7402954101562,0.020720500538693593,0.005134037765862614
2,0,0,1,value,64,1006,4,12.54805850982666,460.6962890625,0.0272371599418816,0.005358987277110285
2,0,0,1,value,64,1006,5,8.190725326538086,358.8327331542969,0.022826026083345295,0.0022833600768639548
2,0,0,1,value,64,1006,6,8.967568397521973,553.06591796875,0.016214284963458284,0.0027370268934432977
2,0,0,1,value,64,1006,7,7.67765998840332,470.9791564941406,0.016301485708102286,0.002006261023667036
2,0,0,1,value,64,1006,8,8.830836296081543,545.005615234375,0.016203202406059432,0.00265419826344152
2,0,0,1,value,64,1006,9,7.725508689880371,546.3362426757812,0.014140575137470784,0.0020313456775608676
2,0,0,1,value,64,1006,10,7.490180015563965,492.1355895996094,0.015219748731559516,0.0019094759754273059
2,0,0,1,value,64,1006,11,7.209349155426025,451.5021057128906,0.01596747626247046,0.0017689754274056813
2,0,0,1,value,64,1006,12,12.715048789978027,489.3448181152344,0.0259838222849716,0.005502572170971313
2,0,0,1,value,64,1006,13,6.92525577545166,568.1761474609375,0.01218857181245498,0.0016323049939766813
2,0,0,1,value,64,1006,14,7.747720718383789,533.1355590820312,0.014532365336358414,0.002043043366864315
2,0,0,1,value,64,1006,15,7.838440418243408,390.273193359375,0.020084496069976095,0.002091168302300268
2,0,0,1,value,64,1006,16,10.965394973754883,796.2042236328125,0.013772088426915715,0.004092401359265135
2,0,0,1,value,64,1006,17,9.151043891906738,536.93896484375,0.017042987175590222,0.0028501713348660744
2,0,0,1,value,64,1006,18,10.905240058898926,502.396240234375,0.021706452368774602,0.004047623814148743
2,0,0,1,value,64,1006,19,11.11051082611084,509.8702392578125,0.02179085965535804,0.0042014357631440435
2,0,0,1,value,64,1006,20,10.861736297607422,767.7228393554688,0.014147991619900524,0.004015394243775361
2,0,0,1,value,64,1006,21,10.719712257385254,538.3186645507812,0.01991332079546354,0.003911073088030062
2,0,0,1,value,64,1006,22,9.897449493408203,577.8970336914062,0.017126666025929747,0.003334081774943925
2,0,0,1,value,64,1006,23,8.904783248901367,380.9616394042969,0.023374487947987622,0.002698835327744718
2,0,0,1,value,64,1006,24,7.276878833770752,387.656494140625,0.018771461187313414,0.0018022704188077777
2,0,0,1,value,64,1006,25,5.779093265533447,360.60150146484375,0.01602625957478675,0.0011367084198563577
2,0,0,1,value,64,1006,26,8.449981689453125,569.8695068359375,0.014827923916072626,0.0024301955045873875
2,0,0,1,value,64,1006,27,9.150788307189941,630.7840576171875,0.01450700631489864,0.002850011898231507
