source,layer,test_query,category,rank,relative_l2,cosine,full_explained_variance,residual_explained_variance
raw,29,para3,paraphrase,4,0.09689616161468693,0.9953092336654663,0.9906111338643405,0.5336783504830127
raw,29,para3,paraphrase,8,0.08929451021045297,0.9960216283798218,0.9920264904462753,0.6039755947301975
raw,29,reason3,reasoning,0,0.20215815861069278,0.9793651103973389,0.959132078907134,0.0
raw,29,reason3,reasoning,1,0.1610630276427922,0.9870355725288391,0.9740587011265371,0.36524055592367266
raw,29,reason3,reasoning,2,0.1376904236175013,0.9905239343643188,0.981041347244033,0.5360994088031451
raw,29,reason3,reasoning,4,0.12609924461856298,0.9920587539672852,0.9840989805066278,0.6109168494957309
raw,29,reason3,reasoning,8,0.11552182615483209,0.9933315515518188,0.9866547076818527,0.6734531152729267
raw,29,rel3,related,0,0.1925890403258489,0.9813097715377808,0.9629094615463686,0.0
raw,29,rel3,related,1,0.18859173708998656,0.9820757508277893,0.9644331567013814,0.04108042693738956
raw,29,rel3,related,2,0.1805169339312363,0.9835866689682007,0.9674136365640656,0.12143724404126055
raw,29,rel3,related,4,0.1794164421169684,0.9837895631790161,0.9678097402980885,0.1321166787008511
raw,29,rel3,related,8,0.1721854495774405,0.9850797057151794,0.9703521709538147,0.2006632882062528
raw,29,neg3,negative,0,0.25902582797843005,0.9671012163162231,0.9329056204400887,0.0
raw,29,neg3,negative,1,0.18091067563434776,0.9837259650230408,0.9672713274415238,0.5121994535539115
raw,29,neg3,negative,2,0.17653193719291008,0.9844796061515808,0.9688364751509184,0.5355270433456443
raw,29,neg3,negative,4,0.17161782261577113,0.9853464365005493,0.9705473229606217,0.561026165938701
raw,29,neg3,negative,8,0.16797657427151036,0.9859652519226074,0.9717838704960078,0.5794561379199141
raw,30,para3,paraphrase,0,0.14456714275251795,0.989555835723877,0.9791003412363731,0.0
raw,30,para3,paraphrase,1,0.10674755942171896,0.9942858219146729,0.9886049585575066,0.4547738041386117
raw,30,para3,paraphrase,2,0.09966108949061833,0.9950184226036072,0.9900676672415429,0.524761008263783
raw,30,para3,paraphrase,4,0.09950802985652563,0.9950336813926697,0.9900981519940728,0.5262196326784025
raw,30,para3,paraphrase,8,0.09247564418583937,0.9957138299942017,0.9914482552324141,0.5908189284664709
raw,30,reason3,reasoning,0,0.20138758043972582,0.9795022010803223,0.959443042444633,0.0
raw,30,reason3,reasoning,1,0.16045366894365895,0.9871222972869873,0.9742546201225187,0.3652043587753212
raw,30,reason3,reasoning,2,0.13895683159836045,0.990334153175354,0.9806909989521448,0.5239041039630479
raw,30,reason3,reasoning,4,0.1274351392389969,0.9918707013130188,0.9837602852871374,0.5995825206885255
raw,30,reason3,reasoning,8,0.11575517783799193,0.9932869076728821,0.9866007388036948,0.6696186794087574
raw,30,rel3,related,0,0.196668797762207,0.9804750084877014,0.9613213839867681,0.0
raw,30,rel3,related,1,0.1933126477613841,0.9811376333236694,0.9626302202154831,0.03383875545772286
raw,30,rel3,related,2,0.18487676798145714,0.9827591180801392,0.9658205806607305,0.11632258694114539
raw,30,rel3,related,4,0.18453706468087133,0.9828235507011414,0.965946071758968,0.11956717814658002
raw,30,rel3,related,8,0.17651154325166882,0.9842938780784607,0.9688436750989142,0.19448190983805536
raw,30,neg3,negative,0,0.26296858146661944,0.9661173224449158,0.930847525161434,0.0
raw,30,neg3,negative,1,0.19092233519995788,0.9818724393844604,0.9635486619217949,0.4728845473238751
raw,30,neg3,negative,2,0.1871844492455289,0.9825502038002014,0.964961981960648,0.493322283531472
raw,30,neg3,negative,4,0.18008359002985974,0.983858048915863,0.9675699006019574,0.531034869341271
raw,30,neg3,negative,8,0.17612071773134447,0.9845660328865051,0.968981492785796,0.5514475782901147
raw,31,para3,paraphrase,0,0.14706931999577802,0.9891914129257202,0.9783706151159794,0.0
raw,31,para3,paraphrase,1,0.10551813687536918,0.9944162368774414,0.9888659227903509,0.48523375632957433
raw,31,para3,paraphrase,2,0.09949791356792645,0.9950346350669861,0.9901001651956295,0.5422969789730634
raw,31,para3,paraphrase,4,0.0991554432563453,0.995068371295929,0.9901681980726377,0.5454423701791957
raw,31,para3,paraphrase,8,0.09263638386582387,0.995698094367981,0.9914185003842637,0.60324809689451
raw,31,reason3,reasoning,0,0.20483094272567118,0.9787862300872803,0.9580442849021128,0.0
raw,31,reason3,reasoning,1,0.1592314646900669,0.9873207211494446,0.974645340652656,0.39568043857222124
raw,31,reason3,reasoning,2,0.14005656216718718,0.9901779890060425,0.9803841593939089,0.532463204111161
raw,31,reason3,reasoning,4,0.12924332602542735,0.9916386604309082,0.9832961626778851,0.6018697678778505
raw,31,reason3,reasoning,8,0.11460514605681564,0.9934179782867432,0.986865660497296,0.6869475476210996
raw,31,rel3,related,0,0.20496947583725247,0.9787729978561401,0.9579875139750019,0.0
raw,31,rel3,related,1,0.2016447946943382,0.9794589281082153,0.9593393767726782,0.03217764349559915
raw,31,rel3,related,2,0.19568463772522462,0.9806604385375977,0.9617075225583476,0.08854530962847973
raw,31,rel3,related,4,0.19428295426003717,0.9809408187866211,0.9622541336839923,0.10155599234122037
raw,31,rel3,related,8,0.18644916074406473,0.9824571013450623,0.9652367104578339,0.17254855982022865
raw,31,neg3,negative,0,0.26694258613868005,0.9650639295578003,0.9287416557055934,0.0
raw,31,neg3,negative,1,0.20292530228921943,0.9795390367507935,0.9588213216908289,0.42212127592599236
raw,31,neg3,negative,2,0.19892340771139794,0.9803029894828796,0.960429477864485,0.44468928478006875
raw,31,neg3,negative,4,0.186319754732494,0.9827154874801636,0.9652849489964233,0.5128282680811369
raw,31,neg3,negative,8,0.18388492811196314,0.9831724762916565,0.9661863332132582,0.5254777932105835
raw,32,para3,paraphrase,0,0.13840458676489978,0.990407407283783,0.9808441703624373,0.0
raw,32,para3,paraphrase,1,0.1027452159613561,0.9947016835212708,0.9894434205970543,0.44891035247853184
raw,32,para3,paraphrase,2,0.09546701205648066,0.995425820350647,0.9908860496090077,0.5242205893867162
raw,32,para3,paraphrase,4,0.09536195362822737,0.995435357093811,0.9909060978002078,0.5252671185820136
raw,32,para3,paraphrase,8,0.08824426185435927,0.9960901737213135,0.9922129502497793,0.5934892981637769
raw,32,reason3,reasoning,0,0.19438617243811815,0.9808955788612366,0.9622140159648582,0.0
raw,32,reason3,reasoning,1,0.15755693411312224,0.9875771999359131,0.9751758125128732,0.3430318643008027
raw,32,reason3,reasoning,2,0.13423343059180112,0.9909826517105103,0.9819813861115562,0.5231402767839478
raw,32,reason3,reasoning,4,0.12374585231440989,0.9923335313796997,0.9846869640349802,0.5947429620787889
raw,32,reason3,reasoning,8,0.11026332808428325,0.9939040541648865,0.9878419984797777,0.6782404420402264
raw,32,rel3,related,0,0.19732889977852158,0.9803223609924316,0.9610613053121981,0.0
raw,32,rel3,related,1,0.1908185293746489,0.981620192527771,0.9635882888472963,0.06489646238423319
raw,32,rel3,related,2,0.182780842293995,0.9831488132476807,0.9665911636902977,0.14201447743526618
raw,32,rel3,related,4,0.1824533820288572,0.9832139015197754,0.9667107633862319,0.1450859644713126
raw,32,rel3,related,8,0.17484918962186577,0.9845919609069824,0.9694277608885769,0.21486225060850772
raw,32,neg3,negative,0,0.2569287294792168,0.9676483869552612,0.9339876279681955,0.0
raw,32,neg3,negative,1,0.1823850512583854,0.9834851026535034,0.9667356930774761,0.4960897756065903
raw,32,neg3,negative,2,0.18082966713638163,0.9837552309036255,0.9673006314833454,0.5046478787203691
raw,32,neg3,negative,4,0.1732738893633074,0.9850975275039673,0.9699761592649123,0.5451785807572209
raw,32,neg3,negative,8,0.1702892599038369,0.9856112003326416,0.9710015679614035,0.5607121643102728
raw,33,para3,paraphrase,0,0.13288257973523154,0.9911890029907227,0.9823422200029098,0.0
raw,33,para3,paraphrase,1,0.09650432669013288,0.9953421354293823,0.9906869149300841,0.4725789384933665
raw,33,para3,paraphrase,2,0.09005267214951211,0.9959450960159302,0.9918905162387325,0.5407416015714388
raw,33,para3,paraphrase,4,0.08954647772416899,0.995991051197052,0.9919814283271949,0.5458901586651053
raw,33,para3,paraphrase,8,0.08235507785319841,0.9966097474098206,0.9932176411517937,0.6158996856159697
raw,33,reason3,reasoning,0,0.19171957633511955,0.981436014175415,0.9632436040498823,0.0
raw,33,reason3,reasoning,1,0.1535677539008071,0.9882372617721558,0.9764169449618612,0.35839588108302234
raw,33,reason3,reasoning,2,0.13207219671726506,0.9912900924682617,0.9825569348542761,0.5254413634732845
raw,33,reason3,reasoning,4,0.12089644905823943,0.992699384689331,0.9853840486051085,0.6023562425781119
raw,33,reason3,reasoning,8,0.10825070585658127,0.9941402673721313,0.9882817846815519,0.6811924832252074
raw,33,rel3,related,0,0.1799812976750623,0.9836767911911011,0.9676067324872006,0.0
raw,33,rel3,related,1,0.17448163460785826,0.9846686124801636,0.9695561591845698,0.06017999563023291
raw,33,rel3,related,2,0.1664044863607329,0.9860674142837524,0.9723095469190206,0.14517876067802815
raw,33,rel3,related,4,0.16627947984881689,0.986087441444397,0.9723511345812069,0.14646259727061062
raw,33,rel3,related,8,0.16017985313110283,0.9870942831039429,0.9743424146508983,0.20793463212799623
raw,33,neg3,negative,0,0.24781731672025914,0.9700652360916138,0.9385865775335708,0.0
raw,33,neg3,negative,1,0.16739658148179118,0.9861133694648743,0.9719783845082101,0.5437216431455587
raw,33,neg3,negative,2,0.1647364471821476,0.9865318536758423,0.9728619029698035,0.5581080496689276
raw,33,neg3,negative,4,0.15974056559593863,0.9873651266098022,0.9744829517030896,0.5845037245586027
raw,33,neg3,negative,8,0.15678205480031393,0.9878301620483398,0.9754193872925914,0.5997517851924751
raw,34,para3,paraphrase,0,0.13875400534957255,0.9903860092163086,0.9807473259994508,0.0
raw,34,para3,paraphrase,1,0.10032300498063956,0.9949581623077393,0.9899352946716545,0.47723078217299486
raw,34,para3,paraphrase,2,0.09258601531337278,0.995705246925354,0.9914278297683919,0.5547543041884175
raw,34,para3,paraphrase,4,0.09239937910436143,0.995722770690918,0.9914623547411285,0.5565475601660343
raw,34,para3,paraphrase,8,0.08546350711383267,0.9963423609733582,0.9926959889518039,0.6206235119238118
raw,34,reason3,reasoning,0,0.1906876634395332,0.9816449880599976,0.9636382150119713,0.0
raw,34,reason3,reasoning,1,0.15242158642216422,0.9883766174316406,0.9767676599925508,0.3610781204746133
raw,34,reason3,reasoning,2,0.13114937189846138,0.9913855195045471,0.9827998422506391,0.5269715786773477
raw,34,reason3,reasoning,4,0.12174406371847538,0.99257493019104,0.9851783829493118,0.5923847782619065
raw,34,reason3,reasoning,8,0.1090222105925115,0.9940434098243713,0.9881141575975221,0.67312266978846
raw,34,rel3,related,0,0.17940574954421049,0.9837675094604492,0.96781357703048,0.0
raw,34,rel3,related,1,0.17449169795468872,0.9846590757369995,0.9695526473448897,0.05403117693620485
raw,34,rel3,related,2,0.1651001589827213,0.9862828254699707,0.9727419375038802,0.1531192353392985
raw,34,rel3,related,4,0.1643732798326127,0.9864050149917603,0.9729814248770696,0.16055986872115124
raw,34,rel3,related,8,0.1574227431353402,0.9875360131263733,0.9752180799437447,0.2300505067082672
raw,34,neg3,negative,0,0.24902507501049737,0.9697521924972534,0.9379865120160161,0.0
raw,34,neg3,negative,1,0.16972655628647243,0.9857161045074463,0.9711928960911349,0.5354703493487566
raw,34,neg3,negative,2,0.16649567211509056,0.9862284660339355,0.9722791911669443,0.5529873987681941
raw,34,neg3,negative,4,0.16129268558913643,0.9870927929878235,0.9739846695754439,0.5804891601763318
raw,34,neg3,negative,8,0.15952719104944701,0.9873711466789246,0.9745510753158733,0.5896227496395715
raw,35,para3,paraphrase,0,0.13300040637877894,0.9911797642707825,0.9823108919030796,0.0
raw,35,para3,paraphrase,1,0.0967300974759499,0.9953169822692871,0.9906432882422932,0.4710467194592042
raw,35,para3,paraphrase,2,0.0895758114713593,0.995988130569458,0.9919761739992475,0.5463973674201559
raw,35,para3,paraphrase,4,0.08941088687492792,0.9960023760795593,0.9920056933082388,0.548066151896434
raw,35,para3,paraphrase,8,0.08198990766875357,0.9966386556625366,0.9932776550404693,0.6199726451611718
raw,35,reason3,reasoning,0,0.18976928859568395,0.9818229675292969,0.963987617105888,0.0
raw,35,reason3,reasoning,1,0.1537171344522686,0.9881901741027832,0.9763710425757832,0.34386576157169135
raw,35,reason3,reasoning,2,0.1315628628927254,0.9913438558578491,0.98269121310747,0.519365687535216
raw,35,reason3,reasoning,4,0.12262782651091612,0.9924831986427307,0.9849624161652086,0.5824329681541295
raw,35,reason3,reasoning,8,0.10853402374616979,0.9941046237945557,0.9882203656894658,0.6729004480161707
raw,35,rel3,related,0,0.18359193819952846,0.9830020070075989,0.9662940002281405,0.0
raw,35,rel3,related,1,0.1779717987503447,0.9840428233146667,0.9683260388495668,0.06028714873257657
raw,35,rel3,related,2,0.16978713261027573,0.9854971170425415,0.9711723295999807,0.1447317808360321
raw,35,rel3,related,4,0.16870951189117045,0.9856833815574646,0.971537100597443,0.1555539193256582
raw,35,rel3,related,8,0.16053357964225784,0.9870458245277405,0.9742289698072428,0.2354171255209908
raw,35,neg3,negative,0,0.24869685180685916,0.9696595668792725,0.9381498759013571,0.0
raw,35,neg3,negative,1,0.17420870259941554,0.9848901629447937,0.9696513279386284,0.5093191403630907
raw,35,neg3,negative,2,0.17236208315192159,0.9851930141448975,0.9702913122915301,0.5196664818151624
raw,35,neg3,negative,4,0.16545702820924843,0.9863625168800354,0.972623971816164,0.5573811923129719
raw,35,neg3,negative,8,0.1638324716356046,0.9866285920143127,0.9731589212377688,0.5660303167795885
raw,36,para3,paraphrase,0,0.1345942878271453,0.9909678101539612,0.9818843776843036,0.0
raw,36,para3,paraphrase,1,0.0972686705644807,0.9952579736709595,0.9905388057266186,0.47773285904819607
raw,36,para3,paraphrase,2,0.08900258595861196,0.9960304498672485,0.9920785396926799,0.5627276739780287
raw,36,para3,paraphrase,4,0.08883171980178431,0.9960445165634155,0.9921089255570573,0.5644050032934594
raw,36,para3,paraphrase,8,0.07983926453763276,0.996803879737854,0.9936256918380899,0.6481319796346696
raw,36,reason3,reasoning,0,0.19199715435375692,0.9813849329948425,0.9631370927200597,0.0
raw,36,reason3,reasoning,1,0.15233303754347452,0.9884058833122253,0.9767946456727784,0.37049581708252155
raw,36,reason3,reasoning,2,0.13244045462763013,0.9912256002426147,0.9824595259780267,0.5241700854257272
raw,36,reason3,reasoning,4,0.12455042441401533,0.9922458529472351,0.9844871917782887,0.579175670982605
raw,36,reason3,reasoning,8,0.10586429759975965,0.9943853616714478,0.9887927504937095,0.6959748882207912
raw,36,rel3,related,0,0.1890433432555137,0.9819674491882324,0.964262614370778,0.0
raw,36,rel3,related,1,0.18200982697013582,0.9832958579063416,0.9668724228863013,0.07302740448336509
raw,36,rel3,related,2,0.17512481666884375,0.9845514893531799,0.9693312985867039,0.14183142182010233
raw,36,rel3,related,4,0.17374863132600243,0.9847980737686157,0.9698114131123409,0.15526593912414466
raw,36,rel3,related,8,0.166727239883051,0.9860082864761353,0.9722020274809796,0.2221598746078839
raw,36,neg3,negative,0,0.2678770045370327,0.9647771120071411,0.9282419104402666,0.0
raw,36,neg3,negative,1,0.19166919111060493,0.9816657304763794,0.9632629211790064,0.4880426395329873
raw,36,neg3,negative,2,0.1888440087673268,0.9821814894676208,0.9643379403526858,0.5030238421045463
raw,36,neg3,negative,4,0.1811947788072076,0.9836044311523438,0.9671684521330071,0.5424690363354365
raw,36,neg3,negative,8,0.1780542454874961,0.9841744899749756,0.9682966856638785,0.5581917727933545
raw,37,para3,paraphrase,0,0.13750222807228435,0.9905685782432556,0.9810931372751575,0.0
raw,37,para3,paraphrase,1,0.1030779398567102,0.9946705102920532,0.9893749383148964,0.4380314788480024
raw,37,para3,paraphrase,2,0.09320461799741178,0.9956443905830383,0.9913128991839566,0.5405318723434154
raw,37,para3,paraphrase,4,0.093172508561876,0.9956453442573547,0.9913188836482871,0.5408483957358835
raw,37,para3,paraphrase,8,0.08502459034236515,0.996375560760498,0.992770819037113,0.6176424894973032
raw,37,reason3,reasoning,0,0.19180484881242532,0.9814462065696716,0.9632108999720427,0.0
raw,37,reason3,reasoning,1,0.15829033250106456,0.987420916557312,0.9749441706367025,0.3189333431843464
raw,37,reason3,reasoning,2,0.1357336335948723,0.9907646179199219,0.981576380711133,0.499209840010593
raw,37,reason3,reasoning,4,0.1285104087979447,0.9917252063751221,0.9834850748305851,0.5510918952389543
raw,37,reason3,reasoning,8,0.11073952078458464,0.9938498139381409,0.9877367585364005,0.6666610095305352
raw,37,rel3,related,0,0.19775640527494678,0.9802395701408386,0.960892404172731,0.0
raw,37,rel3,related,1,0.190454326763647,0.9816981554031372,0.963727149417006,0.07248579679496325
raw,37,rel3,related,2,0.18412430509534022,0.9829081892967224,0.966098240273158,0.1331156526820345
raw,37,rel3,related,4,0.1829025668409066,0.9831392168998718,0.9665466510430077,0.14458180695255352
raw,37,rel3,related,8,0.17669386576485477,0.9842730164527893,0.9687792778010715,0.20167114499125305
raw,37,neg3,negative,0,0.26932530837771146,0.9642418622970581,0.9274638782672506,0.0
raw,37,neg3,negative,1,0.19272540923463483,0.981438934803009,0.9628569166353426,0.4879367344520197
raw,37,neg3,negative,2,0.19122829593816112,0.9817262887954712,0.963431738832587,0.49586136818640103
raw,37,neg3,negative,4,0.18204626063256119,0.9834407567977905,0.9668591589897017,0.5431125869618196
raw,37,neg3,negative,8,0.17844136197232985,0.9840952754020691,0.96815868033746,0.5610280493298537
raw,38,para3,paraphrase,0,0.13128114325257867,0.9914007186889648,0.9827652614262959,0.0
raw,38,para3,paraphrase,1,0.09739921342320147,0.9952508807182312,0.9905133932245417,0.44956479990172005
raw,38,para3,paraphrase,2,0.08870184608015949,0.9960635900497437,0.9921319825019717,0.5434791502997939
raw,38,para3,paraphrase,4,0.08864811245217048,0.9960686564445496,0.9921415121586673,0.5440320833573444
raw,38,para3,paraphrase,8,0.07925433847093201,0.9968596696853638,0.9937187498335349,0.6355471166792935
raw,38,reason3,reasoning,0,0.18869917414643997,0.9820768237113953,0.9643926216764516,0.0
raw,38,reason3,reasoning,1,0.15262448966753842,0.9883053302764893,0.9767057651537234,0.3458031469036519
raw,38,reason3,reasoning,2,0.13263441233683945,0.9911829829216003,0.9824081126640613,0.505948256676213
raw,38,reason3,reasoning,4,0.12391549978168265,0.9923103451728821,0.9846449489138558,0.5687677158756357
raw,38,reason3,reasoning,8,0.10699393429337478,0.9942649006843567,0.988552298024425,0.6785019702502442
raw,38,rel3,related,0,0.18505683115770924,0.982728123664856,0.9657539692418671,0.0
raw,38,rel3,related,1,0.1782748322459559,0.9839866757392883,0.9682180841876763,0.07195330060912253
raw,38,rel3,related,2,0.1713398475226493,0.9852186441421509,0.9706426566509153,0.1427520510602036
raw,38,rel3,related,4,0.17024872010014377,0.9854083061218262,0.9710153733042629,0.1536354417116298
raw,38,rel3,related,8,0.16465478378588638,0.9863590002059937,0.972888802176423,0.2083404346899823
raw,38,neg3,negative,0,0.2711299563497275,0.9634853005409241,0.9264885467697949,0.0
raw,38,neg3,negative,1,0.1962990592569623,0.9806665778160095,0.9614666793348317,0.4758188150015318
raw,38,neg3,negative,2,0.19458120072808313,0.9810050129890442,0.9621381563232174,0.4849531329734953
raw,38,neg3,negative,4,0.18499725091411387,0.982835590839386,0.9657760171542203,0.534440126783981
raw,38,neg3,negative,8,0.1813804868143747,0.9835039973258972,0.9671011190029805,0.5524659144746478
raw,39,para3,paraphrase,0,0.14758802729722478,0.9891074299812317,0.9782177741985136,0.0
raw,39,para3,paraphrase,1,0.11199829482120993,0.9937115907669067,0.9874563819571414,0.4241351569313585
raw,39,para3,paraphrase,2,0.10022738049857437,0.9949671030044556,0.9899544721983939,0.5388199583845779
raw,39,para3,paraphrase,4,0.09976887212139231,0.9950140714645386,0.9900461721556253,0.5430298108609495
raw,39,para3,paraphrase,8,0.08798512817031828,0.9961214661598206,0.9922586172208526,0.6446009306074183
raw,39,reason3,reasoning,0,0.2042305161947627,0.9790431261062622,0.9582898962548207,0.0
raw,39,reason3,reasoning,1,0.161119205597314,0.9869399070739746,0.9740406015876905,0.37762325956070364
raw,39,reason3,reasoning,2,0.1402571827975817,0.9901154637336731,0.9803279226736857,0.5283618221978672
raw,39,reason3,reasoning,4,0.1317017675777168,0.9912896156311035,0.9826546444169051,0.5841449906463091
raw,39,reason3,reasoning,8,0.11097577162713193,0.9938237071037292,0.9876843781117627,0.7047328876600851
raw,39,rel3,related,0,0.20632802954341398,0.978463888168335,0.9574287442247321,0.0
raw,39,rel3,related,1,0.19907038126165136,0.9799947738647461,0.9603709833043408,0.06911327904303899
raw,39,rel3,related,2,0.19185047954268503,0.9814407825469971,0.9631933934992418,0.1354117742013784
raw,39,rel3,related,4,0.18970897407538057,0.981860876083374,0.9640105051552665,0.15460575006946864
raw,39,rel3,related,8,0.18161449854050998,0.9833877086639404,0.967016173919879,0.2252089942039457
raw,39,neg3,negative,0,0.3059983818857974,0.9535205364227295,0.9063649902832737,0.0
raw,39,neg3,negative,1,0.2300905717816178,0.9733806848526001,0.9470583287772082,0.4345953358369259
raw,39,neg3,negative,2,0.2281730042374005,0.9738211035728455,0.9479370801372792,0.4439801947986487
raw,39,neg3,negative,4,0.21617703524960308,0.9765157699584961,0.9532674894306918,0.5009077191246324
raw,39,neg3,negative,8,0.21224785515854094,0.9773628115653992,0.954950847980599,0.518885594654307
raw,40,para3,paraphrase,0,0.1537312273145555,0.9881999492645264,0.9763667097483605,0.0
raw,40,para3,paraphrase,1,0.11370036301661857,0.9935038089752197,0.9870722274498892,0.4529846495151476
raw,40,para3,paraphrase,2,0.10207544262534936,0.9947603344917297,0.989580604012839,0.5591220741496984
raw,40,para3,paraphrase,4,0.10176699456430086,0.9947913885116577,0.9896434788173496,0.5617825079632335
raw,40,para3,paraphrase,8,0.09159303669062914,0.9957771301269531,0.9916107156297891,0.6450225812451595
raw,40,reason3,reasoning,0,0.21236498751903404,0.9774835109710693,0.9549011120760406,0.0
raw,40,reason3,reasoning,1,0.16286770585930144,0.9866278171539307,0.973474110388128,0.4118282992565844
raw,40,reason3,reasoning,2,0.1429271027348259,0.9897139072418213,0.9795718433038285,0.547036354186492
raw,40,reason3,reasoning,4,0.1338511715824521,0.9909789562225342,0.982083863866005,0.6027366314618856
raw,40,reason3,reasoning,8,0.11141723776970466,0.9937528967857361,0.9875861991277691,0.7247426390388692
raw,40,rel3,related,0,0.20754202965785717,0.9782067537307739,0.9569263059254971,0.0
raw,40,rel3,related,1,0.20173566191642944,0.979427695274353,0.95930272271114,0.05517095379682424
raw,40,rel3,related,2,0.19228344616707302,0.9813348054885864,0.9630270763301143,0.14163564411412988
raw,40,rel3,related,4,0.189988200147657,0.9817863702774048,0.9639044838046539,0.16200546621712786
raw,40,rel3,related,8,0.1813601269085599,0.9834071397781372,0.967108504367711,0.23639018340526263
raw,40,neg3,negative,0,0.31756373924699627,0.9503277540206909,0.8991532715154658,0.0
raw,40,neg3,negative,1,0.22794719345869366,0.9738830327987671,0.9480400769943049,0.48476342478810663
raw,40,neg3,negative,2,0.22514985400051268,0.9745092391967773,0.9493075432435478,0.4973316683820207
raw,40,neg3,negative,4,0.21579356250395626,0.9765879511833191,0.9534331383818511,0.5382412268803511
raw,40,neg3,negative,8,0.21378679789856,0.9770147204399109,0.9542952050442802,0.5467895127333855
raw,41,para3,paraphrase,0,0.15634565413057064,0.9878219366073608,0.975556036434484,0.0
raw,41,para3,paraphrase,1,0.11637402797978727,0.993190586566925,0.9864570856117597,0.4459607848808208
raw,41,para3,paraphrase,2,0.10194177954415475,0.9947688579559326,0.989607873583371,0.574859192177426
raw,41,para3,paraphrase,4,0.10149220315159294,0.9948163032531738,0.9896993326994358,0.5786007750766027
raw,41,para3,paraphrase,8,0.09100734621772935,0.9958286881446838,0.9917176629344063,0.661170454480719
raw,41,reason3,reasoning,0,0.21921333359104647,0.9759716391563416,0.9519455143759006,0.0
raw,41,reason3,reasoning,1,0.171044317067306,0.985246479511261,0.9707438415989789,0.3911877731899166
raw,41,reason3,reasoning,2,0.1484348770919001,0.9889026284217834,0.9779670872627125,0.5415014342336872
raw,41,reason3,reasoning,4,0.14159041833015223,0.9899059534072876,0.9799521534370925,0.5828100893696078
raw,41,reason3,reasoning,8,0.11196763615785714,0.9936927556991577,0.9874632484532218,0.7391138124993045
raw,41,rel3,related,0,0.2107064905648581,0.9775403738021851,0.9556027748338414,0.0
raw,41,rel3,related,1,0.20408657921275575,0.9789333939552307,0.9583486681852356,0.06184831013914904
raw,41,rel3,related,2,0.19367059611188628,0.9810574650764465,0.9624917002016666,0.1551656740267695
raw,41,rel3,related,4,0.1904694344097822,0.9816883206367493,0.9637213945556177,0.18286322380265918
raw,41,rel3,related,8,0.18354027383803428,0.9829995632171631,0.9663129678794594,0.24123564041524304
raw,41,neg3,negative,0,0.3317319373570146,0.9458855986595154,0.8899539217373618,0.0
raw,41,neg3,negative,1,0.2347932559639909,0.9722568988800049,0.9448721269538278,0.49904736346348655
raw,41,neg3,negative,2,0.23232648521358426,0.972825825214386,0.9460244042683023,0.5095182256029289
raw,41,neg3,negative,4,0.2213003729871578,0.975356936454773,0.9510261449157449,0.55496955586756
raw,41,neg3,negative,8,0.2200384206817685,0.9756345152854919,0.951583093423873,0.560030604084099
raw,42,para3,paraphrase,0,0.1622574896423811,0.9869257211685181,0.9736725070549526,0.0
raw,42,para3,paraphrase,1,0.11598995596510314,0.993245542049408,0.9865463301152134,0.4889878078072982
raw,42,para3,paraphrase,2,0.10123359916423275,0.9948548078536987,0.9897517584002554,0.6107399355823437
raw,42,para3,paraphrase,4,0.1007873100520147,0.9948997497558594,0.989841918132479,0.6141644458305673
raw,42,para3,paraphrase,8,0.08959880391930831,0.9959715008735657,0.9919720543362294,0.6950736752440823
raw,42,reason3,reasoning,0,0.22181233577012613,0.9753924012184143,0.9507992877002008,0.0
raw,42,reason3,reasoning,1,0.16935005012735088,0.9855526089668274,0.9713205605218638,0.41709300256912507
raw,42,reason3,reasoning,2,0.1490235790800953,0.9888285994529724,0.9777919728781586,0.5486238697822252
raw,42,reason3,reasoning,4,0.1410181767247391,0.9900007247924805,0.9801138738332302,0.5958162953902819
raw,42,reason3,reasoning,8,0.11188099004876899,0.9937150478363037,0.9874826440657073,0.7455858797730488
raw,42,rel3,related,0,0.20947859236329358,0.9777992963790894,0.9561187193414931,0.0
raw,42,rel3,related,1,0.2042156637561156,0.978929877281189,0.9582959626766492,0.049616677145314037
raw,42,rel3,related,2,0.19324548696163799,0.9811607599258423,0.9626561817689594,0.14898066622854955
raw,42,rel3,related,4,0.18965444787623195,0.9818663597106934,0.9640311904007616,0.18031531984181537
raw,42,rel3,related,8,0.18324267633321661,0.9830754995346069,0.96642212157024,0.2348017668155613
raw,42,neg3,negative,0,0.34408285646834313,0.9414348602294922,0.8816069878845856,0.0
raw,42,neg3,negative,1,0.23701224990333422,0.9717025756835938,0.9438251933957594,0.5255225455685184
raw,42,neg3,negative,2,0.2319271722262711,0.9729050993919373,0.9462097867831256,0.5456639521559137
raw,42,neg3,negative,4,0.2245717303358173,0.9746071696281433,0.949567537933977,0.5740250107256382
raw,42,neg3,negative,8,0.22319952738095963,0.9749088883399963,0.9501819709769163,0.5792147852905452
raw,43,para3,paraphrase,0,0.18142238951334275,0.9836705923080444,0.9670859165832689,0.0
raw,43,para3,paraphrase,1,0.12859718823480482,0.9916871786117554,0.9834627631781022,0.497563501540756
raw,43,para3,paraphrase,2,0.11249897151694,0.9936365485191345,0.9873439814076307,0.6154831829241855
raw,43,para3,paraphrase,4,0.11215413305763954,0.9936748743057251,0.9874214504380893,0.6178368571698787
raw,43,para3,paraphrase,8,0.10077615659749865,0.9948943853378296,0.9898441662614365,0.6914441271239804
