Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason,_source_csv,_seg,_row,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
What administrative territorial entity is the owner of Ciudad Deportiva located?,Where is Ciudad Deportiva located?,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.","<think>

</think>

Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,0,0.0,"预测答案与标准答案完全一致，都明确指出了Ciudad Deportiva位于墨西哥的新拉雷多（Nuevo Laredo, Mexico）。预测答案准确无误地包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。",N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,2,True,"预测答案与标准答案完全一致，都明确指出了Ciudad Deportiva位于Nuevo Laredo, Mexico，准确无误地回答了问题。","判断: 正确
原因: 预测答案与标准答案完全一致，都明确指出了Ciudad Deportiva位于Nuevo Laredo, Mexico，准确无误地回答了问题。"
What administrative territorial entity is the owner of Ciudad Deportiva located?,"What administrative territorial entity owns the Ciudad Deportiva sports complex in Nuevo Laredo, Mexico?",The Ciudad Deportiva sports complex is owned by the Nuevo Laredo Municipality.,"<think>

</think>

Answer: The Municipality of Nuevo Laredo.",True,0,0.0,预测答案中的“Municipality of Nuevo Laredo”与标准答案中的“Nuevo Laredo Municipality”在语义上完全等价，均准确指出了拥有该体育设施的行政领土实体为新拉雷多市，回答完全符合问题要求。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,3,True,预测答案中的“The Municipality of Nuevo Laredo”与标准答案中的“Nuevo Laredo Municipality”在语义上完全等价，均准确指出了拥有该体育设施的行政领土实体，符合标准答案的核心信息，仅存在细微的措辞差异。,"判断: 正确
原因: 预测答案中的“The Municipality of Nuevo Laredo”与标准答案中的“Nuevo Laredo Municipality”在语义上完全等价，均准确指出了拥有该体育设施的行政领土实体，符合标准答案的核心信息，仅存在细微的措辞差异。"
Who founded the company that distributed the film UHF?,Which company distributed the film UHF?,Orion Pictures,"<think>

</think>

Orion Pictures",True,0,0.0,预测答案“Orion Pictures”与标准答案完全一致，准确无误地给出了发行电影《UHF》的公司名称，因此预测答案正确地回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,4,True,预测答案“Orion Pictures”与标准答案完全一致，准确地给出了电影《UHF》的发行公司名称，包含了标准答案的所有关键信息，正确地回答了问题。,"判断: 正确
原因: 预测答案“Orion Pictures”与标准答案完全一致，准确地给出了电影《UHF》的发行公司名称，包含了标准答案的所有关键信息，正确地回答了问题。"
Who founded the company that distributed the film UHF?,Who founded Orion Pictures?,Morris Mike Medavoy was a co-founder of Orion Pictures.,Answer: Morris Mike Medavoy founded Orion Pictures.,True,0.7272727272727272,0.0,预测答案明确指出了Morris Mike Medavoy创立了Orion Pictures，包含了标准答案的核心人物与事件。虽然标准答案强调他是“联合创始人”，而预测答案表述为“创立”，但在语义上两者高度一致，准确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,5,True,预测答案包含了标准答案的关键信息，即“Morris Mike Medavoy”与“Orion Pictures”的创立关系。虽然标准答案强调他是“co-founder（联合创始人）”，而预测答案表述为“founded（创立）”，但在回答“谁创立了猎户座影业”这一问题时，两者在核心语义上保持一致，意思准确无误。,"判断: 正确
原因: 预测答案包含了标准答案的关键信息，即“Morris Mike Medavoy”与“Orion Pictures”的创立关系。虽然标准答案强调他是“co-founder（联合创始人）”，而预测答案表述为“founded（创立）”，但在回答“谁创立了猎户座影业”这一问题时，两者在核心语义上保持一致，意思准确无误。"
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Who submitted the first version of the Equal Rights Amendment to Congress in 1923?,"Alice Paul, the head of the National Women's Party, revised the proposed Equal Rights Amendment in 1923.",Answer: Alice Paul,True,0.10526315789473684,0.0,预测答案准确地给出了“Alice Paul”这一核心人物，与标准答案中的关键信息完全一致。虽然预测答案省略了关于她身份和修订背景的补充细节，但已经完整且正确地回答了问题所问的提交者是谁，语义上与标准答案相符。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,6,True,预测答案准确地给出了问题的核心人物“Alice Paul”，包含了标准答案中最关键的信息。虽然它没有提供关于她修订该修正案的额外背景细节，但在回答“是谁提交了第一版”这一核心问题上与标准答案语义一致。,"判断: 正确
原因: 预测答案准确地给出了问题的核心人物“Alice Paul”，包含了标准答案中最关键的信息。虽然它没有提供关于她修订该修正案的额外背景细节，但在回答“是谁提交了第一版”这一核心问题上与标准答案语义一致。"
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","</think>

Answer: Paulsdale, in Mount Laurel Township, New Jersey.",True,0,0.0,"预测答案包含了标准答案中的所有关键信息，即“Paulsdale”和“Mount Laurel Township, New Jersey”。两者在语义上完全等价，预测答案仅增加了“in”等介词使得语句更通顺，属于允许的措辞细微差异，意思保持完全一致。",N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,7,True,预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，仅仅是增加了一些不影响句意的连接词，准确地回答了关于Alice Paul出生地的问题。,"判断: 正确
原因: 预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，仅仅是增加了一些不影响句意的连接词，准确地回答了关于Alice Paul出生地的问题。"
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Answer: The devolved body responsible for non-reserved matters since 2004 is located in the Holyrood area of Edinburgh.,True,0.7659574468085107,0.0,预测答案准确包含了标准答案中的核心地理位置信息，即“Holyrood area of Edinburgh”。虽然预测答案没有像标准答案那样明确指出该机构的名称是“Scottish Parliament”，但它已经完整且正确地回答了问题所询问的“location（位置）”，语义上与标准答案完全一致，符合评估标准。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,8,True,预测答案准确包含了标准答案中的核心地理位置信息“Holyrood area of Edinburgh”，并且正确指出了该机构自2004年起负责非保留事务。虽然预测答案省略了具体机构名称“Scottish Parliament”，但就问题所询问的“location”而言，它已经给出了完全正确且语义等价的回答。,"判断: 正确
原因: 预测答案准确包含了标准答案中的核心地理位置信息“Holyrood area of Edinburgh”，并且正确指出了该机构自2004年起负责非保留事务。虽然预测答案省略了具体机构名称“Scottish Parliament”，但就问题所询问的“location”而言，它已经给出了完全正确且语义等价的回答。"
When did the person who first brought a postal service into Umayyad lands become caliph?,Who first introduced the postal service in the Umayyad Caliphate?,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,"<think>

</think>

Answer: Mu'awiyah introduced the postal service in the Umayyad Caliphate.",False,0,0.0,预测答案部分为空，没有提供任何实质性的内容或人名信息，因此未能包含标准答案中的关键信息，也没有正确回答所提出的问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,9,True,预测答案与标准答案完全一致，准确地指出了在伍麦叶王朝（Umayyad Caliphate）首次引入邮政服务的人是穆阿维叶（Mu'awiyah）。预测答案包含了标准答案的所有关键信息，语义完全等价，因此判定为正确回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，准确地指出了在伍麦叶王朝（Umayyad Caliphate）首次引入邮政服务的人是穆阿维叶（Mu'awiyah）。预测答案包含了标准答案的所有关键信息，语义完全等价，因此判定为正确回答了问题。"
When did the person who first brought a postal service into Umayyad lands become caliph?,When did Mu'awiyah become caliph of the Umayyad Caliphate?,Mu'awiyah became caliph in 661 CE.,"661
</think>

Answer: 661",True,0.2857142857142857,0.0,预测答案“661”准确提供了标准答案中的核心时间信息，即公元661年。虽然省略了“CE”和完整的句子结构，但在语境中意思完全一致，正确回答了穆阿威叶成为哈里发的时间。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,10,True,预测答案“661”准确包含了标准答案中的核心年份信息，即穆阿威叶成为哈里发的时间。虽然预测答案省略了“CE”（公元）和具体的上下文词汇，但在历史纪年的语境下，661年已足以表达与标准答案完全一致的事实，语义上完全等价。,"判断: 正确
原因: 预测答案“661”准确包含了标准答案中的核心年份信息，即穆阿威叶成为哈里发的时间。虽然预测答案省略了“CE”（公元）和具体的上下文词汇，但在历史纪年的语境下，661年已足以表达与标准答案完全一致的事实，语义上完全等价。"
This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,Who was named commander in chief of Texas forces by the new national government of Texas?,Sam Houston was named commander in chief of the Texas forces by the new national government of Texas.,"<think>

</think>

Sam Houston",True,0,0.0,预测答案“Sam Houston”准确提取了标准答案中的核心人物信息，直接且正确地回答了关于谁被任命为德克萨斯军队总司令的问题，语义完全一致。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,11,True,预测答案“Sam Houston”准确给出了问题的核心人物，与标准答案中的关键信息完全一致，正确回答了谁被任命为德克萨斯军队总司令的问题。,"判断: 正确
原因: 预测答案“Sam Houston”准确给出了问题的核心人物，与标准答案中的关键信息完全一致，正确回答了谁被任命为德克萨斯军队总司令的问题。"
What university did the author of The Secret World of Og go to?,Who is the author of The Secret World of Og?,Pierre Berton,Answer: Pierre Berton,True,0.5714285714285715,0.0,预测答案明确指出了《The Secret World of Og》的作者是Pierre Berton，这与标准答案完全一致。虽然预测答案多包含了“Answer:”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的传达，因此判断为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,12,True,预测答案明确指出了《The Secret World of Og》的作者是Pierre Berton，这与标准答案完全一致。虽然预测答案多出了“Answer:”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的表达，因此判断为正确。,"判断: 正确
原因: 预测答案明确指出了《The Secret World of Og》的作者是Pierre Berton，这与标准答案完全一致。虽然预测答案多出了“Answer:”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的表达，因此判断为正确。"
What university did the author of The Secret World of Og go to?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然它省略了主语和谓语，但在问答语境下，其语义与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,13,True,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿所就读的大学名称。虽然省略了主语，但在语境下意思完全一致，因此判定为正确。,"判断: 正确
原因: 预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿所就读的大学名称。虽然省略了主语，但在语境下意思完全一致，因此判定为正确。"
Who is the child of Caroline LeRoy's spouse?,Who is Caroline LeRoy's spouse?,Daniel Webster,"<think>

</think>

Daniel Webster",True,0,0.0,预测答案“Daniel Webster”与标准答案完全一致，准确地给出了Caroline LeRoy的配偶名字，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,14,True,预测答案“Daniel Webster”与标准答案完全一致，准确地给出了Caroline LeRoy的配偶名字，正确且完整地回答了所提出的问题。,"判断: 正确
原因: 预测答案“Daniel Webster”与标准答案完全一致，准确地给出了Caroline LeRoy的配偶名字，正确且完整地回答了所提出的问题。"
Who is the child of Caroline LeRoy's spouse?,Who is Daniel Webster's child?,Daniel Webster's child is Daniel Fletcher Webster.,"<think>

</think>

Fletcher Webster",True,0,0.0,预测答案“Fletcher Webster”与标准答案“Daniel Fletcher Webster”指代的是同一个人，包含了标准答案的核心关键信息，在语义上完全等价，因此判定为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,15,True,预测答案“Fletcher Webster”虽然省略了名字中的“Daniel”，但其指代的人物与标准答案“Daniel Fletcher Webster”完全一致，准确回答了关于Daniel Webster孩子的问题，语义上等价。,"判断: 正确
原因: 预测答案“Fletcher Webster”虽然省略了名字中的“Daniel”，但其指代的人物与标准答案“Daniel Fletcher Webster”完全一致，准确回答了关于Daniel Webster孩子的问题，语义上等价。"
Where was the person featured on the Chester Arthur coin born?,Who is featured on the Chester Arthur coin?,The coin for Chester A. Arthur features suffragette Alice Paul.,Answer: Queen Elizabeth II,False,0,0.0,预测答案“Queen Elizabeth II”与标准答案“suffragette Alice Paul”完全不符。问题询问的是切斯特·阿瑟硬币上的人物，标准答案明确指出是爱丽丝·保罗，而预测答案给出了完全不同的人物，未包含任何关键信息，语义上也不等价。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,16,False,预测答案给出的“Queen Elizabeth II”与标准答案完全不符。标准答案明确指出切斯特·阿瑟硬币上的人物是女权主义者爱丽丝·保罗，而预测答案给出了一个完全不同的人物，因此未能正确回答问题。,"判断: 错误
原因: 预测答案给出的“Queen Elizabeth II”与标准答案完全不符。标准答案明确指出切斯特·阿瑟硬币上的人物是女权主义者爱丽丝·保罗，而预测答案给出了一个完全不同的人物，因此未能正确回答问题。"
Where was the person featured on the Chester Arthur coin born?,Where was suffragette Alice Paul born?,"Alice Paul was born in Paulsdale, Mount Laurel Township, New Jersey.","</think>

Paulsdale, in Mount Laurel Township, New Jersey.",True,0,0.0,预测答案准确地给出了Alice Paul的出生地，包含了标准答案中的所有关键信息，即Paulsdale、Mount Laurel Township和New Jersey。虽然预测答案在句式表达上与标准答案略有不同，但两者在语义上完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,17,True,"预测答案包含了标准答案中的所有关键信息，即“Paulsdale”和“Mount Laurel Township, New Jersey”。虽然预测答案省略了主语“Alice Paul”，但作为对出生地的直接回答，其语义与标准答案完全等价，准确回答了问题。","判断: 正确
原因: 预测答案包含了标准答案中的所有关键信息，即“Paulsdale”和“Mount Laurel Township, New Jersey”。虽然预测答案省略了主语“Alice Paul”，但作为对出生地的直接回答，其语义与标准答案完全等价，准确回答了问题。"
Where did the author of The National Dream go to university?,Who is the author of The National Dream?,Pierre Berton,"<think>

</think>

Pierre Berton",True,0,0.0,预测答案“Pierre Berton”与标准答案完全一致，准确给出了《The National Dream》这本书的作者信息，符合问题要求，因此判断为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,18,True,预测答案“Pierre Berton”与标准答案完全一致，准确地给出了《The National Dream》这本书的作者信息，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“Pierre Berton”与标准答案完全一致，准确地给出了《The National Dream》这本书的作者信息，因此预测答案正确地回答了问题。"
Where did the author of The National Dream go to university?,Where did Pierre Berton go to university?,Pierre Berton estudió en la Universidad de British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的关键信息，即皮埃尔·伯顿就读的大学。虽然标准答案使用的是西班牙语，且预测答案省略了主语，但两者在核心语义上完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,19,True,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学。虽然预测答案为英文且省略了主语，但其语义与西班牙语的标准答案完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学。虽然预测答案为英文且省略了主语，但其语义与西班牙语的标准答案完全等价，正确回答了问题。"
What type of animal is Xiao Liwu's mother?,What is Xiao Liwu?,"Xiao Liwu is a giant panda, the sixth cub born to his mother Bai Yun and the fifth for his father Gao Gao at the San Diego Zoo.","Xiao Liwu is the sixth cub born to his mother Bai Yun, and the fifth for his father Gao Gao. He has one half-sister, Hua Mei, and four full siblings, Mei Sheng, Su Lin, Yun Zi, and Zhen Zhen. Like his full siblings, he was conceived via natural mating.",False,0.5054945054945054,0.0,预测答案虽然提到了小礼物是 Bai Yun 的第六个幼崽和 Gao Gao 的第五个幼崽，但遗漏了标准答案中最核心的实体信息，即“小礼物是一只大熊猫”以及它“出生在圣地亚哥动物园”。因此，预测答案未能完整包含标准答案的关键信息，在语义上不等价。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,20,False,预测答案虽然提到了小礼物是 Bai Yun 的第六个幼崽和 Gao Gao 的第五个幼崽，但遗漏了标准答案中最核心的实体信息，即“大熊猫”以及出生地“圣地亚哥动物园”。因此，预测答案未能完整包含标准答案的关键信息，在语义上并不等价。,"判断: 错误
原因: 预测答案虽然提到了小礼物是 Bai Yun 的第六个幼崽和 Gao Gao 的第五个幼崽，但遗漏了标准答案中最核心的实体信息，即“大熊猫”以及出生地“圣地亚哥动物园”。因此，预测答案未能完整包含标准答案的关键信息，在语义上并不等价。"
What university did the author of 1967: The Last Good Year attend?,Who is the author of the book '1967: The Last Good Year'?,Pierre Berton,"<think>

</think>

Pierre Berton",True,0,0.0,预测答案“Pierre Berton”与标准答案完全一致，准确地给出了书籍《1967: The Last Good Year》的作者信息，因此预测答案正确地回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,21,True,预测答案“Pierre Berton”与标准答案完全一致，准确无误地给出了《1967: The Last Good Year》这本书的作者，符合所有判断标准。,"判断: 正确
原因: 预测答案“Pierre Berton”与标准答案完全一致，准确无误地给出了《1967: The Last Good Year》这本书的作者，符合所有判断标准。"
What university did the author of 1967: The Last Good Year attend?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然它省略了主语和谓语，但在问答语境下，其语义与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,22,True,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然它省略了主语，但在回答“Which university”这一问题时，直接给出大学名称在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然它省略了主语，但在回答“Which university”这一问题时，直接给出大学名称在语义上完全等价，正确回答了问题。"
Who was honoured with the highest award a citizen without military experience in India before becoming a president?,Which Indian Presidents received the Bharat Ratna award before becoming President?,Sarvepalli Radhakrishnan received the Bharat Ratna in 1954 before becoming President.,Answer: A. P. J. Abdul Kalam received the Bharat Ratna award in 1997 before becoming President of India in 2002.,False,0.4814814814814815,0.0,预测答案给出的总统是A. P. J. Abdul Kalam，而标准答案指出的是Sarvepalli Radhakrishnan。两者是不同的人物，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此回答错误。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,23,False,预测答案给出了A. P. J. Abdul Kalam，而标准答案明确指出是Sarvepalli Radhakrishnan在1954年获得该奖项。两者提及的人物完全不同，预测答案未包含标准答案的关键信息，因此回答错误。,"判断: 错误
原因: 预测答案给出了A. P. J. Abdul Kalam，而标准答案明确指出是Sarvepalli Radhakrishnan在1954年获得该奖项。两者提及的人物完全不同，预测答案未包含标准答案的关键信息，因此回答错误。"
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Which parliament approved the Directory of Public Worship?,The Scottish Parliament approved the Directory of Public Worship.,Answer: The Scottish Parliament approved the Directory of Public Worship.,True,0.9411764705882353,0.0,预测答案完整地包含了标准答案的关键信息，明确指出了批准《公共崇拜指南》的机构是苏格兰议会。两者在语义上完全等价，预测答案仅多出了“Answer:”这样的前缀措辞，不影响核心意思的表达，因此判断为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,24,True,预测答案明确指出了批准《公共崇拜指南》的机构是苏格兰议会，这与标准答案的核心信息完全一致。虽然预测答案多出了“Answer: ”这样的前缀，但这属于措辞上的细微差异，不影响语义的等价性，因此判定为正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了批准《公共崇拜指南》的机构是苏格兰议会，这与标准答案的核心信息完全一致。虽然预测答案多出了“Answer: ”这样的前缀，但这属于措辞上的细微差异，不影响语义的等价性，因此判定为正确回答了问题。"
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Where has the modern Scottish Parliament been based since 2004?,The modern Scottish Parliament has been based in the new Scottish Parliament Building in the Holyrood area of Edinburgh since September 2004.,"<think>

</think>

The modern Scottish Parliament has been based in the Holyrood area of Edinburgh since 2004.",True,0,0.0,预测答案准确包含了问题所需的核心信息，即“苏格兰议会自2004年以来位于爱丁堡的荷里路德（Holyrood）地区”。虽然它省略了标准答案中“新苏格兰议会大楼”和“9月”等细节，但语义上与标准答案完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_draft_rate015/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.15_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,25,True,预测答案准确包含了问题所需的核心信息，明确指出了苏格兰议会自2004年以来的所在地为爱丁堡的荷里路德（Holyrood）地区。虽然它省略了标准答案中具体的“新苏格兰议会大楼”这一建筑名称，但地点信息与标准答案在语义上完全一致，正确回答了问题。,"判断: 正确
原因: 预测答案准确包含了问题所需的核心信息，明确指出了苏格兰议会自2004年以来的所在地为爱丁堡的荷里路德（Holyrood）地区。虽然它省略了标准答案中具体的“新苏格兰议会大楼”这一建筑名称，但地点信息与标准答案在语义上完全一致，正确回答了问题。"
