dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,129,"Who was born first, Vytautas Straižys or Mirjam Polkunen?",Mirjam Polkunen,Vytautas Straižys,Vytautas Straižys,False,预测答案给出了“Vytautas Straižys”，而标准答案为“Mirjam Polkunen”。两者不仅名字完全不同，且在回答“谁先出生”这一问题上给出了截然相反的结论，语义上完全不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出了“Vytautas Straižys”，而标准答案为“Mirjam Polkunen”。两者不仅名字完全不同，且在回答“谁先出生”这一问题上给出了截然相反的结论，语义上完全不等价，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,130,Where did Grand Duchess Elena Vladimirovna Of Russia's father die?,Saint Petersburg,Grand Duke Vladimir Alexandrovich of Russia died suddenly on 4 (O.S.) / 17 (N.S.) February 1909 after suffering a major cerebral hemorrhage.,Grand Duke Vladimir Alexandrovich of Russia died suddenly on 4 (O.S.) / 17 (N.S.) February 1909 after suffering a major cerebral hemorrhage.,False,预测答案只说明了Elena Vladimirovna父亲死亡的时间和死因，但没有包含问题所问的死亡地点（即标准答案中的“Saint Petersburg”），因此未能正确回答问题。,"判断: 错误
原因: 预测答案只说明了Elena Vladimirovna父亲死亡的时间和死因，但没有包含问题所问的死亡地点（即标准答案中的“Saint Petersburg”），因此未能正确回答问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,131,Where was the director of film The Dinner (2013 Film) born?,Eindhoven,Eindhoven,Eindhoven,True,预测答案与标准答案完全一致，均为“Eindhoven”，准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了导演出生地的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Eindhoven”，准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了导演出生地的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,132,"Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?",Women'S Suffrage Journal,Women's Suffrage Journal,Women's Suffrage Journal,True,预测答案“Women's Suffrage Journal”与标准答案“Women'S Suffrage Journal”在语义上完全等价，仅仅是大小写和标点符号的细微差异，包含了标准答案的关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“Women's Suffrage Journal”与标准答案“Women'S Suffrage Journal”在语义上完全等价，仅仅是大小写和标点符号的细微差异，包含了标准答案的关键信息，正确回答了问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,133,What is the place of birth of Carrie Watson Fleming's husband?,"Fairmont, West Virginia",Aretas B. Fleming,Aretas B. Fleming,False,"预测答案给出的是人物的名字，而问题询问的是其丈夫的出生地。标准答案为“Fairmont, West Virginia”，预测答案在语义上与标准答案完全不符，未能提供正确的地点信息。","判断: 错误
原因: 预测答案给出的是人物的名字，而问题询问的是其丈夫的出生地。标准答案为“Fairmont, West Virginia”，预测答案在语义上与标准答案完全不符，未能提供正确的地点信息。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,134,"Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?",The Market Of Souls,The Market of Souls,The Market of Souls,True,预测答案“The Market of Souls”与标准答案“The Market Of Souls”在语义上完全等价，仅仅是单词“of”的大小写存在细微差异，包含了标准答案的关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“The Market of Souls”与标准答案“The Market Of Souls”在语义上完全等价，仅仅是单词“of”的大小写存在细微差异，包含了标准答案的关键信息，正确回答了问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,135,"Do both films, The Glass Castle (1950 Film) and The Ferret (Film), have the directors who are from the same country?",yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确且肯定地回答了关于这两部电影导演是否来自同一个国家的问题，语义完全等价，符合正确回答的标准。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确且肯定地回答了关于这两部电影导演是否来自同一个国家的问题，语义完全等价，符合正确回答的标准。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,136,Where was the father of Muhammad Al-Nasir born?,Morocco,Abu Yusuf Yaqub al-Mansur,Abu Yusuf Yaqub al-Mansur,False,预测答案给出的是穆罕默德·纳西尔父亲的名字（Abu Yusuf Yaqub al-Mansur），而问题询问的是其出生地点。标准答案是“Morocco”（摩洛哥），预测答案在语义上与标准答案完全不符，未能回答问题。,"判断: 错误
原因: 预测答案给出的是穆罕默德·纳西尔父亲的名字（Abu Yusuf Yaqub al-Mansur），而问题询问的是其出生地点。标准答案是“Morocco”（摩洛哥），预测答案在语义上与标准答案完全不符，未能回答问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,137,Where was the place of death of Enheduanna's father?,Akkadian empire,"The place of death of Enheduanna's father, Sargon of Akkad, is not explicitly mentioned in the provided passages.","The place of death of Enheduanna's father, Sargon of Akkad, is not explicitly mentioned in the provided passages.",False,预测答案表示无法从给定段落中找到恩赫杜安娜父亲（萨尔贡）的死亡地点，未能提供任何具体的地理位置或国家名称。它没有包含标准答案中的关键信息“Akkadian empire”，在语义上与标准答案不一致，因此判断为错误。,"判断: 错误
原因: 预测答案表示无法从给定段落中找到恩赫杜安娜父亲（萨尔贡）的死亡地点，未能提供任何具体的地理位置或国家名称。它没有包含标准答案中的关键信息“Akkadian empire”，在语义上与标准答案不一致，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,138,"Which film whose director was born first, Solemn Promise or Tarzan The Magnificent?",Tarzan The Magnificent,Tarzan The Magnificent,Tarzan The Magnificent,True,预测答案“Tarzan The Magnificent”与标准答案完全一致，包含了标准答案的关键信息，语义上完全等价，准确地回答了关于哪部电影导演出生更早的问题。,"判断: 正确
原因: 预测答案“Tarzan The Magnificent”与标准答案完全一致，包含了标准答案的关键信息，语义上完全等价，准确地回答了关于哪部电影导演出生更早的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,139,"Which film has the director who was born later, The Man Is Armed or Wolf Warrior?",Wolf Warrior,Wolf Warrior,Wolf Warrior,True,预测答案“Wolf Warrior”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于哪部电影导演出生较晚的问题。,"判断: 正确
原因: 预测答案“Wolf Warrior”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于哪部电影导演出生较晚的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,140,Who is the paternal grandfather of Trịnh Doanh?,Trịnh Bính,Trịnh Cương,Trịnh Cương,False,预测答案给出的名字是“Trịnh Cương”，而标准答案明确指出Trịnh Doanh的祖父是“Trịnh Bính”。两者名字完全不同，在语义上也不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的名字是“Trịnh Cương”，而标准答案明确指出Trịnh Doanh的祖父是“Trịnh Bính”。两者名字完全不同，在语义上也不等价，因此预测答案未能正确回答问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,141,Where was the director of film Hellcats Of The Navy born?,Gura Humorului,Dublin,Dublin,False,预测答案“Dublin”与标准答案“Gura Humorului”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Dublin”与标准答案“Gura Humorului”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的任何关键信息，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,142,Where was the performer of song Feelin' Myself (Nipsey Hussle Song) born?,Crenshaw,"August 15, 1985","August 15, 1985",False,"预测答案“August 15, 1985”是一个日期，而问题询问的是出生地点。标准答案“Crenshaw”是地点信息，预测答案完全没有包含标准答案的关键信息，且语义上也不等价，因此判断为错误。","判断: 错误
原因: 预测答案“August 15, 1985”是一个日期，而问题询问的是出生地点。标准答案“Crenshaw”是地点信息，预测答案完全没有包含标准答案的关键信息，且语义上也不等价，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,143,"Which film whose director is younger, Winter Sleepers or Poveri Milionari?",Winter Sleepers,Winter Sleepers,Winter Sleepers,True,预测答案与标准答案完全一致，均为“Winter Sleepers”。预测答案包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于哪部电影导演更年轻的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Winter Sleepers”。预测答案包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于哪部电影导演更年轻的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,144,Who is the paternal grandfather of Bruno Ii Von Berg?,Adolf II of Berg,Adolf III of Berg,Adolf III of Berg,False,预测答案给出的名字是“Adolf III of Berg”，而标准答案为“Adolf II of Berg”。两者虽然同属一个家族，但在历史人物指代上属于不同的人，存在明确的语义差异，未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案给出的名字是“Adolf III of Berg”，而标准答案为“Adolf II of Berg”。两者虽然同属一个家族，但在历史人物指代上属于不同的人，存在明确的语义差异，未包含标准答案的关键信息。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,145,Are The Other Half (2016 Film) and Spy Kids 2: The Island Of Lost Dreams from the same country?,no,no,no,True,预测答案“no”与标准答案“no”完全一致，准确地回答了这两部电影并非来自同一个国家的问题，包含了标准答案的关键信息，语义完全等价。,"判断: 正确
原因: 预测答案“no”与标准答案“no”完全一致，准确地回答了这两部电影并非来自同一个国家的问题，包含了标准答案的关键信息，语义完全等价。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,146,Where was the director of film 00 Schneider – Jagd Auf Nihil Baxter born?,Mülheim an der Ruhr,Mülheim an der Ruhr,Mülheim an der Ruhr,True,预测答案“Mülheim an der Ruhr”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了导演的出生地。,"判断: 正确
原因: 预测答案“Mülheim an der Ruhr”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了导演的出生地。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,147,"Which film came out first, Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato or The Bag Man?",Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,Una prostituta al servizio del pubblico e in regola con le leggi dello stato,Una prostituta al servizio del pubblico e in regola con le leggi dello stato,True,预测答案与标准答案在语义上完全等价，仅仅是首字母大小写格式不同。两者都准确指出了电影《Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato》比《The Bag Man》更早发行，正确回答了问题。,"判断: 正确
原因: 预测答案与标准答案在语义上完全等价，仅仅是首字母大小写格式不同。两者都准确指出了电影《Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato》比《The Bag Man》更早发行，正确回答了问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,148,"Are the movies The Hatton Garden Job and Carry On Cleo, from the same country?",yes,yes,yes,True,预测答案“yes”与标准答案完全一致，准确且肯定地回答了这两部电影是否来自同一个国家的问题，包含了标准答案的关键信息，语义上完全等价。,"判断: 正确
原因: 预测答案“yes”与标准答案完全一致，准确且肯定地回答了这两部电影是否来自同一个国家的问题，包含了标准答案的关键信息，语义上完全等价。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,149,Who is the paternal grandfather of Dibyasambandh?,Mongkut,Bhanurangsi Savangwongse,Bhanurangsi Savangwongse,False,预测答案给出的名字是“Bhanurangsi Savangwongse”，而标准答案为“Mongkut”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判定为错误。,"判断: 错误
原因: 预测答案给出的名字是“Bhanurangsi Savangwongse”，而标准答案为“Mongkut”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判定为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,150,"Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?",Lady Frances Manners,Answer: Lady Frances Manners,Lady Frances Manners,True,"预测答案“Lady Frances Manners”与标准答案完全一致，包含了标准答案中的所有关键信息，且在语义上完全等价，准确地回答了关于Charles Willoughby, 10th Baron Willoughby Of Parham的 paternal grandmother 是谁的问题。","判断: 正确
原因: 预测答案“Lady Frances Manners”与标准答案完全一致，包含了标准答案中的所有关键信息，且在语义上完全等价，准确地回答了关于Charles Willoughby, 10th Baron Willoughby Of Parham的 paternal grandmother 是谁的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,151,"Where does the director of film L'Arbre, Le Maire Et La Médiathèque work at?",Cahiers du cinéma,"Answer: The director of the film L'Arbre, le maire et la médiathèque is Éric Rohmer. He worked at the Sam Spiegel Film and Television School.","The director of the film L'Arbre, le maire et la médiathèque is Éric Rohmer. He worked at the Sam Spiegel Film and Television School.",False,预测答案指出导演工作于Sam Spiegel Film and Television School，这与标准答案“Cahiers du cinéma”不一致，未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案指出导演工作于Sam Spiegel Film and Television School，这与标准答案“Cahiers du cinéma”不一致，未包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,152,Where was the director of film Eisenstein In Guanajuato born?,"Newport, Wales","Peter Greenaway was born in Newport, Monmouthshire, Wales.","Peter Greenaway was born in Newport, Monmouthshire, Wales.",True,"预测答案指出了电影导演Peter Greenaway的出生地是Newport, Monmouthshire, Wales，这与标准答案“Newport, Wales”在语义上完全等价，包含了标准答案的关键信息，正确回答了问题。","判断: 正确
原因: 预测答案指出了电影导演Peter Greenaway的出生地是Newport, Monmouthshire, Wales，这与标准答案“Newport, Wales”在语义上完全等价，包含了标准答案的关键信息，正确回答了问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,153,What is the place of birth of Sextus Barbour's father?,"Gordonsville, Virginia","Orange County, Virginia","Orange County, Virginia",False,"预测答案“Orange County, Virginia”与标准答案“Gordonsville, Virginia”在具体地理位置上不一致。Gordonsville是一个具体的城镇，而Orange County是一个县级行政区，两者不能算作语义等价，因此预测答案不正确。","判断: 错误
原因: 预测答案“Orange County, Virginia”与标准答案“Gordonsville, Virginia”在具体地理位置上不一致。Gordonsville是一个具体的城镇，而Orange County是一个县级行政区，两者不能算作语义等价，因此预测答案不正确。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,154,What is the place of birth of the performer of song Ruleta (Inna Song)?,Mangalia,West Berlin,West Berlin,False,预测答案给出的出生地是“West Berlin”，而标准答案是“Mangalia”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的出生地是“West Berlin”，而标准答案是“Mangalia”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,155,Who is the father of the director of film A No-Hit No-Run Summer?,Félix Leclerc,Félix Leclerc,Félix Leclerc,True,预测答案与标准答案完全一致，均为“Félix Leclerc”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于电影导演父亲是谁的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Félix Leclerc”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于电影导演父亲是谁的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,156,"Who is Henri Ii, Duke Of Nemours's paternal grandfather?",Jacques,"Henri II, Duke of Nemours's paternal grandfather is Philip II, Duke of Savoy.","Henri II, Duke of Nemours's paternal grandfather is Philip II, Duke of Savoy.",False,"预测答案给出的祖父是Philip II, Duke of Savoy，而标准答案明确指出是Jacques。两者在人物身份上完全不一致，预测答案未包含标准答案的关键信息，因此判断为错误。","判断: 错误
原因: 预测答案给出的祖父是Philip II, Duke of Savoy，而标准答案明确指出是Jacques。两者在人物身份上完全不一致，预测答案未包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,157,Who is Gisela Of Hungary's father-in-law?,Géza,Stephen I of Hungary,Stephen I of Hungary,False,预测答案“Stephen I of Hungary”与标准答案“Géza”在语义上并不等价，且未包含标准答案的关键信息。Gisela of Hungary的公公（father-in-law）是Géza，而Stephen I of Hungary是她的丈夫，因此预测答案回答错误。,"判断: 错误
原因: 预测答案“Stephen I of Hungary”与标准答案“Géza”在语义上并不等价，且未包含标准答案的关键信息。Gisela of Hungary的公公（father-in-law）是Géza，而Stephen I of Hungary是她的丈夫，因此预测答案回答错误。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,158,Who is the paternal grandmother of King Kang Of Zhou?,Yi Jiang,Wang Jiang,Wang Jiang,False,预测答案“Wang Jiang”与标准答案“Yi Jiang”在名字上存在明显差异，指代的是不同的人，两者在语义上并不等价，因此未能正确回答周康王祖母是谁的问题。,"判断: 错误
原因: 预测答案“Wang Jiang”与标准答案“Yi Jiang”在名字上存在明显差异，指代的是不同的人，两者在语义上并不等价，因此未能正确回答周康王祖母是谁的问题。"
2wikimqa-v2,k_mid_45_52,0.15,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-15/qwen3_2wiki_v2_layer_selective_recompute/results/k_mid_45_52/online_qk/2wikimqa-v2/rate_0p15/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,159,"What is the date of death of Maria Isabel De Alcântara, Countess Of Iguaçu's mother?","November 3, 1867",3 November 1867,3 November 1867,True,"预测答案“3 November 1867”与标准答案“November 3, 1867”在语义上完全等价，仅仅是日期和月份的书写顺序以及标点符号存在细微差异，包含了相同的关键信息，正确回答了问题。","判断: 正确
原因: 预测答案“3 November 1867”与标准答案“November 3, 1867”在语义上完全等价，仅仅是日期和月份的书写顺序以及标点符号存在细微差异，包含了相同的关键信息，正确回答了问题。"
