example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens
74,1,oracle_full_attention,0.8,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Raju Chacha, Blackmail (2005 film)",0.3636363636363636,0.0,1246
74,1,fusionrag_qk,0.8,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Har Dil Jo Pyar Karega",0.68,0.0,1246
75,0,oracle_full_attention,0.8,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,1262
75,0,fusionrag_qk,0.8,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,1262
77,0,oracle_full_attention,0.8,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,1488
77,0,fusionrag_qk,0.8,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Oak Ridge,0,0.0,1488
77,1,oracle_full_attention,0.8,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer, took place at Los Alamos.",0.7999999999999999,0.0,1766
77,1,fusionrag_qk,0.8,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project was the atomic bomb development project that took place at Los Alamos, and its director was Robert Oppenheimer.",0.8421052631578948,0.0,1766
78,0,oracle_full_attention,0.8,Patrick Modiano,Patrick Modiano,1.0,1.0,708
78,0,fusionrag_qk,0.8,Patrick Modiano,Patrick Modiano,1.0,1.0,708
78,1,oracle_full_attention,0.8,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,1432
78,1,fusionrag_qk,0.8,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,1432
79,0,oracle_full_attention,0.8,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta",0.962962962962963,0.0,1010
79,0,fusionrag_qk,0.8,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta",0.962962962962963,0.0,1010
79,1,oracle_full_attention,0.8,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,Har Dil Jo Pyar Karega,0.060606060606060615,0.0,1255
79,1,fusionrag_qk,0.8,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Har Dil Jo Pyar Karega, Diya Aur Toofan",0.05128205128205129,0.0,1255
79,2,oracle_full_attention,0.8,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,1101
79,2,fusionrag_qk,0.8,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,1101
