row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
60,False,44,0,Bancroft's county borders what county?,Where is Bancroft located?,998,22,1812,FusionRAG cache reuse; selection; partial online update,0.30221415078267455,0.020440923050045967,0.10116188833490014,0.1340782861225307,0.046533053275197744,0.0,499,521,0.0,0.0,0.0,0.2556810975074768,0.30221415078267455,0.020440923050045967,0.10116188833490014,0.10045553790405393,0.1340782861225307,0.0,0.0,0.0,0.0,0.0,0.0
61,False,44,1,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?",1107,26,1925,FusionRAG cache reuse; selection; partial online update,0.31986513594165444,0.021157145034521818,0.10214314609766006,0.13508191192522645,0.06148293288424611,0.0,553,579,0.0,0.0,0.0,0.25838220305740833,0.31986513594165444,0.021157145034521818,0.10214314609766006,0.10135769797489047,0.13508191192522645,0.0,0.0,0.0,0.0,0.0,0.0
62,False,44,2,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?,1603,23,2418,FusionRAG cache reuse; selection; partial online update,0.36346688820049167,0.025831899140030146,0.10172611521556973,0.16661931993439794,0.06928955391049385,0.0,801,824,0.0,0.0,0.0,0.2941773342899978,0.36346688820049167,0.025831899140030146,0.10172611521556973,0.10092451376840472,0.16661931993439794,0.0,0.0,0.0,0.0,0.0,0.0
63,False,45,0,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?,1538,23,2353,FusionRAG cache reuse; selection; partial online update,0.34509347891435027,0.023511027917265892,0.10146169411018491,0.16638883901759982,0.05373191786929965,0.0,769,792,0.0,0.0,0.0,0.2913615610450506,0.34509347891435027,0.023511027917265892,0.10146169411018491,0.10063645103946328,0.16638883901759982,0.0,0.0,0.0,0.0,0.0,0.0
64,False,45,1,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?,1820,30,2642,FusionRAG cache reuse; selection; partial online update,0.36788172321394086,0.027807633858174086,0.1028212858363986,0.17637963313609362,0.060873170383274555,0.0,910,940,0.0,0.0,0.0,0.3070085528306663,0.36788172321394086,0.027807633858174086,0.1028212858363986,0.10201112274080515,0.17637963313609362,0.0,0.0,0.0,0.0,0.0,0.0
65,False,46,0,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?,1520,28,2340,FusionRAG cache reuse; selection; partial online update,0.3547323471866548,0.023420154117047787,0.10176218440756202,0.16615530708804727,0.06339470157399774,0.0,760,788,0.0,0.0,0.0,0.29133764561265707,0.3547323471866548,0.023420154117047787,0.10176218440756202,0.10099822422489524,0.16615530708804727,0.0,0.0,0.0,0.0,0.0,0.0
66,False,46,1,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,FusionRAG cache reuse; selection; partial online update,0.3871039832010865,0.030208925250917673,0.10324026877060533,0.17746245488524437,0.07619233429431915,0.0,968,998,0.0,0.0,0.0,0.31091164890676737,0.3871039832010865,0.030208925250917673,0.10324026877060533,0.10236701881513,0.17746245488524437,0.0,0.0,0.0,0.0,0.0,0.0
67,False,50,0,When was John's eldest son crowned?,Who is John's eldest son?,1672,22,2486,FusionRAG cache reuse; selection; partial online update,0.36098766699433327,0.024293866008520126,0.10160631267353892,0.1674081408418715,0.06767934747040272,0.0,836,858,0.0,0.0,0.0,0.29330831952393055,0.36098766699433327,0.024293866008520126,0.10160631267353892,0.10081381164491177,0.1674081408418715,0.0,0.0,0.0,0.0,0.0,0.0
68,False,50,1,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,FusionRAG cache reuse; selection; partial online update,0.3699994501657784,0.02553243702277541,0.10135994991287589,0.1774994428269565,0.06560762040317059,0.0,960,983,0.0,0.0,0.0,0.3043918297626078,0.3699994501657784,0.02553243702277541,0.10135994991287589,0.10054747201502323,0.1774994428269565,0.0,0.0,0.0,0.0,0.0,0.0
69,False,50,2,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,FusionRAG cache reuse; selection; partial online update,0.36717711901292205,0.025483128149062395,0.10156406322494149,0.17732357094064355,0.06280635669827461,0.0,960,983,0.0,0.0,0.0,0.30437076231464744,0.36717711901292205,0.025483128149062395,0.10156406322494149,0.10075862612575293,0.17732357094064355,0.0,0.0,0.0,0.0,0.0,0.0
70,False,50,3,When was John's eldest son crowned?,When was John's eldest son crowned?,2829,23,3644,FusionRAG cache reuse; selection; partial online update,0.48494972800835967,0.034757780842483044,0.10211606416851282,0.2341795158572495,0.11389636714011431,0.0,1414,1437,0.0,0.0,0.0,0.37105336086824536,0.48494972800835967,0.034757780842483044,0.10211606416851282,0.10114591103047132,0.2341795158572495,0.0,0.0,0.0,0.0,0.0,0.0
71,False,51,0,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,1068,27,1887,FusionRAG cache reuse; selection; partial online update,0.3030759757384658,0.020835700910538435,0.10170023795217276,0.13458452327176929,0.04595551360398531,0.0,534,561,0.0,0.0,0.0,0.2571204621344805,0.3030759757384658,0.020835700910538435,0.10170023795217276,0.10095413494855165,0.13458452327176929,0.0,0.0,0.0,0.0,0.0,0.0
72,False,51,1,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,1533,31,2356,FusionRAG cache reuse; selection; partial online update,0.37049580411985517,0.027464405167847872,0.10328915109857917,0.16646190406754613,0.073280343785882,0.0,766,797,0.0,0.0,0.0,0.29721546033397317,0.37049580411985517,0.027464405167847872,0.10328915109857917,0.10246476298198104,0.16646190406754613,0.0,0.0,0.0,0.0,0.0,0.0
73,False,52,0,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,1068,27,1887,FusionRAG cache reuse; selection; partial online update,0.3081856151111424,0.020968242082744837,0.10179422190412879,0.13438013289123774,0.051043018233031034,0.0,534,561,0.0,0.0,0.0,0.25714259687811136,0.3081856151111424,0.020968242082744837,0.10179422190412879,0.10104928817600012,0.13438013289123774,0.0,0.0,0.0,0.0,0.0,0.0
74,False,52,1,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,1338,31,2161,FusionRAG cache reuse; selection; partial online update,0.32372327195480466,0.022360658273100853,0.10213169828057289,0.14784971391782165,0.05138120148330927,0.0,669,700,0.0,0.0,0.0,0.2723420704714954,0.32372327195480466,0.022360658273100853,0.10213169828057289,0.10135857621207833,0.14784971391782165,0.0,0.0,0.0,0.0,0.0,0.0
75,False,52,2,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,1728,33,2553,FusionRAG cache reuse; selection; partial online update,0.37411045795306563,0.028485546819865704,0.10339417727664113,0.17590361693874002,0.06632711691781878,0.0,864,897,0.0,0.0,0.0,0.30778334103524685,0.37411045795306563,0.028485546819865704,0.10339417727664113,0.10255703190341592,0.17590361693874002,0.0,0.0,0.0,0.0,0.0,0.0
76,False,53,0,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,1415,27,2234,FusionRAG cache reuse; selection; partial online update,0.3299056766554713,0.023649214766919613,0.10182734113186598,0.15041660703718662,0.05401251371949911,0.0,707,734,0.0,0.0,0.0,0.2758931629359722,0.3299056766554713,0.023649214766919613,0.10182734113186598,0.10104689793661237,0.15041660703718662,0.0,0.0,0.0,0.0,0.0,0.0
77,False,54,0,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,977,30,1799,FusionRAG cache reuse; selection; partial online update,0.31121069798246026,0.02063716296106577,0.10216674394905567,0.1341681950725615,0.05423859599977732,0.0,488,518,0.0,0.0,0.0,0.25697210198268294,0.31121069798246026,0.02063716296106577,0.10216674394905567,0.10142600908875465,0.1341681950725615,0.0,0.0,0.0,0.0,0.0,0.0
78,False,54,1,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,1794,32,2618,FusionRAG cache reuse; selection; partial online update,0.3854628140106797,0.02899812813848257,0.10318564111366868,0.17615399789065123,0.07712504686787724,0.0,897,929,0.0,0.0,0.0,0.3083377671428025,0.3854628140106797,0.02899812813848257,0.10318564111366868,0.10233645280823112,0.17615399789065123,0.0,0.0,0.0,0.0,0.0,0.0
79,False,55,0,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",1494,33,2319,FusionRAG cache reuse; selection; partial online update,0.345898246858269,0.024247346445918083,0.10268926480785012,0.16596783604472876,0.052993799559772015,0.0,747,780,0.0,0.0,0.0,0.29290444729849696,0.345898246858269,0.024247346445918083,0.10268926480785012,0.10190456081181765,0.16596783604472876,0.0,0.0,0.0,0.0,0.0,0.0
80,False,56,0,The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,1291,22,2105,FusionRAG cache reuse; selection; partial online update,0.3220601459033787,0.02285197703167796,0.10143314115703106,0.14745964016765356,0.050315387547016144,0.0,645,667,0.0,0.0,0.0,0.2717447583563626,0.3220601459033787,0.02285197703167796,0.10143314115703106,0.10069959377869964,0.14745964016765356,0.0,0.0,0.0,0.0,0.0,0.0
81,False,57,0,In which district was Ernie Watts born?,Where was Ernie Watts born?,1167,22,1981,FusionRAG cache reuse; selection; partial online update,0.31212175404652953,0.022226961329579353,0.10129190096631646,0.13521608104929328,0.05338681070134044,0.0,583,605,0.0,0.0,0.0,0.2587349433451891,0.31212175404652953,0.022226961329579353,0.10129190096631646,0.10052662482485175,0.13521608104929328,0.0,0.0,0.0,0.0,0.0,0.0
82,False,58,0,In which county was James Finch born?,Where was James Finch born?,1143,21,1956,FusionRAG cache reuse; selection; partial online update,0.30316459806635976,0.021004339680075645,0.10065095918253064,0.13513698102906346,0.04637231817469001,0.0,571,592,0.0,0.0,0.0,0.25679227989166975,0.30316459806635976,0.021004339680075645,0.10065095918253064,0.09990501822903752,0.13513698102906346,0.0,0.0,0.0,0.0,0.0,0.0
83,False,58,1,In which county was James Finch born?,"Which county is Lynn Haven, Florida located in?",1182,25,1999,FusionRAG cache reuse; selection; partial online update,0.30920099513605237,0.023272407241165638,0.10184763791039586,0.13538128463551402,0.04869966534897685,0.0,591,616,0.0,0.0,0.0,0.2605013297870755,0.30920099513605237,0.023272407241165638,0.10184763791039586,0.10108259273692966,0.13538128463551402,0.0,0.0,0.0,0.0,0.0,0.0
84,False,59,0,Who was married to the star of No Escape?,Who starred in the movie No Escape?,1286,23,2101,FusionRAG cache reuse; selection; partial online update,0.3216910930350423,0.02195302816107869,0.10126442601904273,0.1475231647491455,0.050950474105775356,0.0,643,666,0.0,0.0,0.0,0.27074061892926693,0.3216910930350423,0.02195302816107869,0.10126442601904273,0.10052988678216934,0.1475231647491455,0.0,0.0,0.0,0.0,0.0,0.0
85,False,59,1,Who was married to the star of No Escape?,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1057,43,1892,FusionRAG cache reuse; selection; partial online update,0.3127265740185976,0.022516951896250248,0.10387389501556754,0.13465284509584308,0.05168288201093674,0.0,528,571,0.0,0.0,0.0,0.26104369200766087,0.3127265740185976,0.022516951896250248,0.10387389501556754,0.10314776841551065,0.13465284509584308,0.0,0.0,0.0,0.0,0.0,0.0
86,False,60,0,Who is the other child of Chian Hsiao-chang's father?,Who is the father of Chian Hsiao-chang?,1232,28,2052,FusionRAG cache reuse; selection; partial online update,0.32061419915407896,0.021682769060134888,0.10175151890143752,0.14719186536967754,0.04998804582282901,0.0,616,644,0.0,0.0,0.0,0.27062615333124995,0.32061419915407896,0.021682769060134888,0.10175151890143752,0.10101219499483705,0.14719186536967754,0.0,0.0,0.0,0.0,0.0,0.0
87,False,60,1,Who is the other child of Chian Hsiao-chang's father?,What are all the children of Chiang Ching-kuo?,1963,29,2784,FusionRAG cache reuse; selection; partial online update,0.38063041772693396,0.028699863236397505,0.10232095420360565,0.17769667925313115,0.07191292103379965,0.0,981,1010,0.0,0.0,0.0,0.3087174966931343,0.38063041772693396,0.028699863236397505,0.10232095420360565,0.10144314868375659,0.17769667925313115,0.0,0.0,0.0,0.0,0.0,0.0
88,False,63,0,In which county did Snappy Tomato Pizza form?,Where was Snappy Tomato Pizza founded?,1472,23,2287,FusionRAG cache reuse; selection; partial online update,0.3394272900186479,0.023333383724093437,0.10158787481486797,0.15089886263012886,0.06360716884955764,0.0,736,759,0.0,0.0,0.0,0.27582012116909027,0.3394272900186479,0.023333383724093437,0.10158787481486797,0.1007412951439619,0.15089886263012886,0.0,0.0,0.0,0.0,0.0,0.0
89,False,63,1,In which county did Snappy Tomato Pizza form?,"Which county is Fort Mitchell, Kentucky located in?",836,25,1653,FusionRAG cache reuse; selection; partial online update,0.3015913460403681,0.021550138015300035,0.10169291077181697,0.12485259212553501,0.053495705127716064,0.0,418,443,0.0,0.0,0.0,0.24809564091265202,0.3015913460403681,0.021550138015300035,0.10169291077181697,0.10098118614405394,0.12485259212553501,0.0,0.0,0.0,0.0,0.0,0.0
90,False,64,0,Where are the headquarters for the publisher of In the Shadow of Greatness?,Who is the publisher of In the Shadow of Greatness?,911,27,1730,FusionRAG cache reuse; selection; partial online update,0.2942812810651958,0.019745416939258575,0.10163795668631792,0.12548105418682098,0.04741685325279832,0.0,455,482,0.0,0.0,0.0,0.24686442781239748,0.2942812810651958,0.019745416939258575,0.10163795668631792,0.10095714125782251,0.12548105418682098,0.0,0.0,0.0,0.0,0.0,0.0
91,False,64,1,Where are the headquarters for the publisher of In the Shadow of Greatness?,Where are the headquarters of the United States Naval Institute located?,1095,27,1914,FusionRAG cache reuse; selection; partial online update,0.31424075178802013,0.022878526709973812,0.10216924967244267,0.13454696396365762,0.05464601144194603,0.0,547,574,0.0,0.0,0.0,0.2595947403460741,0.31424075178802013,0.022878526709973812,0.10216924967244267,0.10143889486789703,0.13454696396365762,0.0,0.0,0.0,0.0,0.0,0.0
92,False,66,0,What political party was the socialist candidate part of who ran for president in 1912?,Who was the socialist candidate in the 1912 US presidential election?,1566,31,2389,FusionRAG cache reuse; selection; partial online update,0.36801082687452435,0.02607795689254999,0.10272717196494341,0.1666514603421092,0.07255423767492175,0.0,783,814,0.0,0.0,0.0,0.2954565891996026,0.36801082687452435,0.02607795689254999,0.10272717196494341,0.10190055426210165,0.1666514603421092,0.0,0.0,0.0,0.0,0.0,0.0
93,False,68,0,Which county does Lloyd Dane's birthplace belong to?,Where was Lloyd Dane born?,1026,21,1839,FusionRAG cache reuse; selection; partial online update,0.3101086695678532,0.02061605593189597,0.10065517062321305,0.13433858193457127,0.05449886107817292,0.0,513,534,0.0,0.0,0.0,0.2556098084896803,0.3101086695678532,0.02061605593189597,0.10065517062321305,0.099935756996274,0.13433858193457127,0.0,0.0,0.0,0.0,0.0,0.0
94,False,68,1,Which county does Lloyd Dane's birthplace belong to?,"Which county does Eldon, Missouri belong to?",1053,25,1870,FusionRAG cache reuse; selection; partial online update,0.3029049779288471,0.02237770613282919,0.10166378226131201,0.13440476264804602,0.04445872688665986,0.0,526,551,0.0,0.0,0.0,0.2584462510421872,0.3029049779288471,0.02237770613282919,0.10166378226131201,0.10096487309783697,0.13440476264804602,0.0,0.0,0.0,0.0,0.0,0.0
95,False,71,0,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,What creature do annelid larvae live like?,1620,25,2437,FusionRAG cache reuse; selection; partial online update,0.3463987079448998,0.024036747869104147,0.10138837480917573,0.16737561812624335,0.05359796714037657,0.0,810,835,0.0,0.0,0.0,0.29280074080452323,0.3463987079448998,0.024036747869104147,0.10138837480917573,0.1005988116376102,0.16737561812624335,0.0,0.0,0.0,0.0,0.0,0.0
96,False,71,1,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,2223,41,3056,FusionRAG cache reuse; selection; partial online update,0.4055130588822067,0.029141519218683243,0.10372754419222474,0.20033040177077055,0.07231359370052814,0.0,1111,1152,0.0,0.0,0.0,0.33319946518167853,0.4055130588822067,0.029141519218683243,0.10372754419222474,0.10284557705745101,0.20033040177077055,0.0,0.0,0.0,0.0,0.0,0.0
97,False,72,0,Who is part of the band that performed Full Cooperation?,Who performed the song Full Cooperation?,1598,22,2412,FusionRAG cache reuse; selection; partial online update,0.355809120927006,0.023756484035402536,0.10163473896682262,0.16661285981535912,0.06380503810942173,0.0,799,821,0.0,0.0,0.0,0.2920040828175843,0.355809120927006,0.023756484035402536,0.10163473896682262,0.10082708392292261,0.16661285981535912,0.0,0.0,0.0,0.0,0.0,0.0
98,False,72,1,Who is part of the band that performed Full Cooperation?,Who are the members of the American hip hop group Def Squad?,1177,28,1997,FusionRAG cache reuse; selection; partial online update,0.32117239478975534,0.02350948890671134,0.1019883849658072,0.13532866816967726,0.06034585274755955,0.0,588,616,0.0,0.0,0.0,0.2608265420421958,0.32117239478975534,0.02350948890671134,0.1019883849658072,0.1011944878846407,0.13532866816967726,0.0,0.0,0.0,0.0,0.0,0.0
99,False,74,0,What film features Anil Devgan's sibling?,Who is Anil Devgan's sibling?,1251,24,2067,FusionRAG cache reuse; selection; partial online update,0.32895954698324203,0.021907322574406862,0.10141634335741401,0.14734023017808795,0.058295650873333216,0.0,625,649,0.0,0.0,0.0,0.2706638961099088,0.32895954698324203,0.021907322574406862,0.10141634335741401,0.10065435618162155,0.14734023017808795,0.0,0.0,0.0,0.0,0.0,0.0
100,False,74,1,What film features Anil Devgan's sibling?,Which films feature Ajay Devgan?,1558,23,2373,FusionRAG cache reuse; selection; partial online update,0.3635057997889817,0.027583301067352295,0.10197843983769417,0.16621395107358694,0.06773010781034827,0.0,779,802,0.0,0.0,0.0,0.2957756919786334,0.3635057997889817,0.027583301067352295,0.10197843983769417,0.10119179310277104,0.16621395107358694,0.0,0.0,0.0,0.0,0.0,0.0
101,False,75,0,"What political party was the candidate who garnered a million votes during the 1920 election despite being in prison, a member of?",Who was the candidate that received a million votes in the 1920 election while in prison?,1578,36,2406,FusionRAG cache reuse; selection; partial online update,0.36133360490202904,0.024859530851244926,0.10317939659580588,0.16661768313497305,0.06667699432000518,0.0,789,825,0.0,0.0,0.0,0.29465661058202386,0.36133360490202904,0.024859530851244926,0.10317939659580588,0.10236477060243487,0.16661768313497305,0.0,0.0,0.0,0.0,0.0,0.0
102,False,77,0,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Where did Richard Feynman work on the Water Boiler reactor?,1861,28,2681,FusionRAG cache reuse; selection; partial online update,0.3760050949640572,0.02525797998532653,0.1019682977348566,0.17678305972367525,0.07199575752019882,0.0,930,958,0.0,0.0,0.0,0.3040093374438584,0.3760050949640572,0.02525797998532653,0.1019682977348566,0.10114239761605859,0.17678305972367525,0.0,0.0,0.0,0.0,0.0,0.0
103,False,77,1,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Which atomic bomb development project took place at Los Alamos and who was its director?,2208,32,3032,FusionRAG cache reuse; selection; partial online update,0.40350659331306815,0.029212836641818285,0.10315286787226796,0.20018002204596996,0.07096086675301194,0.0,1104,1136,0.0,0.0,0.0,0.3325457265600562,0.40350659331306815,0.029212836641818285,0.10315286787226796,0.10224145697429776,0.20018002204596996,0.0,0.0,0.0,0.0,0.0,0.0
104,False,78,0,What award was received by the person who authored Missing Person?,Who is the author of Missing Person?,885,23,1700,FusionRAG cache reuse; selection; partial online update,0.2900637318380177,0.019890469033271074,0.10135950893163681,0.1254728101193905,0.04334094375371933,0.0,442,465,0.0,0.0,0.0,0.24672278808429837,0.2900637318380177,0.019890469033271074,0.10135950893163681,0.10062777623534203,0.1254728101193905,0.0,0.0,0.0,0.0,0.0,0.0
105,False,78,1,What award was received by the person who authored Missing Person?,What award did Patrick Modiano receive?,1790,23,2605,FusionRAG cache reuse; selection; partial online update,0.37616062304005027,0.026579574681818485,0.10203174501657486,0.17588848434388638,0.07166081899777055,0.0,895,918,0.0,0.0,0.0,0.3044998040422797,0.37616062304005027,0.026579574681818485,0.10203174501657486,0.10118754906579852,0.17588848434388638,0.0,0.0,0.0,0.0,0.0,0.0
106,False,79,0,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Who are the cast members of the movie U Me Aur Hum?,1263,28,2083,FusionRAG cache reuse; selection; partial online update,0.3199608172290027,0.021710936911404133,0.10180944576859474,0.14747422887012362,0.048966205678880215,0.0,631,659,0.0,0.0,0.0,0.2709946115501225,0.3199608172290027,0.021710936911404133,0.10180944576859474,0.10102480370551348,0.14747422887012362,0.0,0.0,0.0,0.0,0.0,0.0
107,False,79,1,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,1569,34,2395,FusionRAG cache reuse; selection; partial online update,0.3559534391388297,0.023562364745885134,0.10264213802292943,0.16650649206712842,0.06324244430288672,0.0,784,818,0.0,0.0,0.0,0.292710994835943,0.3559534391388297,0.023562364745885134,0.10264213802292943,0.10185948433354497,0.16650649206712842,0.0,0.0,0.0,0.0,0.0,0.0
108,False,79,2,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1377,34,2203,FusionRAG cache reuse; selection; partial online update,0.3381940587423742,0.024603404104709625,0.10316039621829987,0.15036273002624512,0.060067528393119574,0.0,688,722,0.0,0.0,0.0,0.2781265303492546,0.3381940587423742,0.024603404104709625,0.10316039621829987,0.10239040292799473,0.15036273002624512,0.0,0.0,0.0,0.0,0.0,0.0
109,False,80,0,Who married the publisher of abolitionist newspaper The North Star?,Who was Frederick Douglass married to?,1330,23,2145,FusionRAG cache reuse; selection; partial online update,0.32483538100495934,0.02453731605783105,0.10194858908653259,0.14770588418468833,0.05064359167590737,0.0,665,688,0.0,0.0,0.0,0.27419178932905197,0.32483538100495934,0.02453731605783105,0.10194858908653259,0.10118689015507698,0.14770588418468833,0.0,0.0,0.0,0.0,0.0,0.0
110,False,81,0,What political party does the person that Adversary in the House is based on a member of?,Who is the book 'Adversary in the House' based on?,1331,30,2153,FusionRAG cache reuse; selection; partial online update,0.32476327382028103,0.022374004125595093,0.10248107882216573,0.14775724103674293,0.05215094983577728,0.0,665,695,0.0,0.0,0.0,0.27261232398450375,0.32476327382028103,0.022374004125595093,0.10248107882216573,0.10169555759057403,0.14775724103674293,0.0,0.0,0.0,0.0,0.0,0.0
111,False,81,1,What political party does the person that Adversary in the House is based on a member of?,What political party did Eugene V. Debs belong to?,1631,27,2450,FusionRAG cache reuse; selection; partial online update,0.3635230869986117,0.02767529571428895,0.10239446582272649,0.16753782099112868,0.06591550447046757,0.0,815,842,0.0,0.0,0.0,0.2976075825281441,0.3635230869986117,0.02767529571428895,0.10239446582272649,0.10157073708251119,0.16753782099112868,0.0,0.0,0.0,0.0,0.0,0.0
112,False,82,0,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Who is the longest-serving leader of the Liberal Party of Australia?,1316,28,2136,FusionRAG cache reuse; selection; partial online update,0.3249618741683662,0.022260322235524654,0.10216045984998345,0.1477140081115067,0.052827083971351385,0.0,658,686,0.0,0.0,0.0,0.2721347901970148,0.3249618741683662,0.022260322235524654,0.10216045984998345,0.10137352580204606,0.1477140081115067,0.0,0.0,0.0,0.0,0.0,0.0
113,False,82,1,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,What specific political event or circumstance caused Robert Menzies to become Prime Minister of Australia?,1642,33,2467,FusionRAG cache reuse; selection; partial online update,0.36440692096948624,0.026174597907811403,0.10302572837099433,0.167582627851516,0.0676239668391645,0.0,821,854,0.0,0.0,0.0,0.29678295413032174,0.36440692096948624,0.026174597907811403,0.10302572837099433,0.10218118689954281,0.167582627851516,0.0,0.0,0.0,0.0,0.0,0.0
114,False,84,0,Who founded the publisher of The Final Testament of the Holy Bible?,Who is the publisher of The Final Testament of the Holy Bible?,1275,28,2095,FusionRAG cache reuse; selection; partial online update,0.3205872750841081,0.021807981189340353,0.10202396987006068,0.1474590660072863,0.04929625801742077,0.0,637,665,0.0,0.0,0.0,0.27129101706668735,0.3205872750841081,0.021807981189340353,0.10202396987006068,0.10123854968696833,0.1474590660072863,0.0,0.0,0.0,0.0,0.0,0.0
115,False,84,1,Who founded the publisher of The Final Testament of the Holy Bible?,Who founded the Gagosian Gallery?,1256,23,2071,FusionRAG cache reuse; selection; partial online update,0.32847905484959483,0.02380171325057745,0.10184468887746334,0.14731202693656087,0.05552062578499317,0.0,628,651,0.0,0.0,0.0,0.27295842906460166,0.32847905484959483,0.02380171325057745,0.10184468887746334,0.10107829421758652,0.14731202693656087,0.0,0.0,0.0,0.0,0.0,0.0
116,False,85,0,The Nicole and Natalie album's band is named after who?,What is the name of the band that released the album 'Nicole and Natalie'?,2051,32,2875,FusionRAG cache reuse; selection; partial online update,0.4009116250090301,0.029047108255326748,0.10287925088778138,0.1984731131233275,0.07051215274259448,0.0,1025,1057,0.0,0.0,0.0,0.3303994722664356,0.4009116250090301,0.029047108255326748,0.10287925088778138,0.10199601901695132,0.1984731131233275,0.0,0.0,0.0,0.0,0.0,0.0
117,False,86,0,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Which river does the Kichi Sipi Bridge cross?,848,26,1666,FusionRAG cache reuse; selection; partial online update,0.2914546043612063,0.01935351872816682,0.10170059697702527,0.1251993291079998,0.0452011595480144,0.0,424,450,0.0,0.0,0.0,0.2462534448131919,0.2914546043612063,0.01935351872816682,0.10170059697702527,0.1009894241578877,0.1251993291079998,0.0,0.0,0.0,0.0,0.0,0.0
118,False,86,1,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Into which larger river does the Nelson River flow as a tributary?,1391,30,2213,FusionRAG cache reuse; selection; partial online update,0.3313819649629295,0.025342122185975313,0.10274582402780652,0.15072852093726397,0.05256549781188369,0.0,695,725,0.0,0.0,0.0,0.2788164671510458,0.3313819649629295,0.025342122185975313,0.10274582402780652,0.10195254487916827,0.15072852093726397,0.0,0.0,0.0,0.0,0.0,0.0
119,False,88,0,Who is the child of the actor who is a cast member of Love in Pawn?,Who are the cast members of Love in Pawn?,1398,25,2215,FusionRAG cache reuse; selection; partial online update,0.32737323408946395,0.02251646062359214,0.10138332471251488,0.15015833312645555,0.05331511562690139,0.0,699,724,0.0,0.0,0.0,0.27405811846256256,0.32737323408946395,0.02251646062359214,0.10138332471251488,0.10062073171138763,0.15015833312645555,0.0,0.0,0.0,0.0,0.0,0.0
