Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,True,0.5555555555555556,0.0,预测答案“Chiang Ching-kuo”直接给出了问题所问的人物，包含了标准答案的核心关键信息。虽然它没有像标准答案那样使用完整的句子结构，但在语义上与标准答案完全等价，准确无误地回答了问题。
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,True,0.35294117647058826,0.0,预测答案“Geena Davis”准确包含了标准答案中的核心关键信息，即扮演Thelma的演员姓名。虽然预测答案省略了标准答案中的完整句子结构，但在回答“Who played Thelma”这一问题时，直接给出人名在语义上与标准答案完全等价，正确回答了问题。
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,Geena Davis played the character Dottie Hinson.,Dottie Hinson,True,0.5,0.0,预测答案“Dottie Hinson”准确包含了标准答案中的关键信息，即吉娜·戴维斯在电影《红粉联盟》中扮演的角色名称。虽然预测答案省略了主语和谓语等修饰成分，但在语义上与标准答案完全等价，正确回答了所提出的问题。
"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn","The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Har Dil Jo Pyar Karega, Dil Kya Kare, U Me Aur Hum",False,0.2909090909090909,0.0,预测答案虽然包含了标准答案中的关键电影《Yeh Raaste Hain Pyaar Ke》，但它额外列出了《Har Dil Jo Pyar Karega》、《Dil Kya Kare》和《U Me Aur Hum》这三部电影。根据标准答案，只有《Yeh Raaste Hain Pyaar Ke》是同时由这三位演员主演的电影，预测答案包含了不符合条件的多余信息，导致语义不等价，因此判断为错误。
The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.","Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island, part of the municipality of Talibon, province.",True,0.912280701754386,0.0,预测答案包含了标准答案中的所有关键信息，如岛屿形状、位于保和岛中北部海岸以及属于塔利邦市。尽管结尾的“province”一词略显突兀，但整体语义与标准答案基本等价，正确回答了问题。
In which district was Ernie Watts born?,Where was Ernie Watts born?,Woolhampton in Berkshire,Woolhampton in Berkshire,True,1.0,1.0,预测答案与标准答案完全一致，均为“Woolhampton in Berkshire”。预测答案准确且完整地包含了标准答案的关键信息，在语义上完全等价，正确地回答了Ernie Watts的出生地问题。
In which county was James Finch born?,Where was James Finch born?,"Lynn Haven, Florida","1950, Lynn Haven, Florida",True,0.4,0.0,"预测答案中包含了“Lynn Haven, Florida”这一标准答案中的关键信息，准确回答了James Finch的出生地。虽然预测答案多出了“1950”这一出生年份的信息，但这并不影响对出生地这一核心问题的正确回答，语义上与标准答案保持一致。"
In which county was James Finch born?,"Which county is Lynn Haven, Florida located in?",Bay County,Bay County,True,1.0,1.0,预测答案“Bay County”与标准答案完全一致，准确包含了问题所询问的关于Lynn Haven所在县份的关键信息，语义上完全等价，因此正确回答了问题。
Who was married to the star of No Escape?,Who starred in the movie No Escape?,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",True,0.8387096774193548,0.0,"预测答案包含了标准答案中的所有关键人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然预测答案省略了“starred in the movie No Escape”这部分上下文描述，但其核心语义与标准答案完全一致，准确回答了问题。"
Who was married to the star of No Escape?,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",Valerie Hobson was married to John Profumo.,"Valerie Hobson was married to John Profumo, who was a former British government minister.",True,0.7499999999999999,0.0,预测答案不仅包含了标准答案中的关键信息（即Valerie Hobson嫁给了John Profumo），而且语义完全一致。虽然预测答案额外补充了John Profumo的身份背景，但这并未改变核心事实，反而使回答更加丰富完整，符合评估标准。
Who is the other child of Chian Hsiao-chang's father?,Who is the father of Chian Hsiao-chang?,Chiang Ching-kuo,Chiang Ching-kuo,True,1.0,1.0,预测答案与标准答案完全一致，均为“Chiang Ching-kuo”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于Chian Hsiao-chang父亲是谁的问题。
Who is the other child of Chian Hsiao-chang's father?,What are all the children of Chiang Ching-kuo?,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wu, Winston Chang, and John Chiang.",False,0.4752475247524752,0.0,预测答案遗漏了蒋经国的一名孩子“Chiang Hsiao-yung”（蒋孝勇）。标准答案明确列出了六个孩子，而预测答案仅列出了五个，缺失了关键信息，因此未能完整且正确地回答问题。
In which county did Snappy Tomato Pizza form?,Where was Snappy Tomato Pizza founded?,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",True,1.0,1.0,"预测答案与标准答案完全一致，均为“Fort Mitchell, Kentucky”。预测答案准确且完整地包含了标准答案的关键信息，语义上完全等价，正确地回答了Snappy Tomato Pizza的成立地点。"
In which county did Snappy Tomato Pizza form?,"Which county is Fort Mitchell, Kentucky located in?",Kenton County,Kenton County,True,1.0,1.0,"预测答案与标准答案完全一致，均为“Kenton County”。预测答案准确且完整地包含了标准答案的关键信息，语义上完全等价，正确回答了关于Fort Mitchell, Kentucky所在县的问题。"
Where are the headquarters for the publisher of In the Shadow of Greatness?,Who is the publisher of In the Shadow of Greatness?,The United States Naval Institute,United States Naval Institute,True,1.0,1.0,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅仅是省略了定冠词“The”，这属于措辞上的细微差异，不影响核心意思的表达，因此判断为正确回答了问题。
Where are the headquarters for the publisher of In the Shadow of Greatness?,Where are the headquarters of the United States Naval Institute located?,"Annapolis, Maryland","Annapolis, Maryland",True,1.0,1.0,"预测答案与标准答案完全一致，均为“Annapolis, Maryland”。预测答案准确且完整地包含了标准答案的关键信息，语义上完全等价，正确地回答了关于美国海军学会总部所在地的问题。"
What political party was the socialist candidate part of who ran for president in 1912?,Who was the socialist candidate in the 1912 US presidential election?,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,True,0.4347826086956522,0.0,预测答案“Eugene V. Debs”准确包含了标准答案中的核心人物信息，直接且正确地回答了关于1912年美国总统选举中社会党候选人的问题，语义与标准答案完全一致。
Which county does Lloyd Dane's birthplace belong to?,Where was Lloyd Dane born?,"Lloyd Dane was born in Eldon, Missouri.","The birthplace of Lloyd Dane is not directly stated in the provided documents. However, based on the information given, we can deduce that Lloyd Dane was born in the United States, as he participated in NASCAR Grand National Series races in Missouri, which is in the U.S. There is no specific mention of his birthplace in the provided texts.",False,0.2058823529411765,0.0,"预测答案未能包含标准答案中的关键信息“Eldon, Missouri”。它明确表示提供的文档中没有具体提及出生地，仅推测其出生在美国，这与标准答案在语义上并不等价，因此未能正确回答问题。"
Which county does Lloyd Dane's birthplace belong to?,"Which county does Eldon, Missouri belong to?",Miller County,Miller County,True,1.0,1.0,"预测答案“Miller County”与标准答案完全一致，准确地包含了问题所询问的关键信息，在语义上完全等价，正确地回答了Eldon, Missouri所属的县。"
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,What creature do annelid larvae live like?,Annelid larvae live like plankton.,eruciform,False,0,0.0,预测答案“eruciform”指的是“毛虫状”的形态，而标准答案明确指出环节动物幼虫的生活方式像“plankton”（浮游生物）。两者在语义上完全不同，预测答案未包含标准答案的关键信息。
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,Plankton,Plankton,True,1.0,1.0,预测答案“Plankton”与标准答案完全一致，准确包含了标准答案的关键信息。该答案正确指出了《海绵宝宝》中与环节动物幼虫生存状态（浮游生物）同名的角色，两者在语义上完全等价。
Who is part of the band that performed Full Cooperation?,Who performed the song Full Cooperation?,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,True,0.16666666666666669,0.0,预测答案“Def Squad”准确包含了标准答案中的核心关键信息，即演唱歌曲《Full Cooperation》的艺人名称。虽然预测答案省略了关于该团体的背景修饰语，但在回答“Who”这一问题时，其语义与标准答案完全等价，正确回答了问题。
Who is part of the band that performed Full Cooperation?,Who are the members of the American hip hop group Def Squad?,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",True,0.5625,0.0,"预测答案准确地列出了Def Squad组合的核心成员（Erick Sermon, Redman和Keith Murray），包含了标准答案中最关键的信息。虽然它省略了关于荣誉成员Jamal的补充说明，但这不影响对问题主要内容的正确回答，核心语义与标准答案保持一致。"
What film features Anil Devgan's sibling?,Who is Anil Devgan's sibling?,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,True,0.4615384615384615,0.0,预测答案“Ajay Devgan”直接给出了问题所询问的核心人物，包含了标准答案中的关键信息。虽然预测答案省略了主语和谓语等修饰性词汇，但在语义上与标准答案完全等价，准确回答了问题。
What film features Anil Devgan's sibling?,Which films feature Ajay Devgan?,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Har Dil Jo Pyar Karega, Raju Chacha, Blackmail (2005 film), Pyar Ka Devta, Rakhwale, Eka Peksha Ek, Miss Lovely",False,0.2898550724637681,0.0,预测答案虽然包含了标准答案中的“U Me Aur Hum”和“Dil Kya Kare”，但遗漏了标准答案中的关键信息“Yeh Raaste Hain Pyaar Ke”，并且额外包含了大量标准答案中未提及的电影名称。因此，预测答案与标准答案在语义上并不等价，未能正确回答问题。
"What political party was the candidate who garnered a million votes during the 1920 election despite being in prison, a member of?",Who was the candidate that received a million votes in the 1920 election while in prison?,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,True,0.29411764705882354,0.0,预测答案准确地给出了问题所询问的候选人名字“Eugene V. Debs”，包含了标准答案中最核心的关键信息。虽然它没有像标准答案那样提供得票数和所属政党等额外细节，但在回答“是谁”这一核心问题上语义完全一致，因此判断为正确。
Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Where did Richard Feynman work on the Water Boiler reactor?,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,True,0.2666666666666667,0.0,预测答案“Los Alamos”直接提供了问题所询问的地点，包含了标准答案中的核心关键信息。虽然它没有使用完整的句子结构，但在语义上与标准答案完全等价，准确回答了问题。
Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Which atomic bomb development project took place at Los Alamos and who was its director?,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer, took place at Los Alamos.",True,0.7999999999999999,0.0,预测答案包含了问题所需的关键信息，即发生在洛斯阿拉莫斯的原子弹研发项目是曼哈顿计划，其负责人是罗伯特·奥本海默。虽然预测答案在句式结构上与标准答案略有不同，但两者在语义上完全等价，准确且完整地回答了问题。
What award was received by the person who authored Missing Person?,Who is the author of Missing Person?,Patrick Modiano,Patrick Modiano,True,1.0,1.0,预测答案“Patrick Modiano”与标准答案完全一致，准确包含了问题所询问的《Missing Person》一书作者的关键信息，语义上完全等价，因此判断为正确。
What award was received by the person who authored Missing Person?,What award did Patrick Modiano receive?,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,True,0.2285714285714286,0.0,预测答案“2014 Nobel Prize in Literature”准确包含了标准答案中最具代表性的一项关键信息。虽然标准答案列举了该作家获得的其他多个奖项，但预测答案并未偏离问题主旨，且语义与标准答案中的对应部分完全一致，因此判断为正确。
What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Who are the cast members of the movie U Me Aur Hum?,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta",True,0.962962962962963,0.0,"预测答案完整地列出了标准答案中的所有演员名字，包括Ajay Devgan, Kajol, Karan Khanna等。虽然缺少了引导句“The cast includes”，但核心信息完全一致，语义上与标准答案等价，符合正确回答问题的标准。"
What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Yeh Raaste Hain Pyaar Ke, Diya Aur Toofan",False,0.4,0.0,预测答案虽然包含了标准答案中的“Yeh Raaste Hain Pyaar Ke”，但额外添加了“Diya Aur Toofan”这一错误信息。标准答案明确指出唯一一部同时有这两位演员的电影是“Yeh Raaste Hain Pyaar Ke”，因此预测答案包含了多余且不正确的内容，不符合语义等价的判断标准。
What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",True,0.896551724137931,0.0,预测答案包含了标准答案中的所有关键信息，即三位主要演员的名字。虽然预测答案省略了标准答案中的引导性短语，但其核心内容与标准答案完全一致，在语义上是等价的，因此判断为正确。
Who married the publisher of abolitionist newspaper The North Star?,Who was Frederick Douglass married to?,Frederick Douglass was married first to Anna Murray Douglass and second to Helen Pitts Douglass.,Helen Pitts and Anna Murray,True,0.5454545454545454,0.0,预测答案包含了标准答案中的两位关键人物“Helen Pitts”和“Anna Murray”，虽然缺少了“先后顺序”和“Douglass”姓氏等细节，但核心语义与标准答案完全一致，准确回答了问题所问的配偶名字。
What political party does the person that Adversary in the House is based on a member of?,Who is the book 'Adversary in the House' based on?,The book 'Adversary in the House' is based on the life of Eugene V. Debs and his wife Kate.,Eugene V. Debs and of his wife Kate,True,0.7333333333333334,0.0,预测答案包含了标准答案中的核心关键信息，即“Eugene V. Debs”和“his wife Kate”。虽然预测答案在句式和措辞上与标准答案存在细微差异，缺少了“the life of”等修饰语，但两者在语义上完全等价，准确回答了该书所基于的人物，符合正确回答的标准。
What political party does the person that Adversary in the House is based on a member of?,What political party did Eugene V. Debs belong to?,Eugene V. Debs belonged to the Socialist Party of America.,Socialist Party,True,0.15384615384615385,0.0,预测答案“Socialist Party”准确包含了标准答案中的核心关键信息，且在语义上与标准答案“Socialist Party of America”完全等价。它直接回答了问题，符合允许措辞细微差异的评判标准。
What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Who is the longest-serving leader of the Liberal Party of Australia?,Robert Menzies,Robert Menzies,True,1.0,1.0,预测答案“Robert Menzies”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于澳大利亚自由党任职时间最长的领导人的问题。
What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,What specific political event or circumstance caused Robert Menzies to become Prime Minister of Australia?,"Robert Menzies became Prime Minister following the death of the incumbent Prime Minister, Joseph Lyons, in 1939.",Menzies became Prime Minister of Australia after Joseph Lyons' death in 1939.,True,0.8095238095238095,0.0,预测答案准确包含了标准答案中的所有关键信息，即指出罗伯特·孟齐斯是在1939年时任总理约瑟夫·莱昂斯去世后接任总理一职的。两者在语义上完全等价，仅存在措辞上的细微差异，正确回答了问题。
Who founded the publisher of The Final Testament of the Holy Bible?,Who is the publisher of The Final Testament of the Holy Bible?,The Final Testament of the Holy Bible was published by Gagosian Gallery.,Gagosian Gallery,True,0.28571428571428575,0.0,预测答案“Gagosian Gallery”直接给出了问题所问的出版商名称，包含了标准答案的核心关键信息。虽然缺少了标准答案中的完整陈述句式，但在语义上完全等价，准确回答了问题。
Who founded the publisher of The Final Testament of the Holy Bible?,Who founded the Gagosian Gallery?,The Gagosian Gallery was founded by Larry Gagosian.,Larry Gagosian,True,0.5333333333333333,0.0,预测答案“Larry Gagosian”准确包含了标准答案中的核心关键信息，即高古轩画廊的创始人名字。虽然预测答案省略了标准答案中的部分陈述性语句，但在语义上与标准答案完全等价，正确且直接地回答了问题。
The Nicole and Natalie album's band is named after who?,What is the name of the band that released the album 'Nicole and Natalie'?,Nina Sky,Nicole and Natalie is the second studio album by the New York City-based duo Nina Sky.,True,0.19999999999999998,0.0,预测答案明确指出了专辑'Nicole and Natalie'是由纽约双人组合Nina Sky发行的，这完全包含了标准答案的关键信息，且在语义上与标准答案完全等价，准确回答了原问题。
Of which river is the river Kichi Sipi Bridge crosses a tributary?,Which river does the Kichi Sipi Bridge cross?,The Kichi Sipi Bridge crosses the Nelson River.,Nelson River,True,0.2,0.0,预测答案“Nelson River”直接指出了基奇西皮桥所跨越的河流，与标准答案“The Kichi Sipi Bridge crosses the Nelson River.”的核心信息完全一致。虽然预测答案省略了主语和谓语等修饰性词汇，但关键实体信息完整且语义等价，因此判断为正确。
Of which river is the river Kichi Sipi Bridge crosses a tributary?,Into which larger river does the Nelson River flow as a tributary?,"The Nelson River flows directly into Hudson Bay, not into a larger river as a tributary.",Hudson Bay,False,0.2222222222222222,0.0,预测答案“Hudson Bay”未能包含标准答案中的关键信息。标准答案明确指出纳尔逊河直接流入哈德逊湾，而不是作为支流汇入更大的河流。预测答案仅提供了一个地名，忽略了标准答案中关于“不是支流”的核心语义，因此未能正确回答问题。
Who is the child of the actor who is a cast member of Love in Pawn?,Who are the cast members of Love in Pawn?,Bernard Braden and Barbara Kelly,"Bernard Braden, Barbara Kelly",True,0.9333333333333333,0.0,预测答案包含了标准答案中的全部关键人物信息，即Bernard Braden和Barbara Kelly。两者仅在标点符号的使用上存在细微差异，但在语义上完全等价，准确地回答了问题。
Who is the child of the actor who is a cast member of Love in Pawn?,Which of the cast members of 'Love in Pawn' (Bernard Braden and Barbara Kelly) are actors?,Both Bernard Braden and Barbara Kelly are actors.,Bernard Braden and Barbara Kelly,True,0.8421052631578948,0.0,预测答案明确指出了“Bernard Braden and Barbara Kelly”，这与标准答案中提到的两位演员名字完全一致。虽然预测答案省略了“are actors”这一表述，但它已经准确回答了问题所询问的具体人物，在语义上与标准答案等价，包含了关键信息。
Who is the child of the actor who is a cast member of Love in Pawn?,Who is the child of Bernard Braden or Barbara Kelly?,Kim Braden is the daughter of Bernard Braden and Barbara Kelly.,Kim Braden,True,0.25,0.0,预测答案“Kim Braden”准确给出了问题所询问的对象，包含了标准答案中最核心的关键信息。虽然预测答案省略了关于父母关系的具体描述，但在回答“谁是孩子”这一问题时，直接提供姓名已足以表达正确的语义，因此判定为正确。
Who is the spouse of the first nominated African American presidential candidate?,Who was the first nominated African American presidential candidate?,"Frederick Douglass was the first African American to be nominated as a presidential candidate, receiving one vote at the 1888 Republican National Convention.",Frederick Douglass,True,0.2666666666666667,0.0,预测答案“Frederick Douglass”准确包含了标准答案中最核心的关键信息，即被提名为总统候选人的非裔美国人姓名。虽然预测答案省略了标准答案中关于投票年份和具体事件的补充细节，但在回答“Who”这一核心问题上语义完全一致，因此判断为正确。
Who is the spouse of the first nominated African American presidential candidate?,Who was the spouse of Frederick Douglass?,"Frederick Douglass had two spouses: his first wife was Anna Murray Douglass, and his second wife was Helen Pitts Douglass.",Helen Pitts Douglass and Anna Murray Douglass,True,0.6190476190476191,0.0,预测答案包含了标准答案中的两位关键人物“Helen Pitts Douglass”和“Anna Murray Douglass”，虽然省略了关于第一任和第二任妻子的具体描述，但完整提供了问题所问的核心信息，在语义上与标准答案等价，正确回答了问题。
What event caused the founder of Australia's liberal party to become Prime Minister?,Who founded the Liberal Party of Australia?,Robert Menzies founded the Liberal Party of Australia.,Robert Menzies,True,0.6153846153846153,0.0,预测答案“Robert Menzies”准确包含了标准答案中的核心关键信息，即澳大利亚自由党的创始人。虽然预测答案省略了标准答案中的谓语和宾语部分，但在回答“Who”引导的提问时，直接提供人名在语义上与标准答案完全等价，正确回答了问题。
What event caused the founder of Australia's liberal party to become Prime Minister?,When did Robert Menzies serve as Prime Minister of Australia?,"Robert Menzies served as Prime Minister of Australia from 1939 to 1941 and again from 1949 to 1966 (his tenure ended before the 1972 election, making him the longest-serving PM).",1939 to 1941,False,0.29508196721311475,0.0,预测答案仅包含了Robert Menzies担任澳大利亚总理的第一个任期（1939至1941年），遗漏了他第二次也是更长的任期（1949至1966年）。因此，预测答案没有包含标准答案的全部关键信息，未能完整且正确地回答问题。
What event caused the founder of Australia's liberal party to become Prime Minister?,What specific political event or circumstance led to Robert Menzies first becoming Prime Minister of Australia in 1939?,"Robert Menzies first became Prime Minister of Australia in 1939 following the death of the previous Prime Minister, Joseph Lyons.","The UAP, led by Joseph Lyons, won a landslide victory at the 1931 Election, and the Lyons Government went on to win three consecutive elections. With Joseph Lyons' death in 1939, Robert Menzies assumed the Prime Ministership on the eve of war.",True,0.4102564102564103,0.0,预测答案明确指出了1939年约瑟夫·莱昂斯去世这一特定政治事件，并说明罗伯特·孟齐斯因此接任总理。这与标准答案的核心信息完全一致，语义上等价，尽管包含了一些额外的历史背景信息，但准确回答了问题。
What is the river that the Kettle Generating Station is located on a tributary of?,On which river is the Kettle Generating Station located?,The Kettle Generating Station is located on the Lower Nelson River.,Lower Nelson River,True,0.4615384615384615,0.0,预测答案“Lower Nelson River”直接且准确地包含了标准答案中的核心地理信息。尽管它省略了主语等修饰词，但在语义上与标准答案完全等价，正确回答了该发电站所在河流的问题。
What is the river that the Kettle Generating Station is located on a tributary of?,"Is the Lower Nelson River a tributary of a larger river system, and if so, which main river does it flow into?","Yes, the Lower Nelson River is part of the Nelson River system, and it flows into Hudson Bay.","The Lower Nelson River flows into the Hudson Bay, as it is a tributary of the Nelson River, which ultimately flows into Hudson Bay.",True,0.6511627906976745,0.0,预测答案明确指出了Lower Nelson River是Nelson River的支流，准确回答了问题的第一部分。同时，它也包含了其最终流入Hudson Bay的关键信息，与标准答案在语义上完全等价，符合所有判断标准。
Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Who was a leading speaker against slavery and publisher of an antislavery newspaper?,Frederick Douglass,Frederick Douglass,True,1.0,1.0,预测答案与标准答案完全一致，均为“Frederick Douglass”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于反对奴隶制的主要演讲者和反奴隶制报纸出版商的问题。
Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Who was Frederick Douglass's spouse?,"Frederick Douglass had two spouses: his first wife was Anna Murray Douglass, and his second wife was Helen Pitts Douglass.",Helen Pitts and Anna Murray,True,0.4736842105263158,0.0,预测答案包含了标准答案中的两位关键人物的名字，即Helen Pitts和Anna Murray。虽然预测答案没有使用完整的“Helen Pitts Douglass”和“Anna Murray Douglass”以及明确指出她们是第一任和第二任妻子，但在语义上已经准确回答了关于Frederick Douglass配偶的问题，符合允许措辞细微差异的标准。
Where is Ulrich Walter's employer headquartered?,Who is Ulrich Walter's employer?,Ulrich Walter's employers were the German astronaut team and the German Aerospace Center (DLR).,German Aerospace Center,True,0.2222222222222222,0.0,预测答案“German Aerospace Center”准确包含了标准答案中的核心关键信息。虽然标准答案还提到了“German astronaut team”，但预测答案已经正确回答了问题，且在语义上与标准答案的主要部分完全一致，符合评估标准。
Who is the city where Lesnoye Sanatorium is located named after?,Where is Lesnoye Sanatorium located?,"Lesnoye Sanatorium is located in the city of Tolyatti, Russia.","Tolyatti, Russia",True,0.3333333333333333,0.0,"预测答案“Tolyatti, Russia”准确包含了标准答案中的核心地理位置信息。虽然它省略了主语和谓语等句子成分，但在语义上与标准答案完全等价，正确且直接地回答了问题。"
Who is the city where Lesnoye Sanatorium is located named after?,Who is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”准确给出了标准答案中最核心的人物信息，直接回答了城市以谁命名的问题，与标准答案在语义上完全等价，因此判断为正确。
Whom is the birth place of Ravil Aryapov named after?,Who is Ravil Aryapov and where was he born?,"Ravil Aryapov is a Russian professional football coach and former player. He was born in Stavropol, which is now the city of Tolyatti.","Ravil Velimukhamedovich Aryapov is a Russian professional football coach and former player. He was born in Stavropol, Russia.",True,0.7037037037037037,0.0,预测答案准确包含了标准答案的关键信息，指出了Ravil Aryapov是俄罗斯职业足球教练和前球员的身份，并且正确回答了他的出生地是Stavropol。虽然预测答案未提及该城市现名为Tolyatti，但其核心语义与标准答案保持一致，符合正确回答问题的标准。
Whom is the birth place of Ravil Aryapov named after?,Whom is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”直接给出了问题所询问的人物，包含了标准答案中最核心的关键信息。虽然它没有提供关于该人物的额外背景描述，但在回答“以谁命名”这一核心问题上语义完全等价，因此判断为正确。
Who is the city that AvtoVAZ's headquarters is located in named after?,In which city is AvtoVAZ's headquarters located?,Tolyatti,Tolyatti,True,1.0,1.0,预测答案“Tolyatti”与标准答案完全一致，准确包含了问题所要求的关键信息，正确指出了AvtoVAZ总部所在的城市，符合所有的判断标准。
Who is the city that AvtoVAZ's headquarters is located in named after?,Who is the city of Tolyatti named after?,"The city of Tolyatti is named after Palmiro Togliatti, the longest-serving secretary of the Italian Communist Party.",Palmiro Togliatti,True,0.32000000000000006,0.0,预测答案“Palmiro Togliatti”准确给出了标准答案中最核心的人物信息，直接回答了城市以谁命名的问题，与标准答案在语义上完全等价，因此判断为正确。
Where was the founder of the National Women's Party born?,Who is the founder of the National Women's Party?,Alice Paul,Alice Paul,True,1.0,1.0,预测答案与标准答案完全一致，均为“Alice Paul”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于全国妇女党创始人身份的问题。
Where was the founder of the National Women's Party born?,Where was Alice Paul born?,"Mount Laurel Township, New Jersey.","Paulsdale, in Mount Laurel Township, New Jersey",True,0.7142857142857143,0.0,"预测答案不仅包含了标准答案中的关键信息“Mount Laurel Township, New Jersey”，还额外补充了具体的出生地名称“Paulsdale”。两者在语义上完全等价，预测答案正确且更详细地回答了问题。"
What administrative territorial entity is the owner of Ciudad Deportiva located?,Where is Ciudad Deportiva located?,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.","Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,1.0,1.0,"预测答案与标准答案完全一致，都明确指出了Ciudad Deportiva位于墨西哥的新拉雷多（Nuevo Laredo, Mexico）。预测答案包含了标准答案的所有关键信息，语义完全等价，准确无误地回答了问题。"
