example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens
45,0,fusionrag_qk,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Fu Jiān,0,0.0,76
45,0,draft_selected_set,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Yang Pu,0.07407407407407407,0.0,76
45,1,oracle_full_attention,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91
45,1,fusionrag_qk,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91
45,1,draft_selected_set,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91
46,0,oracle_full_attention,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76
46,0,fusionrag_qk,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76
46,0,draft_selected_set,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76
46,1,oracle_full_attention,0.05,Colin Firth,"Document: The King's Speech is a 2010 British historical drama film directed by Tom Hooper and written by David Seidler. Colin Firth plays the future King George VI who, to cope with a stammer, sees Lionel Logue, an Australian speech and language therapist played by Geoffrey Rush",0.1,0.0,96
46,1,fusionrag_qk,0.05,Colin Firth,George VI,0,0.0,96
46,1,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,96
50,0,oracle_full_attention,0.05,Henry III,"John's eldest son is John III, Margrave of Brandenburg-Salzwedel, nicknamed ""John from Prague"".",0.08695652173913042,0.0,83
50,0,fusionrag_qk,0.05,Henry III,"John III, Margrave of Brandenburg-Salzwedel",0.15384615384615385,0.0,83
50,0,draft_selected_set,0.05,Henry III,"John III, Margrave of Brandenburg-Salzwedel",0.15384615384615385,0.0,83
50,1,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96
50,1,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96
50,1,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",11 May 1284,0.5,0.0,96
50,2,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96
50,2,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96
50,2,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",11 May 1284,0.5,0.0,96
50,3,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141
50,3,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141
50,3,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141
51,0,oracle_full_attention,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
51,0,fusionrag_qk,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
51,0,draft_selected_set,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
51,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76
51,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76
51,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76
52,0,oracle_full_attention,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
52,0,fusionrag_qk,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
52,0,draft_selected_set,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53
52,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,66
52,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,66
52,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Thelma & Louise,0,0.0,66
52,2,oracle_full_attention,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86
52,2,fusionrag_qk,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86
52,2,draft_selected_set,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86
53,0,oracle_full_attention,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70
53,0,fusionrag_qk,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70
53,0,draft_selected_set,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70
54,0,oracle_full_attention,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48
54,0,fusionrag_qk,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48
54,0,draft_selected_set,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48
54,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89
54,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89
54,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,89
55,0,oracle_full_attention,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Love Kiya Aur Lag Gayi, Mrityudand",0.05,0.0,74
55,0,fusionrag_qk,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Love Kiya Aur Lagg Gayi",0.3137254901960784,0.0,74
55,0,draft_selected_set,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Pyar Ka Devta",0.41860465116279066,0.0,74
56,0,oracle_full_attention,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located in the off the mid-northern coast of Bohol Island.,0.7599999999999999,0.0,64
56,0,fusionrag_qk,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64
56,0,draft_selected_set,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64
57,0,oracle_full_attention,0.05,Woolhampton in Berkshire,Berkshire,0.25,0.0,58
57,0,fusionrag_qk,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58
57,0,draft_selected_set,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58
58,0,oracle_full_attention,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57
58,0,fusionrag_qk,0.05,"Lynn Haven, Florida",1620,0,0.0,57
58,0,draft_selected_set,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57
58,1,oracle_full_attention,0.05,Bay County,Bay County,1.0,1.0,59
58,1,fusionrag_qk,0.05,Bay County,Bay County,1.0,1.0,59
58,1,draft_selected_set,0.05,Bay County,Bay County,1.0,1.0,59
59,0,oracle_full_attention,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,64
59,0,fusionrag_qk,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.",Hrithik Roshan and Katrina Kaif,0.07407407407407407,0.0,64
59,0,draft_selected_set,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,64
59,1,oracle_full_attention,0.05,Valerie Hobson was married to John Profumo.,"David Profumo was married to Valerie Hobson. However, Valerie Hobson was not married to David Profumo. The information provided does not directly state a marriage between any of the actors mentioned and David Profumo. The document about David Profumo states he is the son of John Profumo and Valerie Hobson,",0.27692307692307694,0.0,52
59,1,fusionrag_qk,0.05,Valerie Hobson was married to John Profumo.,"user
Answer: Valerie Hobson was married to John Profumo, who was a former British government minister.",0,0.0,52
59,1,draft_selected_set,0.05,Valerie Hobson was married to John Profumo.,"Document: Profumo was born in London, the son of former British government minister John Profumo and his wife, actress Valerie Hobson. The Profumo family is of Italian origin. David Profumo would have succeeded his father as 6th Baron Profumo in the nobility of the Kingdom of Sardinia",0.21874999999999994,0.0,52
60,0,oracle_full_attention,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61
60,0,fusionrag_qk,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61
60,0,draft_selected_set,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61
60,1,oracle_full_attention,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen's younger siblings Hsiao-wen, Hsiao-chang, Hsiao-wu, and Hsiao-yung, and Chiang Hsiao-wen's half-bro",0.45901639344262296,0.0,98
60,1,fusionrag_qk,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen's younger siblings Hsiao-wen, Hsiao-chang, Hsiao-wu, and Hsiao-yung, and Chiang Hsiao-wen's half-bro",0.45901639344262296,0.0,98
60,1,draft_selected_set,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger sister Hsiao-chang, Chiang Hsiao-wen's younger brothers Hsiao-wu and Hsiao-yung, Chiang Hsiao-wen's half-brothers Winston Chang and John Ch",0.5238095238095238,0.0,98
63,0,oracle_full_attention,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73
63,0,fusionrag_qk,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73
63,0,draft_selected_set,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73
63,1,oracle_full_attention,0.05,Kenton County,Kenton County,1.0,1.0,41
63,1,fusionrag_qk,0.05,Kenton County,Kenton County,1.0,1.0,41
63,1,draft_selected_set,0.05,Kenton County,Kenton County,1.0,1.0,41
64,0,oracle_full_attention,0.05,The United States Naval Institute,United States Naval Institute,1.0,1.0,45
64,0,fusionrag_qk,0.05,The United States Naval Institute,United States Naval Institute,1.0,1.0,45
64,0,draft_selected_set,0.05,The United States Naval Institute,"The reference material does not provide the publisher of ""In the Shadow of Greatness"". The document seems to be cut off and does not contain complete information about the book's publisher.",0,0.0,45
64,1,oracle_full_attention,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54
64,1,fusionrag_qk,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54
64,1,draft_selected_set,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54
66,0,oracle_full_attention,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78
66,0,fusionrag_qk,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78
66,0,draft_selected_set,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78
68,0,oracle_full_attention,0.05,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,51
68,0,fusionrag_qk,0.05,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,51
68,0,draft_selected_set,0.05,"Lloyd Dane was born in Eldon, Missouri.","Pasadena, California",0,0.0,51
68,1,oracle_full_attention,0.05,Miller County,Miller County,1.0,1.0,52
68,1,fusionrag_qk,0.05,Miller County,Miller County,1.0,1.0,52
68,1,draft_selected_set,0.05,Miller County,Miller County,1.0,1.0,52
71,0,oracle_full_attention,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81
71,0,fusionrag_qk,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81
71,0,draft_selected_set,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81
71,1,oracle_full_attention,0.05,Plankton,Patrick Star,0,0.0,111
71,1,fusionrag_qk,0.05,Plankton,Plankton,1.0,1.0,111
71,1,draft_selected_set,0.05,Plankton,Patrick Star,0,0.0,111
72,0,oracle_full_attention,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79
72,0,fusionrag_qk,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79
72,0,draft_selected_set,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79
72,1,oracle_full_attention,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,58
72,1,fusionrag_qk,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,58
72,1,draft_selected_set,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray. Jamal is considered an honorary member.",0.7894736842105263,0.0,58
74,0,oracle_full_attention,0.05,Anil Devgan's sibling is Ajay Devgan.,Anil Devgan's sibling is Ajay Devgan.,1.0,1.0,62
74,0,fusionrag_qk,0.05,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,62
74,0,draft_selected_set,0.05,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,62
74,1,oracle_full_attention,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Raju Chacha, Blackmail (2005 film)",0.3636363636363636,0.0,77
74,1,fusionrag_qk,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,77
74,1,draft_selected_set,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,77
75,0,oracle_full_attention,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78
75,0,fusionrag_qk,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78
75,0,draft_selected_set,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78
77,0,oracle_full_attention,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93
77,0,fusionrag_qk,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93
77,0,draft_selected_set,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93
77,1,oracle_full_attention,0.05,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project was the atomic bomb development project that took place at Los Alamos, and its director was Robert Oppenheimer.",0.8421052631578948,0.0,110
77,1,fusionrag_qk,0.05,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project was the atomic bomb development project that took place at Los Alamos, and its director was Robert Oppenheimer.",0.8421052631578948,0.0,110
77,1,draft_selected_set,0.05,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer.",0.5,0.0,110
78,0,oracle_full_attention,0.05,Patrick Modiano,Melissa Marr,0,0.0,44
78,0,fusionrag_qk,0.05,Patrick Modiano,Patrick Modiano,1.0,1.0,44
78,0,draft_selected_set,0.05,Patrick Modiano,Patrick Modiano,1.0,1.0,44
78,1,oracle_full_attention,0.05,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,89
78,1,fusionrag_qk,0.05,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,89
78,1,draft_selected_set,0.05,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,89
79,0,oracle_full_attention,0.05,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol and Chandrachur Singh",0.30434782608695654,0.0,63
79,0,fusionrag_qk,0.05,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol and Chandrachur Singh",0.30434782608695654,0.0,63
79,0,draft_selected_set,0.05,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.",Ajay Devgan and Kajol,0.4,0.0,63
79,1,oracle_full_attention,0.05,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Document: Pyar Ka Devta () is a 1991 Indian drama film directed by Kovelamudi Bapayya, starring Ajay Devgn, Madhuri Dixit, Kajol, and Chandrachur Singh in lead roles. There is no direct mention of Preity",0.2926829268292683,0.0,78
79,1,fusionrag_qk,0.05,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,Mrityudand,0.06896551724137931,0.0,78
79,1,draft_selected_set,0.05,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Yeh Raaste Hain Pyaar Ke, Diya Aur Toofan",0.4,0.0,78
79,2,oracle_full_attention,0.05,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta, Saurabh Shukla, Mukesh Tiwari, Dev Singh and Gagandeep Singh",0.56,0.0,68
79,2,fusionrag_qk,0.05,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta, Saurabh Shukla, Mukesh Tiwari, Dev Singh, Gagandeep Singh",0.5306122448979591,0.0,68
79,2,draft_selected_set,0.05,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Deepak Shivdasani, Madhuri Dixit, Ajay Devgn, Preity Zinta",0.7999999999999999,0.0,68
