example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens
45,1,fusionrag_qk,0.15,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,273
45,1,draft_selected_set,0.15,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,273
46,0,oracle_full_attention,0.15,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,228
46,0,fusionrag_qk,0.15,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,228
46,0,draft_selected_set,0.15,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,228
46,1,oracle_full_attention,0.15,Colin Firth,Colin Firth,1.0,1.0,290
46,1,fusionrag_qk,0.15,Colin Firth,George VI,0,0.0,290
46,1,draft_selected_set,0.15,Colin Firth,Colin Firth,1.0,1.0,290
50,0,oracle_full_attention,0.15,Henry III,"John III, Margrave of Brandenburg-Salzwedel",0.15384615384615385,0.0,250
50,0,fusionrag_qk,0.15,Henry III,John I,0,0.0,250
50,0,draft_selected_set,0.15,Henry III,John's eldest son is Henry III.,0.4444444444444445,0.0,250
50,1,oracle_full_attention,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,288
50,1,fusionrag_qk,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,288
50,1,draft_selected_set,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1199,0.08333333333333333,0.0,288
50,2,oracle_full_attention,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,288
50,2,fusionrag_qk,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,288
50,2,draft_selected_set,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1199,0.08333333333333333,0.0,288
50,3,oracle_full_attention,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,424
50,3,fusionrag_qk,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,424
50,3,draft_selected_set,0.15,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,424
51,0,oracle_full_attention,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
51,0,fusionrag_qk,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
51,0,draft_selected_set,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
51,1,oracle_full_attention,0.15,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,229
51,1,fusionrag_qk,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,229
51,1,draft_selected_set,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,229
52,0,oracle_full_attention,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
52,0,fusionrag_qk,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
52,0,draft_selected_set,0.15,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,160
52,1,oracle_full_attention,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,200
52,1,fusionrag_qk,0.15,Geena Davis played the character Dottie Hinson.,Dottie,0.19999999999999998,0.0,200
52,1,draft_selected_set,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,200
52,2,oracle_full_attention,0.15,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,259
52,2,fusionrag_qk,0.15,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,259
52,2,draft_selected_set,0.15,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,259
53,0,oracle_full_attention,0.15,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,212
53,0,fusionrag_qk,0.15,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,212
53,0,draft_selected_set,0.15,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,212
54,0,oracle_full_attention,0.15,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Susan Sarandon,0,0.0,146
54,0,fusionrag_qk,0.15,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,146
54,0,draft_selected_set,0.15,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,146
54,1,oracle_full_attention,0.15,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,269
54,1,fusionrag_qk,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,269
54,1,draft_selected_set,0.15,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,269
55,0,oracle_full_attention,0.15,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Love Kiya Aur Lag Gayi",0.32,0.0,224
55,0,fusionrag_qk,0.15,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Love Kiya Aur Lag Gayi",0.3555555555555555,0.0,224
55,0,draft_selected_set,0.15,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Love Kiya Aur Lag Gayi",0.3555555555555555,0.0,224
56,0,oracle_full_attention,0.15,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.","Bansaan is a boomerang-shaped island located in the off the mid-northern coast of Bohol Island, Philippines.",0.7843137254901961,0.0,193
56,0,fusionrag_qk,0.15,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,193
56,0,draft_selected_set,0.15,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.","Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island, part of the municipality of Talibon, province.",0.912280701754386,0.0,193
57,0,oracle_full_attention,0.15,Woolhampton in Berkshire,Berkshire,0.25,0.0,175
57,0,fusionrag_qk,0.15,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,175
57,0,draft_selected_set,0.15,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,175
58,0,oracle_full_attention,0.15,"Lynn Haven, Florida",1620,0,0.0,171
58,0,fusionrag_qk,0.15,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,171
58,0,draft_selected_set,0.15,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,171
58,1,oracle_full_attention,0.15,Bay County,Bay County,1.0,1.0,177
58,1,fusionrag_qk,0.15,Bay County,Bay County,1.0,1.0,177
58,1,draft_selected_set,0.15,Bay County,"Lynn Haven, Florida is located in Bay County.",0.2222222222222222,0.0,177
59,0,oracle_full_attention,0.15,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.",Hrithik Roshan and Katrina Kaif,0.07407407407407407,0.0,192
59,0,fusionrag_qk,0.15,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,192
59,0,draft_selected_set,0.15,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,192
59,1,oracle_full_attention,0.15,Valerie Hobson was married to John Profumo.,"user
Answer: There is no information provided about any marriages among Valerie Hobson, Leslie Perrins, or Robert Cochran in the given documents.",0,0.0,158
59,1,fusionrag_qk,0.15,Valerie Hobson was married to John Profumo.,"user
Answer: Valerie Hobson was married to John Profumo.",0,0.0,158
59,1,draft_selected_set,0.15,Valerie Hobson was married to John Profumo.,Valerie Hobson was married to former British government minister John Profumo.,0.8181818181818181,0.0,158
60,0,oracle_full_attention,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184
60,0,fusionrag_qk,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184
60,0,draft_selected_set,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184
60,1,oracle_full_attention,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen",0.435483870967742,0.0,294
60,1,fusionrag_qk,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger brother Chiang Hsiao-wu, Chiang Hsiao-wen's younger sister Chiang Hsiao-chang, Chiang Hsiao-wen's younger brothers Chiang Hsiao-yung, Ch",0.48000000000000004,0.0,294
60,1,draft_selected_set,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger sister Hsiao-chang, Chiang Hsiao-wen's two younger brothers Hsiao-wu and Hsiao-yung, Chiang Hsiao-wen's half-brothers Winston Chang and John",0.5238095238095238,0.0,294
63,0,oracle_full_attention,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220
63,0,fusionrag_qk,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220
63,0,draft_selected_set,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220
63,1,oracle_full_attention,0.15,Kenton County,Kenton County,1.0,1.0,125
63,1,fusionrag_qk,0.15,Kenton County,Kenton County,1.0,1.0,125
63,1,draft_selected_set,0.15,Kenton County,Kenton County,1.0,1.0,125
64,0,oracle_full_attention,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136
64,0,fusionrag_qk,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136
64,0,draft_selected_set,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136
64,1,oracle_full_attention,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164
64,1,fusionrag_qk,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164
64,1,draft_selected_set,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164
66,0,oracle_full_attention,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234
66,0,fusionrag_qk,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234
66,0,draft_selected_set,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234
68,0,oracle_full_attention,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153
68,0,fusionrag_qk,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153
68,0,draft_selected_set,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153
68,1,oracle_full_attention,0.15,Miller County,Miller County,1.0,1.0,157
68,1,fusionrag_qk,0.15,Miller County,Miller County,1.0,1.0,157
68,1,draft_selected_set,0.15,Miller County,Miller County,1.0,1.0,157
71,0,oracle_full_attention,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243
71,0,fusionrag_qk,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243
71,0,draft_selected_set,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243
71,1,oracle_full_attention,0.15,Plankton,Mr. Krabs,0,0.0,333
71,1,fusionrag_qk,0.15,Plankton,Plankton,1.0,1.0,333
71,1,draft_selected_set,0.15,Plankton,Patrick Star,0,0.0,333
72,0,oracle_full_attention,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239
72,0,fusionrag_qk,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239
72,0,draft_selected_set,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239
72,1,oracle_full_attention,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray. Jamal is considered an honorary member.",0.7894736842105263,0.0,176
72,1,fusionrag_qk,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,176
72,1,draft_selected_set,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,176
74,0,oracle_full_attention,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187
74,0,fusionrag_qk,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187
74,0,draft_selected_set,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187
74,1,oracle_full_attention,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,233
74,1,fusionrag_qk,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Pyar Ka Devta, Miss Lovely",0.5,0.0,233
74,1,draft_selected_set,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,233
75,0,oracle_full_attention,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236
75,0,fusionrag_qk,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236
75,0,draft_selected_set,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236
77,0,oracle_full_attention,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279
77,0,fusionrag_qk,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279
77,0,draft_selected_set,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279
77,1,oracle_full_attention,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer.",0.5,0.0,331
77,1,fusionrag_qk,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project was the atomic bomb development project that took place at Los Alamos, and its director was Robert Oppenheimer.",0.8421052631578948,0.0,331
77,1,draft_selected_set,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer, took place at Los Alamos.",0.7999999999999999,0.0,331
78,0,oracle_full_attention,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132
78,0,fusionrag_qk,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132
78,0,draft_selected_set,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132
78,1,oracle_full_attention,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268
78,1,fusionrag_qk,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268
78,1,draft_selected_set,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268
79,0,oracle_full_attention,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol, and Chandan Singh DocumentDocument: U Me Aur Hum (""You, Me and Us"") is a 1998 Indian romantic drama film, directed by Agathiyan and produced by Harish Shankar. The film stars Aj",0.225,0.0,189
79,0,fusionrag_qk,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol, and Chandan Singh Kundu",0.3404255319148936,0.0,189
79,0,draft_selected_set,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.",Ajay Devgan and Kajol,0.4,0.0,189
79,1,oracle_full_attention,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Document: Dil Kya Kare (English: ""What Should The Heart Do?"") is a 1999 Indian drama film directed by Prakash Jha and produced by Veeru Devgan and Veena Devgan. The film stars Ajay Devgn, Mahima Chaudhry, K",0.07894736842105263,0.0,235
79,1,fusionrag_qk,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,Diya Aur Toofan (1995 film),0,0.0,235
79,1,draft_selected_set,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Mrityudand, Pyar Ka Devta",0.11764705882352941,0.0,235
79,2,oracle_full_attention,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta, Saurabh Shukla, Mukesh Tiwari, Dev Singh, Gagandeep Singh",0.5306122448979591,0.0,206
79,2,fusionrag_qk,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,206
79,2,draft_selected_set,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,206
