offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,online_chunk_ids,available_online_chunks,total_online_chunks,offline_available_ratio
13,10,4,0.21052631578947367,0.3076923076923077,0.4,musique,sub_question,2,138,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,5,0.20833333333333334,0.2631578947368421,0.5,musique,sub_question,3,138,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
28,10,8,0.26666666666666666,0.2857142857142857,0.8,musique,sub_question,5,138,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
38,10,8,0.2,0.21052631578947367,0.8,musique,sub_question,10,138,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,3,0.17647058823529413,0.3,0.3,musique,sub_question,1,138,1,1 6 11 12 13 14 15 16 17 18,10,10,1.0
16,10,3,0.13043478260869565,0.1875,0.3,musique,sub_question,2,138,1,1 6 11 12 13 14 15 16 17 18,10,10,1.0
22,10,3,0.10344827586206896,0.13636363636363635,0.3,musique,sub_question,3,138,1,1 6 11 12 13 14 15 16 17 18,10,10,1.0
32,10,3,0.07692307692307693,0.09375,0.3,musique,sub_question,5,138,1,1 6 11 12 13 14 15 16 17 18,10,10,1.0
56,10,5,0.08196721311475409,0.08928571428571429,0.5,musique,sub_question,10,138,1,1 6 11 12 13 14 15 16 17 18,10,10,1.0
9,10,6,0.46153846153846156,0.6666666666666666,0.6,musique,sub_question,1,141,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
12,10,7,0.4666666666666667,0.5833333333333334,0.7,musique,sub_question,2,141,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
15,10,9,0.5625,0.6,0.9,musique,sub_question,3,141,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
18,10,10,0.5555555555555556,0.5555555555555556,1.0,musique,sub_question,5,141,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
27,10,10,0.37037037037037035,0.37037037037037035,1.0,musique,sub_question,10,141,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,5,0.3333333333333333,0.5,0.5,musique,sub_question,1,141,1,1 4 10 11 12 13 14 15 16 17,10,10,1.0
15,10,7,0.3888888888888889,0.4666666666666667,0.7,musique,sub_question,2,141,1,1 4 10 11 12 13 14 15 16 17,10,10,1.0
18,10,8,0.4,0.4444444444444444,0.8,musique,sub_question,3,141,1,1 4 10 11 12 13 14 15 16 17,10,10,1.0
20,10,8,0.36363636363636365,0.4,0.8,musique,sub_question,5,141,1,1 4 10 11 12 13 14 15 16 17,10,10,1.0
25,10,10,0.4,0.4,1.0,musique,sub_question,10,141,1,1 4 10 11 12 13 14 15 16 17,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,142,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
16,10,5,0.23809523809523808,0.3125,0.5,musique,sub_question,2,142,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,5,0.20833333333333334,0.2631578947368421,0.5,musique,sub_question,3,142,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
22,10,7,0.28,0.3181818181818182,0.7,musique,sub_question,5,142,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,9,0.3,0.3103448275862069,0.9,musique,sub_question,10,142,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,142,1,1 2 3 4 5 8 11 12 13 14,10,10,1.0
16,10,6,0.3,0.375,0.6,musique,sub_question,2,142,1,1 2 3 4 5 8 11 12 13 14,10,10,1.0
17,10,6,0.2857142857142857,0.35294117647058826,0.6,musique,sub_question,3,142,1,1 2 3 4 5 8 11 12 13 14,10,10,1.0
20,10,9,0.42857142857142855,0.45,0.9,musique,sub_question,5,142,1,1 2 3 4 5 8 11 12 13 14,10,10,1.0
28,10,10,0.35714285714285715,0.35714285714285715,1.0,musique,sub_question,10,142,1,1 2 3 4 5 8 11 12 13 14,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,143,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,143,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,0,0.0,0.0,0.0,musique,sub_question,3,143,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
48,10,1,0.017543859649122806,0.020833333333333332,0.1,musique,sub_question,5,143,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
85,10,2,0.021505376344086023,0.023529411764705882,0.2,musique,sub_question,10,143,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,143,1,2 3 11 12 13 14 15 16 17 18,10,10,1.0
18,10,1,0.037037037037037035,0.05555555555555555,0.1,musique,sub_question,2,143,1,2 3 11 12 13 14 15 16 17 18,10,10,1.0
26,10,2,0.058823529411764705,0.07692307692307693,0.2,musique,sub_question,3,143,1,2 3 11 12 13 14 15 16 17 18,10,10,1.0
39,10,6,0.13953488372093023,0.15384615384615385,0.6,musique,sub_question,5,143,1,2 3 11 12 13 14 15 16 17 18,10,10,1.0
60,10,6,0.09375,0.1,0.6,musique,sub_question,10,143,1,2 3 11 12 13 14 15 16 17 18,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,144,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
16,10,2,0.08333333333333333,0.125,0.2,musique,sub_question,2,144,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
22,10,4,0.14285714285714285,0.18181818181818182,0.4,musique,sub_question,3,144,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
31,10,4,0.10810810810810811,0.12903225806451613,0.4,musique,sub_question,5,144,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
46,10,5,0.09803921568627451,0.10869565217391304,0.5,musique,sub_question,10,144,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,144,1,1 2 3 4 11 12 13 14 15 16,10,10,1.0
16,10,2,0.08333333333333333,0.125,0.2,musique,sub_question,2,144,1,1 2 3 4 11 12 13 14 15 16,10,10,1.0
23,10,5,0.17857142857142858,0.21739130434782608,0.5,musique,sub_question,3,144,1,1 2 3 4 11 12 13 14 15 16,10,10,1.0
34,10,6,0.15789473684210525,0.17647058823529413,0.6,musique,sub_question,5,144,1,1 2 3 4 11 12 13 14 15 16,10,10,1.0
55,10,8,0.14035087719298245,0.14545454545454545,0.8,musique,sub_question,10,144,1,1 2 3 4 11 12 13 14 15 16,10,10,1.0
10,10,2,0.1111111111111111,0.2,0.2,musique,sub_question,1,145,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,2,0.07407407407407407,0.10526315789473684,0.2,musique,sub_question,2,145,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,3,0.08333333333333333,0.10344827586206896,0.3,musique,sub_question,3,145,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
44,10,5,0.10204081632653061,0.11363636363636363,0.5,musique,sub_question,5,145,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
74,10,5,0.06329113924050633,0.06756756756756757,0.5,musique,sub_question,10,145,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,145,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
20,10,1,0.034482758620689655,0.05,0.1,musique,sub_question,2,145,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
30,10,2,0.05263157894736842,0.06666666666666667,0.2,musique,sub_question,3,145,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
47,10,3,0.05555555555555555,0.06382978723404255,0.3,musique,sub_question,5,145,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
84,10,4,0.044444444444444446,0.047619047619047616,0.4,musique,sub_question,10,145,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
8,10,0,0.0,0.0,0.0,musique,sub_question,1,146,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
15,10,0,0.0,0.0,0.0,musique,sub_question,2,146,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
24,10,0,0.0,0.0,0.0,musique,sub_question,3,146,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
44,10,0,0.0,0.0,0.0,musique,sub_question,5,146,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
82,10,3,0.033707865168539325,0.036585365853658534,0.3,musique,sub_question,10,146,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,146,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
19,10,2,0.07407407407407407,0.10526315789473684,0.2,musique,sub_question,2,146,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
29,10,2,0.05405405405405406,0.06896551724137931,0.2,musique,sub_question,3,146,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
49,10,2,0.03508771929824561,0.04081632653061224,0.2,musique,sub_question,5,146,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
83,10,2,0.02197802197802198,0.024096385542168676,0.2,musique,sub_question,10,146,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,147,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,2,0.07407407407407407,0.10526315789473684,0.2,musique,sub_question,2,147,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
24,10,3,0.0967741935483871,0.125,0.3,musique,sub_question,3,147,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
33,10,4,0.10256410256410256,0.12121212121212122,0.4,musique,sub_question,5,147,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
46,10,7,0.14285714285714285,0.15217391304347827,0.7,musique,sub_question,10,147,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,11,0,0.0,0.0,0.0,musique,sub_question,1,147,1,1 11 12 13 14 15 16 17 18 19 20,11,11,1.0
19,11,1,0.034482758620689655,0.05263157894736842,0.09090909090909091,musique,sub_question,2,147,1,1 11 12 13 14 15 16 17 18 19 20,11,11,1.0
26,11,4,0.12121212121212122,0.15384615384615385,0.36363636363636365,musique,sub_question,3,147,1,1 11 12 13 14 15 16 17 18 19 20,11,11,1.0
35,11,6,0.15,0.17142857142857143,0.5454545454545454,musique,sub_question,5,147,1,1 11 12 13 14 15 16 17 18 19 20,11,11,1.0
44,11,7,0.14583333333333334,0.1590909090909091,0.6363636363636364,musique,sub_question,10,147,1,1 11 12 13 14 15 16 17 18 19 20,11,11,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,149,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
18,10,0,0.0,0.0,0.0,musique,sub_question,2,149,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
25,10,0,0.0,0.0,0.0,musique,sub_question,3,149,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
36,10,1,0.022222222222222223,0.027777777777777776,0.1,musique,sub_question,5,149,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
52,10,4,0.06896551724137931,0.07692307692307693,0.4,musique,sub_question,10,149,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,4,0.26666666666666666,0.4444444444444444,0.4,musique,sub_question,1,150,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
12,10,6,0.375,0.5,0.6,musique,sub_question,2,150,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
15,10,8,0.47058823529411764,0.5333333333333333,0.8,musique,sub_question,3,150,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
18,10,9,0.47368421052631576,0.5,0.9,musique,sub_question,5,150,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
22,10,9,0.391304347826087,0.4090909090909091,0.9,musique,sub_question,10,150,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,150,1,1 3 11 12 13 14 15 16 17 18,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,150,1,1 3 11 12 13 14 15 16 17 18,10,10,1.0
29,10,0,0.0,0.0,0.0,musique,sub_question,3,150,1,1 3 11 12 13 14 15 16 17 18,10,10,1.0
41,10,1,0.02,0.024390243902439025,0.1,musique,sub_question,5,150,1,1 3 11 12 13 14 15 16 17 18,10,10,1.0
71,10,3,0.038461538461538464,0.04225352112676056,0.3,musique,sub_question,10,150,1,1 3 11 12 13 14 15 16 17 18,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,151,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,1,0.034482758620689655,0.05,0.1,musique,sub_question,2,151,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
28,10,3,0.08571428571428572,0.10714285714285714,0.3,musique,sub_question,3,151,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
41,10,5,0.10869565217391304,0.12195121951219512,0.5,musique,sub_question,5,151,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
64,10,6,0.08823529411764706,0.09375,0.6,musique,sub_question,10,151,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,151,1,1 3 6 8 11 12 13 14 15 16,10,10,1.0
18,10,3,0.12,0.16666666666666666,0.3,musique,sub_question,2,151,1,1 3 6 8 11 12 13 14 15 16,10,10,1.0
24,10,3,0.0967741935483871,0.125,0.3,musique,sub_question,3,151,1,1 3 6 8 11 12 13 14 15 16,10,10,1.0
38,10,4,0.09090909090909091,0.10526315789473684,0.4,musique,sub_question,5,151,1,1 3 6 8 11 12 13 14 15 16,10,10,1.0
65,10,6,0.08695652173913043,0.09230769230769231,0.6,musique,sub_question,10,151,1,1 3 6 8 11 12 13 14 15 16,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,152,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,152,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
26,10,0,0.0,0.0,0.0,musique,sub_question,3,152,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
37,10,4,0.09302325581395349,0.10810810810810811,0.4,musique,sub_question,5,152,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
43,10,5,0.10416666666666667,0.11627906976744186,0.5,musique,sub_question,10,152,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,152,1,1 2 3 7 8 11 12 13 14 15,10,10,1.0
17,10,1,0.038461538461538464,0.058823529411764705,0.1,musique,sub_question,2,152,1,1 2 3 7 8 11 12 13 14 15,10,10,1.0
22,10,1,0.03225806451612903,0.045454545454545456,0.1,musique,sub_question,3,152,1,1 2 3 7 8 11 12 13 14 15,10,10,1.0
31,10,3,0.07894736842105263,0.0967741935483871,0.3,musique,sub_question,5,152,1,1 2 3 7 8 11 12 13 14 15,10,10,1.0
35,10,6,0.15384615384615385,0.17142857142857143,0.6,musique,sub_question,10,152,1,1 2 3 7 8 11 12 13 14 15,10,10,1.0
8,10,2,0.125,0.25,0.2,musique,sub_question,1,153,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
17,10,3,0.125,0.17647058823529413,0.3,musique,sub_question,2,153,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
24,10,5,0.1724137931034483,0.20833333333333334,0.5,musique,sub_question,3,153,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
37,10,6,0.14634146341463414,0.16216216216216217,0.6,musique,sub_question,5,153,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
57,10,10,0.17543859649122806,0.17543859649122806,1.0,musique,sub_question,10,153,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,4,0.26666666666666666,0.4444444444444444,0.4,musique,sub_question,1,154,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
17,10,6,0.2857142857142857,0.35294117647058826,0.6,musique,sub_question,2,154,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
24,10,8,0.3076923076923077,0.3333333333333333,0.8,musique,sub_question,3,154,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
30,10,9,0.2903225806451613,0.3,0.9,musique,sub_question,5,154,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
45,10,9,0.1956521739130435,0.2,0.9,musique,sub_question,10,154,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,6,0.42857142857142855,0.6,0.6,musique,sub_question,1,155,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
15,10,7,0.3888888888888889,0.4666666666666667,0.7,musique,sub_question,2,155,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
17,10,7,0.35,0.4117647058823529,0.7,musique,sub_question,3,155,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,8,0.25806451612903225,0.27586206896551724,0.8,musique,sub_question,5,155,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
61,10,10,0.16393442622950818,0.16393442622950818,1.0,musique,sub_question,10,155,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,2,0.1111111111111111,0.2,0.2,musique,sub_question,1,155,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
20,10,2,0.07142857142857142,0.1,0.2,musique,sub_question,2,155,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
30,10,2,0.05263157894736842,0.06666666666666667,0.2,musique,sub_question,3,155,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
48,10,2,0.03571428571428571,0.041666666666666664,0.2,musique,sub_question,5,155,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
77,10,4,0.04819277108433735,0.05194805194805195,0.4,musique,sub_question,10,155,1,1 11 12 13 14 15 16 17 18 19,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,156,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,2,0.07142857142857142,0.1,0.2,musique,sub_question,2,156,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,2,0.05405405405405406,0.06896551724137931,0.2,musique,sub_question,3,156,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
46,10,3,0.05660377358490566,0.06521739130434782,0.3,musique,sub_question,5,156,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
81,10,4,0.04597701149425287,0.04938271604938271,0.4,musique,sub_question,10,156,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,156,1,1 2 6 11 12 13 14 15 16 17,10,10,1.0
20,10,1,0.034482758620689655,0.05,0.1,musique,sub_question,2,156,1,1 2 6 11 12 13 14 15 16 17,10,10,1.0
28,10,1,0.02702702702702703,0.03571428571428571,0.1,musique,sub_question,3,156,1,1 2 6 11 12 13 14 15 16 17,10,10,1.0
43,10,3,0.06,0.06976744186046512,0.3,musique,sub_question,5,156,1,1 2 6 11 12 13 14 15 16 17,10,10,1.0
80,10,3,0.034482758620689655,0.0375,0.3,musique,sub_question,10,156,1,1 2 6 11 12 13 14 15 16 17,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,158,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,3,0.11538461538461539,0.15789473684210525,0.3,musique,sub_question,2,158,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
25,10,4,0.12903225806451613,0.16,0.4,musique,sub_question,3,158,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
35,10,5,0.125,0.14285714285714285,0.5,musique,sub_question,5,158,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
52,10,6,0.10714285714285714,0.11538461538461539,0.6,musique,sub_question,10,158,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,158,1,1 9 11 12 13 14 15 16 17 18,10,10,1.0
19,10,1,0.03571428571428571,0.05263157894736842,0.1,musique,sub_question,2,158,1,1 9 11 12 13 14 15 16 17 18,10,10,1.0
28,10,2,0.05555555555555555,0.07142857142857142,0.2,musique,sub_question,3,158,1,1 9 11 12 13 14 15 16 17 18,10,10,1.0
42,10,3,0.061224489795918366,0.07142857142857142,0.3,musique,sub_question,5,158,1,1 9 11 12 13 14 15 16 17 18,10,10,1.0
58,10,6,0.0967741935483871,0.10344827586206896,0.6,musique,sub_question,10,158,1,1 9 11 12 13 14 15 16 17 18,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,160,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,160,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,0,0.0,0.0,0.0,musique,sub_question,3,160,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
45,10,1,0.018518518518518517,0.022222222222222223,0.1,musique,sub_question,5,160,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
73,10,5,0.0641025641025641,0.0684931506849315,0.5,musique,sub_question,10,160,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,11,2,0.10526315789473684,0.2,0.18181818181818182,musique,sub_question,1,160,1,1 2 11 12 13 14 15 16 17 18 19,11,11,1.0
19,11,3,0.1111111111111111,0.15789473684210525,0.2727272727272727,musique,sub_question,2,160,1,1 2 11 12 13 14 15 16 17 18 19,11,11,1.0
27,11,4,0.11764705882352941,0.14814814814814814,0.36363636363636365,musique,sub_question,3,160,1,1 2 11 12 13 14 15 16 17 18 19,11,11,1.0
39,11,6,0.13636363636363635,0.15384615384615385,0.5454545454545454,musique,sub_question,5,160,1,1 2 11 12 13 14 15 16 17 18 19,11,11,1.0
52,11,8,0.14545454545454545,0.15384615384615385,0.7272727272727273,musique,sub_question,10,160,1,1 2 11 12 13 14 15 16 17 18 19,11,11,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,161,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,0,0.0,0.0,0.0,musique,sub_question,2,161,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
21,10,1,0.03333333333333333,0.047619047619047616,0.1,musique,sub_question,3,161,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
31,10,6,0.17142857142857143,0.1935483870967742,0.6,musique,sub_question,5,161,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
37,10,7,0.175,0.1891891891891892,0.7,musique,sub_question,10,161,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,161,1,1 2 3 4 5 6 7 9 11 12,10,10,1.0
19,10,2,0.07407407407407407,0.10526315789473684,0.2,musique,sub_question,2,161,1,1 2 3 4 5 6 7 9 11 12,10,10,1.0
23,10,2,0.06451612903225806,0.08695652173913043,0.2,musique,sub_question,3,161,1,1 2 3 4 5 6 7 9 11 12,10,10,1.0
34,10,5,0.1282051282051282,0.14705882352941177,0.5,musique,sub_question,5,161,1,1 2 3 4 5 6 7 9 11 12,10,10,1.0
42,10,6,0.13043478260869565,0.14285714285714285,0.6,musique,sub_question,10,161,1,1 2 3 4 5 6 7 9 11 12,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,162,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
19,10,2,0.07407407407407407,0.10526315789473684,0.2,musique,sub_question,2,162,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
29,10,2,0.05405405405405406,0.06896551724137931,0.2,musique,sub_question,3,162,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
48,10,2,0.03571428571428571,0.041666666666666664,0.2,musique,sub_question,5,162,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
85,10,2,0.021505376344086023,0.023529411764705882,0.2,musique,sub_question,10,162,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,163,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,4,0.15384615384615385,0.2,0.4,musique,sub_question,2,163,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
26,10,5,0.16129032258064516,0.19230769230769232,0.5,musique,sub_question,3,163,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
41,10,7,0.1590909090909091,0.17073170731707318,0.7,musique,sub_question,5,163,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
68,10,7,0.09859154929577464,0.10294117647058823,0.7,musique,sub_question,10,163,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,163,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,163,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
30,10,1,0.02564102564102564,0.03333333333333333,0.1,musique,sub_question,3,163,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
45,10,4,0.0784313725490196,0.08888888888888889,0.4,musique,sub_question,5,163,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
73,10,4,0.05063291139240506,0.0547945205479452,0.4,musique,sub_question,10,163,1,1 2 11 12 13 14 15 16 17 18,10,10,1.0
9,10,0,0.0,0.0,0.0,musique,sub_question,1,164,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
18,10,2,0.07692307692307693,0.1111111111111111,0.2,musique,sub_question,2,164,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
22,10,2,0.06666666666666667,0.09090909090909091,0.2,musique,sub_question,3,164,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
31,10,6,0.17142857142857143,0.1935483870967742,0.6,musique,sub_question,5,164,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
43,10,6,0.1276595744680851,0.13953488372093023,0.6,musique,sub_question,10,164,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
11,11,2,0.1,0.18181818181818182,0.18181818181818182,musique,sub_question,1,164,1,1 6 8 11 12 13 14 15 16 17 18,11,11,1.0
18,11,2,0.07407407407407407,0.1111111111111111,0.18181818181818182,musique,sub_question,2,164,1,1 6 8 11 12 13 14 15 16 17 18,11,11,1.0
21,11,3,0.10344827586206896,0.14285714285714285,0.2727272727272727,musique,sub_question,3,164,1,1 6 8 11 12 13 14 15 16 17 18,11,11,1.0
30,11,6,0.17142857142857143,0.2,0.5454545454545454,musique,sub_question,5,164,1,1 6 8 11 12 13 14 15 16 17 18,11,11,1.0
49,11,7,0.1320754716981132,0.14285714285714285,0.6363636363636364,musique,sub_question,10,164,1,1 6 8 11 12 13 14 15 16 17 18,11,11,1.0
10,10,0,0.0,0.0,0.0,musique,sub_question,1,165,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
20,10,0,0.0,0.0,0.0,musique,sub_question,2,165,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
27,10,0,0.0,0.0,0.0,musique,sub_question,3,165,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
39,10,3,0.06521739130434782,0.07692307692307693,0.3,musique,sub_question,5,165,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
56,10,6,0.1,0.10714285714285714,0.6,musique,sub_question,10,165,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
10,10,1,0.05263157894736842,0.1,0.1,musique,sub_question,1,166,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
18,10,2,0.07692307692307693,0.1111111111111111,0.2,musique,sub_question,2,166,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
25,10,2,0.06060606060606061,0.08,0.2,musique,sub_question,3,166,0,1 2 3 4 5 6 7 8 9 10,10,10,1.0
