selector,example_id,cache_example_id,rate,question,answers,prediction,rouge1,em,wall_time,selected_abs_path,error,storage_time,selection_time,selection_score_forward_time,reprocess_prefill_time,ttft,selected_doc_tokens,query_tokens,reprocess_prefill_tokens
online_fusionrag_qk,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.9696418978273869,,,0.055902966763824224,0.10375112993642688,0.10224366514012218,0.21683889022096992,0.376492986921221,1057,47,1104
offline_qk_freq,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.866228458005935,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_offline_qk_freq_selected_abs.json,,0.05558904632925987,0.0,0.0,0.21374756190925837,0.26933660823851824,1051,47,1098
offline_qk_mean,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8619587342254817,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_offline_qk_mean_selected_abs.json,,0.05546348914504051,0.0,0.0,0.21567957801744342,0.27114306716248393,1051,47,1098
offline_draft_freq,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8625204381532967,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_offline_draft_freq_selected_abs.json,,0.05616340599954128,0.0,0.0,0.21522970590740442,0.2713931119069457,1051,47,1098
offline_draft_mean,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8531742300838232,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_offline_draft_mean_selected_abs.json,,0.05542766489088535,0.0,0.0,0.2155474340543151,0.27097509894520044,1051,47,1098
position_boundary,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8539364673197269,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_position_boundary_selected_abs.json,,0.056244059931486845,0.0,0.0,0.21538321068510413,0.271627270616591,1051,47,1098
position_tail,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8679538150317967,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_position_tail_selected_abs.json,,0.056537180207669735,0.0,0.0,0.21708145691081882,0.27361863711848855,1051,47,1098
random_chunk,8,9,0.15,When did military instruction start at the place where Larry Alcala was educated?,"[""1912""]",1912,0.999999995,1.0,0.8581076776608825,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example008_random_chunk_selected_abs.json,,0.05666159559041262,0.0,0.0,0.21459694020450115,0.27125853579491377,1051,47,1098
online_fusionrag_qk,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",GSAT-31,0.0,0.0,1.1299524661153555,,,0.06139430124312639,0.10657251812517643,0.10486296517774463,0.2280029132962227,0.3959697326645255,1213,54,1267
offline_qk_freq,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]","INSAT-4CR's manufacturer is ISRO. The passage mentions that INSAT-4CR was constructed by ISRO and is based around the I-2K satellite bus. However, the passage does not provide information about an experimental satellite being",0.066666663888889,0.0,5.404498807154596,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_offline_qk_freq_selected_abs.json,,0.06310858018696308,0.0,0.0,0.22532377718016505,0.28843235736712813,1209,54,1263
offline_qk_mean,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]","INSAT-4CR's manufacturer is ISRO. The passage mentions that the forerunner to INSAT-4CR was INSAT-4C, which had been lost in a launch failure. Therefore, the experimental satellite being the forer",0.06896551438763389,0.0,5.383229153696448,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_offline_qk_mean_selected_abs.json,,0.06207438511773944,0.0,0.0,0.22488539572805166,0.2869597808457911,1209,54,1263
offline_draft_freq,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]","INSAT-4CR's manufacturer is ISRO. The passage mentions that INSAT-4CR replaced the INSAT-4C satellite which had been lost in a launch failure. Therefore, the experimental satellite being a forerunner would be INS",0.066666663888889,0.0,5.362044924870133,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_offline_draft_freq_selected_abs.json,,0.05954025313258171,0.0,0.0,0.2249806602485478,0.2845209133811295,1209,54,1263
offline_draft_mean,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]","INSAT-4CR's manufacturer is ISRO. The passage mentions that INSAT-4CR was constructed by ISRO. The passage also mentions earlier satellites like GSAT-31, which is planned to replace INSAT-4CR.",0.0,0.0,5.356843254994601,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_offline_draft_mean_selected_abs.json,,0.05993018066510558,0.0,0.0,0.22482739109545946,0.28475757176056504,1209,54,1263
position_boundary,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]","INSAT-4CR's manufacturer is ISRO. The passage mentions that INSAT-4CR replaced the INSAT-4C satellite which had been lost in a launch failure. Therefore, the experimental satellite being a forerunner to INSAT",0.06896551438763389,0.0,5.356523539870977,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_position_boundary_selected_abs.json,,0.059846938122063875,0.0,0.0,0.22544822888448834,0.2852951670065522,1209,54,1263
position_tail,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",INSAT-4C,0.0,0.0,1.0002981699071825,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_position_tail_selected_abs.json,,0.06014735996723175,0.0,0.0,0.22640282101929188,0.28655018098652363,1209,54,1263
random_chunk,9,10,0.15,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,"[""ATS - 6 (Applications Technology Satellite - 6)"", ""ATS-6""]",INSAT-4C,0.0,0.0,0.9925506301224232,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example009_random_chunk_selected_abs.json,,0.05977915693074465,0.0,0.0,0.2255122889764607,0.28529144590720534,1209,54,1263
online_fusionrag_qk,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.8417649799957871,,,0.05222392873838544,0.10376196913421154,0.10219710599631071,0.21287670405581594,0.3688626019284129,1009,50,1059
offline_qk_freq,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7323351171799004,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_offline_qk_freq_selected_abs.json,,0.05229607783257961,0.0,0.0,0.2109038010239601,0.2631998788565397,1004,50,1054
offline_qk_mean,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7390955686569214,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_offline_qk_mean_selected_abs.json,,0.058150618337094784,0.0,0.0,0.2107522888109088,0.2689029071480036,1004,50,1054
offline_draft_freq,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7229784000664949,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_offline_draft_freq_selected_abs.json,,0.05221383599564433,0.0,0.0,0.21117734583094716,0.2633911818265915,1004,50,1054
offline_draft_mean,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7335101678036153,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_offline_draft_mean_selected_abs.json,,0.05257018795236945,0.0,0.0,0.21124065201729536,0.2638108399696648,1004,50,1054
position_boundary,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7315906221047044,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_position_boundary_selected_abs.json,,0.05243141995742917,0.0,0.0,0.21150772785767913,0.2639391478151083,1004,50,1054
position_tail,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Robert Robinson Taylor,0.0,0.0,0.7235648571513593,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_position_tail_selected_abs.json,,0.0522368517704308,0.0,0.0,0.2125655827112496,0.2648024344816804,1004,50,1054
random_chunk,10,11,0.15,Who was the first African American student at the university Robert Khayat was educated at?,"[""James Howard Meredith"", ""James Meredith""]",Todd Duncan,0.0,0.0,0.6328736860305071,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example010_random_chunk_selected_abs.json,,0.052711959928274155,0.0,0.0,0.2116520651616156,0.26436402508988976,1004,50,1054
online_fusionrag_qk,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",Adam Smith,0.0,0.0,0.7046420723199844,,,0.04986068978905678,0.10369818424805999,0.10220980690792203,0.1888508410193026,0.3424097150564194,943,50,993
offline_qk_freq,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC Radio 4,0.0,0.0,0.7982391528785229,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_offline_qk_freq_selected_abs.json,,0.05008104722946882,0.0,0.0,0.18877004692330956,0.2388510941527784,937,50,987
offline_qk_mean,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC Radio 4,0.0,0.0,0.7981521268375218,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_offline_qk_mean_selected_abs.json,,0.049978630151599646,0.0,0.0,0.1885037519969046,0.23848238214850426,937,50,987
offline_draft_freq,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC Radio 4,0.0,0.0,0.7922284658998251,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_offline_draft_freq_selected_abs.json,,0.04983518039807677,0.0,0.0,0.18877939134836197,0.23861457174643874,937,50,987
offline_draft_mean,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC Radio 4,0.0,0.0,0.7865005698986351,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_offline_draft_mean_selected_abs.json,,0.05058112880215049,0.0,0.0,0.1885628062300384,0.2391439350321889,937,50,987
position_boundary,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC,0.0,0.0,0.48947779135778546,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_position_boundary_selected_abs.json,,0.04957286408171058,0.0,0.0,0.18877400504425168,0.23834686912596226,937,50,987
position_tail,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC,0.0,0.0,0.49397214129567146,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_position_tail_selected_abs.json,,0.04993585404008627,0.0,0.0,0.18945527030155063,0.2393911243416369,937,50,987
random_chunk,11,12,0.15,Who gives out the prize named after the author of Lectures on Jurisprudence?,"[""University of Cambridge"", ""Cambridge""]",BBC,0.0,0.0,0.4961581639945507,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example011_random_chunk_selected_abs.json,,0.049835074227303267,0.0,0.0,0.18881569802761078,0.23865077225491405,937,50,987
online_fusionrag_qk,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.781904798001051,,,0.058560853358358145,0.10332053992897272,0.10166444582864642,0.22221324779093266,0.3840946410782635,1170,43,1213
offline_qk_freq,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6797843351960182,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_offline_qk_freq_selected_abs.json,,0.05835481733083725,0.0,0.0,0.22223616717383265,0.2805909845046699,1165,43,1208
offline_qk_mean,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6910295472480357,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_offline_qk_mean_selected_abs.json,,0.05908113298937678,0.0,0.0,0.22225421434268355,0.28133534733206034,1165,43,1208
offline_draft_freq,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6806916897185147,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_offline_draft_freq_selected_abs.json,,0.05903202621266246,0.0,0.0,0.2218983769416809,0.28093040315434337,1165,43,1208
offline_draft_mean,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6780353281646967,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_offline_draft_mean_selected_abs.json,,0.058011800050735474,0.0,0.0,0.22209452977403998,0.28010632982477546,1165,43,1208
position_boundary,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6783277657814324,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_position_boundary_selected_abs.json,,0.05822237115353346,0.0,0.0,0.22248892299830914,0.2807112941518426,1165,43,1208
position_tail,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Tom Hood,0.999999995,1.0,0.6858230931684375,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_position_tail_selected_abs.json,,0.05868798075243831,0.0,0.0,0.22389015508815646,0.28257813584059477,1165,43,1208
random_chunk,12,13,0.15,Who is Frances Freeling Broderip's sibling?,"[""Tom Hood"", ""Thomas Hood""]",Thomas Hood,0.999999995,1.0,0.6869939621537924,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example012_random_chunk_selected_abs.json,,0.058277476113289595,0.0,0.0,0.22277376614511013,0.2810512422583997,1165,43,1208
online_fusionrag_qk,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.8679504236206412,,,0.05543889384716749,0.10335436882451177,0.10185543214902282,0.21423316840082407,0.37302643107250333,1091,46,1137
offline_qk_freq,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.7484448119066656,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_offline_qk_freq_selected_abs.json,,0.055239780806005,0.0,0.0,0.21436848770827055,0.26960826851427555,1087,46,1133
offline_qk_mean,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.7525249351747334,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_offline_qk_mean_selected_abs.json,,0.05514154164120555,0.0,0.0,0.21404819516465068,0.26918973680585623,1087,46,1133
offline_draft_freq,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.7555404817685485,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_offline_draft_freq_selected_abs.json,,0.05532845901325345,0.0,0.0,0.2140568378381431,0.26938529685139656,1087,46,1133
offline_draft_mean,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.7557784472592175,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_offline_draft_mean_selected_abs.json,,0.05576078174635768,0.0,0.0,0.21408682595938444,0.2698476077057421,1087,46,1133
position_boundary,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Donna Tubbs-Brown,0.0,0.0,1.0513742309994996,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_position_boundary_selected_abs.json,,0.05513747502118349,0.0,0.0,0.2143290936946869,0.2694665687158704,1087,46,1133
position_tail,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.760596786160022,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_position_tail_selected_abs.json,,0.05526820803061128,0.0,0.0,0.2152340621687472,0.27050227019935846,1087,46,1133
random_chunk,13,14,0.15,Who is the spouse of the person who voices Jarvis in Iron Man?,"[""Jennifer Connelly""]",Jennifer Connelly,0.999999995,1.0,0.7570505389012396,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example013_random_chunk_selected_abs.json,,0.055222675669938326,0.0,0.0,0.2142447428777814,0.2694674185477197,1087,46,1133
online_fusionrag_qk,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Orange River,0.0,0.0,0.642217397224158,,,0.04191242577508092,0.1034587100148201,0.10218893690034747,0.17396855494007468,0.3193396907299757,722,50,772
offline_qk_freq,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Drakensberg mountains,0.0,0.0,0.7205847031436861,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_offline_qk_freq_selected_abs.json,,0.041797400917857885,0.0,0.0,0.1580776320770383,0.19987503299489617,718,50,768
offline_qk_mean,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Drakensberg mountains,0.0,0.0,0.7205356019549072,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_offline_qk_mean_selected_abs.json,,0.0416165548376739,0.0,0.0,0.15793421398848295,0.19955076882615685,718,50,768
offline_draft_freq,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",the Drakensberg mountains,0.0,0.0,0.8217577189207077,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_offline_draft_freq_selected_abs.json,,0.041592765133827925,0.0,0.0,0.15822665067389607,0.199819415807724,718,50,768
offline_draft_mean,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",the Drakensberg mountains,0.0,0.0,0.8207320841029286,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_offline_draft_mean_selected_abs.json,,0.04182170704007149,0.0,0.0,0.15813095401972532,0.1999526610597968,718,50,768
position_boundary,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Drakensberg mountains,0.0,0.0,0.7204924309626222,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_position_boundary_selected_abs.json,,0.04150996217504144,0.0,0.0,0.15821660310029984,0.19972656527534127,718,50,768
position_tail,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Drakensberg mountains,0.0,0.0,0.7203683820553124,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_position_tail_selected_abs.json,,0.04189577419310808,0.0,0.0,0.15863808523863554,0.20053385943174362,718,50,768
random_chunk,14,15,0.15,What is the source of the river that is the mouth of the Caledon River?,"[""Thaba Putsoa""]",Drakensberg mountains,0.0,0.0,0.7217805357649922,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example014_random_chunk_selected_abs.json,,0.0421473141759634,0.0,0.0,0.15860257670283318,0.20074989087879658,718,50,768
online_fusionrag_qk,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford Mill Bridge,0.39999999520000007,0.0,1.0010701147839427,,,0.05880038486793637,0.10459824837744236,0.10298073710873723,0.22820741077885032,0.39160604402422905,1182,58,1240
offline_qk_freq,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford Mill Bridge,0.39999999520000007,0.0,0.8907284620217979,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_offline_qk_freq_selected_abs.json,,0.0588167323730886,0.0,0.0,0.2244374337606132,0.2832541661337018,1178,58,1236
offline_qk_mean,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford Mill Bridge,0.39999999520000007,0.0,0.8920765910297632,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_offline_qk_mean_selected_abs.json,,0.058731982950121164,0.0,0.0,0.22485241433605552,0.2835843972861767,1178,58,1236
offline_draft_freq,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Warren Covered Bridge,0.39999999520000007,0.0,0.8955835239030421,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_offline_draft_freq_selected_abs.json,,0.05923756817355752,0.0,0.0,0.22479392774403095,0.2840314959175885,1178,58,1236
offline_draft_mean,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Warren Covered Bridge,0.39999999520000007,0.0,0.8916407311335206,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_offline_draft_mean_selected_abs.json,,0.06245755311101675,0.0,0.0,0.22474493086338043,0.2872024839743972,1178,58,1236
position_boundary,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford,0.0,0.0,0.6965176109224558,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_position_boundary_selected_abs.json,,0.05883164890110493,0.0,0.0,0.22490422008559108,0.283735868986696,1178,58,1236
position_tail,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford Bridge,0.4999999950000001,0.0,0.7877312619239092,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_position_tail_selected_abs.json,,0.05856527388095856,0.0,0.0,0.2260472741909325,0.28461254807189107,1178,58,1236
random_chunk,15,16,0.15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,"[""Rialto Bridge"", ""Ponte di Rialto""]",Flatford Mill Bridge,0.39999999520000007,0.0,0.9052299400791526,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example015_random_chunk_selected_abs.json,,0.058992637787014246,0.0,0.0,0.2249055951833725,0.28389823297038674,1178,58,1236
online_fusionrag_qk,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",1946,0.0,0.0,0.9288701261393726,,,0.05136534105986357,0.1052369512617588,0.10375439608469605,0.21238556411117315,0.3689878564327955,973,66,1039
offline_qk_freq,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",1946,0.0,0.0,0.8165171430446208,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_offline_qk_freq_selected_abs.json,,0.051276047714054585,0.0,0.0,0.2107656472362578,0.2620416949503124,967,66,1033
offline_qk_mean,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",1946,0.0,0.0,0.8140802714042366,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_offline_qk_mean_selected_abs.json,,0.05095404013991356,0.0,0.0,0.21062006196007133,0.2615741020999849,967,66,1033
offline_draft_freq,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",2018,0.0,0.0,0.8160267872735858,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_offline_draft_freq_selected_abs.json,,0.05190887022763491,0.0,0.0,0.21053491020575166,0.26244378043338656,967,66,1033
offline_draft_mean,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",2018,0.0,0.0,0.8153854687698185,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_offline_draft_mean_selected_abs.json,,0.05114259524270892,0.0,0.0,0.21049225190654397,0.2616348471492529,967,66,1033
position_boundary,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",1946,0.0,0.0,0.8196706497110426,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_position_boundary_selected_abs.json,,0.05103726265951991,0.0,0.0,0.21098835673183203,0.26202561939135194,967,66,1033
