dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,64,Who did the original voice of the character played by mila kunis in the cleveland show?,Lacey Chabert,Lacey Chabert,Lacey Chabert,True,预测答案与标准答案完全一致，均为“Lacey Chabert”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于《克利夫兰秀》中米拉·库尼斯所饰角色原配音演员的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Lacey Chabert”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于《克利夫兰秀》中米拉·库尼斯所饰角色原配音演员的问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,65,What is the record label of the co-writer and recording artist of Permission to Fly?,Hollywood Records,Hollywood Records,Hollywood Records,True,预测答案“Hollywood Records”与标准答案完全一致，包含了标准答案的全部关键信息，且在语义上完全等价，准确地回答了关于《Permission to Fly》共同创作者及演唱者所属唱片公司的问题。,"判断: 正确
原因: 预测答案“Hollywood Records”与标准答案完全一致，包含了标准答案的全部关键信息，且在语义上完全等价，准确地回答了关于《Permission to Fly》共同创作者及演唱者所属唱片公司的问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,66,What record label is the performer who released All Your Faded Things on?,Kill Rock Stars,Cold Crush Records,Cold Crush Records,False,预测答案给出的唱片公司是“Cold Crush Records”，而标准答案是“Kill Rock Stars”。两者在语义上完全不同，预测答案没有包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的唱片公司是“Cold Crush Records”，而标准答案是“Kill Rock Stars”。两者在语义上完全不同，预测答案没有包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,67,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Emilia Galotti,Emilia Galotti,True,预测答案“Emilia Galotti”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“Emilia Galotti”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,68,When did the majority party in the body which determines rules of the US House and US Senate gain control of the House?,the 2010 election,2010,2010,True,预测答案“2010”包含了标准答案“the 2010 election”的核心时间信息。两者在语义上完全等价，均准确指出了该政党赢得美国众议院控制权的具体时间节点，符合允许措辞细微差异的评判标准。,"判断: 正确
原因: 预测答案“2010”包含了标准答案“the 2010 election”的核心时间信息。两者在语义上完全等价，均准确指出了该政党赢得美国众议院控制权的具体时间节点，符合允许措辞细微差异的评判标准。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,69,In what year did Margaret Knox's spouse pass away?,1572,1972,1972,False,预测答案给出的年份是1972年，而标准答案明确指出Margaret Knox的配偶去世年份是1572年。两者在年份上相差了整整四个世纪，所表达的信息完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1972年，而标准答案明确指出Margaret Knox的配偶去世年份是1572年。两者在年份上相差了整整四个世纪，所表达的信息完全不一致，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,70,The city where Dmitry Borisovich was born is located where in Russia?,Yaroslavl Oblast,Rostov,Rostov,False,预测答案“Rostov”与标准答案“Yaroslavl Oblast”在语义上并不等价，且未包含标准答案的关键信息。虽然Rostov（罗斯托夫）是Yaroslavl Oblast（雅罗斯拉夫尔州）内的一个城市，但问题询问的是该城市在俄罗斯的具体位置，标准答案明确给出了州一级的行政区划，而预测答案仅给出了城市名称，未能准确回答其所在位置。,"判断: 错误
原因: 预测答案“Rostov”与标准答案“Yaroslavl Oblast”在语义上并不等价，且未包含标准答案的关键信息。虽然Rostov（罗斯托夫）是Yaroslavl Oblast（雅罗斯拉夫尔州）内的一个城市，但问题询问的是该城市在俄罗斯的具体位置，标准答案明确给出了州一级的行政区划，而预测答案仅给出了城市名称，未能准确回答其所在位置。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,71,What league includes the operating group of Al Janoub Stadium?,Qatar Stars League,Qatari Stars League,Qatari Stars League,True,预测答案“Qatari Stars League”与标准答案“Qatar Stars League”在语义上完全等价，仅存在形容词形式与名词形式（Qatari与Qatar）的细微措辞差异，指代的都是同一个卡塔尔足球联赛，包含了标准答案的关键信息。,"判断: 正确
原因: 预测答案“Qatari Stars League”与标准答案“Qatar Stars League”在语义上完全等价，仅存在形容词形式与名词形式（Qatari与Qatar）的细微措辞差异，指代的都是同一个卡塔尔足球联赛，包含了标准答案的关键信息。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,72,When was the kingdom that Heptarchy was part of abolished?,918,1066,1066,False,预测答案给出的年份是1066年，而标准答案明确指出该王国废除的时间是918年。两者在关键的时间信息上完全不一致，且在语义上不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1066年，而标准答案明确指出该王国废除的时间是918年。两者在关键的时间信息上完全不一致，且在语义上不等价，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,73,What is the average salary of a working person with the same nationality as the producer of The Wild Women of Chastity Gulch?,"$59,039","Answer: $47,807","$47,807",False,"预测答案给出的数值为$47,807，而标准答案为$59,039。两者在数值上完全不同，且语义上不等价，因此预测答案未能正确回答问题。","判断: 错误
原因: 预测答案给出的数值为$47,807，而标准答案为$59,039。两者在数值上完全不同，且语义上不等价，因此预测答案未能正确回答问题。"
musique-v2,offline3b_freq_boundary2,0.05,seg_125_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/musique-v2/rate_0p05/seg_125_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,74,The city that Psycho Donuts is located in is in which county?,Santa Clara County,Santa Clara County,Santa Clara County,True,预测答案“Santa Clara County”与标准答案完全一致，包含了标准答案的全部关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“Santa Clara County”与标准答案完全一致，包含了标准答案的全部关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,0,Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maggie Gyllenhaal,Maggie Gyllenhaal,False,预测答案给出的演员是Maggie Gyllenhaal，而标准答案为Maria Bello。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的演员是Maggie Gyllenhaal，而标准答案为Maria Bello。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,1,What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,Manhattan Project,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的核心关键信息，且在语义上完全等价。该答案准确地回答了提出的问题，符合所有的判断标准。,"判断: 正确
原因: 预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的核心关键信息，且在语义上完全等价。该答案准确地回答了提出的问题，符合所有的判断标准。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,2,In which borough was Callum McManaman born?,Knowsley,"Whiston, Merseyside","Whiston, Merseyside",False,"预测答案给出的地点是“Whiston, Merseyside”，而标准答案是“Knowsley”。两者在字面表述上完全不同，且预测答案并未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。","判断: 错误
原因: 预测答案给出的地点是“Whiston, Merseyside”，而标准答案是“Knowsley”。两者在字面表述上完全不同，且预测答案并未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,3,Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,Sebastian Cabot,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。,"判断: 正确
原因: 预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,4,Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Harmon,Joy Harmon,False,预测答案“Joy Harmon”与标准答案“Sherry Boucher”完全不一致。问题询问的是在《A-Team》中饰演汉尼拔·史密斯的演员的配偶，标准答案明确给出的是Sherry Boucher，而预测答案给出了一个完全不同的人名，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Joy Harmon”与标准答案“Sherry Boucher”完全不一致。问题询问的是在《A-Team》中饰演汉尼拔·史密斯的演员的配偶，标准答案明确给出的是Sherry Boucher，而预测答案给出了一个完全不同的人名，因此未能正确回答问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,5,When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2008,2008,False,预测答案给出的时间是2008年，而标准答案明确指出是2010年12月1日。两者在具体年份上存在明显差异，且预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的时间是2008年，而标准答案明确指出是2010年12月1日。两者在具体年份上存在明显差异，且预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,6,Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: The child of the cast member of Green Ice is not explicitly mentioned in the provided information.,The child of the cast member of Green Ice is not explicitly mentioned in the provided information.,False,预测答案表示信息中未提及该演员的孩子，未能包含标准答案中的关键信息“Tatum O'Neal”，两者在语义上完全不一致，属于未给出可核验答案的情况。,"判断: 错误
原因: 预测答案表示信息中未提及该演员的孩子，未能包含标准答案中的关键信息“Tatum O'Neal”，两者在语义上完全不一致，属于未给出可核验答案的情况。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,7,How many times did plague occur in the birthplace of La Silvia's composer?,22,3,3,False,预测答案给出的数字是3，而标准答案为22。两者在数值上完全不一致，且不满足语义等价的要求，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的数字是3，而标准答案为22。两者在数值上完全不一致，且不满足语义等价的要求，因此预测答案未能正确回答问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,8,When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1912,True,预测答案“1912”与标准答案“1912”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。,"判断: 正确
原因: 预测答案“1912”与标准答案“1912”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,9,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,ATS-6,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心名称，两者在语义上完全等价，仅省略了全称展开和连字符的细微格式差异，准确回答了问题。,"判断: 正确
原因: 预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心名称，两者在语义上完全等价，仅省略了全称展开和连字符的细微格式差异，准确回答了问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,10,Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。预测答案包含了标准答案的核心姓名信息，省略中间名属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。预测答案包含了标准答案的核心姓名信息，省略中间名属于措辞上的细微差异，两者在语义上完全等价，正确回答了问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,11,Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The Royal Society of Chemistry gives out the prize named after the author of Lectures on Jurisprudence.,The Royal Society of Chemistry gives out the prize named after the author of Lectures on Jurisprudence.,False,预测答案给出的颁奖机构是“英国皇家化学学会”，而标准答案是“剑桥大学”。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的颁奖机构是“英国皇家化学学会”，而标准答案是“剑桥大学”。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,12,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，正确回答了关于Frances Freeling Broderip兄弟姐妹的问题。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，正确回答了关于Frances Freeling Broderip兄弟姐妹的问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,13,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson,LaTanya Richardson,False,预测答案“LaTanya Richardson”与标准答案“Jennifer Connelly”完全不同。在电影《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非LaTanya Richardson，因此预测答案未能包含正确信息。,"判断: 错误
原因: 预测答案“LaTanya Richardson”与标准答案“Jennifer Connelly”完全不同。在电影《钢铁侠》中为贾维斯（Jarvis）配音的演员是保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非LaTanya Richardson，因此预测答案未能包含正确信息。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,14,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the **Vanderkloof Dam**.,The source of the river that is the mouth of the Caledon River is the **Vanderkloof Dam**.,False,预测答案给出的河流源头是“Vanderkloof Dam”，而标准答案为“Thaba Putsoa”。两者在关键信息上完全不一致，且语义上不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的河流源头是“Vanderkloof Dam”，而标准答案为“Thaba Putsoa”。两者在关键信息上完全不一致，且语义上不等价，因此预测答案未能正确回答问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不同。两者并非同一座桥梁，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不同。两者并非同一座桥梁，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,1946,False,预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时接管控制美国众议院规则的政府分支（即众议院），虽然共和党在1946年中期选举中获胜，但他们正式接管该政府分支的时间应为2015年1月。因此预测答案未能包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“1946”与标准答案“January 2015”不一致。问题询问的是该政党何时接管控制美国众议院规则的政府分支（即众议院），虽然共和党在1946年中期选举中获胜，但他们正式接管该政府分支的时间应为2015年1月。因此预测答案未能包含标准答案的关键信息。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,17,Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar, studied at Clifton College in England. He worked in the grain trade in London before emigrating to the United States in 1925.","John Houseman, the producer of Julius Caesar, studied at Clifton College in England. He worked in the grain trade in London before emigrating to the United States in 1925.",True,预测答案明确指出了《Julius Caesar》的制作人John Houseman曾在Clifton College学习，包含了标准答案的核心信息。此外，预测答案还补充了他在伦敦从事粮食贸易的工作经历，语义上与标准答案完全一致，准确回答了问题。,"判断: 正确
原因: 预测答案明确指出了《Julius Caesar》的制作人John Houseman曾在Clifton College学习，包含了标准答案的核心信息。此外，预测答案还补充了他在伦敦从事粮食贸易的工作经历，语义上与标准答案完全一致，准确回答了问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,18,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,Malko Tarnovo,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地名信息。在常识和语境中，省略“Municipality”一词并不改变其指代的具体地理实体，两者在语义上完全等价，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地名信息。在常识和语境中，省略“Municipality”一词并不改变其指代的具体地理实体，两者在语义上完全等价，因此预测答案正确回答了问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,19,What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky,Nina Sky,False,预测答案“Nina Sky”是一个音乐组合名称，而标准答案“Natalie Albino”是该组合中具体成员的名字。两者在语义上并不等价，预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Nina Sky”是一个音乐组合名称，而标准答案“Natalie Albino”是该组合中具体成员的名字。两者在语义上并不等价，预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,20,The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,University of Toronto,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学，符合正确回答的标准。,"判断: 正确
原因: 预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学，符合正确回答的标准。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,21,What year did the publisher of Labyrinth end?,1986,1999,1999,False,预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。"
musique-v2,offline3b_mean,0.05,seg_0_200,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/musique-v2/rate_0p05/seg_0_200/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,22,The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FDA,FDA,False,预测答案“FDA”指的是拥有决定药物上市权力的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是该系统的具体名称，两者语义完全不同，因此预测答案不正确。,"判断: 错误
原因: 预测答案“FDA”指的是拥有决定药物上市权力的机构（美国食品药品监督管理局），而问题询问的是该机构的食品安全系统名称。标准答案“Food Safety Modernization Act (FSMA)”才是该系统的具体名称，两者语义完全不同，因此预测答案不正确。"
