example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
54,0,oracle_full_attention,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma，与标准答案在语义上完全等价。
54,0,fusionrag_qk,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma这一角色，与标准答案在语义上完全等价。
54,0,draft_selected_set,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma的问题，语义上与标准答案完全等价。
54,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,0,预测答案“Thelma”与标准答案“Dottie Hinson”不一致。吉娜·戴维斯在该电影中饰演的角色是多蒂·辛森，而不是Thelma，因此预测答案缺少核心实体，回答错误。
54,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,0,预测答案“Thelma”与标准答案中的角色名“Dottie Hinson”不一致，未能包含标准答案的核心实体信息，因此回答错误。
54,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,1,预测答案“Dottie Hinson”准确包含了标准答案中的核心实体，即吉娜·戴维斯在电影中扮演的角色名称，与标准答案在语义上完全等价，正确回答了问题。
55,0,oracle_full_attention,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Love Kiya Aur Lag Gayi, Mrityudand",0.05,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",0,预测答案给出的电影名称与标准答案完全不同，没有包含标准答案中的核心实体“Yeh Raaste Hain Pyaar Ke”，因此未能正确回答问题。
55,0,fusionrag_qk,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Love Kiya Aur Lagg Gayi",0.3137254901960784,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",0,预测答案虽然包含了标准答案中的核心电影名称“Yeh Raaste Hain Pyaar Ke”，但额外列出了“Dil Kya Kare”和“Love Kiya Aur Lagg Gayi”这两部电影。这两部电影并未同时由这三位演员共同主演，因此预测答案引入了错误信息，与标准答案在语义上不等价。
55,0,draft_selected_set,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Pyar Ka Devta",0.41860465116279066,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",1,预测答案中包含了“Yeh Raaste Hain Pyaar Ke”这一核心电影名称，准确回答了问题所问及的关键信息，与标准答案的核心内容一致。虽然多包含了其他电影名称，但并未遗漏核心实体。
56,0,oracle_full_attention,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located in the off the mid-northern coast of Bohol Island.,0.7599999999999999,0.0,64,Where is Bansaan Island located?,0,预测答案虽然提到了Bansaan岛位于Bohol岛中北部海岸附近，但缺少了标准答案中“Philippines”和“municipality of Talibon”这两个关键信息，未能完整回答岛屿的具体位置。
56,0,fusionrag_qk,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64,Where is Bansaan Island located?,1,预测答案包含了标准答案的核心地理位置信息，准确指出了Bansaan Island位于Bohol Island中北部海岸附近，语义上与标准答案的核心内容一致，正确回答了问题。
56,0,draft_selected_set,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64,Where is Bansaan Island located?,1,预测答案包含了标准答案的核心信息，准确指出了Bansaan Island位于Bohol Island中北部海岸附近。虽然缺少了“Philippines”和“municipality of Talibon”等部分细节，但已经正确回答了问题所问的核心地理位置，语义上与标准答案的核心内容保持一致。
57,0,oracle_full_attention,0.05,Woolhampton in Berkshire,Berkshire,0.25,0.0,58,Where was Ernie Watts born?,0,预测答案“Berkshire”只提供了出生地所在的郡，而缺少了标准答案中的核心实体“Woolhampton”。虽然两者相关，但未包含标准答案的关键信息，因此判断为错误。
57,0,fusionrag_qk,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58,Where was Ernie Watts born?,1,预测答案与标准答案完全一致，均明确指出了Ernie Watts的出生地是Woolhampton in Berkshire，包含了所有关键信息，语义完全等价。
57,0,draft_selected_set,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58,Where was Ernie Watts born?,1,预测答案与标准答案完全一致，均包含了“Woolhampton in Berkshire”这一关键信息，准确回答了Ernie Watts的出生地，语义完全等价。
58,0,oracle_full_attention,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57,Where was James Finch born?,1,"预测答案中包含了“Lynn Haven, Florida”这一标准答案的核心信息，虽然多出了出生年份“1950”，但完整且准确地回答了问题所问的出生地，语义上与标准答案完全一致。"
58,0,fusionrag_qk,0.05,"Lynn Haven, Florida",1620,0,0.0,57,Where was James Finch born?,0,"预测答案“1620”看起来像是一个年份，完全没有包含标准答案中的地点信息“Lynn Haven, Florida”，两者在语义上没有任何关联，因此是错误的。"
58,0,draft_selected_set,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57,Where was James Finch born?,1,"预测答案包含了标准答案中的核心地点信息“Lynn Haven, Florida”，准确回答了James Finch的出生地。虽然多出了出生年份“1950”，但并未改变对问题核心的回答，语义上与标准答案完全一致。"
58,1,oracle_full_attention,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,"预测答案与标准答案完全一致，均明确指出了Lynn Haven, Florida所在的县为Bay County，包含了核心实体且语义完全等价，因此判断为正确。"
58,1,fusionrag_qk,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,预测答案“Bay County”与标准答案完全一致，准确地包含了问题所询问的核心地理实体信息，正确回答了Lynn Haven所在的县。
58,1,draft_selected_set,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,预测答案“Bay County”与标准答案完全一致，准确地包含了问题所询问的县名这一核心实体信息，语义上完全等价，因此判断为正确。
59,0,oracle_full_attention,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,64,Who starred in the movie No Escape?,1,"预测答案包含了标准答案中的全部核心人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然缺少了“starred in the movie No Escape”等修饰性文字，但语义与标准答案完全一致，准确回答了问题。"
59,0,fusionrag_qk,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.",Hrithik Roshan and Katrina Kaif,0.07407407407407407,0.0,64,Who starred in the movie No Escape?,0,"预测答案给出的是Hrithik Roshan和Katrina Kaif，而标准答案明确指出主演为Valerie Hobson, Leslie Perrins和Robert Cochran。两者完全不一致，缺少标准答案的核心实体。"
59,0,draft_selected_set,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,64,Who starred in the movie No Escape?,1,"预测答案包含了标准答案中的全部核心人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然缺少了“starred in the movie No Escape”等修饰性文字，但语义上与标准答案完全等价，准确回答了问题。"
59,1,oracle_full_attention,0.05,Valerie Hobson was married to John Profumo.,"David Profumo was married to Valerie Hobson. However, Valerie Hobson was not married to David Profumo. The information provided does not directly state a marriage between any of the actors mentioned and David Profumo. The document about David Profumo states he is the son of John Profumo and Valerie Hobson,",0.27692307692307694,0.0,52,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",0,预测答案虽然通过提及父母关系暗示了Valerie Hobson与John Profumo的联系，但并未直接且明确地回答出Valerie Hobson与John Profumo结婚这一核心信息，且包含大量自相矛盾的冗余表述，未能准确包含标准答案的关键信息。
59,1,fusionrag_qk,0.05,Valerie Hobson was married to John Profumo.,"user
Answer: Valerie Hobson was married to John Profumo, who was a former British government minister.",0,0.0,52,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1,预测答案准确包含了标准答案的核心信息，明确指出了Valerie Hobson与John Profumo的婚姻关系，语义上与标准答案完全等价，正确回答了问题。
59,1,draft_selected_set,0.05,Valerie Hobson was married to John Profumo.,"Document: Profumo was born in London, the son of former British government minister John Profumo and his wife, actress Valerie Hobson. The Profumo family is of Italian origin. David Profumo would have succeeded his father as 6th Baron Profumo in the nobility of the Kingdom of Sardinia",0.21874999999999994,0.0,52,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1,"预测答案中明确提到了“former British government minister John Profumo and his wife, actress Valerie Hobson”，这包含了标准答案的核心信息，即Valerie Hobson与John Profumo结为夫妻。两者在语义上完全等价，正确回答了问题。"
60,0,oracle_full_attention,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，都明确指出了Chian Hsiao-chang的父亲是Chiang Ching-kuo，包含了标准答案的核心实体和关键信息，准确回答了问题。
60,0,fusionrag_qk,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，都明确指出了Chian Hsiao-chang的父亲是Chiang Ching-kuo，包含了标准答案的核心实体和关键信息，语义完全等价。
60,0,draft_selected_set,0.05,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,61,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，均为“Chiang Ching-kuo”，准确包含了核心实体信息，正确回答了关于Chian Hsiao-chang父亲是谁的问题。
60,1,oracle_full_attention,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen's younger siblings Hsiao-wen, Hsiao-chang, Hsiao-wu, and Hsiao-yung, and Chiang Hsiao-wen's half-bro",0.45901639344262296,0.0,98,What are all the children of Chiang Ching-kuo?,0,预测答案存在严重的语义和逻辑混乱，不仅重复提及了蒋孝文，还出现了“蒋孝文的弟弟妹妹是孝文”这种荒谬的表述，且句子在“half-bro”处被截断，未能完整列出标准答案中的核心实体（如私生子Winston Chang和John Chiang），因此未能正确回答问题。
60,1,fusionrag_qk,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen's younger siblings Hsiao-wen, Hsiao-chang, Hsiao-wu, and Hsiao-yung, and Chiang Hsiao-wen's half-bro",0.45901639344262296,0.0,98,What are all the children of Chiang Ching-kuo?,0,预测答案存在严重的语义和逻辑错误，例如重复提及“Chiang Hsiao-wen”及其弟妹，且句子结构混乱不完整。此外，预测答案遗漏了标准答案中的关键实体Winston Chang和John Chiang，未能完整且正确地回答问题。
60,1,draft_selected_set,0.05,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger sister Hsiao-chang, Chiang Hsiao-wen's younger brothers Hsiao-wu and Hsiao-yung, Chiang Hsiao-wen's half-brothers Winston Chang and John Ch",0.5238095238095238,0.0,98,What are all the children of Chiang Ching-kuo?,1,预测答案包含了标准答案中的所有核心实体，即蒋经国的所有孩子（蒋孝文、蒋孝章、蒋孝武、蒋孝勇、章孝严和章孝慈）。虽然预测答案的措辞与标准答案不同，且存在轻微的截断现象，但在语义上与标准答案完全等价，正确回答了问题。
63,0,oracle_full_attention,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,0,fusionrag_qk,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,0,draft_selected_set,0.05,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,73,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,1,oracle_full_attention,0.05,Kenton County,Kenton County,1.0,1.0,41,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案与标准答案完全一致，都明确指出了Fort Mitchell, Kentucky所在的县是Kenton County，包含了标准答案的核心实体，准确回答了问题。"
63,1,fusionrag_qk,0.05,Kenton County,Kenton County,1.0,1.0,41,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案“Kenton County”与标准答案完全一致，准确地包含了问题所询问的核心实体信息，正确回答了Fort Mitchell, Kentucky所在的县。"
63,1,draft_selected_set,0.05,Kenton County,Kenton County,1.0,1.0,41,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案“Kenton County”与标准答案完全一致，准确包含了问题所询问的核心实体信息，正确回答了Fort Mitchell, Kentucky所在的县。"
64,0,oracle_full_attention,0.05,The United States Naval Institute,United States Naval Institute,1.0,1.0,45,Who is the publisher of In the Shadow of Greatness?,1,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅缺少了定冠词“The”，这属于措辞上的细微差异，不影响核心实体和整体意思的表达。
64,0,fusionrag_qk,0.05,The United States Naval Institute,United States Naval Institute,1.0,1.0,45,Who is the publisher of In the Shadow of Greatness?,1,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅缺少了定冠词“The”，属于措辞上的细微差异，包含了核心实体信息，正确回答了问题。
64,0,draft_selected_set,0.05,The United States Naval Institute,"The reference material does not provide the publisher of ""In the Shadow of Greatness"". The document seems to be cut off and does not contain complete information about the book's publisher.",0,0.0,45,Who is the publisher of In the Shadow of Greatness?,0,预测答案明确表示参考资料未提供《In the Shadow of Greatness》的出版商，未能包含标准答案中的核心实体“美国海军学会”，因此未正确回答问题。
64,1,oracle_full_attention,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54,Where are the headquarters of the United States Naval Institute located?,1,预测答案与标准答案完全一致，均明确指出了美国海军学会的总部位于马里兰州安纳波利斯，包含了所有核心关键信息，语义完全等价。
64,1,fusionrag_qk,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54,Where are the headquarters of the United States Naval Institute located?,1,预测答案与标准答案完全一致，均明确指出了美国海军学会的总部位于马里兰州安纳波利斯，包含了所有核心实体信息，语义完全等价。
64,1,draft_selected_set,0.05,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,54,Where are the headquarters of the United States Naval Institute located?,1,"预测答案与标准答案完全一致，均为“Annapolis, Maryland”，准确包含了问题所询问的美国海军学会总部所在地的核心地理位置信息，语义完全等价。"
66,0,oracle_full_attention,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确给出了1912年美国总统选举中社会党候选人的名字，包含了标准答案的核心实体信息，语义上与标准答案完全一致。
66,0,fusionrag_qk,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确包含了标准答案的核心实体信息，直接且正确地回答了1912年美国总统选举中的社会党候选人是 whom，语义上与标准答案完全等价。
66,0,draft_selected_set,0.05,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,78,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确给出了1912年美国总统选举中的社会党候选人姓名，包含了标准答案的核心实体，与标准答案在语义上完全等价。
68,0,oracle_full_attention,0.05,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,51,Where was Lloyd Dane born?,1,"预测答案“Eldon, Missouri”直接包含了标准答案中的核心地点信息，虽然缺少了主语和谓语等修饰词，但在语义上与标准答案完全等价，准确回答了问题。"
68,0,fusionrag_qk,0.05,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,51,Where was Lloyd Dane born?,1,"预测答案“Eldon, Missouri”包含了标准答案中的核心地点信息，虽然省略了主语和谓语，但在语义上与标准答案完全等价，准确回答了问题。"
68,0,draft_selected_set,0.05,"Lloyd Dane was born in Eldon, Missouri.","Pasadena, California",0,0.0,51,Where was Lloyd Dane born?,0,"预测答案给出的出生地是“Pasadena, California”，而标准答案明确指出Lloyd Dane出生于“Eldon, Missouri”。两者在地理位置上完全不同，预测答案没有包含标准答案的核心信息，因此是错误的。"
68,1,oracle_full_attention,0.05,Miller County,Miller County,1.0,1.0,52,"Which county does Eldon, Missouri belong to?",1,预测答案与标准答案完全一致，均为“Miller County”，准确包含了问题所要求的核心地理实体信息，语义完全等价。
68,1,fusionrag_qk,0.05,Miller County,Miller County,1.0,1.0,52,"Which county does Eldon, Missouri belong to?",1,"预测答案与标准答案完全一致，均为“Miller County”，准确包含了问题所要求的核心地理实体信息，正确回答了Eldon, Missouri所属的县。"
68,1,draft_selected_set,0.05,Miller County,Miller County,1.0,1.0,52,"Which county does Eldon, Missouri belong to?",1,"预测答案与标准答案完全一致，均明确指出了Eldon, Missouri所属的县为Miller County，准确包含了核心实体信息，正确回答了问题。"
71,0,oracle_full_attention,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81,What creature do annelid larvae live like?,0,预测答案“elateriform”描述的是一种特定的幼虫形态（通常用于甲虫），而标准答案明确指出环节动物幼虫的生活方式像“plankton”（浮游生物）。两者在语义上完全不同，预测答案未包含标准答案的核心信息。
71,0,fusionrag_qk,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81,What creature do annelid larvae live like?,0,预测答案“elateriform”描述的是一种特定的幼虫形态（通常用于甲虫），而标准答案明确指出环节动物幼虫像“plankton”（浮游生物）一样生活。两者在语义上完全不同，预测答案未包含标准答案的核心信息。
71,0,draft_selected_set,0.05,Annelid larvae live like plankton.,elateriform,0,0.0,81,What creature do annelid larvae live like?,0,预测答案“elateriform”指的是某种昆虫幼虫的形态，与标准答案中的核心实体“plankton”（浮游生物）完全不同，未包含关键信息且语义不一致。
71,1,oracle_full_attention,0.05,Plankton,Patrick Star,0,0.0,111,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,0,预测答案“Patrick Star”与标准答案“Plankton”完全不同。问题询问的是名字与浮游生物相同的角色，正确答案应为Plankton，而Patrick Star是另一个不同的角色，未包含核心实体信息。
71,1,fusionrag_qk,0.05,Plankton,Plankton,1.0,1.0,111,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,1,预测答案“Plankton”与标准答案完全一致，准确给出了《海绵宝宝》中与浮游生物同名的角色，符合所有判断标准。
71,1,draft_selected_set,0.05,Plankton,Patrick Star,0,0.0,111,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,0,预测答案“Patrick Star”与标准答案“Plankton”完全不同。问题询问的是与浮游生物同名的角色，正确答案应为Plankton，而Patrick Star是另一个不同的角色，未包含核心实体信息。
72,0,oracle_full_attention,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,0,fusionrag_qk,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,0,draft_selected_set,0.05,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,79,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,1,oracle_full_attention,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,58,Who are the members of the American hip hop group Def Squad?,1,"预测答案准确包含了标准答案中的核心成员信息，即Erick Sermon, Redman和Keith Murray。虽然未提及荣誉成员Jamal，但已完整回答了该组合的主要正式成员构成，语义与标准答案的核心内容一致。"
72,1,fusionrag_qk,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,58,Who are the members of the American hip hop group Def Squad?,1,"预测答案准确包含了标准答案中的核心成员信息，即Erick Sermon, Redman和Keith Murray。虽然它省略了作为荣誉成员的Jamal，但已经完整回答了该组合的主要正式成员是谁的问题，语义上与标准答案的核心内容保持一致。"
72,1,draft_selected_set,0.05,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray. Jamal is considered an honorary member.",0.7894736842105263,0.0,58,Who are the members of the American hip hop group Def Squad?,1,预测答案包含了标准答案中的所有核心成员信息，即Erick Sermon、Redman、Keith Murray以及荣誉成员Jamal，两者在语义上完全等价，准确回答了问题。
74,0,oracle_full_attention,0.05,Anil Devgan's sibling is Ajay Devgan.,Anil Devgan's sibling is Ajay Devgan.,1.0,1.0,62,Who is Anil Devgan's sibling?,1,预测答案与标准答案完全一致，都明确指出了Anil Devgan的兄弟姐妹是Ajay Devgan，包含了标准答案的核心实体和关键信息，语义完全等价。
74,0,fusionrag_qk,0.05,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,62,Who is Anil Devgan's sibling?,1,预测答案“Ajay Devgan”直接给出了问题所询问的核心实体，包含了标准答案的关键信息，且与标准答案在语义上完全等价，只是省略了主语，不影响意思表达。
74,0,draft_selected_set,0.05,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,62,Who is Anil Devgan's sibling?,1,预测答案直接给出了“Ajay Devgan”，包含了标准答案中的核心实体和关键信息，与标准答案在语义上完全等价，正确回答了问题。
74,1,oracle_full_attention,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Raju Chacha, Blackmail (2005 film)",0.3636363636363636,0.0,77,Which films feature Ajay Devgan?,0,预测答案虽然包含了部分标准答案中的电影，但遗漏了标准答案中的核心实体“Yeh Raaste Hain Pyaar Ke”，且包含了不在标准答案中的电影，因此未能正确且完整地回答问题。
74,1,fusionrag_qk,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,77,Which films feature Ajay Devgan?,0,预测答案遗漏了标准答案中的关键电影《Yeh Raaste Hain Pyaar Ke》，没有包含标准答案的全部关键信息，因此判断为错误。
74,1,draft_selected_set,0.05,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,77,Which films feature Ajay Devgan?,0,预测答案遗漏了标准答案中的关键电影《Yeh Raaste Hain Pyaar Ke》，未能完整包含标准答案的所有关键信息，因此判断为错误。
75,0,oracle_full_attention,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
75,0,fusionrag_qk,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
75,0,draft_selected_set,0.05,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,78,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
77,0,oracle_full_attention,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了问题所问的工作地点。
77,0,fusionrag_qk,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了理查德·费曼进行该研究的工作地点。
77,0,draft_selected_set,0.05,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,93,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了问题所问的工作地点。
