example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
18,1,oracle_full_attention,0.3,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,John Payne,0,0.0,361,Who is Natalie Wood's brother?,0,预测答案给出了一个名字“John Payne”，而标准答案明确指出文档中并未提及娜塔莉·伍德的兄弟，且仅提到了她的姐妹。两者在语义上完全不一致。
18,1,fusionrag_qk,0.3,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,Lana Wood,0.2857142857142857,0.0,361,Who is Natalie Wood's brother?,0,预测答案“Lana Wood”是Natalie Wood的姐妹，而问题询问的是她的兄弟。标准答案明确指出文档中没有提及她有兄弟，因此预测答案未能正确回答问题。
18,1,draft_selected_set,0.3,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,The information provided does not mention Natalie Wood having a brother.,0.45454545454545453,0.0,361,Who is Natalie Wood's brother?,1,预测答案明确指出了提供的信息中没有提及娜塔莉·伍德的兄弟，这与标准答案的核心语义完全一致，准确传达了文档中不存在关于其兄弟信息的关键点。
19,0,oracle_full_attention,0.3,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,310,Who is Anna Benson's husband?,1,预测答案“Kris Benson”准确包含了标准答案中的核心实体，即Anna Benson丈夫的名字。虽然缺少了对职业背景的补充描述，但已经正确回答了问题的核心内容，语义上与标准答案一致。
19,0,fusionrag_qk,0.3,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,310,Who is Anna Benson's husband?,1,预测答案“Kris Benson”准确包含了标准答案中的核心实体，即Anna Benson丈夫的名字。虽然缺少了对职业背景的补充描述，但已经正确回答了问题的核心内容，语义上与标准答案一致。
19,0,draft_selected_set,0.3,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,310,Who is Anna Benson's husband?,1,预测答案“Kris Benson”准确包含了标准答案中的核心实体，即Anna Benson丈夫的名字。虽然缺少了对职业背景的补充描述，但已经正确回答了问题的核心内容，语义上与标准答案一致。
19,1,oracle_full_attention,0.3,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Benson played for the Yankees and the Philadelphia Athletics in Major League Baseball.,0.25,0.0,474,What team did Kris Benson play for in Major League Baseball?,0,预测答案中提到的球队（洋基队和费城运动家队）与标准答案中的球队（匹兹堡海盗队、纽约大都会队和巴尔的摩金莺队）完全不符，未包含任何核心实体信息。
19,1,fusionrag_qk,0.3,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,474,What team did Kris Benson play for in Major League Baseball?,1,预测答案“Pittsburgh Pirates”是标准答案中包含的核心实体之一，准确回答了Kris Benson在美国职业棒球大联盟效力的球队，符合包含关键信息且语义一致的要求。
19,1,draft_selected_set,0.3,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,474,What team did Kris Benson play for in Major League Baseball?,1,预测答案“Pittsburgh Pirates”是标准答案中包含的核心实体之一，准确回答了Kris Benson在美国职业棒球大联盟效力的球队，符合包含关键信息且语义一致的要求。
20,0,oracle_full_attention,0.3,Joni James,Answer: Joni James,0.8,0.0,455,Who originally sang the song You Belong To Me?,1,预测答案明确指出了歌曲“You Belong To Me”的原唱是Joni James，这与标准答案完全一致，包含了核心实体且语义等价。
20,0,fusionrag_qk,0.3,Joni James,Joni James,1.0,1.0,455,Who originally sang the song You Belong To Me?,1,预测答案“Joni James”与标准答案完全一致，准确包含了问题所询问的核心实体，正确回答了该歌曲的原唱者。
20,0,draft_selected_set,0.3,Joni James,Joni James,1.0,1.0,455,Who originally sang the song You Belong To Me?,1,预测答案“Joni James”与标准答案完全一致，准确包含了问题所询问的核心实体，正确回答了该歌曲的原唱者。
20,1,oracle_full_attention,0.3,MGM Records,Sharp Records,0.6666666666666666,0.0,679,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上完全不同，预测答案没有包含标准答案的核心实体信息，因此判断为错误。
20,1,fusionrag_qk,0.3,MGM Records,Sharp Records,0.6666666666666666,0.0,679,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上完全不同，预测答案没有包含标准答案的核心实体信息，因此判断为错误。
20,1,draft_selected_set,0.3,MGM Records,Sharp Records,0.6666666666666666,0.0,679,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上完全不同，预测答案没有包含标准答案的核心实体信息，因此判断为错误。
21,0,oracle_full_attention,0.3,Henry III,Henry III,1.0,1.0,524,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了标准答案的核心实体，正确回答了问题。
21,0,fusionrag_qk,0.3,Henry III,Henry III,1.0,1.0,524,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了标准答案的核心实体，正确回答了问题。
21,0,draft_selected_set,0.3,Henry III,Henry III,1.0,1.0,524,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了标准答案的核心实体，正确回答了问题。
21,1,oracle_full_attention,0.3,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.","1216, 1220",0.4210526315789474,0.0,635,When was Henry III crowned?,1,预测答案准确提取了标准答案中的两个关键时间点“1216”和“1220”，完整包含了亨利三世加冕时间的核心信息，正确回答了问题。
21,1,fusionrag_qk,0.3,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,635,When was Henry III crowned?,0,预测答案仅包含了1220年这一部分信息，遗漏了1216年首次加冕的关键时间点，未能完整包含标准答案的核心信息。
21,1,draft_selected_set,0.3,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,635,When was Henry III crowned?,0,预测答案仅包含了1220年这一部分信息，遗漏了1216年首次加冕的关键时间点，未能完整包含标准答案的核心信息。
24,0,oracle_full_attention,0.3,Joni James sang the song 'You Belong to Me'.,"Answer: Joni James, based on the document stating ""The first 1952 recording of the song was by Joni James.""",0.20689655172413796,0.0,466,Who sang the song 'You Belong to Me'?,1,预测答案明确指出了演唱歌曲“You Belong to Me”的歌手是Joni James，这与标准答案的核心实体和关键信息完全一致，语义上等价，因此判断为正确。
24,0,fusionrag_qk,0.3,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,466,Who sang the song 'You Belong to Me'?,1,预测答案“Joni James”准确包含了标准答案的核心实体信息，直接回答了谁演唱了这首歌，与标准答案在语义上完全等价。
24,0,draft_selected_set,0.3,Joni James sang the song 'You Belong to Me'.,Joni James and Sue Thompson,0.28571428571428575,0.0,466,Who sang the song 'You Belong to Me'?,0,预测答案虽然包含了标准答案中的核心实体“Joni James”，但同时引入了“Sue Thompson”这一额外信息，导致其语义与标准答案并不等价，未能准确且完整地回答问题。
24,1,oracle_full_attention,0.3,Joni James was signed to MGM Records.,Nothing Records,0,0.0,599,What record label is Joni James signed to?,0,预测答案给出的唱片公司是“Nothing Records”，而标准答案明确指出Joni James签约的是“MGM Records”。两者在核心实体信息上完全不一致，因此预测答案未能正确回答问题。
24,1,fusionrag_qk,0.3,Joni James was signed to MGM Records.,MGM Records,0.4,0.0,599,What record label is Joni James signed to?,1,预测答案“MGM Records”直接包含了标准答案中的核心实体信息，准确回答了问题所询问的唱片公司名称，在语义上与标准答案完全等价。
24,1,draft_selected_set,0.3,Joni James was signed to MGM Records.,MGM Records,0.4,0.0,599,What record label is Joni James signed to?,1,预测答案“MGM Records”直接且准确地给出了问题所询问的唱片公司名称，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，因此判断为正确。
25,0,oracle_full_attention,0.3,Central Equatoria,The Citizen (South Sudan),0,0.0,236,What is the administrative territorial entity that contains Juba?,0,预测答案“The Citizen (South Sudan)”似乎是一份报纸的名称，完全没有包含标准答案“Central Equatoria”的关键信息，两者在语义上没有任何关联，因此未能正确回答问题。
25,0,fusionrag_qk,0.3,Central Equatoria,Central Equatoria,1.0,1.0,236,What is the administrative territorial entity that contains Juba?,1,预测答案与标准答案完全一致，均为“Central Equatoria”，准确包含了标准答案的核心实体信息，正确回答了关于朱巴所在行政领土实体的问题。
25,0,draft_selected_set,0.3,Central Equatoria,Central Equatoria state,0.8,0.0,236,What is the administrative territorial entity that contains Juba?,1,预测答案“Central Equatoria state”包含了标准答案“Central Equatoria”的核心实体，附加的“state”只是对其行政级别的补充说明，两者在语义上完全等价。
25,1,oracle_full_attention,0.3,Eastern Equatoria shares a border with Central Equatoria.,"Hadiya Zone, Silt'e Zone, Enemorina Eaner, Oromia Region, Sodo, Geta",0,0.0,338,What places share a border with Central Equatoria?,0,预测答案列出的是埃塞俄比亚的一些地区，而标准答案是Eastern Equatoria。预测答案完全没有包含标准答案的核心实体，与问题所问的接壤地区不符。
25,1,fusionrag_qk,0.3,Eastern Equatoria shares a border with Central Equatoria.,"Hadiya Zone, Silt'e Zone, Enemorina Eaner, Oromia Region, Sodo, Geta",0,0.0,338,What places share a border with Central Equatoria?,0,预测答案列出的是埃塞俄比亚的一些地区，而标准答案指出与Central Equatoria接壤的是Eastern Equatoria。预测答案完全未包含标准答案的核心实体，属于错误回答。
25,1,draft_selected_set,0.3,Eastern Equatoria shares a border with Central Equatoria.,"Badigeru Swamp, Terekeka, Lafon, Nunu Kumba, Guto Wayu, Diga Leka, Illubabor Zone, Sodo, Geta, Enemorina Eaner, Hadiya Zone, Didessa River, Gojeb River, Seka",0,0.0,338,What places share a border with Central Equatoria?,0,预测答案列出了一系列地名，但完全没有包含标准答案中的核心实体“Eastern Equatoria”，因此未能正确回答与Central Equatoria接壤地点的问题。
26,0,oracle_full_attention,0.3,Colin Firth,Colin Firth,1.0,1.0,460,Who played King George VI in The King's Speech?,1,预测答案与标准答案完全一致，都明确指出了在电影《国王的演讲》中饰演乔治六世的演员是Colin Firth，包含了标准答案的核心信息，语义完全等价。
26,0,fusionrag_qk,0.3,Colin Firth,Colin Firth,1.0,1.0,460,Who played King George VI in The King's Speech?,1,预测答案与标准答案完全一致，都明确指出了在电影《国王的演讲》中饰演乔治六世的演员是Colin Firth，包含了标准答案的核心信息，语义完全等价。
26,0,draft_selected_set,0.3,Colin Firth,Colin Firth,1.0,1.0,460,Who played King George VI in The King's Speech?,1,预测答案与标准答案完全一致，都明确指出了在电影《国王的演讲》中饰演乔治六世的演员是Colin Firth，包含了标准答案的核心信息，语义完全等价。
27,0,oracle_full_attention,0.3,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Jeffrey Dexter ""Jeff"" Boomhauer III, commonly referred to as Boomhauer, is a fictional character in the Fox animated series King of the Hill. The character is voiced by series creator Mike Judge.",0.037037037037037035,0.0,401,Who are the cast members of King of the Mountain?,0,预测答案回答的是《King of the Hill》中的角色Boomhauer及其配音演员，而标准答案给出的是《King of the Mountain》的演员Harry Hamlin和Deborah Van Valkenburgh。预测答案完全未包含标准答案的核心实体，属于答非所问。
27,0,fusionrag_qk,0.3,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Harry Hamlin as Steve
Deborah Van Valkenburgh as Tina",0.39999999999999997,0.0,401,Who are the cast members of King of the Mountain?,1,预测答案完整包含了标准答案中的核心实体信息，即Harry Hamlin饰演Steve以及Deborah Van Valkenburgh饰演Tina，两者在语义上完全等价，正确回答了问题。
27,0,draft_selected_set,0.3,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Steve (Harry Hamlin), Tina (Deborah Van Valkenburgh)",0.8484848484848484,0.0,401,Who are the cast members of King of the Mountain?,1,预测答案包含了标准答案中的核心实体信息，即演员Harry Hamlin和Deborah Van Valkenburgh及其对应的角色Steve和Tina，虽然表述形式不同，但语义上与标准答案完全等价。
27,1,oracle_full_attention,0.3,Lisa Rinna,Lisa Rinna,1.0,1.0,433,Who is Harry Hamlin's spouse?,1,预测答案与标准答案完全一致，均为“Lisa Rinna”，准确包含了问题所询问的核心实体，正确回答了Harry Hamlin的配偶是谁。
27,1,fusionrag_qk,0.3,Lisa Rinna,Lisa Rinna,1.0,1.0,433,Who is Harry Hamlin's spouse?,1,预测答案与标准答案完全一致，均为“Lisa Rinna”，准确包含了问题所询问的核心实体，正确回答了Harry Hamlin的配偶是谁。
27,1,draft_selected_set,0.3,Lisa Rinna,Lisa Rinna,1.0,1.0,433,Who is Harry Hamlin's spouse?,1,预测答案与标准答案完全一致，均为“Lisa Rinna”，准确包含了问题所询问的核心实体，正确回答了Harry Hamlin的配偶是谁。
32,0,oracle_full_attention,0.3,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,431,What was the regnal name adopted by King George VI?,0,预测答案“George VI”仅仅是问题中已经提到的头衔，而标准答案的核心实体是国王的原名“Albert”。预测答案未能包含“Albert”这一关键信息，因此未能正确回答他采用了什么名字作为尊号。
32,0,fusionrag_qk,0.3,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,431,What was the regnal name adopted by King George VI?,0,预测答案“George VI”仅仅是问题中已经提到的头衔，而标准答案的核心实体是国王的原名“Albert”。预测答案未能包含“Albert”这一关键信息，因此未能正确回答他采用了什么名字作为尊号。
32,0,draft_selected_set,0.3,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,431,What was the regnal name adopted by King George VI?,0,预测答案“George VI”仅仅是问题中已经提到的头衔，而标准答案的核心实体是国王的原名“Albert”。预测答案未能包含“Albert”这一关键信息，因此未能正确回答他采用了什么名字作为尊号。
32,1,oracle_full_attention,0.3,Colin Firth,Colin Firth,1.0,1.0,516,Who played King George VI in the film 'The King's Speech'?,1,预测答案与标准答案完全一致，均为“Colin Firth”，准确包含了回答该问题所需的核心实体信息，正确回答了谁在电影《国王的演讲》中饰演乔治六世的问题。
32,1,fusionrag_qk,0.3,Colin Firth,Colin Firth,1.0,1.0,516,Who played King George VI in the film 'The King's Speech'?,1,预测答案与标准答案完全一致，均为“Colin Firth”，准确包含了回答该问题所需的核心实体信息，正确回答了谁在电影《国王的演讲》中饰演乔治六世的问题。
32,1,draft_selected_set,0.3,Colin Firth,Colin Firth,1.0,1.0,516,Who played King George VI in the film 'The King's Speech'?,1,预测答案与标准答案完全一致，均为“Colin Firth”，准确包含了回答该问题所需的核心实体信息，正确回答了谁在电影《国王的演讲》中饰演乔治六世的问题。
33,0,oracle_full_attention,0.3,"Park Rapids, Minnesota","KPRM is licensed to broadcast in Columbia, Missouri.",0,0.0,232,Where is KPRM licensed to broadcast?,0,预测答案给出的广播地点是哥伦比亚（密苏里州），而标准答案明确指出是明尼苏达州的帕克拉皮兹。两者在核心实体和地理位置上完全不一致，因此预测答案未能正确回答问题。
33,0,fusionrag_qk,0.3,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,232,Where is KPRM licensed to broadcast?,1,"预测答案与标准答案完全一致，准确包含了“Park Rapids, Minnesota”这一核心地理位置信息，语义完全等价，正确回答了问题。"
33,0,draft_selected_set,0.3,"Park Rapids, Minnesota","870 AM KPRM is licensed to broadcast in Park Rapids, Minnesota.",0.4210526315789474,0.0,232,Where is KPRM licensed to broadcast?,1,"预测答案明确指出了KPRM的广播许可地是Park Rapids, Minnesota，包含了标准答案的核心实体和关键信息，语义完全一致。"
35,0,oracle_full_attention,0.3,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,352,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了《Prince Prigio》的作者名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
35,0,fusionrag_qk,0.3,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,352,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了《Prince Prigio》的作者名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
35,0,draft_selected_set,0.3,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,352,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了《Prince Prigio》的作者名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
35,1,oracle_full_attention,0.3,Andrew Lang died in 1912.,1912,0.5,0.0,364,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格的去世年份，与标准答案的核心信息完全一致，语义上等价，准确回答了问题。
35,1,fusionrag_qk,0.3,Andrew Lang died in 1912.,1912,0.5,0.0,364,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格的去世年份，与标准答案的核心信息完全一致，语义上等价，准确回答了问题。
35,1,draft_selected_set,0.3,Andrew Lang died in 1912.,1912,0.5,0.0,364,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格的去世年份，与标准答案的核心信息完全一致，语义上等价，准确回答了问题。
36,0,oracle_full_attention,0.3,"Greenfield, Indiana",1947,0,0.0,438,Where was Mark Dismore born?,0,"预测答案“1947”是一个年份，而问题询问的是Mark Dismore的出生地点。标准答案明确指出出生地是“Greenfield, Indiana”。预测答案完全没有包含标准答案的关键信息，未能正确回答问题。"
36,0,fusionrag_qk,0.3,"Greenfield, Indiana","1956 in Greenfield, Indiana",0.5454545454545454,0.0,438,Where was Mark Dismore born?,1,"预测答案中明确包含了标准答案的核心信息“Greenfield, Indiana”，准确回答了Mark Dismore的出生地。虽然多出了出生年份“1956”，但并未改变对问题核心的回答，语义上完全一致。"
36,0,draft_selected_set,0.3,"Greenfield, Indiana","Greenfield, Indiana",1.0,1.0,438,Where was Mark Dismore born?,1,"预测答案与标准答案完全一致，均明确指出了Mark Dismore的出生地是Greenfield, Indiana，包含了标准答案的所有关键信息，语义完全等价。"
36,1,oracle_full_attention,0.3,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,546,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接包含了标准答案中的核心实体和关键信息，准确回答了问题所询问的县名，与标准答案在语义上完全等价。
36,1,fusionrag_qk,0.3,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,546,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接包含了标准答案中的核心实体和关键信息，准确回答了问题所询问的县名，与标准答案在语义上完全等价。
36,1,draft_selected_set,0.3,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,546,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接包含了标准答案中的核心实体和关键信息，准确回答了问题所询问的县名，与标准答案在语义上完全等价。
37,0,oracle_full_attention,0.3,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,321,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体，即父母双方的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”，语义上与标准答案完全等价，正确回答了问题。
37,0,fusionrag_qk,0.3,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,321,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体，即父母双方的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”，语义上与标准答案完全等价，正确回答了问题。
37,0,draft_selected_set,0.3,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,321,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体，即父母双方的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”，语义上与标准答案完全等价，正确回答了问题。
37,1,oracle_full_attention,0.3,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,387,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案只提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，信息不完整。
37,1,fusionrag_qk,0.3,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,387,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案只提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，信息不完整。
37,1,draft_selected_set,0.3,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,387,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案只提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，信息不完整。
38,0,oracle_full_attention,0.3,"NRHEG High School is located in New Richland, Minnesota.","NRHEG High School is located in New Richland, Minnesota.",1.0,1.0,242,Where is NRHEG High School located?,1,"预测答案与标准答案完全一致，准确包含了“New Richland, Minnesota”这一核心地理位置信息，语义完全等价，正确回答了问题。"
38,0,fusionrag_qk,0.3,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,242,Where is NRHEG High School located?,1,"预测答案“New Richland, Minnesota”包含了标准答案中的核心实体和关键地理位置信息，与标准答案在语义上完全等价，正确地回答了问题。"
38,0,draft_selected_set,0.3,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,242,Where is NRHEG High School located?,1,"预测答案“New Richland, Minnesota”包含了标准答案中的核心实体和关键地理位置信息，与标准答案在语义上完全等价，正确地回答了问题。"
38,1,oracle_full_attention,0.3,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,297,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，正确回答了问题。
38,1,fusionrag_qk,0.3,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,297,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，正确回答了问题。
38,1,draft_selected_set,0.3,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,297,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，正确回答了问题。
39,0,oracle_full_attention,0.3,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,289,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，都准确给出了Dimuthu Bandara Abayakoon所属政党的名称，即Janatha Vimukthi Peramuna，包含了所有关键信息且语义完全等价。
39,0,fusionrag_qk,0.3,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,289,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，都准确给出了Dimuthu Bandara Abayakoon所属政党的名称，即Janatha Vimukthi Peramuna，包含了所有关键信息且语义完全等价。
39,0,draft_selected_set,0.3,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,289,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，都准确给出了Dimuthu Bandara Abayakoon所属政党的名称，即Janatha Vimukthi Peramuna，包含了所有关键信息且语义完全等价。
39,1,oracle_full_attention,0.3,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,406,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案“Patabendi Don Jinadasa Nandasiri Wijeweera”是标准答案中“Rohana Wijeweera”的全名，两者在语义上完全等价，指向同一个人，因此预测答案正确回答了问题。
39,1,fusionrag_qk,0.3,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,"Patabendi Don Jinadasa Nandasiri Wijeweera, known as Rohana Wijeweera, founded the Janatha Vimukthi Peramuna political party.",0.5833333333333334,0.0,406,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案不仅指出了Janatha Vimukthi Peramuna的创立者是Rohana Wijeweera，还提供了其全名，与标准答案在语义上完全等价，准确回答了问题。
39,1,draft_selected_set,0.3,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,406,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案“Patabendi Don Jinadasa Nandasiri Wijeweera”是标准答案中“Rohana Wijeweera”的全名，两者在语义上完全等价，指向同一个人，因此预测答案正确回答了问题。
40,0,oracle_full_attention,0.3,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,326,Where did Larry Alcala study?,1,预测答案“University of the Philippines”准确包含了标准答案中的核心实体信息，即“Universidad de Filipinas”的英文表达，正确回答了Larry Alcala学习的地点，语义上完全等价。
40,0,fusionrag_qk,0.3,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,326,Where did Larry Alcala study?,1,预测答案“University of the Philippines”准确包含了标准答案中的核心实体信息，即“Universidad de Filipinas”的英文表达，正确回答了Larry Alcala学习的地点，语义上完全等价。
40,0,draft_selected_set,0.3,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,326,Where did Larry Alcala study?,1,预测答案“University of the Philippines”准确包含了标准答案中的核心实体信息，即“Universidad de Filipinas”的英文表达，正确回答了Larry Alcala学习的地点，语义上完全等价。
40,1,oracle_full_attention,0.3,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,454,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所询问的时间，包含了标准答案的核心关键信息，在语义上与标准答案完全等价。
40,1,fusionrag_qk,0.3,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,454,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所询问的时间，包含了标准答案的核心关键信息，在语义上与标准答案完全等价。
40,1,draft_selected_set,0.3,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,454,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所询问的时间，包含了标准答案的核心关键信息，在语义上与标准答案完全等价。
43,0,oracle_full_attention,0.3,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in Lincoln County, south-central Kentucky, and also in northern Culberson County, Texas.",0.2916666666666667,0.0,251,Where is Cedar Springs located?,0,预测答案中提到的地点（肯塔基州林肯县和得克萨斯州卡尔伯森县北部）与标准答案中的地点（得克萨斯州福尔斯县西部）完全不一致，未包含标准答案的核心地理信息。
