example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
18,0,fusionrag_qk,0.05,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,51,Who played Susie in Miracle on 34th Street?,1,预测答案给出了核心人物“Natalie Wood”，与标准答案的关键信息完全一致，准确回答了谁扮演了该角色的问题。
18,0,draft_selected_set,0.05,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,0.25,0.0,51,Who played Susie in Miracle on 34th Street?,1,预测答案“Natalie Wood”准确给出了问题中询问的演员名字，包含了标准答案的核心实体信息，语义上与标准答案完全一致，正确回答了问题。
18,1,oracle_full_attention,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,John Payne,0,0.0,60,Who is Natalie Wood's brother?,0,预测答案给出了一个名字“John Payne”，而标准答案明确指出文档中并未提及娜塔莉·伍德的兄弟，且仅提到了她的姐妹。两者在语义上完全不一致。
18,1,fusionrag_qk,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,Edmund Gwenn,0,0.0,60,Who is Natalie Wood's brother?,0,预测答案给出了一个人名“Edmund Gwenn”，而标准答案明确指出文档中并未提及娜塔利·伍德的兄弟。预测答案与标准答案的核心信息完全不符。
18,1,draft_selected_set,0.05,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,Lana Wood,0.2857142857142857,0.0,60,Who is Natalie Wood's brother?,0,预测答案“Lana Wood”是Natalie Wood的姐妹，而问题询问的是她的兄弟。标准答案明确指出文档中没有提及她有兄弟，因此预测答案未能正确回答问题。
19,0,oracle_full_attention,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51,Who is Anna Benson's husband?,1,预测答案“Kris Benson”准确包含了标准答案中的核心实体，即Anna Benson丈夫的名字。虽然缺少了关于其职业的补充描述，但已经正确回答了问题的核心内容，语义上与标准答案一致。
19,0,fusionrag_qk,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51,Who is Anna Benson's husband?,1,预测答案准确给出了Anna Benson丈夫的名字“Kris Benson”，包含了标准答案的核心实体。虽然缺少了对职业的补充描述，但已经正确回答了问题的核心内容。
19,0,draft_selected_set,0.05,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,0.5454545454545454,0.0,51,Who is Anna Benson's husband?,1,预测答案“Kris Benson”准确包含了标准答案中的核心实体，即Anna Benson丈夫的名字。虽然缺少了对职业背景的补充描述，但已经正确回答了问题的核心内容，语义上与标准答案一致。
19,1,oracle_full_attention,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Benson played for the Pittsburgh Pirates, the New York Mets, and the Baltimore Orioles in Major League Baseball.",0.8500000000000001,0.0,79,What team did Kris Benson play for in Major League Baseball?,1,预测答案包含了标准答案中的所有关键信息，即Pittsburgh Pirates、New York Mets和Baltimore Orioles，且语义与标准答案完全一致，准确回答了问题。
19,1,fusionrag_qk,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Pittsburgh Pirates, New York Mets, and the Baltimore Orioles",0.8125000000000001,0.0,79,What team did Kris Benson play for in Major League Baseball?,1,预测答案包含了标准答案中的所有关键信息，即Kris Benson效力过的三支棒球队。虽然预测答案省略了主语和谓语，仅列出了球队名称，但在语义上与标准答案完全等价，准确回答了问题。
19,1,draft_selected_set,0.05,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.",Pittsburgh Pirates,0.2727272727272727,0.0,79,What team did Kris Benson play for in Major League Baseball?,1,预测答案“Pittsburgh Pirates”是标准答案中包含的核心实体之一，准确回答了Kris Benson在美国职业棒球大联盟效力的球队，符合包含关键信息且语义一致的要求。
20,0,oracle_full_attention,0.05,Joni James,"Answer: Joni James, based on the information provided in the document about ""You Belong to Me"" which states that the first 1952 recording of the song was by Joni James.",0.12121212121212122,0.0,75,Who originally sang the song You Belong To Me?,1,预测答案明确指出了“Joni James”这一核心实体，与标准答案完全一致。虽然预测答案包含了一些额外的解释信息，但其核心语义与标准答案等价，正确回答了问题。
20,0,fusionrag_qk,0.05,Joni James,Joni James,1.0,1.0,75,Who originally sang the song You Belong To Me?,1,预测答案与标准答案完全一致，都明确指出了歌曲《You Belong To Me》的原唱者是Joni James，包含了标准答案的核心关键信息，语义完全等价。
20,0,draft_selected_set,0.05,Joni James,Joni James,1.0,1.0,75,Who originally sang the song You Belong To Me?,1,预测答案“Joni James”与标准答案完全一致，准确包含了问题所询问的核心实体，正确回答了该歌曲的原唱者。
20,1,oracle_full_attention,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上完全不同，预测答案没有包含标准答案的核心实体信息，因此判断为错误。
20,1,fusionrag_qk,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上完全不同，预测答案没有包含标准答案的核心实体信息，因此判断为错误。
20,1,draft_selected_set,0.05,MGM Records,Sharp Records,0.6666666666666666,0.0,113,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,0,预测答案给出的唱片公司是“Sharp Records”，而标准答案是“MGM Records”。两者在语义上并不等价，预测答案缺少标准答案的核心实体信息，因此判断为错误。
21,0,oracle_full_attention,0.05,Henry III,Henry III,1.0,1.0,87,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了问题所要求的核心实体信息，正确回答了问题。
21,0,fusionrag_qk,0.05,Henry III,Henry III,1.0,1.0,87,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了问题所询问的核心实体，语义上完全等价，因此判断为正确。
21,0,draft_selected_set,0.05,Henry III,Henry III,1.0,1.0,87,Who was the person under whom the Chapter House was built?,1,预测答案与标准答案完全一致，均为“Henry III”，准确包含了标准答案的核心实体，正确回答了问题。
21,1,oracle_full_attention,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105,When was Henry III crowned?,0,预测答案仅包含了1220年这一次加冕时间，遗漏了标准答案中1216年首次加冕的关键信息，未能完整回答问题。
21,1,fusionrag_qk,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105,When was Henry III crowned?,0,预测答案仅包含了1220年第二次加冕的时间，遗漏了1216年首次加冕这一关键信息，未能完整回答问题。
21,1,draft_selected_set,0.05,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.",1220,0.18181818181818182,0.0,105,When was Henry III crowned?,0,预测答案仅包含了1220年这一部分信息，遗漏了1216年首次加冕的关键时间点，未能完整包含标准答案的核心信息。
24,0,oracle_full_attention,0.05,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,77,Who sang the song 'You Belong to Me'?,1,预测答案“Joni James”直接提供了问题所问的演唱者，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，准确回答了问题。
24,0,fusionrag_qk,0.05,Joni James sang the song 'You Belong to Me'.,"1952 recordings of ""You Belong to Me"" were done by Joni James, Sue Thompson, and Patti Page.",0.39999999999999997,0.0,77,Who sang the song 'You Belong to Me'?,1,预测答案中明确包含了标准答案的核心实体“Joni James”，并且指出她录制了“You Belong to Me”这首歌。虽然它额外提到了其他歌手，但已经准确回答了问题，语义上与标准答案一致。
24,0,draft_selected_set,0.05,Joni James sang the song 'You Belong to Me'.,Joni James,0.4,0.0,77,Who sang the song 'You Belong to Me'?,1,预测答案“Joni James”准确包含了标准答案的核心实体信息，直接回答了谁演唱了这首歌，与标准答案在语义上完全等价。
24,1,oracle_full_attention,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99,What record label is Joni James signed to?,1,预测答案“M-G-M Records”与标准答案中的核心实体“MGM Records”在语义上完全等价，仅仅是连字符的细微拼写差异，准确回答了问题。
24,1,fusionrag_qk,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99,What record label is Joni James signed to?,1,预测答案“M-G-M Records”与标准答案中的“MGM Records”在语义上完全等价，仅仅是连字符的书写形式差异，包含了核心实体信息，正确回答了问题。
24,1,draft_selected_set,0.05,Joni James was signed to MGM Records.,M-G-M Records,0.4,0.0,99,What record label is Joni James signed to?,1,预测答案“M-G-M Records”与标准答案中的核心实体“MGM Records”在语义上完全等价，仅仅是连字符的书写形式存在细微差异，准确回答了问题。
25,0,oracle_full_attention,0.05,Central Equatoria,Jeju,0,0.0,39,What is the administrative territorial entity that contains Juba?,0,预测答案“Jeju”与标准答案“Central Equatoria”完全不同。Juba是南苏丹的首都，其所在的行政领土实体是Central Equatoria，而Jeju（济州）是韩国的一个岛屿，与问题所指的地理位置毫无关联。
25,0,fusionrag_qk,0.05,Central Equatoria,Central Equatoria,1.0,1.0,39,What is the administrative territorial entity that contains Juba?,1,预测答案与标准答案完全一致，均为“Central Equatoria”，准确包含了标准答案的核心实体信息，正确回答了关于朱巴所在行政领土实体的问题。
25,0,draft_selected_set,0.05,Central Equatoria,Jeju,0,0.0,39,What is the administrative territorial entity that contains Juba?,0,预测答案“Jeju”与标准答案“Central Equatoria”完全不同。Jeju通常指韩国的济州岛，而朱巴是南苏丹的首都，其所在的行政实体是中赤道州。预测答案未能包含标准答案的核心信息。
25,1,oracle_full_attention,0.05,Eastern Equatoria shares a border with Central Equatoria.,"The Citizen, Badigeru Swamp, Jimma Arjo, Endegagn",0,0.0,56,What places share a border with Central Equatoria?,0,预测答案列出的实体（如Badigeru Swamp等）与标准答案完全不符，未包含核心实体“Eastern Equatoria”，未能正确回答与Central Equatoria接壤的地点。
25,1,fusionrag_qk,0.05,Eastern Equatoria shares a border with Central Equatoria.,"Jimma Arjo, Badigeru Swamp",0,0.0,56,What places share a border with Central Equatoria?,0,预测答案提供的“Jimma Arjo”和“Badigeru Swamp”与标准答案中的核心实体“Eastern Equatoria”完全不符，未能包含标准答案的关键信息，因此未能正确回答问题。
25,1,draft_selected_set,0.05,Eastern Equatoria shares a border with Central Equatoria.,"The Badigeru Swamp, Juba (the national capital of South Sudan), and the Citizen newspaper share connections to Central Equatoria, but based on the provided documents, no specific places are listed as directly sharing a border with Central Equatoria. The documents mention geographical and administrative boundaries between woredas and zones within",0.23333333333333334,0.0,56,What places share a border with Central Equatoria?,0,预测答案未能包含标准答案中的核心实体“Eastern Equatoria”，且错误地声称没有地方与中赤道州接壤，与标准答案语义不符。
26,0,oracle_full_attention,0.05,Colin Firth,Colin Firth,1.0,1.0,76,Who played King George VI in The King's Speech?,1,预测答案与标准答案完全一致，都明确指出了在电影《国王的演讲》中饰演乔治六世的演员是Colin Firth，包含了核心实体且语义等价。
26,0,fusionrag_qk,0.05,Colin Firth,Andrew Scott,0,0.0,76,Who played King George VI in The King's Speech?,0,预测答案给出的演员是Andrew Scott，而标准答案为Colin Firth。两者并非同一人，预测答案缺少标准答案的核心实体，因此判断为错误。
26,0,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,76,Who played King George VI in The King's Speech?,1,预测答案与标准答案完全一致，都明确指出了在电影《国王的演讲》中饰演乔治六世的演员是Colin Firth，包含了标准答案的核心信息，语义完全等价。
27,0,oracle_full_attention,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Jeffrey Dexter ""Jeff"" Boomhauer III, commonly referred to as Boomhauer, is a fictional character in the Fox animated series King of the Hill. The character is voiced by series creator Mike Judge.",0.037037037037037035,0.0,66,Who are the cast members of King of the Mountain?,0,预测答案回答的是《King of the Hill》中的角色Boomhauer及其配音演员，而标准答案给出的是《King of the Mountain》的演员Harry Hamlin和Deborah Van Valkenburgh。预测答案完全未包含标准答案的核心实体，属于答非所问。
27,0,fusionrag_qk,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Harry Hamlin, Deborah Van Valkenburgh",0.6206896551724138,0.0,66,Who are the cast members of King of the Mountain?,1,预测答案准确提取了标准答案中的核心实体，即两位主要演员的名字Harry Hamlin和Deborah Van Valkenburgh，完全包含了回答该问题所需的关键信息，语义上与标准答案保持一致。
27,0,draft_selected_set,0.05,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"Kristen Stewart, Raffey Cassidy, Chris Hemsworth, Charlize Theron, Izzy Meikle - Small, Sam Claflin, Xavier Atkins, Sam Spruell, Elliot Reeve, Vincent Regan, Lily Cole, Noah Huntley, Liberty Ross, Chris Obi, Rachael Stirling",0.024691358024691357,0.0,66,Who are the cast members of King of the Mountain?,0,预测答案列出的演员名单（如Kristen Stewart、Chris Hemsworth等）与标准答案中的核心实体（Harry Hamlin和Deborah Van Valkenburgh）完全不符，没有包含标准答案的任何关键信息。
27,1,oracle_full_attention,0.05,Lisa Rinna,Lisa Rinna,1.0,1.0,72,Who is Harry Hamlin's spouse?,1,预测答案与标准答案完全一致，均为“Lisa Rinna”，准确包含了问题的核心实体信息，正确回答了关于Harry Hamlin配偶的问题。
27,1,fusionrag_qk,0.05,Lisa Rinna,Deborah Van Valkenburgh,0,0.0,72,Who is Harry Hamlin's spouse?,0,预测答案“Deborah Van Valkenburgh”与标准答案“Lisa Rinna”完全不同，没有包含标准答案的核心实体，因此未能正确回答Harry Hamlin配偶的问题。
27,1,draft_selected_set,0.05,Lisa Rinna,Lisa Rinna,1.0,1.0,72,Who is Harry Hamlin's spouse?,1,预测答案与标准答案完全一致，均为“Lisa Rinna”，准确包含了问题所询问的核心实体，正确回答了Harry Hamlin的配偶是谁。
32,0,oracle_full_attention,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71,What was the regnal name adopted by King George VI?,0,预测答案“George VI”仅仅是问题中已经提到的头衔，而标准答案的核心实体是“Albert”，即他即位前使用的名字。预测答案缺少了“Albert assumed”这一关键信息，未能回答他采用了什么名字作为国王称号。
32,0,fusionrag_qk,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71,What was the regnal name adopted by King George VI?,0,预测答案“George VI”仅仅是问题中已经提到的头衔，而标准答案的核心实体是国王的原名“Albert”。预测答案未能包含“Albert”这一关键信息，因此未能正确回答他采用了什么名字作为尊号。
32,0,draft_selected_set,0.05,Albert assumed the regnal name 'George VI'.,George VI,0.4,0.0,71,What was the regnal name adopted by King George VI?,1,预测答案“George VI”直接给出了问题所询问的国王采用的尊号名称，与标准答案的核心信息完全一致，准确回答了问题。
32,1,oracle_full_attention,0.05,Colin Firth,"Document: The King's Speech is a 2010 British historical drama film directed by Tom Hooper and written by David Seidler. Colin Firth plays the future King George VI who, to cope with a stammer, sees Lionel Logue, an Australian speech and language therapist played by Geoffrey Rush",0.1,0.0,86,Who played King George VI in the film 'The King's Speech'?,1,预测答案在提供的文档中明确指出了“Colin Firth plays the future King George VI”，包含了标准答案的核心实体“Colin Firth”，准确回答了谁在电影中扮演了该角色。
32,1,fusionrag_qk,0.05,Colin Firth,George VI,0,0.0,86,Who played King George VI in the film 'The King's Speech'?,0,预测答案“George VI”是电影中的角色名，而问题询问的是扮演该角色的演员。标准答案应为“Colin Firth”，预测答案缺少核心实体，因此判断为错误。
32,1,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,86,Who played King George VI in the film 'The King's Speech'?,1,预测答案与标准答案完全一致，均为“Colin Firth”，准确包含了回答该问题所需的核心实体信息，正确回答了谁在电影《国王的演讲》中饰演乔治六世的问题。
33,0,oracle_full_attention,0.05,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,38,Where is KPRM licensed to broadcast?,1,"预测答案与标准答案完全一致，都准确地指出了KPRM的广播授权地点为Park Rapids, Minnesota，包含了所有核心信息。"
33,0,fusionrag_qk,0.05,"Park Rapids, Minnesota","Park Rapids, Minnesota",1.0,1.0,38,Where is KPRM licensed to broadcast?,1,"预测答案与标准答案完全一致，准确包含了“Park Rapids, Minnesota”这一核心地理位置信息，语义完全等价，正确回答了问题。"
33,0,draft_selected_set,0.05,"Park Rapids, Minnesota","870 AM, Park Rapids, Minnesota",0.6666666666666666,0.0,38,Where is KPRM licensed to broadcast?,1,"预测答案包含了标准答案的核心信息“Park Rapids, Minnesota”，准确回答了KPRM的广播地点。虽然额外增加了“870 AM”这一频率信息，但不影响对问题核心的回答，语义上与标准答案完全一致。"
35,0,oracle_full_attention,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了问题所问的作者名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
35,0,fusionrag_qk,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了《Prince Prigio》的作者名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
35,0,draft_selected_set,0.05,The author of Prince Prigio is Andrew Lang.,Andrew Lang,0.3636363636363636,0.0,58,Who is the author of Prince Prigio?,1,预测答案“Andrew Lang”直接给出了《Prince Prigio》的作者，包含了标准答案的核心实体信息，语义上完全等价，正确回答了问题。
35,1,oracle_full_attention,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格去世的年份，与标准答案的核心信息完全一致，语义上等价，因此判断为正确。
35,1,fusionrag_qk,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格去世的年份，与标准答案的核心信息完全一致，语义上等价。
35,1,draft_selected_set,0.05,Andrew Lang died in 1912.,1912,0.5,0.0,60,What year did Andrew Lang die?,1,预测答案“1912”直接提供了问题所询问的安德鲁·朗格的去世年份，与标准答案的核心信息完全一致，语义上等价，准确回答了问题。
36,0,oracle_full_attention,0.05,"Greenfield, Indiana","1956 in Greenfield, IndianaDocument: Mark Dismore (born October 12, 1956 in Greenfield, Indiana) is a former driver in the Indy Racing League and the 1990 Toyota Pacific champion as well as the winner of the 199",0.10169491525423728,0.0,73,Where was Mark Dismore born?,1,"预测答案中明确包含了“Greenfield, Indiana”这一关键信息，完整回答了关于Mark Dismore出生地的问题，符合标准答案的核心内容。"
36,0,fusionrag_qk,0.05,"Greenfield, Indiana","1956 in Greenfield, Indiana",0.5454545454545454,0.0,73,Where was Mark Dismore born?,1,"预测答案中明确包含了标准答案的核心信息“Greenfield, Indiana”，准确回答了Mark Dismore的出生地。虽然多出了出生年份“1956”，但并未改变对问题核心的回答，语义上完全一致。"
36,0,draft_selected_set,0.05,"Greenfield, Indiana",Indiana,0.5,0.0,73,Where was Mark Dismore born?,0,预测答案“Indiana”仅提供了所在的州，缺少了标准答案中的核心实体“Greenfield”，未能完整回答Mark Dismore的具体出生地。
36,1,oracle_full_attention,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接包含了标准答案的核心实体，准确回答了问题所询问的县名，与标准答案在语义上完全等价。
36,1,fusionrag_qk,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，与标准答案在语义上完全等价，准确回答了问题。
36,1,draft_selected_set,0.05,"Greenfield, Indiana is located in Hancock County.",Hancock County,0.1818181818181818,0.0,91,"Which county is Greenfield, Indiana located in?",1,预测答案“Hancock County”直接包含了标准答案中的核心实体和关键信息，准确回答了问题所询问的县名，与标准答案在语义上完全等价。
37,0,oracle_full_attention,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体，即父母的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”。虽然省略了主语和谓语，但在语义上与标准答案完全等价，正确回答了问题。
37,0,fusionrag_qk,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体信息，即父母的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”，两者在语义上完全等价，正确回答了问题。
37,0,draft_selected_set,0.05,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni,0.7368421052631579,0.0,53,Who were the parents of Nannina de' Medici?,1,预测答案准确包含了标准答案中的核心实体，即父母双方的名字“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”，语义上与标准答案完全等价，正确回答了问题。
37,1,oracle_full_attention,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案仅提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，因此缺少关键信息，未能完整回答问题。
37,1,fusionrag_qk,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案只提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，因此信息不完整，未能正确回答问题。
37,1,draft_selected_set,0.05,Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,Lorenzo de' Medici,0.32000000000000006,0.0,64,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",0,预测答案只提到了Lorenzo de' Medici，遗漏了标准答案中的另一个核心实体Giuliano de' Medici，信息不完整。
38,0,oracle_full_attention,0.05,"NRHEG High School is located in New Richland, Minnesota.","11237 Kingston Pike, New Richland, Minnesota",0.4,0.0,40,Where is NRHEG High School located?,1,"预测答案包含了标准答案中的核心地点信息“New Richland, Minnesota”，虽然额外提供了具体的街道地址，但在语义上准确且更详细地回答了学校所在位置的问题。"
38,0,fusionrag_qk,0.05,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota",0.5,0.0,40,Where is NRHEG High School located?,1,"预测答案“New Richland, Minnesota”包含了标准答案中的核心实体和关键地理位置信息，与标准答案在语义上完全等价，正确地回答了问题。"
38,0,draft_selected_set,0.05,"NRHEG High School is located in New Richland, Minnesota.","NRHEG High School is located in New Richland, Minnesota.",1.0,1.0,40,Where is NRHEG High School located?,1,"预测答案与标准答案完全一致，准确包含了“New Richland, Minnesota”这一核心地理位置信息，语义完全等价，正确回答了问题。"
38,1,oracle_full_attention,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接给出了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，正确回答了问题。
38,1,fusionrag_qk,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，准确回答了问题。
38,1,draft_selected_set,0.05,"New Richland is located in Waseca County, Minnesota.",Waseca County,0.42857142857142855,0.0,49,"Which county is New Richland, Minnesota located in?",1,预测答案“Waseca County”直接提供了问题所询问的县名，包含了标准答案的核心实体信息，在语义上与标准答案完全等价，正确回答了问题。
39,0,oracle_full_attention,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，都准确给出了Dimuthu Bandara Abayakoon所属政党的名称，即Janatha Vimukthi Peramuna，包含了所有关键信息，语义完全等价。
39,0,fusionrag_qk,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，均准确给出了Dimuthu Bandara Abayakoon所属政党的名称，包含了核心关键信息，语义完全等价。
39,0,draft_selected_set,0.05,Janatha Vimukthi Peramuna,Janatha Vimukthi Peramuna,1.0,1.0,48,What is the name of the political party of Dimuthu Bandara Abayakoon?,1,预测答案与标准答案完全一致，都准确给出了Dimuthu Bandara Abayakoon所属政党的名称，即Janatha Vimukthi Peramuna，包含了所有关键信息且语义完全等价。
39,1,oracle_full_attention,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Rohana Wijeweera,0.4,0.0,67,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案“Rohana Wijeweera”准确包含了标准答案中的核心实体信息，直接回答了谁创立了该政党，与标准答案在语义上完全等价，符合正确判断的标准。
39,1,fusionrag_qk,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,0.20689655172413793,0.0,67,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案“Patabendi Don Jinadasa Nandasiri Wijeweera”是标准答案中“Rohana Wijeweera”的全名，两者在语义上完全等价，指向同一个人，因此预测答案正确回答了问题。
39,1,draft_selected_set,0.05,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Rohana Wijeweera,0.4,0.0,67,Who founded the Janatha Vimukthi Peramuna political party?,1,预测答案“Rohana Wijeweera”准确包含了标准答案中的核心实体，即该政党的创始人名字，与标准答案在语义上完全等价，正确回答了问题。
40,0,oracle_full_attention,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,54,Where did Larry Alcala study?,1,预测答案“University of the Philippines”准确包含了标准答案中的核心实体信息，即“Universidad de Filipinas”，两者在语义上完全等价，正确回答了Larry Alcala在哪里学习的问题。
40,0,fusionrag_qk,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,0,0.0,54,Where did Larry Alcala study?,1,预测答案“University of the Philippines”准确包含了标准答案中的核心实体信息，即“Universidad de Filipinas”的英文表达，正确回答了Larry Alcala学习的地点，语义上完全等价。
40,0,draft_selected_set,0.05,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines (UP),0,0.0,54,Where did Larry Alcala study?,1,预测答案“University of the Philippines (UP)”准确包含了标准答案中的核心实体信息，即拉里·阿尔卡拉就读的学校是菲律宾大学，两者在语义上完全等价，正确回答了问题。
40,1,oracle_full_attention,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所询问的时间，包含了标准答案的核心关键信息，在语义上与标准答案完全等价。
40,1,fusionrag_qk,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所问的时间，包含了标准答案的核心关键信息，与标准答案在语义上完全等价。
