target,source,kind,test_context,method,delta_norm2,error_norm2,base_norm2,dot,pred_norm2,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
1,raw,v,8,position_top2,2808448.049648583,2611286.7782021165,16703454.419059753,1912161.084388256,3627160.8244987726,0.41004361081519347,0.9642598579740523,0.39538859392782605,0.07020292629986047,0.5991117978183678
1,raw,v,8,position_top4,2808448.049648583,1687267.88426435,16703454.419059753,1931470.3029105663,2741760.320769429,0.41004361081519347,0.7751019378887822,0.3178255973617701,0.39921698588105436,0.6960494493528752
1,raw,v,8,position_top8,2808448.049648583,1756651.6951701045,16703454.419059753,1892402.6959360242,2733008.9449781775,0.41004361081519347,0.7908782500797562,0.3242945733779048,0.3745115935507827,0.6830615419010632
1,raw,v,8,cached_v_top1,2808448.049648583,2173923.1309854984,16703454.419059753,2064129.9619971514,3493734.980739236,0.41004361081519347,0.8798100010078236,0.36076046964456693,0.22593436212661355,0.6589597093481206
1,raw,v,8,cached_v_top2,2808448.049648583,2130910.6373327076,16703454.419059753,2049730.9374773502,3421924.392091632,0.41004361081519347,0.8710627084235679,0.35717369820846184,0.24124975799379822,0.6611933150618415
1,raw,v,8,cached_v_top4,2808448.049648583,2003447.5931607485,16703454.419059753,2046447.8025541902,3287894.9827528,0.41004361081519347,0.8446091769655097,0.34632659665058635,0.28663533818564424,0.6734548822902052
1,raw,v,8,cached_v_top8,2808448.049648583,1726942.8908455968,16703454.419059753,2024798.548837304,2968091.9519240856,0.41004361081519347,0.7841619959124392,0.3215406162679855,0.3850899641666198,0.7013098648285445
1,raw,v,8,hybrid_top1,2808448.049648583,2619844.685708642,16703454.419059753,2035331.9160487652,3882060.5392401814,0.41004361081519347,0.9658386383560589,0.3960359627363482,0.06715572465851405,0.6164117286383264
1,raw,v,8,hybrid_top2,2808448.049648583,2130910.6373327076,16703454.419059753,2049730.9374773502,3421924.392091632,0.41004361081519347,0.8710627084235679,0.35717369820846184,0.24124975799379822,0.6611933150618415
1,raw,v,8,hybrid_top4,2808448.049648583,1920879.6951226592,16703454.419059753,2057176.0506382585,3226783.5440819263,0.41004361081519347,0.8270216628433436,0.33911494885467014,0.3160351691878309,0.6833659659110103
1,raw,v,8,hybrid_top8,2808448.049648583,1703387.6667805314,16703454.419059753,2017144.5179771185,2929228.6117944717,0.41004361081519347,0.778795712342792,0.31934020597642915,0.3934772384364832,0.7032782447558378
1,raw,v,9,no_update,2819817.195241511,2819817.195241511,16703454.419059753,0.0,0.0,0.41087274080782366,1.0,0.41087274080782366,0.0,0.0
1,raw,v,9,mean_anchor,2819817.195241511,1332175.3495471491,16703454.419059753,1833093.6675636172,2178545.5453372016,0.41087274080782366,0.6873377855282403,0.28240835980076817,0.5275667685851346,0.7395897062655571
1,raw,v,9,random_anchor,2819817.195241511,2891459.948761314,16703454.419059753,1611005.550912559,3293653.799344659,0.41087274080782366,1.0126237597103054,0.4160594995592963,-0.025406878729834492,0.5286248630075705
1,raw,v,9,oracle_anchor,2819817.195241511,1492144.567848444,16703454.419059753,1949579.6107370853,2571486.535066366,0.41087274080782366,0.7274363079207007,0.29888374959850234,0.47083641791869946,0.723999672360477
1,raw,v,9,position_top1,2819817.195241511,2949402.33992064,16703454.419059753,1718337.811687529,3566260.733923018,0.41087274080782366,1.0227194913459732,0.42020756048690333,-0.04595515797896632,0.5418655283946298
1,raw,v,9,position_top2,2819817.195241511,1880087.7567952871,16703454.419059753,1855283.620388031,2770837.722441435,0.41087274080782366,0.8165421037348036,0.3354948921465051,0.33325899282834115,0.663734339651984
1,raw,v,9,position_top4,2819817.195241511,1720990.1874709725,16703454.419059753,1906124.086194992,2713421.147721052,0.41087274080782366,0.7812296537672823,0.3209859690437104,0.3896802280746523,0.6890997450401816
1,raw,v,9,position_top8,2819817.195241511,1493114.5758844018,16703454.419059753,1901178.9889042377,2475655.272771597,0.41087274080782366,0.7276727141108945,0.2989808824578111,0.47049242113848444,0.7195607131076638
1,raw,v,9,cached_v_top1,2819817.195241511,2011440.076406002,16703454.419059753,2144178.307418883,3479979.3960831165,0.41087274080782366,0.8445844324596091,0.34701672060829986,0.28667713644687987,0.6844820827577818
1,raw,v,9,cached_v_top2,2819817.195241511,2072626.7979225814,16703454.419059753,2049181.7502384186,3351173.0017638206,0.41087274080782366,0.8573340592462189,0.352255194710391,0.2649783108564009,0.6666096217444126
1,raw,v,9,cached_v_top4,2819817.195241511,1875910.8800810575,16703454.419059753,2085344.9836418033,3226783.5440819263,0.41087274080782366,0.8156345684156752,0.33512201062255487,0.3347402508053753,0.691325406426149
1,raw,v,9,cached_v_top8,2819817.195241511,1719528.156425953,16703454.419059753,2031893.9318699837,2963498.669791162,0.41087274080782366,0.7808977446437764,0.3208495966324364,0.3901987124102634,0.702891332134736
1,raw,v,9,hybrid_top1,2819817.195241511,2479489.437178254,16703454.419059753,1914390.604366064,3488453.380273342,0.41087274080782366,0.9377145483049514,0.38528134655742574,0.12069142589724102,0.6103846664969237
1,raw,v,9,hybrid_top2,2819817.195241511,2115687.1474278867,16703454.419059753,1962244.9116005898,3220359.7623007298,0.41087274080782366,0.8661941506014064,0.35589556472930467,0.2497076934639081,0.6511642341919577
1,raw,v,9,hybrid_top4,2819817.195241511,1700487.0107158124,16703454.419059753,1918107.3282734156,2716884.409768462,0.41087274080782366,0.7765620841411641,0.3190681919185159,0.39695132947433154,0.6929898065877426
1,raw,v,9,hybrid_top8,2819817.195241511,1734332.0956517458,16703454.419059753,1984644.780026555,2883804.383374989,0.41087274080782366,0.7842520333122223,0.3222277824111014,0.38494874824564496,0.695968222039002
1,preprocess,k,0,no_update,1169491.211420536,1169491.211420536,17335496.84375,0.0,0.0,0.2597349154786876,1.0,0.2597349154786876,0.0,0.0
1,preprocess,k,0,mean_anchor,1169491.211420536,966282.8948423862,17335496.84375,357462.86511063576,511717.4058612585,0.2597349154786876,0.9089786121973077,0.23609348301100247,0.17375788256785651,0.46208019617973395
1,preprocess,k,0,random_anchor,1169491.211420536,1359533.7954826355,17335496.84375,327158.9983570576,844360.5725061893,0.2597349154786876,1.0781930366151578,0.2800443772349476,-0.162500224205415,0.3292277362141704
1,preprocess,k,0,oracle_anchor,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,position_top1,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,position_top2,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,position_top4,1169491.211420536,190834.72784167528,17335496.84375,854684.5576388836,730712.6116142273,0.2597349154786876,0.4039524287840566,0.10492054994763751,0.8368224352794617,0.9245578162040332
1,preprocess,k,0,position_top8,1169491.211420536,331860.3893408179,17335496.84375,736058.3152399063,634485.7932786942,0.2597349154786876,0.5326957451775404,0.138359684349545,0.716235243069745,0.8544817487999008
1,preprocess,k,0,cached_v_top1,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,cached_v_top2,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,cached_v_top4,1169491.211420536,320495.2762668133,17335496.84375,710719.4126775265,572442.8746525049,0.2597349154786876,0.5234947555456732,0.13596986608519165,0.7259532409161759,0.8686275902399894
1,preprocess,k,0,cached_v_top8,1169491.211420536,616324.8523445725,17335496.84375,523443.62467968464,493720.87455153465,0.2597349154786876,0.7259494138530582,0.1885544096489269,0.47299744852640113,0.6888595578982019
1,preprocess,k,0,hybrid_top1,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,hybrid_top2,1169491.211420536,0.0,17335496.84375,1169491.211420536,1169491.211420536,0.2597349154786876,0.0,0.0,1.0,1.0
1,preprocess,k,0,hybrid_top4,1169491.211420536,193796.8553607762,17335496.84375,852259.279240489,728824.1828328371,0.2597349154786876,0.4070754218524448,0.10573170028829584,0.8342896009236541,0.9231278851802523
1,preprocess,k,0,hybrid_top8,1169491.211420536,390090.78931874037,17335496.84375,693506.4127552509,607612.3905227184,0.2597349154786876,0.5775430562947659,0.15000809691202394,0.666444018125701,0.822694680713927
1,preprocess,k,1,no_update,842911.1522517204,842911.1522517204,17335506.171875,0.0,0.0,0.22050712985156842,1.0,0.22050712985156842,0.0,0.0
1,preprocess,k,1,mean_anchor,842911.1522517204,564383.570474267,17335506.171875,395122.48463344574,511717.4058612585,0.22050712985156842,0.818269345012396,0.18043422471420625,0.3304352790129844,0.6016248264402505
1,preprocess,k,1,random_anchor,842911.1522517204,803362.436164856,17335506.171875,404981.4334385395,770414.1693143845,0.22050712985156842,0.9762585728206828,0.21527197588567717,0.04691919899412356,0.5025532460350217
1,preprocess,k,1,oracle_anchor,842911.1522517204,380101.45701503754,17335506.171875,699166.9878054857,935524.2529234886,0.22050712985156842,0.6715198691525515,0.14807491898512992,0.5490610653333401,0.7873403136911533
1,preprocess,k,1,position_top1,842911.1522517204,525495.7494111061,17335506.171875,648137.5546320677,978859.7330198288,0.22050712985156842,0.7895755723747939,0.17410704326527515,0.3765704155090166,0.7135362712989738
1,preprocess,k,1,position_top2,842911.1522517204,298018.07113063335,17335506.171875,669438.8565335274,793984.6368215084,0.22050712985156842,0.5946075232695173,0.13111519834431096,0.6464418932712904,0.8183026680725703
1,preprocess,k,1,position_top4,842911.1522517204,303652.31763374805,17335506.171875,603919.6972674131,668580.5527377129,0.22050712985156842,0.6002019473882767,0.13234880874991098,0.6397576223513203,0.8044729111126653
1,preprocess,k,1,position_top8,842911.1522517204,307167.8524737358,17335506.171875,593412.1921873093,651081.1134130955,0.22050712985156842,0.6036663680653405,0.13311273821000874,0.6355869160668008,0.8010285887650336
1,preprocess,k,1,cached_v_top1,842911.1522517204,974719.785161972,17335506.171875,364725.79796528816,861260.2567949295,0.22050712985156842,1.0753478988535188,0.23712187876810412,-0.1563731035686775,0.4280636789900686
1,preprocess,k,1,cached_v_top2,842911.1522517204,927625.9756984711,17335506.171875,326754.54491353035,738223.9178056717,0.22050712985156842,1.0490484604911967,0.23132266509812024,-0.10050267245894973,0.41422535722857634
1,preprocess,k,1,cached_v_top4,842911.1522517204,889999.0832805634,17335506.171875,291951.452201128,630990.8325395584,0.22050712985156842,1.027552167601534,0.22658257925057207,-0.055863457142611095,0.4003208545695424
1,preprocess,k,1,cached_v_top8,842911.1522517204,822459.8170462847,17335506.171875,293252.8005771637,566054.2854802608,0.22050712985156842,0.9877941378264802,0.21781565021632174,0.024262741275640765,0.4245435303838958
1,preprocess,k,1,hybrid_top1,842911.1522517204,429641.6551167965,17335506.171875,652851.195012331,892432.9086294174,0.22050712985156842,0.7139409462932055,0.1574290689506275,0.4902883252059623,0.75272356979394
1,preprocess,k,1,hybrid_top2,842911.1522517204,417230.51423597336,17335506.171875,650529.8485412598,875379.0632020235,0.22050712985156842,0.7035535060678142,0.15513856432002174,0.5050124640996863,0.757317950204351
1,preprocess,k,1,hybrid_top4,842911.1522517204,302974.0937039852,17335506.171875,597775.7309134007,655614.4123580456,0.22050712985156842,0.5995312808760654,0.1322009220022157,0.6405622432511044,0.8041242015305972
1,preprocess,k,1,hybrid_top8,842911.1522517204,305177.3388954401,17335506.171875,568654.5908379555,599575.3870689869,0.22050712985156842,0.601707245240311,0.1326807376588348,0.6379483910253161,0.7999001006669642
1,preprocess,k,2,no_update,687840.3736553192,687840.3736553192,17336537.0,0.0,0.0,0.1991877640079526,1.0,0.1991877640079526,0.0,0.0
1,preprocess,k,2,mean_anchor,687840.3736553192,430000.95047056675,17336537.0,384778.4098997116,511717.4058612585,0.1991877640079526,0.7906620168365928,0.1574901992196991,0.37485357513189144,0.6485624027304037
1,preprocess,k,2,random_anchor,687840.3736553192,443461.1380562782,17336537.0,499374.01111876965,754368.7890338898,0.1991877640079526,0.8029415864545609,0.15993613923488215,0.3552848087418329,0.6932505916888545
1,preprocess,k,2,oracle_anchor,687840.3736553192,443461.1380562782,17336537.0,499374.01111876965,754368.7890338898,0.1991877640079526,0.8029415864545609,0.15993613923488215,0.3552848087418329,0.6932505916888545
1,preprocess,k,2,position_top1,687840.3736553192,790328.6907534599,17336537.0,333962.9266653061,770414.1693143845,0.1991877640079526,1.0719142444487275,0.21351220156001594,-0.14900014745208634,0.4587671319710153
1,preprocess,k,2,position_top2,687840.3736553192,474078.98483741283,17336537.0,412319.5461640358,610877.7107884884,0.1991877640079526,0.8301976892410261,0.1653652214044891,0.3107717967788606,0.6360817740610201
1,preprocess,k,2,position_top4,687840.3736553192,424300.718034029,17336537.0,425319.2153273821,587098.7684339285,0.1991877640079526,0.7854038964515582,0.1564428459773194,0.3831407194387101,0.6692919283508317
1,preprocess,k,2,position_top8,687840.3736553192,396965.9742729664,17336537.0,414860.32142329216,538846.2370171547,0.1991877640079526,0.7596837026578518,0.1513196980856998,0.4228806719160566,0.681436889697887
1,preprocess,k,2,cached_v_top1,687840.3736553192,766816.6156513691,17336537.0,330158.07326614857,739292.3867583275,0.1991877640079526,1.055849273733263,0.21031225596434933,-0.11481768884305898,0.4629882535029402
1,preprocess,k,2,cached_v_top2,687840.3736553192,674096.0054981709,17336537.0,344255.38692581654,674766.4070219994,0.1991877640079526,0.989958627719866,0.19718764551590126,0.01998191540299976,0.5053126684460069
1,preprocess,k,2,cached_v_top4,687840.3736553192,663516.1785786152,17336537.0,357513.38478958607,690702.5817046165,0.1991877640079526,0.9821592846964347,0.19563411181833296,0.0353631394845878,0.5186840990240023
1,preprocess,k,2,cached_v_top8,687840.3736553192,623522.4151864052,17336537.0,353630.47547483444,642942.9928240776,0.1991877640079526,0.9520992071184368,0.18964651217966594,0.09350709980444405,0.5317648409083668
1,preprocess,k,2,hybrid_top1,687840.3736553192,443461.1380562782,17336537.0,499374.01111876965,754368.7890338898,0.1991877640079526,0.8029415864545609,0.15993613923488215,0.3552848087418329,0.6932505916888545
1,preprocess,k,2,hybrid_top2,687840.3736553192,464310.29710781574,17336537.0,416777.1396956444,610024.1973124743,0.1991877640079526,0.8215998016827858,0.16365262740657138,0.324973765874807,0.6434081042472779
1,preprocess,k,2,hybrid_top4,687840.3736553192,506915.92399418354,17336537.0,390928.9402604103,600933.4315615892,0.1991877640079526,0.8584680475529978,0.17099633086435434,0.2630326113305439,0.6080521207402985
1,preprocess,k,2,hybrid_top8,687840.3736553192,439115.3348195553,17336537.0,412366.1024978161,576007.1881933212,0.1991877640079526,0.7989975913016428,0.15915054365911419,0.36160284909417295,0.6551265113005622
1,preprocess,k,3,no_update,748514.3462877274,748514.3462877274,17338598.9375,0.0,0.0,0.20777489131928603,1.0,0.20777489131928603,0.0,0.0
1,preprocess,k,3,mean_anchor,748514.3462877274,386777.32583248615,17338598.9375,436727.2154470682,511717.4058612585,0.20777489131928603,0.7188370262476788,0.1493562850048902,0.48327332969539405,0.7056593454618829
1,preprocess,k,3,random_anchor,748514.3462877274,673086.1911697388,17338598.9375,468344.2057123184,861260.2567949295,0.20777489131928603,0.948277128856383,0.19702817738869957,0.1007704868878948,0.5833079342020385
1,preprocess,k,3,oracle_anchor,748514.3462877274,335492.4885406494,17338598.9375,628691.2077451944,844360.5725061893,0.20777489131928603,0.669485748043015,0.13910232853944834,0.5517888331672847,0.7908121799765342
1,preprocess,k,3,position_top1,748514.3462877274,335492.4885406494,17338598.9375,628691.2077451944,844360.5725061893,0.20777489131928603,0.669485748043015,0.13910232853944834,0.5517888331672847,0.7908121799765342
1,preprocess,k,3,position_top2,748514.3462877274,379558.8841123581,17338598.9375,518523.5843539238,668091.7131394148,0.20777489131928603,0.7120975905231822,0.14795599947967963,0.4929170215710783,0.7332471906922626
1,preprocess,k,3,position_top4,748514.3462877274,352690.378472805,17338598.9375,492566.6540580988,589309.3274993896,0.20777489131928603,0.6864307680406325,0.14262307822785647,0.5288128006871473,0.7416402397651195
1,preprocess,k,3,position_top8,748514.3462877274,330150.7292442322,17338598.9375,497381.0118575096,576398.4088917971,0.20777489131928603,0.6641345380637578,0.1379904814675815,0.5589253153508391,0.7572298936710566
1,preprocess,k,3,cached_v_top1,748514.3462877274,590136.9088029861,17338598.9375,462794.5991637707,767211.7722563744,0.20777489131928603,0.887925082771841,0.18448853757258732,0.21158904738461926,0.6107037527305493
1,preprocess,k,3,cached_v_top2,748514.3462877274,530968.2922639847,17338598.9375,470404.8039367199,723263.5466704369,0.20777489131928603,0.8422368311899983,0.17499566606560174,0.29063712018703036,0.6393275147972776
1,preprocess,k,3,cached_v_top4,748514.3462877274,522872.4446001053,17338598.9375,458172.2452208996,690702.5817046165,0.20777489131928603,0.8357912367180679,0.1736564333747082,0.3014530086252827,0.6372108665720039
1,preprocess,k,3,cached_v_top8,748514.3462877274,469229.85842478275,17338598.9375,454168.2922325134,629052.0891256332,0.20777489131928603,0.7917585384244127,0.1645075442722491,0.37311841683203784,0.6618711357099203
1,preprocess,k,3,hybrid_top1,748514.3462877274,739595.2607142925,17338598.9375,390863.2199370861,772807.3590159416,0.20777489131928603,0.9940242866224623,0.20653328812171293,0.01191571760470489,0.5139124235509862
1,preprocess,k,3,hybrid_top2,748514.3462877274,633614.1714961529,17338598.9375,411971.4670073986,709042.761909008,0.20777489131928603,0.9200520064773821,0.19116370565392907,0.15350430537694337,0.5654977218840288
1,preprocess,k,3,hybrid_top4,748514.3462877274,545861.9208567142,17338598.9375,428807.57444524765,654962.7256793976,0.20777489131928603,0.8539674852319169,0.17743300143426552,0.27073953416667573,0.6124266648189158
1,preprocess,k,3,hybrid_top8,748514.3462877274,464719.71467614174,17338598.9375,455391.0971992016,626987.5732773542,0.20777489131928603,0.7879442381956815,0.16371502845676536,0.3791438774942272,0.6647448861916988
1,preprocess,k,4,no_update,661762.0724115372,661762.0724115372,17338801.9375,0.0,0.0,0.1953625851974005,1.0,0.1953625851974005,0.0,0.0
1,preprocess,k,4,mean_anchor,661762.0724115372,353141.75827646255,17338801.9375,410168.8581442833,511717.4058612585,0.1953625851974005,0.730505686717027,0.14271347945844073,0.4663614416740849,0.7048499163099705
1,preprocess,k,4,random_anchor,661762.0724115372,784932.558142662,17338801.9375,281962.0436182022,687094.5688781738,0.1953625851974005,1.0890936737616617,0.21276815562821252,-0.1861250302276729,0.41814937824811826
1,preprocess,k,4,oracle_anchor,661762.0724115372,309073.31613612175,17338801.9375,570885.9927988052,789083.2449774742,0.1953625851974005,0.683407624156567,0.13351228019884037,0.5329540192446766,0.7900180973147597
1,preprocess,k,4,position_top1,661762.0724115372,622135.0627923012,17338801.9375,417056.63956213,794486.2753949165,0.1953625851974005,0.9695973118617808,0.18942303744576763,0.059881052830408676,0.5751761951120932
1,preprocess,k,4,position_top2,661762.0724115372,578475.6062493324,17338801.9375,415916.6053824425,748546.7492718697,0.1953625851974005,0.9349568945886669,0.18265559597497544,0.1258556052611164,0.5909433626134764
1,preprocess,k,4,position_top4,661762.0724115372,430439.458571434,17338801.9375,410869.7491838932,590416.8851991892,0.1953625851974005,0.8065013558141881,0.15756018983706832,0.34955556306987634,0.657315458388909
1,preprocess,k,4,position_top8,661762.0724115372,475249.4824965,17338801.9375,377941.7619998455,569370.9278286695,0.1953625851974005,0.8474418159583992,0.16555842397001255,0.2818423685651307,0.6157101357290706
1,preprocess,k,4,cached_v_top1,661762.0724115372,604206.5227160454,17338801.9375,412383.6517826319,767211.7722563744,0.1953625851974005,0.9555243708258554,0.18667371130365867,0.0869731767578531,0.5787524928487471
1,preprocess,k,4,cached_v_top2,661762.0724115372,529902.4139056206,17338801.9375,427561.5974613428,723263.5466704369,0.1953625851974005,0.8948433449460019,0.17481890921534016,0.19925538800585052,0.6180156406176469
1,preprocess,k,4,cached_v_top4,661762.0724115372,499679.78320646286,17338801.9375,426392.42998087406,690702.5817046165,0.1953625851974005,0.8689503306838922,0.16976038301054122,0.24492532280435442,0.6306857373091925
1,preprocess,k,4,cached_v_top8,661762.0724115372,426023.2887415886,17338801.9375,432374.5382215977,629010.3143035173,0.1953625851974005,0.8023534676657882,0.15674984768528727,0.35622891292468506,0.6701627604522433
1,preprocess,k,4,hybrid_top1,661762.0724115372,650851.5620684624,17338801.9375,408699.01958048344,806487.5401396751,0.1953625851974005,0.9917222095844075,0.19374541466208808,0.016487059017020522,0.5594404034441245
1,preprocess,k,4,hybrid_top2,661762.0724115372,555115.857196331,17338801.9375,425719.28892862797,744792.3509306908,0.1953625851974005,0.9158848606236808,0.1789296341146031,0.16115492208034088,0.6063938496326968
1,preprocess,k,4,hybrid_top4,661762.0724115372,496188.1726946831,17338801.9375,423774.6383548975,681975.3881011009,0.1953625851974005,0.8659090279925656,0.16916622625439584,0.2502015552409701,0.6308116054234253
1,preprocess,k,4,hybrid_top8,661762.0724115372,417918.35155010223,17338801.9375,435223.85540378094,626603.9884506464,0.1953625851974005,0.7946845774845783,0.15525163347389112,0.36847642230815725,0.6758731252694812
1,preprocess,k,5,no_update,987541.2727332115,987541.2727332115,17337127.015625,0.0,0.0,0.23866517992357184,1.0,0.23866517992357184,0.0,0.0
1,preprocess,k,5,mean_anchor,987541.2727332115,559490.6981540918,17337127.015625,469883.9787838459,511717.4058612585,0.23866517992357184,0.7526946126214178,0.1796419951487939,0.4334508201306938,0.66099460538897
1,preprocess,k,5,random_anchor,987541.2727332115,878987.181157589,17337127.015625,444245.7180402279,779937.3541941643,0.23866517992357184,0.9434386044015916,0.2251659442663494,0.10992359972477717,0.5061925655126082
1,preprocess,k,5,oracle_anchor,987541.2727332115,381293.6681342125,17337127.015625,749340.2488168478,892432.9086294174,0.23866517992357184,0.6213727005410591,0.14830002737422757,0.6138959670223114,0.7982035302620403
1,preprocess,k,5,position_top1,987541.2727332115,381293.6681342125,17337127.015625,749340.2488168478,892432.9086294174,0.23866517992357184,0.6213727005410591,0.14830002737422757,0.6138959670223114,0.7982035302620403
1,preprocess,k,5,position_top2,987541.2727332115,439842.0737388134,17337127.015625,595262.4140222073,642825.6519150734,0.23866517992357184,0.6673762654816303,0.15927947647789475,0.5546089202717924,0.7471094575659146
1,preprocess,k,5,position_top4,987541.2727332115,379320.77592372894,17337127.015625,623474.8647978306,638729.2429714203,0.23866517992357184,0.6197630603268723,0.1479158623028965,0.6158937490542695,0.7850239778484014
1,preprocess,k,5,position_top8,987541.2727332115,380884.82385993004,17337127.015625,617690.978512764,628725.5200083256,0.23866517992357184,0.6210394760099571,0.14822049828155717,0.614309969237278,0.7839043716201749
1,preprocess,k,5,cached_v_top1,987541.2727332115,799695.2978162766,17337127.015625,488348.5871335268,788851.2061553001,0.23866517992357184,0.8998800909206626,0.2147700438092201,0.19021582196462017,0.5532924715378926
1,preprocess,k,5,cached_v_top2,987541.2727332115,798233.4437818527,17337127.015625,456285.69101536274,723263.5466704369,0.23866517992357184,0.8990572180839003,0.21457365271558004,0.19169611861123814,0.5398970240596344
1,preprocess,k,5,cached_v_top4,987541.2727332115,763087.6212720871,17337127.015625,448278.5444089174,672103.4524321556,0.23866517992357184,0.87904190031381,0.20979669329875397,0.22728533749268576,0.5502401315120222
1,preprocess,k,5,cached_v_top8,987541.2727332115,723886.1490046978,17337127.015625,443613.17593312263,623571.2351987362,0.23866517992357184,0.856165070634513,0.20433679062726365,0.2669813718253994,0.565306231068219
1,preprocess,k,5,hybrid_top1,987541.2727332115,381293.6681342125,17337127.015625,749340.2488168478,892432.9086294174,0.23866517992357184,0.6213727005410591,0.14830002737422757,0.6138959670223114,0.7982035302620403
1,preprocess,k,5,hybrid_top2,987541.2727332115,358356.4670698643,17337127.015625,752164.023982048,875143.2604550123,0.23866517992357184,0.6023931094848046,0.1437702598599108,0.6371225416452282,0.809087242372821
1,preprocess,k,5,hybrid_top4,987541.2727332115,412137.68355584145,17337127.015625,608988.3533428907,642573.1107027531,0.23866517992357184,0.6460163880117625,0.1541816174784033,0.5826628264202359,0.7644869659477143
1,preprocess,k,5,hybrid_top8,987541.2727332115,434042.6107379198,17337127.015625,567700.4852235317,581902.3079634905,0.23866517992357184,0.6629618776753113,0.1582259158178472,0.5604815487492255,0.7488875280201189
1,preprocess,k,6,no_update,773275.275955677,773275.275955677,17337433.265625,0.0,0.0,0.21119063747899552,1.0,0.21119063747899552,0.0,0.0
1,preprocess,k,6,mean_anchor,773275.275955677,370156.81787991524,17337433.265625,457417.9251573086,511717.4058612585,0.21119063747899552,0.6918720941360736,0.146116908614525,0.5213130053557641,0.7271617438831287
1,preprocess,k,6,random_anchor,773275.275955677,558719.1176605225,17337433.265625,596707.9437463284,978859.7330198288,0.21119063747899552,0.8500210947163628,0.17951649686374233,0.2774641385371962,0.6858585001746021
1,preprocess,k,6,oracle_anchor,773275.275955677,317916.7899880409,17337433.265625,604863.6316604614,754368.7890338898,0.21119063747899552,0.6411943251966847,0.13541423828620222,0.5888698373355681,0.7919514430257543
1,preprocess,k,6,position_top1,773275.275955677,490730.12472224236,17337433.265625,639911.6466399431,997278.1254296303,0.21119063747899552,0.7966256708585676,0.16823988326075337,0.36538754052913713,0.7286933490595535
1,preprocess,k,6,position_top2,773275.275955677,419498.5062279701,17337433.265625,606719.8547651768,859662.9244375229,0.21119063747899552,0.7365430689223073,0.1555510002564378,0.4575043076225094,0.744144106566301
1,preprocess,k,6,position_top4,773275.275955677,354334.4941236973,17337433.265625,533046.9307415485,647153.078666687,0.21119063747899552,0.6769235976898552,0.14295992612069564,0.541774442890623,0.7535201562548127
1,preprocess,k,6,position_top8,773275.275955677,357706.60857367516,17337433.265625,505478.1409585476,595387.6257045269,0.21119063747899552,0.6801370283389163,0.1436385725879654,0.5374136226823081,0.7449642212069919
1,preprocess,k,6,cached_v_top1,773275.275955677,764359.216802597,17337433.265625,341563.5917662382,674211.1280107498,0.21119063747899552,0.99421815892675,0.20996956677693362,0.011530252460303703,0.4730494602559759
1,preprocess,k,6,cached_v_top2,773275.275955677,692428.6535701752,17337433.265625,360495.52877795696,640144.4223222733,0.21119063747899552,0.9462817258816356,0.19984584092366672,0.10455089526247296,0.5123819678830651
1,preprocess,k,6,cached_v_top4,773275.275955677,616997.6445980072,17337433.265625,376260.126067996,596242.6167805195,0.21119063747899552,0.8932534263211933,0.1886467605350698,0.2020983163654484,0.5541274024596199
1,preprocess,k,6,cached_v_top8,773275.275955677,550805.3906905651,17337433.265625,415708.51769161224,608947.151422739,0.21119063747899552,0.8439797542105056,0.17824062231108265,0.28769817448277446,0.6058038920407948
1,preprocess,k,6,hybrid_top1,773275.275955677,317916.7899880409,17337433.265625,604863.6316604614,754368.7890338898,0.21119063747899552,0.6411943251966847,0.13541423828620222,0.5888698373355681,0.7919514430257543
1,preprocess,k,6,hybrid_top2,773275.275955677,391622.02772533894,17337433.265625,495827.2618892193,610001.270138979,0.21119063747899552,0.7116500653301832,0.1502938309590502,0.4935541845155461,0.7219347880549053
1,preprocess,k,6,hybrid_top4,773275.275955677,345010.9866079092,17337433.265625,519357.71123576164,610451.126593113,0.21119063747899552,0.6679583761049288,0.14106655525903458,0.5538316077912664,0.7559169299342837
1,preprocess,k,6,hybrid_top8,773275.275955677,367947.7882782221,17337433.265625,490230.73930823803,575133.9892911911,0.21119063747899552,0.6898045204136594,0.1456802564020535,0.5241697236168814,0.735104294962976
1,preprocess,k,7,no_update,798311.0972270966,798311.0972270966,17336537.0,0.0,0.0,0.21458774094529182,1.0,0.21458774094529182,0.0,0.0
1,preprocess,k,7,mean_anchor,798311.0972270966,522876.8641439676,17336537.0,393575.8221311569,511717.4058612585,0.21458774094529182,0.8093076205135656,0.17366749401581555,0.3450211753786705,0.6157823452444153
