dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,0,Did Skin and Laura Stoica both sing?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地回答了关于Skin和Laura Stoica是否都唱歌的问题，包含了标准答案的关键信息，语义上完全等价。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地回答了关于Skin和Laura Stoica是否都唱歌的问题，包含了标准答案的关键信息，语义上完全等价。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,1,The birthplace of Bernhard Cathrinus Pauss is the capital of which county in Norway?,Buskerud,Akershus,Akershus,False,预测答案为“Akershus”，而标准答案是“Buskerud”。两者指代的是挪威不同的两个郡，预测答案没有包含标准答案的关键信息，且在语义上不等价，因此回答错误。,"判断: 错误
原因: 预测答案为“Akershus”，而标准答案是“Buskerud”。两者指代的是挪威不同的两个郡，预测答案没有包含标准答案的关键信息，且在语义上不等价，因此回答错误。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,2,"Was Brave New Films founded by Robert Greenwald or Alexander Kluge, a German author and film director?",Robert Greenwald,Robert Greenwald,Robert Greenwald,True,预测答案“Robert Greenwald”与标准答案完全一致，准确地包含了问题所询问的关键信息，正确回答了Brave New Films的创始人是谁，符合所有的判断标准。,"判断: 正确
原因: 预测答案“Robert Greenwald”与标准答案完全一致，准确地包含了问题所询问的关键信息，正确回答了Brave New Films的创始人是谁，符合所有的判断标准。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,3,Do the bands Peter Bjorn and John and Shihad both play indie pop?,no,yes,yes,False,预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，且给出了与事实和标准答案相悖的结论，因此判断为错误。,"判断: 错误
原因: 预测答案为“yes”，而标准答案为“no”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，且给出了与事实和标准答案相悖的结论，因此判断为错误。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,4,"Benjamin Saunders (born April 13, 1983), is an American mixed martial artist who currently fights in the Welterweight division of the UFC he was on fighting on Team Serra, Matthew John Serra (born June 2, 1974) is an American former professional mixed martial artist, Brazilian Jiu-Jitsu practitioner who competed for the Ultimate Fighting Championship and which occupation?",stand up comic,"co-host of the official podcast of the UFC, UFC Unfiltered","co-host of the official podcast of the UFC, UFC Unfiltered",False,预测答案给出的职业是“UFC Unfiltered播客的联合主持人”，而标准答案明确为“stand up comic（脱口秀演员）”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的职业是“UFC Unfiltered播客的联合主持人”，而标准答案明确为“stand up comic（脱口秀演员）”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,5,Who directed Julia Stiles in the role that won the  MTV Movie Award for Best Breakthrough Performance?,Gil Junger,Gil Junger,Gil Junger,True,预测答案“Gil Junger”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了谁执导了Julia Stiles获得MTV电影奖突破表演奖的角色这一问题。,"判断: 正确
原因: 预测答案“Gil Junger”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了谁执导了Julia Stiles获得MTV电影奖突破表演奖的角色这一问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,6,Was Flubber or The Sorcerer's Apprentice released first?,Flubber,Flubber,Flubber,True,预测答案“Flubber”与标准答案完全一致，准确地回答了哪部电影先上映的问题，包含了标准答案的关键信息，符合正确判断的标准。,"判断: 正确
原因: 预测答案“Flubber”与标准答案完全一致，准确地回答了哪部电影先上映的问题，包含了标准答案的关键信息，符合正确判断的标准。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,7,"Which is a type of flowering plant, Dieffenbachia or Encephalartos?",Dieffenbachia,Dieffenbachia,Dieffenbachia,True,预测答案“Dieffenbachia”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此正确地回答了该问题。,"判断: 正确
原因: 预测答案“Dieffenbachia”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此正确地回答了该问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,8,Tarik Azzougarh conceptualized this album for which only one copy was made in 2015.,Once Upon a Time in Shaolin,Once Upon a Time in Shaolin,Once Upon a Time in Shaolin,True,预测答案“Once Upon a Time in Shaolin”与标准答案完全一致，包含了标准答案的全部关键信息，语义上完全等价，准确地回答了关于Tarik Azzougarh构思的仅制作一张副本的专辑名称的问题。,"判断: 正确
原因: 预测答案“Once Upon a Time in Shaolin”与标准答案完全一致，包含了标准答案的全部关键信息，语义上完全等价，准确地回答了关于Tarik Azzougarh构思的仅制作一张副本的专辑名称的问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,9,Bride of Chucky is a sequel to a movie directed by who?,Jack Bender,John Lafia,John Lafia,False,预测答案给出的导演名字是“John Lafia”，而标准答案为“Jack Bender”。两者在人物实体上完全不同，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的导演名字是“John Lafia”，而标准答案为“Jack Bender”。两者在人物实体上完全不同，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,10,"Who is younger, Max Cavalera or Jon Fratelli?",Jon Fratelli,Jon Fratelli,Jon Fratelli,True,预测答案“Jon Fratelli”与标准答案完全一致，准确地给出了问题所问的更年轻的人，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Jon Fratelli”与标准答案完全一致，准确地给出了问题所问的更年轻的人，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,11,"Which magazine, launched in 1934 by the Communist Party, was known to publish work by Emil Draitser?",Partisan Review,Partisan Review,Partisan Review,True,预测答案与标准答案完全一致，均为“Partisan Review”，准确包含了标准答案的关键信息，语义上完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Partisan Review”，准确包含了标准答案的关键信息，语义上完全等价，正确地回答了问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,Are Meg Myers and a founding member of American rock band Wavves considered singer-songwriters?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地给出了肯定回答，包含了标准答案的关键信息，在语义上完全等价，正确地回答了原问题。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地给出了肯定回答，包含了标准答案的关键信息，在语义上完全等价，正确地回答了原问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,What Baltimore Ravens retiree scored 8 touchdowns for the Tennessee Titans in 2003?,Derrick Mason,Derrick Mason,Derrick Mason,True,预测答案“Derrick Mason”与标准答案完全一致，准确包含了问题所要求的关键人物信息，语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Derrick Mason”与标准答案完全一致，准确包含了问题所要求的关键人物信息，语义上完全等价，因此判断为正确。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,"Which hospital located in Washington D.C. specializes in treating persons with physical disabilities,George Washington University Hospital or MedStar National Rehabilitation Hospital?",MedStar National Rehabilitation Network,MedStar National Rehabilitation Hospital,MedStar National Rehabilitation Hospital,True,预测答案“MedStar National Rehabilitation Hospital”与标准答案“MedStar National Rehabilitation Network”在语义上高度一致，均指代同一家位于华盛顿特区、专门治疗身体残疾者的康复医疗机构。预测答案包含了核心关键信息，仅“Hospital”与“Network”的措辞存在细微差异，不影响对问题的正确回答。,"判断: 正确
原因: 预测答案“MedStar National Rehabilitation Hospital”与标准答案“MedStar National Rehabilitation Network”在语义上高度一致，均指代同一家位于华盛顿特区、专门治疗身体残疾者的康复医疗机构。预测答案包含了核心关键信息，仅“Hospital”与“Network”的措辞存在细微差异，不影响对问题的正确回答。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,"In which city do maritime pilots operating along the Hudson River and Long Island Sound, one of the wealthiest being Joseph Henderson, function?",New York,New York City,New York City,True,预测答案“New York City”与标准答案“New York”在语义上完全等价，均指代同一座城市。这种细微的措辞差异不影响答案的准确性，且包含了标准答案的关键信息。,"判断: 正确
原因: 预测答案“New York City”与标准答案“New York”在语义上完全等价，均指代同一座城市。这种细微的措辞差异不影响答案的准确性，且包含了标准答案的关键信息。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,"Jon Fratelli and Morten Harket, have which occupation in common?",musician,musician,musician,True,预测答案“musician”与标准答案“musician”完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了两人共同的职业是什么。,"判断: 正确
原因: 预测答案“musician”与标准答案“musician”完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了两人共同的职业是什么。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,17,How many rooms does the second most famous hotel in Las Vegas have?,106,106,106,True,预测答案“106”与标准答案“106”完全一致，包含了标准答案的关键信息，在语义上完全等价，准确地回答了问题中要求的房间数量。,"判断: 正确
原因: 预测答案“106”与标准答案“106”完全一致，包含了标准答案的关键信息，在语义上完全等价，准确地回答了问题中要求的房间数量。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,Which actress from Love Rain was also known by the mononym Yoona?,Im Yoon-ah,Yoona,Yoona,True,预测答案“Yoona”与标准答案“Im Yoon-ah”在语义上等价，均指代同一位韩国女演员。问题本身询问的就是被称为“Yoona”的女演员，预测答案准确给出了该艺名，符合标准答案的关键信息。,"判断: 正确
原因: 预测答案“Yoona”与标准答案“Im Yoon-ah”在语义上等价，均指代同一位韩国女演员。问题本身询问的就是被称为“Yoona”的女演员，预测答案准确给出了该艺名，符合标准答案的关键信息。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,"The season of what follows the adventures of Finn, a human boy, and his best friend and adoptive brother Jake, the season also includes guest stars Miguel Ferrer as Death; Ferrer would later reprise his role in the fourth season episode ""Sons of Mars""?",Adventure Time,Adventure Time,Adventure Time,True,预测答案“Adventure Time”与标准答案完全一致，准确给出了问题所询问的剧集名称，包含了标准答案的所有关键信息，语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Adventure Time”与标准答案完全一致，准确给出了问题所询问的剧集名称，包含了标准答案的所有关键信息，语义上完全等价，因此判断为正确。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,Which of the two bands Kill Hannah and Warpaint is from California?,Warpaint,Warpaint,Warpaint,True,预测答案“Warpaint”与标准答案完全一致，准确地给出了来自加利福尼亚州的乐队名称，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Warpaint”与标准答案完全一致，准确地给出了来自加利福尼亚州的乐队名称，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,Red Bull Stratos was a project involving the skydiver of what nationality?,Austrian,Austrian,Austrian,True,预测答案“Austrian”与标准答案完全一致，准确地给出了红牛平流层计划中跳伞运动员的国籍，包含了标准答案的关键信息，语义完全等价。,"判断: 正确
原因: 预测答案“Austrian”与标准答案完全一致，准确地给出了红牛平流层计划中跳伞运动员的国籍，包含了标准答案的关键信息，语义完全等价。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,"The Talented Mr. Ripley is a 1999 film about what fictional character in a series of crime novels by American novelist Patricia Highsmith, as well as several film adaptations?",Tom Ripley,Tom Ripley,Tom Ripley,True,预测答案“Tom Ripley”与标准答案完全一致，准确包含了问题所询问的犯罪小说系列中的虚构角色名称，符合所有的判断标准，因此判断为正确。,"判断: 正确
原因: 预测答案“Tom Ripley”与标准答案完全一致，准确包含了问题所询问的犯罪小说系列中的虚构角色名称，符合所有的判断标准，因此判断为正确。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,"On season eighteen of a show that premiered on March 17, 2014 Brooke Burke-Charvet was replaced as co-host by an American sportscaster who is a sideline reporter for who?",Fox NFL,Erin Andrews,Erin Andrews,False,预测答案“Erin Andrews”回答的是接替Brooke Burke-Charvet成为联合主持人的美国体育解说员是谁，而问题实际询问的是该体育解说员担任哪支队伍或节目的边线记者。标准答案“Fox NFL”才是对该问题的正确回答。预测答案未能包含标准答案的关键信息，答非所问。,"判断: 错误
原因: 预测答案“Erin Andrews”回答的是接替Brooke Burke-Charvet成为联合主持人的美国体育解说员是谁，而问题实际询问的是该体育解说员担任哪支队伍或节目的边线记者。标准答案“Fox NFL”才是对该问题的正确回答。预测答案未能包含标准答案的关键信息，答非所问。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,What two occupations do  Alberto Cavalcanti and Oscar Apfel have in common?,film director and producer,film director and producer,film director and producer,True,预测答案“film director and producer”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，因此正确回答了问题。,"判断: 正确
原因: 预测答案“film director and producer”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，因此正确回答了问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,25,What company produced both The Barefoot Executive and The Last Flight of Noah's Ark?,Walt Disney,Walt Disney Productions,Walt Disney Productions,True,预测答案“Walt Disney Productions”与标准答案“Walt Disney”在语义上完全等价。Walt Disney Productions是华特·迪士尼公司当时的官方制作公司名称，包含了标准答案的核心关键信息，符合允许措辞细微差异的评判标准。,"判断: 正确
原因: 预测答案“Walt Disney Productions”与标准答案“Walt Disney”在语义上完全等价。Walt Disney Productions是华特·迪士尼公司当时的官方制作公司名称，包含了标准答案的核心关键信息，符合允许措辞细微差异的评判标准。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,26,Can both Robert Hayden and Chitra Banerjee Divakaruni be classed as members of American minorities?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，直接且准确地回答了问题，包含了标准答案的关键信息，在语义上完全等价，符合所有的判断标准。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，直接且准确地回答了问题，包含了标准答案的关键信息，在语义上完全等价，符合所有的判断标准。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,27,What American actor starred in the 2006 movie Click?,Adam Sandler,Adam Sandler,Adam Sandler,True,预测答案“Adam Sandler”与标准答案完全一致，准确地给出了2006年电影《Click》的主演信息，符合所有判断标准，正确回答了问题。,"判断: 正确
原因: 预测答案“Adam Sandler”与标准答案完全一致，准确地给出了2006年电影《Click》的主演信息，符合所有判断标准，正确回答了问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,28,what opening day attraction at EPCOT Center in 1982 was closed down for refurbishment in 1995,World of Motion,World of Motion,World of Motion,True,预测答案“World of Motion”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于1982年EPCOT Center开园并在1995年关闭翻修的景点名称。,"判断: 正确
原因: 预测答案“World of Motion”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于1982年EPCOT Center开园并在1995年关闭翻修的景点名称。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,29,WHICH MIKE WILL MADE IT SONG WAS CO-WRITTEN BY ROCK CITY?,Pour It Up,Pour It Up,Pour It Up,True,预测答案与标准答案完全一致，均为“Pour It Up”，准确包含了问题所询问的由Mike Will Made It制作且由Rock City参与合写的歌曲名称，符合所有的判断标准。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Pour It Up”，准确包含了问题所询问的由Mike Will Made It制作且由Rock City参与合写的歌曲名称，符合所有的判断标准。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,30,"Who starred in a 1999 film based on the memoir ""Rocket Boys""?","Jake Gyllenhaal, Chris Cooper, Chris Owen, and Laura Dern","Jake Gyllenhaal, Chris Cooper, Chris Owen, and Laura Dern","Jake Gyllenhaal, Chris Cooper, Chris Owen, and Laura Dern",True,预测答案与标准答案完全一致，包含了所有关键人物信息，准确回答了关于1999年基于回忆录《Rocket Boys》改编的电影主演的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，包含了所有关键人物信息，准确回答了关于1999年基于回忆录《Rocket Boys》改编的电影主演的问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,31,What garland or wreath is used in the statewide celebration of Hawaii?,Lei,lei,lei,True,预测答案“lei”与标准答案“Lei”在语义上完全等价，仅仅是首字母大小写的差异，包含了标准答案的所有关键信息，准确地回答了关于夏威夷州庆典使用的花环的问题。,"判断: 正确
原因: 预测答案“lei”与标准答案“Lei”在语义上完全等价，仅仅是首字母大小写的差异，包含了标准答案的所有关键信息，准确地回答了关于夏威夷州庆典使用的花环的问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,32,"What motor racing circuit in Montreal, Quebec, Canada that is the venue for the FIA Formula One Canadian Grand Prix did the 2005 Canadian Grand Prix, Formula One motor race, held on 12 June 2005 get held at?",Circuit Gilles Villeneuve,Circuit Gilles Villeneuve,Circuit Gilles Villeneuve,True,预测答案与标准答案完全一致，均为“Circuit Gilles Villeneuve”，准确包含了标准答案的关键信息，语义完全等价，正确回答了2005年加拿大大奖赛的举办场地问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Circuit Gilles Villeneuve”，准确包含了标准答案的关键信息，语义完全等价，正确回答了2005年加拿大大奖赛的举办场地问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,"The Editor is a 2014 Canadian horror comedy-mystery film by who, and starring Paz de la Huerta, is an American actress and model?",Astron-6,Astron-6,Astron-6,True,预测答案与标准答案完全一致，均为“Astron-6”，准确包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Astron-6”，准确包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
hotpotqa-v2,offline32b_top2,0.15,seg_130_195,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline32b_top2/hotpotqa-v2/rate_0p15/seg_130_195/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,In what year did the field where the 2016 TaxSlayer Bowl was held assumed its name?,2010,2010,2010,True,预测答案“2010”与标准答案“2010”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了2016年TaxSlayer Bowl举办场地获得其名称的年份。,"判断: 正确
原因: 预测答案“2010”与标准答案“2010”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了2016年TaxSlayer Bowl举办场地获得其名称的年份。"
