dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,224,The Third Foot and Mouth Regiment featured in which Carry On film?,3rd Foot and Mouth Regiment,The Third Foot and Mouth Regiment featured in the Carry On film *Carry On Regardless*.,The Third Foot and Mouth Regiment featured in the Carry On film *Carry On Regardless*.,False,预测答案给出了具体的电影名称，而标准答案给出的是军队名称。两者在语义上并不等价，预测答案未能包含标准答案的关键信息。,"判断: 错误
原因: 预测答案给出了具体的电影名称，而标准答案给出的是军队名称。两者在语义上并不等价，预测答案未能包含标准答案的关键信息。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,225,"In the Six Nations Rugby Championship, the Millennium Trophy is awarded to the winner of the game between which two countries?",England and Ireland,England and Ireland,England and Ireland,True,预测答案“England and Ireland”与标准答案完全一致，准确包含了赢得Millennium Trophy的两个国家，语义上完全等价，充分且正确地回答了原问题。,"判断: 正确
原因: 预测答案“England and Ireland”与标准答案完全一致，准确包含了赢得Millennium Trophy的两个国家，语义上完全等价，充分且正确地回答了原问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,226,"Originating in the US, what is the filling in a MoonPie?",Marshmallow,marshmallow,marshmallow,True,预测答案“marshmallow”与标准答案“Marshmallow”在语义上完全等价，仅仅是首字母大小写的差异，包含了标准答案的关键信息，准确地回答了MoonPie的夹心是什么的问题。,"判断: 正确
原因: 预测答案“marshmallow”与标准答案“Marshmallow”在语义上完全等价，仅仅是首字母大小写的差异，包含了标准答案的关键信息，准确地回答了MoonPie的夹心是什么的问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,227,"What is the surname of Dick and Jane in the 2005 film ‘Fun With Dick and Jane’, starring Jim Carrey and Tea Leoni?",Harper,Fonda,Fonda,False,预测答案给出的姓氏是“Fonda”，而标准答案明确指出Dick和Jane的姓氏应为“Harper”。两者在语义上完全不同，预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的姓氏是“Fonda”，而标准答案明确指出Dick和Jane的姓氏应为“Harper”。两者在语义上完全不同，预测答案未包含标准答案的关键信息，因此判断为错误。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,228,Who is the narrator of Three Men in a Boat?,J,"the three participants (Dara Ó Briain, Rory McGrath, and Griff Rhys Jones)","the three participants (Dara Ó Briain, Rory McGrath, and Griff Rhys Jones)",False,预测答案回答的是改编纪录片中的参与者，而标准答案“J”指的是原著小说中的第一人称叙述者。两者在语义上完全不同，预测答案未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案回答的是改编纪录片中的参与者，而标准答案“J”指的是原著小说中的第一人称叙述者。两者在语义上完全不同，预测答案未包含标准答案的关键信息。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,229,Who was the hostess of The Golden Shot between 1969 and 1975?,Anne Aston,Anne Aston,Anne Aston,True,预测答案“Anne Aston”与标准答案完全一致，准确包含了问题所询问的1969年至1975年间《The Golden Shot》节目女主持人的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Anne Aston”与标准答案完全一致，准确包含了问题所询问的1969年至1975年间《The Golden Shot》节目女主持人的关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,230,Which actor appeared as Fancy Smith in Z-cars?,Brian Blessed,Brian Blessed,Brian Blessed,True,预测答案“Brian Blessed”与标准答案完全一致，准确地给出了在Z-cars中饰演Fancy Smith的演员名字，包含了标准答案的关键信息且语义等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Brian Blessed”与标准答案完全一致，准确地给出了在Z-cars中饰演Fancy Smith的演员名字，包含了标准答案的关键信息且语义等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,231,British actress Alison Steadman married which film director/writer in 1973?,Mike Leigh,Mike Leigh,Mike Leigh,True,预测答案“Mike Leigh”与标准答案完全一致，准确地给出了1973年与英国女演员Alison Steadman结婚的电影导演/编剧的名字，包含了标准答案的所有关键信息，语义完全等价。,"判断: 正确
原因: 预测答案“Mike Leigh”与标准答案完全一致，准确地给出了1973年与英国女演员Alison Steadman结婚的电影导演/编剧的名字，包含了标准答案的所有关键信息，语义完全等价。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,232,What is the dish of stuffed vine leaves called?,Dolmas,sarma,sarma,False,预测答案“sarma”与标准答案“Dolmas”虽然都是巴尔干和中东地区包馅料理的名称，但在烹饪文化中它们并不完全等同。Sarma通常泛指用卷心菜或葡萄叶等包裹的菜肴，而Dolmas特指 stuffed vine leaves（ stuffed vine leaves 专指填馅葡萄叶）。因此，预测答案未包含标准答案的关键信息，语义上也不等价。,"判断: 错误
原因: 预测答案“sarma”与标准答案“Dolmas”虽然都是巴尔干和中东地区包馅料理的名称，但在烹饪文化中它们并不完全等同。Sarma通常泛指用卷心菜或葡萄叶等包裹的菜肴，而Dolmas特指 stuffed vine leaves（ stuffed vine leaves 专指填馅葡萄叶）。因此，预测答案未包含标准答案的关键信息，语义上也不等价。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,233,"On TV, who played the long suffering wife of Alf Garnett in ‘Till Death Us Do Part’?",Dandy Nichols,Dandy Nichols,Dandy Nichols,True,预测答案“Dandy Nichols”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于在电视剧《Till Death Us Do Part》中扮演Alf Garnett妻子的问题。,"判断: 正确
原因: 预测答案“Dandy Nichols”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于在电视剧《Till Death Us Do Part》中扮演Alf Garnett妻子的问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,234,Which hand puppet would you associate with Shari Lewis?,Lamb Chop,Lamb Chop,Lamb Chop,True,预测答案与标准答案完全一致，均为“Lamb Chop”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确回答了关于Shari Lewis所关联的手偶的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Lamb Chop”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确回答了关于Shari Lewis所关联的手偶的问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,235,"Musician Richey Edwards, who went missing in February 1995, was the rhythm guitarist in which band?",Manic Street Preachers,Manic Street Preachers,Manic Street Preachers,True,预测答案“Manic Street Preachers”与标准答案完全一致，准确地给出了Richey Edwards所在的乐队名称，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Manic Street Preachers”与标准答案完全一致，准确地给出了Richey Edwards所在的乐队名称，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,236,Who was the pilot hero of Captain W.E. Johns stories?,Biggles,Biggles,Biggles,True,预测答案“Biggles”与标准答案完全一致，准确给出了W.E. Johns故事中的飞行员英雄名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Biggles”与标准答案完全一致，准确给出了W.E. Johns故事中的飞行员英雄名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,237,Who was the first Mayor of Casterbridge in the Thomas Hardy novel?,Mayor of Casterbridge,Michael Henchard,Michael Henchard,True,预测答案“Michael Henchard”是托马斯·哈代小说《卡斯特桥市长》中的主人公，也是该小说中的第一任卡斯特桥市长。虽然标准答案写的是“Mayor of Casterbridge”，但预测答案给出了具体的人物名字，在语义上准确回答了问题，属于措辞上的等价表达。,"判断: 正确
原因: 预测答案“Michael Henchard”是托马斯·哈代小说《卡斯特桥市长》中的主人公，也是该小说中的第一任卡斯特桥市长。虽然标准答案写的是“Mayor of Casterbridge”，但预测答案给出了具体的人物名字，在语义上准确回答了问题，属于措辞上的等价表达。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,238,"In the Bible, what was the name of Jacob’s only daughter?",Hamor,Dinah,Dinah,False,预测答案给出的是“Dinah”，而标准答案给出的是“Hamor”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的是“Dinah”，而标准答案给出的是“Hamor”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,239,Who recorded the albums Blue and Court And Spark?,Joni Mitchell,Joni Mitchell,Joni Mitchell,True,预测答案“Joni Mitchell”与标准答案完全一致，准确包含了问题所询问的录制专辑的艺术家信息，语义上完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案“Joni Mitchell”与标准答案完全一致，准确包含了问题所询问的录制专辑的艺术家信息，语义上完全等价，正确地回答了问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,240,Who was the German soldier in Rowan and Martin's Laugh In?,Very interesting ...,Wolfgang,Wolfgang,False,预测答案“Wolfgang”与标准答案“Very interesting ...”在语义上完全不一致，且不包含标准答案的任何关键信息。因此，预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Wolfgang”与标准答案“Very interesting ...”在语义上完全不一致，且不包含标准答案的任何关键信息。因此，预测答案未能正确回答问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,241,Michael Jackson's Will You Be There came from which movie?,Free Willy,Free Willy,Free Willy,True,预测答案“Free Willy”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，正确回答了Michael Jackson的歌曲《Will You Be There》出自哪部电影的问题。,"判断: 正确
原因: 预测答案“Free Willy”与标准答案完全一致，准确包含了问题所要求的关键信息，语义上完全等价，正确回答了Michael Jackson的歌曲《Will You Be There》出自哪部电影的问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,242,Pink Fairy and Nine Banded are species of which animal?,Dasypodidae,Answer: armadillo,armadillo,True,预测答案“armadillo”与标准答案“Dasypodidae”在语义上等价。“Dasypodidae”是生物学分类中的犰狳科，而“armadillo”即犰狳的英文俗称，两者指代的是同一种动物，符合语义等价的判断标准。,"判断: 正确
原因: 预测答案“armadillo”与标准答案“Dasypodidae”在语义上等价。“Dasypodidae”是生物学分类中的犰狳科，而“armadillo”即犰狳的英文俗称，两者指代的是同一种动物，符合语义等价的判断标准。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,243,What were the first names of English novelist R.D.Blackmore?,Richard Doddridge,Richard Doddridge,Richard Doddridge,True,预测答案“Richard Doddridge”与标准答案完全一致，准确地给出了小说家R.D.Blackmore的名字，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Richard Doddridge”与标准答案完全一致，准确地给出了小说家R.D.Blackmore的名字，包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,244,"What was the name of the Archbishop of Canterbury’s envoy, who was taken hostage in Lebanon in 1987?",Terry Waite,Terry Waite,Terry Waite,True,预测答案“Terry Waite”与标准答案完全一致，准确包含了1987年在黎巴嫩被扣为人质的坎特伯雷大主教特使的名字这一关键信息，语义完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“Terry Waite”与标准答案完全一致，准确包含了1987年在黎巴嫩被扣为人质的坎特伯雷大主教特使的名字这一关键信息，语义完全等价，正确回答了问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,245,The pudu is the world’s smallest species of which animal?,Fawn,deer,deer,True,预测答案“deer”与标准答案“Fawn”在语义上高度相关且等价。Fawn特指幼鹿，而pudu（普度鹿）本身就是世界上体型最小的鹿类物种。因此，回答“deer”准确包含了标准答案的核心信息，正确回答了该问题。,"判断: 正确
原因: 预测答案“deer”与标准答案“Fawn”在语义上高度相关且等价。Fawn特指幼鹿，而pudu（普度鹿）本身就是世界上体型最小的鹿类物种。因此，回答“deer”准确包含了标准答案的核心信息，正确回答了该问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,246,Who became the youngest World Heavyweight Boxing Champion in 1956?,Floyd Patterson,Floyd Patterson,Floyd Patterson,True,预测答案“Floyd Patterson”与标准答案完全一致，准确地给出了1956年成为最年轻的世界重量级拳击冠军的人名，包含了标准答案的所有关键信息，语义完全等价。,"判断: 正确
原因: 预测答案“Floyd Patterson”与标准答案完全一致，准确地给出了1956年成为最年轻的世界重量级拳击冠军的人名，包含了标准答案的所有关键信息，语义完全等价。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,247,"Born in Gibraltar, which designer was named British Designer of the Year in 1987, 1994 and 1995?",John Galliano,Rifat Ozbek,Rifat Ozbek,False,预测答案给出的设计师是Rifat Ozbek，而标准答案为John Galliano。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的设计师是Rifat Ozbek，而标准答案为John Galliano。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,248,In which country was designer Oscar de la Renta born?,Dominican Rep,Dominican Republic,Dominican Republic,True,预测答案“Dominican Republic”与标准答案“Dominican Rep”在语义上完全等价，后者仅仅是前者的常见缩写形式。两者表达的国家名称完全一致，均准确回答了设计师Oscar de la Renta的出生地，符合语义等价和允许措辞细微差异的判断标准。,"判断: 正确
原因: 预测答案“Dominican Republic”与标准答案“Dominican Rep”在语义上完全等价，后者仅仅是前者的常见缩写形式。两者表达的国家名称完全一致，均准确回答了设计师Oscar de la Renta的出生地，符合语义等价和允许措辞细微差异的判断标准。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,249,"Anthea Turner presented Blue Peter in 1992. She is currently married to Grant Bovey, but she was first married to a Radio 1 DJ from 1990-98. Who was he?",Peter Powell,Peter Powell,Peter Powell,True,预测答案与标准答案完全一致，均为“Peter Powell”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于Anthea Turner第一任丈夫是谁的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Peter Powell”。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了关于Anthea Turner第一任丈夫是谁的问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,250,How many reeds does an oboe have?,2,one,one,False,预测答案为“one”，而标准答案为“2”。双簧管是一种双簧乐器，拥有两个簧片，预测答案在数量上与标准答案完全不符，因此判断为错误。,"判断: 错误
原因: 预测答案为“one”，而标准答案为“2”。双簧管是一种双簧乐器，拥有两个簧片，预测答案在数量上与标准答案完全不符，因此判断为错误。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,251,‘Hen Wlad FY Nhadau’ is the national anthem of which European country?,Welsh nation,Wales,Wales,True,预测答案“Wales”与标准答案“Welsh nation”在语义上完全等价，均指代同一个欧洲国家（威尔士）。两者只是使用了不同的表达方式，核心信息完全一致，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案“Wales”与标准答案“Welsh nation”在语义上完全等价，均指代同一个欧洲国家（威尔士）。两者只是使用了不同的表达方式，核心信息完全一致，因此预测答案正确回答了问题。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,252,"In the US television show ‘The Sopranos’, what did Janice Soprano change her name to after joining an ashram in Los Angeles?",Parvati Wasatch,Parvati Wasatch,Parvati Wasatch,True,预测答案“Parvati Wasatch”与标准答案完全一致，包含了问题所需的关键信息，准确地回答了Janice Soprano加入静修处后改的名字，符合正确判断的标准。,"判断: 正确
原因: 预测答案“Parvati Wasatch”与标准答案完全一致，包含了问题所需的关键信息，准确地回答了Janice Soprano加入静修处后改的名字，符合正确判断的标准。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,253,Fotheringhay Castle is in which English county?,Northamptonshire,Northamptonshire,Northamptonshire,True,预测答案“Northamptonshire”与标准答案完全一致，准确地给出了Fotheringhay Castle所在的英国郡名，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Northamptonshire”与标准答案完全一致，准确地给出了Fotheringhay Castle所在的英国郡名，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,254,"The Bay of Fundy, which has the highest tides in the world, is mainly in which country?",Canada,Canada,Canada,True,预测答案“Canada”与标准答案完全一致，准确地给出了芬迪湾所在的国家，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Canada”与标准答案完全一致，准确地给出了芬迪湾所在的国家，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,255,Which American footballer player was nicknamed ‘The Refrigerator’?,William Perry,William Perry,William Perry,True,预测答案“William Perry”与标准答案完全一致，准确包含了问题所询问的被称为“冰箱”的美式橄榄球运动员的关键信息，语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“William Perry”与标准答案完全一致，准确包含了问题所询问的被称为“冰箱”的美式橄榄球运动员的关键信息，语义上完全等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,256,Which US soap actress's real name is Patsy Mclenny?,Morgan Fairchild,Morgan Fairchild,Morgan Fairchild,True,预测答案“Morgan Fairchild”与标准答案完全一致，准确给出了真名为Patsy Mclenny的美国肥皂剧女演员，包含了关键信息且语义等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Morgan Fairchild”与标准答案完全一致，准确给出了真名为Patsy Mclenny的美国肥皂剧女演员，包含了关键信息且语义等价，因此判断为正确。"
triviaqa-v2,offline3b_freq_boundary2,0.05,seg_0_270,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_freq_boundary2/triviaqa-v2/rate_0p05/seg_0_270/csv/reprocess_method_FusionRAG_rate_0.05_revert_rope_True_topk_10.csv,257,The Flying Nun was based on which book?,Fifteenth Pelican,The Fifteenth Pelican,The Fifteenth Pelican,True,预测答案“The Fifteenth Pelican”与标准答案“Fifteenth Pelican”在语义上完全等价，仅仅是多了一个定冠词“The”，属于措辞上的细微差异，不影响对问题的正确回答。,"判断: 正确
原因: 预测答案“The Fifteenth Pelican”与标准答案“Fifteenth Pelican”在语义上完全等价，仅仅是多了一个定冠词“The”，属于措辞上的细微差异，不影响对问题的正确回答。"
