rate,example_id,doc_len,query_count,selected_count_mean,token_jaccard_mean,token_overlap_mean,block_jaccard_mean,block_overlap_mean,native_control_token_jaccard_mean,native_control_token_overlap_mean,all_query_common_count,all_query_common_ratio_to_selected,freq_0_frac,freq_1_4_frac,freq_5_8_frac,freq_9_12_frac,freq_13_15_frac,freq_16_frac,freq_16_ratio_to_selected,source_json
0.3,4,7612,16,2283.0,0.7738550168270303,0.8691378303401956,0.896614001486361,0.956775021952237,0.7419950144896718,0.8509568002628121,1486,0.6508979413053001,0.5224645296899633,0.15725170782974252,0.029164477141355755,0.044009458749343144,0.05189174986862848,0.1952180767209669,0.6508979413053001,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,5,8890,16,2667.0,0.7057071032101933,0.8221191101112362,0.8662225027431489,0.9373642821857515,0.6232128840910238,0.7676403730783652,1588,0.5954255718035245,0.48256467941507314,0.17277840269966255,0.07311586051743532,0.05028121484814398,0.04263217097862767,0.17862767154105738,0.5954255718035245,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,6,6497,16,1949.0,0.7557745379998103,0.8572986146741919,0.891446737501653,0.951742189770604,0.7012812773171944,0.8234030271934326,1292,0.6629040533606978,0.5228567030937356,0.14406649222718176,0.04432815145451747,0.05371710020009235,0.03617054024934585,0.198861012775127,0.6629040533606978,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,7,9306,16,2791.0,0.7388626062759277,0.8462737370118238,0.8857063619284011,0.9494257317841795,0.6760842745436468,0.8057763794338946,1738,0.6227158724471515,0.51665592091124,0.14442295293359123,0.06071351816032667,0.04427251235761874,0.047173866322802495,0.1867612293144208,0.6227158724471515,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,8,7048,16,2114.0,0.6932109334942825,0.8110927152317882,0.839623432966651,0.9237722450836123,0.6002234986914714,0.7490982734153264,1232,0.5827814569536424,0.447360953461975,0.20672531214528944,0.0753405221339387,0.05618615209988649,0.03958569807037458,0.17480136208853575,0.5827814569536424,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,9,8091,16,2427.0,0.7357188199626226,0.8431087762669963,0.89039475719444,0.9541399747457443,0.6538924175573043,0.790359754841368,1544,0.6361763494025546,0.5241626498578668,0.13236929922135707,0.06847114077369917,0.04511185267581263,0.039055740946730935,0.19082931652453344,0.6361763494025546,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,10,6729,16,2018.0,0.7431616097251291,0.8480880409646514,0.8753467487549326,0.9428602920732725,0.6818347705656547,0.8104868681863231,1280,0.6342913776015857,0.4902660127805023,0.1813048001188884,0.045474810521622826,0.04651508396492792,0.04621786298112647,0.1902214296329321,0.6342913776015857,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,11,6287,16,1886.0,0.743444074632199,0.8485683987274655,0.8931264798381167,0.9653257409276166,0.6812150889031114,0.8097411850477201,1213,0.6431601272534464,0.5011929378081756,0.16462541752823287,0.049308096071258155,0.051375854938762525,0.04055988547797042,0.19293780817560044,0.6431601272534464,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,12,7800,16,2340.0,0.7924150482054968,0.8816096866096866,0.884580231852296,0.9522885279429593,0.7426557630200528,0.8517427884615384,1631,0.697008547008547,0.5555128205128205,0.12012820512820513,0.035,0.04012820512820513,0.04012820512820513,0.20910256410256411,0.697008547008547,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,13,7277,16,2183.0,0.6991247218155616,0.8171323866239121,0.8797752521525678,0.943142619458769,0.6193366644631646,0.7645513628034815,1295,0.5932203389830508,0.4551326095918648,0.20489212587604783,0.06761027896111035,0.05166964408410059,0.04273739178232788,0.1779579497045486,0.5932203389830508,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,14,4816,16,1444.0,0.7173478256630221,0.8293859649122808,0.8821212627432783,0.9525229521673615,0.6226815022110559,0.7666204986149584,877,0.6073407202216067,0.5166112956810631,0.12998338870431894,0.08305647840531562,0.04796511627906977,0.04028239202657807,0.1821013289036545,0.6073407202216067,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,15,7883,16,2364.0,0.7934705269538929,0.8828186689227299,0.9123461742596394,0.9645493965955985,0.7507739914410326,0.8573326459390862,1634,0.6912013536379019,0.5653938855765571,0.10617785107192693,0.04148166941519726,0.03475834073322339,0.04490676138525942,0.20728149181783584,0.6912013536379019,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,16,6491,16,1947.0,0.7249259393208213,0.8336971409005308,0.8708719227126245,0.953424130190682,0.6201748230851507,0.7651755906522856,1189,0.610683102208526,0.5313511015251887,0.10861192420274225,0.08473270682483439,0.05345863503312279,0.038668926205515326,0.18317670620859652,0.610683102208526,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,17,8638,16,2591.0,0.716074165037725,0.830084909301428,0.881723581539191,0.9493563059410705,0.6606671231861927,0.7947884504052489,1506,0.5812427634118101,0.4786987728640889,0.18580689974531142,0.055915721231766614,0.050474646909006715,0.054758045843945356,0.174345913405881,0.5812427634118101,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,18,6712,16,2013.0,0.7252881135897629,0.8369266434840206,0.8726451211977058,0.9396025346452116,0.6745225903353607,0.8043188027819177,1202,0.5971187282662692,0.491507747318236,0.17491060786650775,0.04886769964243146,0.054529201430274135,0.051102502979737785,0.17908224076281287,0.5971187282662692,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.3,19,6007,16,1802.0,0.7568199415366811,0.8581714761376248,0.8948086572881409,0.9536191986878023,0.6924206994804966,0.8177805910099889,1182,0.655937846836848,0.5347095055768271,0.1295155651739637,0.05610121524887631,0.04095222240719161,0.04195105710004994,0.1967704344930914,0.655937846836848,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate03/offline_draft_20260626_185851_20examples_10passages_rate0.3.json
0.5,0,7110,16,3555.0,0.8188760076682392,0.8985091420534459,0.9520687157510016,0.9823973253710155,0.7906693529095637,0.8822872714486638,2499,0.7029535864978903,0.3111111111111111,0.15260196905766527,0.043319268635724335,0.0628691983122363,0.07862165963431786,0.35147679324894515,0.7029535864978903,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,1,8866,16,4433.0,0.7539451865486458,0.8546601248214152,0.9450241100190363,0.9821821490867533,0.6538585495970404,0.7904459451838484,2924,0.659598466050079,0.27498308143469435,0.13681479810512068,0.13455898939769909,0.06812542296413264,0.05571847507331378,0.3297992330250395,0.659598466050079,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,2,7978,16,3989.0,0.8407693351835526,0.9125261134787332,0.9503168502578866,0.978828589853907,0.8148571473469146,0.8978127350213085,3016,0.7560792178490849,0.3371772374028579,0.12747555778390574,0.04988718977187265,0.04224116319879669,0.06517924291802457,0.37803960892454247,0.7560792178490849,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,3,7124,16,3562.0,0.7924797604850959,0.8815740220849709,0.9563489663176178,0.9830319608223661,0.7298573773706829,0.8433683674901741,2428,0.6816395283548569,0.30165637282425606,0.13826501965188095,0.07664233576642336,0.07201010668163953,0.0706064008983717,0.34081976417742843,0.6816395283548569,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,4,7612,16,3806.0,0.8304004259562935,0.9056730600805746,0.9567960469367325,0.9835585197414076,0.8040740945906044,0.8910314306358382,2773,0.7285864424592748,0.3087230688386758,0.1619810825013137,0.03888596952180767,0.049921177088807146,0.07619548081975827,0.3642932212296374,0.7285864424592748,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,5,8890,16,4445.0,0.7659352256997661,0.8638451443569554,0.959197317191858,0.9867071401496962,0.68950957733991,0.8160573678290213,2989,0.6724409448818898,0.27210348706411697,0.1546681664791901,0.10416197975253093,0.07412823397075366,0.05871766029246344,0.3362204724409449,0.6724409448818898,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,6,6497,16,3248.0,0.8196034145052368,0.899096880131363,0.9577443778515092,0.9829642012507577,0.7826493054235443,0.8774390009236452,2376,0.7315270935960592,0.31660766507618904,0.14114206556872402,0.052024011082037865,0.06187471140526397,0.06264429736801601,0.3657072494997691,0.7315270935960592,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,7,9306,16,4653.0,0.806805185393296,0.8912583279604557,0.950464152933871,0.9801328501419821,0.7581360071451659,0.8619909198366646,3308,0.7109391790242854,0.3098001289490651,0.13851278744895767,0.07135181603266709,0.05899419729206963,0.06587148076509779,0.3554695895121427,0.7109391790242854,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,8,7048,16,3524.0,0.759002889388638,0.8583262391222096,0.93793539271323,0.9784942882122114,0.6821738870056856,0.8103318317253121,2284,0.6481271282633371,0.2434733257661748,0.18799659477866063,0.09293416572077184,0.08399545970488081,0.06753688989784336,0.32406356413166854,0.6481271282633371,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,9,8091,16,4045.0,0.7964390744561123,0.8840317264112072,0.9475106748010395,0.977986119458082,0.730527352501094,0.844147867737948,2848,0.7040791100123609,0.30589543937708563,0.13459399332591768,0.08527994067482388,0.06241502904461747,0.05981955258929675,0.35199604498825854,0.7040791100123609,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,10,6729,16,3364.0,0.7931520766460819,0.8818346214823622,0.9599446806135465,0.9851244743423501,0.7461931737456647,0.854354005648038,2308,0.6860879904875149,0.2599197503343736,0.20166443750928817,0.05602615544657453,0.06286223807400802,0.07653440332887503,0.34299301530688064,0.6860879904875149,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,11,6287,16,3143.0,0.8083372466259023,0.8917064375861704,0.9601523840956059,0.9911185826502555,0.7639666954280553,0.8658676026089722,2233,0.7104677060133631,0.2788293303642437,0.18196278034038493,0.053761730555113726,0.06155559090186098,0.06871321775091459,0.3551773500874821,0.7104677060133631,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,12,7800,16,3900.0,0.8259722393874326,0.9030918803418804,0.9471978468882061,0.9803634624042352,0.7844107961732081,0.8787580128205128,2894,0.742051282051282,0.3292307692307692,0.1264102564102564,0.059743589743589745,0.0532051282051282,0.060384615384615384,0.371025641025641,0.742051282051282,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,13,7277,16,3638.0,0.7737619993157394,0.8693192230163093,0.9588466713841183,0.9833971249586758,0.7142423048746711,0.8331200178669599,2434,0.6690489279824079,0.24281984334203655,0.20214374055242545,0.07915349732032431,0.06980898722000825,0.07159543768036279,0.33447849388484263,0.6690489279824079,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,14,4816,16,2408.0,0.7864328653085916,0.8770418050941307,0.9572239393213153,0.9834480014264483,0.7098870757459135,0.829889950166113,1680,0.6976744186046512,0.2936046511627907,0.13891196013289037,0.09759136212624585,0.061254152823920265,0.059800664451827246,0.3488372093023256,0.6976744186046512,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,15,7883,16,3941.0,0.8583093672919712,0.9228622177112409,0.9703696191917374,0.9909530661871737,0.8240697131733843,0.9034588302461304,3074,0.780005074854098,0.372954458962324,0.08917924647976659,0.04655587974121527,0.04693644551566663,0.054420905746543194,0.38995306355448434,0.780005074854098,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,16,6491,16,3245.0,0.7988913113124999,0.88525166923472,0.9272450813575638,0.9792040265258936,0.7305538406939772,0.8441063174114021,2245,0.6918335901386748,0.3182868587274688,0.11261747034355261,0.08781389616391927,0.06871052226159298,0.0667077491911878,0.34586350331227855,0.6918335901386748,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,17,8638,16,4319.0,0.7899963018126951,0.8804294975688817,0.960004113298568,0.9871475196509832,0.7446809730186879,0.8532320849733734,2869,0.6642741375318361,0.28004167631396154,0.16925214169946748,0.06702940495485066,0.06795554526510766,0.0835841630006946,0.33213706876591803,0.6642741375318361,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,18,6712,16,3356.0,0.7884259838483946,0.8796930870083433,0.9486667995167913,0.9783116387877085,0.7492463731958297,0.8560274508343266,2214,0.6597139451728248,0.27637067938021453,0.17252681764004768,0.062127532777115614,0.07300357568533969,0.08611442193087009,0.3298569725864124,0.6597139451728248,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
0.5,19,6007,16,3003.0,0.8105864816182664,0.8934898434898436,0.958547074227981,0.9858765871033256,0.7609615802244292,0.8640213952713953,2145,0.7142857142857143,0.31679707008490093,0.13151323455968036,0.07224904278341934,0.05327118361911104,0.06908606625603463,0.3570834026968537,0.7142857142857143,MOTIVATION_EXPERIMENTS/query_recompute_overlap_detail_full/offline_rate05/offline_draft_20260626_185721_20examples_10passages_rate0.5.json
