row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
68,False,50,1,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,1921,1944,0.3605345608666539,0.133026123046875,0.361832735594362,0.4193232520483434,0.48080714885145426,0.02520599728450179,0.10203984379768372,0.10117144091054797,0.2920774109661579,0.3172400347394485,-215.21872730259503,0.8598010224939499,-16.305979388043433,0.75255273649467,-32.88105291569592
69,False,50,2,When was John's eldest son crowned?,When was John's eldest son crowned?,1921,23,2736,1921,1944,0.3605273743160069,0.13294005393981934,0.36158475233241916,0.4201369793154299,0.4816654520109296,0.02537602372467518,0.10281602619215846,0.10196380503475666,0.2919449293985963,0.31642074010345744,-216.0349096184524,0.8581186424090763,-16.534002476931043,0.7506968806311946,-33.209558451766654
70,False,50,3,When was John's eldest son crowned?,When was John's eldest son crowned?,2829,23,3644,2829,2852,0.5123194428160787,0.20117640495300293,0.5134603069163859,0.5328975752927363,0.6320467512123287,0.03393274266272783,0.10293523501604795,0.10191398719325662,0.3960295976139605,0.3775142058818542,-164.8906940240965,0.9613844509137549,-4.016660457691268,0.8123771001615273,-23.09554267361389
71,False,51,0,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,1068,27,1887,1068,1095,0.23963311314582825,0.0872652530670166,0.2425144435837865,0.3210942349396646,0.3685015761293471,0.02045107213780284,0.10347500490024686,0.10270298318937421,0.1971681579016149,0.27177458693213297,-267.95198965741343,0.7463015123608702,-33.99410070020805,0.6581096507947144,-51.95036249543348
72,False,51,1,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,1533,31,2356,1533,1564,0.31838108925148845,0.11680340766906738,0.31931890500709414,0.38506139488890767,0.4416966289281845,0.026572140865027905,0.10342137794941664,0.10259637981653214,0.25506787607446313,0.3033371021334554,-229.66623369403808,0.8268320155629809,-20.943550948388335,0.7229371566225202,-38.32460966204665
73,False,52,0,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,1068,27,1887,1068,1095,0.2399037010036409,0.0857391357421875,0.24102912703529,0.32010835874825716,0.3658665637485683,0.020515746902674437,0.10246653901413083,0.10171797219663858,0.1971260728314519,0.26784410153317906,-273.3515109258904,0.7494452876574472,-33.43202185255119,0.6587897089194809,-51.79350655616006
74,False,52,1,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,1338,31,2161,1338,1369,0.2764211669564247,0.10866093635559082,0.27772350423038006,0.3390495665371418,0.38915044581517577,0.02178849373012781,0.10265482170507312,0.10185880400240421,0.21460625110194087,0.32048687590251607,-212.02525756598365,0.8152824667485414,-22.65687547386337,0.7136661597511901,-40.12153810804708
75,False,52,2,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,1728,33,2553,1728,1761,0.33557806396856904,0.1238093376159668,0.33701296988874674,0.4011748833581805,0.46347804507240653,0.027907850686460733,0.10368793178349733,0.102810462936759,0.26957910088822246,0.3086168719725812,-224.02635462161123,0.8364882196998241,-19.547409807977022,0.7271390165549204,-37.52528433116622
76,False,53,0,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,1415,27,2234,1415,1442,0.2908147028647363,0.11463737487792969,0.2924662670120597,0.35592032968997955,0.4080420802347362,0.023154892958700657,0.10246906382963061,0.10163643024861813,0.23029637290164828,0.3220871788295524,-210.47494769395868,0.8170780891275506,-22.387322987423076,0.716755161241731,-39.51765596882009
77,False,54,0,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,977,30,1799,977,1007,0.23843052424490452,0.08530139923095703,0.23950224416330457,0.29793874034658074,0.34159484412521124,0.01975731598213315,0.10264212498441339,0.10187572194263339,0.1755392993800342,0.2863051616977677,-249.2776707447663,0.8002669406722583,-24.95830443276308,0.7011295641087465,-42.626990957251685
78,False,54,1,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,1794,32,2618,1794,1826,0.3452885989099741,0.12707233428955078,0.346146740950644,0.41119340201839805,0.4732413589954376,0.02888154424726963,0.10393609991297126,0.10309112118557096,0.27837575785815716,0.3090330089583129,-223.5900279296362,0.8397231016234177,-19.086874955175425,0.7314380587643886,-36.71697664861608
79,False,55,0,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",1494,33,2319,1494,1527,0.31704566022381186,0.11301183700561523,0.31775033520534635,0.36065585259348154,0.41428013099357486,0.023820974864065647,0.10420088982209563,0.10340099781751633,0.23263398790732026,0.3133509027870904,-219.13104162315457,0.879080868767086,-13.755177200307344,0.7669939044464442,-30.37913263753005
80,False,56,0,The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,1291,22,2105,1291,1313,0.2725382321514189,0.10683631896972656,0.2735755159519613,0.3379427161999047,0.38847998064011335,0.022495313081890345,0.10187869798392057,0.10110078193247318,0.21356870513409376,0.31613736248284524,-216.31819540288083,0.8064628088927451,-23.998278528550742,0.7042203706383542,-42.00100447158759
81,False,57,0,In which district was Ernie Watts born?,Where was Ernie Watts born?,1167,22,1981,1167,1189,0.25657101906836033,0.09408950805664062,0.2574173607863486,0.3257826045155525,0.3731188252568245,0.02179909311234951,0.10174525529146194,0.10098213469609618,0.20223825611174107,0.2888107184131401,-246.2475373124873,0.7875528512330741,-26.97560531135108,0.6899071913864532,-44.94703236682855
82,False,58,0,In which county was James Finch born?,Where was James Finch born?,1143,21,1956,1143,1164,0.2561475853435695,0.09422492980957031,0.25747243827208877,0.32415803195908666,0.3715433180332184,0.020863634068518877,0.1013192948885262,0.10055286204442382,0.20197510300204158,0.29067590656357034,-244.02576113796405,0.7901935478677233,-26.551273760513915,0.6929809413207346,-44.30411290880893
83,False,58,1,In which county was James Finch born?,"Which county is Lynn Haven, Florida located in?",1182,25,1999,1182,1207,0.25606093369424343,0.09252047538757324,0.2583658522926271,0.3293161978945136,0.37921974109485745,0.02297029970213771,0.10215133521705866,0.10139455599710345,0.20419456297531724,0.2809472354506211,-255.9387222287719,0.7775534131979281,-28.608528112196385,0.6813090783372479,-46.776262315559535
84,False,59,0,Who was married to the star of No Escape?,Who starred in the movie No Escape?,1286,23,2101,1286,1309,0.2722376612946391,0.10730338096618652,0.27389509603381157,0.3368726377375424,0.38689342606812716,0.021689992863684893,0.10177003080025315,0.10099859721958637,0.21341261407360435,0.31852803981600497,-213.94410381504923,0.8081323052029521,-23.742114201072905,0.7079342205870979,-41.25606178080905
85,False,59,1,Who was married to the star of No Escape?,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1057,43,1892,1057,1100,0.24053144315257668,0.08842658996582031,0.24256339203566313,0.32324290089309216,0.3731618598103523,0.022090295795351267,0.1039756522513926,0.103189239744097,0.19717695284634829,0.27356081052826003,-265.549435998873,0.7441198012021583,-34.38696274235089,0.6500219292479094,-53.840963666721734
86,False,60,0,Who is the other child of Chian Hsiao-chang's father?,Who is the father of Chian Hsiao-chang?,1232,28,2052,1232,1260,0.2717150617390871,0.10684680938720703,0.2731183269061148,0.32879194617271423,0.3789722230285406,0.02124618412926793,0.1023135450668633,0.10152207128703594,0.205232216976583,0.3249678425245868,-207.72275565215062,0.8264042501708826,-21.00615404545918,0.7206816497618247,-38.75752217785566
87,False,60,1,Who is the other child of Chian Hsiao-chang's father?,What are all the children of Chiang Ching-kuo?,1963,29,2784,1963,1992,0.3618597420863807,0.13367199897766113,0.36324374936521053,0.4244285528548062,0.4949976149946451,0.028364661149680614,0.10281288484111428,0.1019135657697916,0.2932510068640113,0.31494582086561296,-217.5149291556083,0.8525810519872592,-17.290901277846338,0.7338292920242456,-36.271474969543746
88,False,63,0,In which county did Snappy Tomato Pizza form?,Where was Snappy Tomato Pizza founded?,1472,23,2287,1472,1495,0.29088445473462343,0.10450577735900879,0.2915522609837353,0.3560320809483528,0.40973085537552834,0.022841435857117176,0.10180127900093794,0.10098322806879878,0.2313893660902977,0.2935291029972345,-240.68172109306025,0.8170175394301619,-22.396393190954168,0.7115701860347339,-40.53427471049034
89,False,63,1,In which county did Snappy Tomato Pizza form?,"Which county is Fort Mitchell, Kentucky located in?",836,25,1653,836,861,0.21311769494786859,0.07809948921203613,0.21406464325264096,0.28904699767008424,0.33198543870821595,0.02103752689436078,0.1020286357961595,0.10130300419405103,0.16598083497956395,0.27019650728625877,-270.1010090928205,0.7373115675504068,-35.62787348126535,0.644801302387192,-55.086535386604616
90,False,64,0,Where are the headquarters for the publisher of In the Shadow of Greatness?,Who is the publisher of In the Shadow of Greatness?,911,27,1730,911,938,0.22895487397909164,0.0840597152709961,0.2297813491895795,0.29580534901469946,0.33827910711988807,0.01935353223234415,0.10200493270531297,0.10116565693169832,0.17444688407704234,0.2841723976628256,-251.89906135307118,0.7740051853075658,-29.198100863191346,0.6792655660763101,-47.21782612599827
91,False,64,1,Where are the headquarters for the publisher of In the Shadow of Greatness?,Where are the headquarters of the United States Naval Institute located?,1095,27,1914,1095,1122,0.24087741831317544,0.08852982521057129,0.24209695030003786,0.322256650775671,0.3696724344044924,0.02240145020186901,0.10245153587311506,0.10170084703713655,0.19740366470068693,0.2747183805128,-264.00913478499734,0.7474707433760763,-33.78450044523924,0.6548958693391174,-52.69603105133975
92,False,66,0,What political party was the socialist candidate part of who ran for president in 1912?,Who was the socialist candidate in the 1912 US presidential election?,1566,31,2389,1566,1597,0.3192192236892879,0.11705398559570312,0.3198652360588312,0.3834103657864034,0.43958606012165546,0.024930384941399097,0.10284676402807236,0.10199659271165729,0.25563321681693196,0.30529687259658883,-227.55003072742687,0.832578490762881,-20.108795878657972,0.7276509996024635,-37.42852006612078
93,False,68,0,Which county does Lloyd Dane's birthplace belong to?,Where was Lloyd Dane born?,1026,21,1839,1026,1047,0.23907583998516202,0.08528256416320801,0.23993196804076433,0.31707435194402933,0.36200471594929695,0.020066555123776197,0.10084528615698218,0.10009386297315359,0.19616251066327095,0.26896708497653027,-271.79270470483726,0.7540056094709428,-32.62500801574437,0.662786857379973,-50.8780671893595
94,False,68,1,Which county does Lloyd Dane's birthplace belong to?,"Which county does Eldon, Missouri belong to?",1053,25,1870,1053,1078,0.24023150792345405,0.0881507396697998,0.24104464333504438,0.32102394104003906,0.3673018617555499,0.022063611075282097,0.10246194014325738,0.10170499188825488,0.19649838982149959,0.2745924163294892,-264.1761172311762,0.7483289475082846,-33.63107271604366,0.6562576137865226,-52.37918448368588
95,False,71,0,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,What creature do annelid larvae live like?,1620,25,2437,1620,1645,0.32569144014269114,0.11953282356262207,0.32630319194868207,0.3821576787158847,0.43821813724935055,0.02356670703738928,0.10200406890362501,0.10116522014141083,0.2565869027748704,0.3127840423467948,-219.7094047692064,0.852243611163513,-17.33734191738496,0.744613616398566,-34.297839574388654
96,False,71,1,Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,2223,41,3056,2223,2264,0.40259882528334856,0.15801072120666504,0.4036149065941572,0.45546462619677186,0.5269679520279169,0.02871975116431713,0.10413716686889529,0.10320665873587132,0.32260770816355944,0.34692204864752885,-188.2491913957291,0.8839299522448886,-13.131136405133926,0.7659192651866904,-30.562063843145815
97,False,72,0,Who is part of the band that performed Full Cooperation?,Who performed the song Full Cooperation?,1598,22,2412,1598,1620,0.3195705418474972,0.11754035949707031,0.3208096479065716,0.38149021612480283,0.43719741981476545,0.023546432610601187,0.10172988474369049,0.1009081732481718,0.25621389877051115,0.30810845083014526,-224.56104248542087,0.8376900070825175,-19.37590177096311,0.7337866907871832,-36.279386442295866
98,False,72,1,Who is part of the band that performed Full Cooperation?,Who are the members of the American hip hop group Def Squad?,1177,28,1997,1177,1205,0.2572229518555105,0.09456253051757812,0.25815272284671664,0.3297238857485354,0.37903211126104,0.02280842373147607,0.10271022981032729,0.10193984396755695,0.20420523220673203,0.2867930853808281,-248.68344146865167,0.7801162214001144,-28.186028256821636,0.6810840432169254,-46.82475825989947
99,False,74,0,What film features Anil Devgan's sibling?,Who is Anil Devgan's sibling?,1251,24,2067,1251,1275,0.2720916490070522,0.10666513442993164,0.27291168505325913,0.32856085803359747,0.37755867606028914,0.021338532213121653,0.10183488577604294,0.1010546931065619,0.20538744004443288,0.3246434620006515,-208.0302291743036,0.8281316607081329,-20.75374574435458,0.7228325088460692,-38.34463554999778
100,False,74,1,What film features Anil Devgan's sibling?,Which films feature Ajay Devgan?,1558,23,2373,1558,1581,0.31911935936659575,0.11694717407226562,0.31980772223323584,0.38433195278048515,0.44267279002815485,0.02667062496766448,0.10235898103564978,0.10150874312967062,0.2553023467771709,0.3042868885248818,-228.63722944086993,0.830322217702424,-20.4351730786019,0.72244721030379,-38.41841808476203
101,False,75,0,"What political party was the candidate who garnered a million votes during the 1920 election despite being in prison, a member of?",Who was the candidate that received a million votes in the 1920 election while in prison?,1578,36,2406,1578,1614,0.3195642181672156,0.11750006675720215,0.32057037437334657,0.38384537771344185,0.4394468399696052,0.02411332493647933,0.10370882600545883,0.1028696303255856,0.2560232267715037,0.30611301732261925,-226.6767316027198,0.8325337146713928,-20.115255680030607,0.7294861294156061,-37.08279838043027
102,False,77,0,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Where did Richard Feynman work on the Water Boiler reactor?,1861,28,2681,1861,1889,0.34906325628980994,0.12857627868652344,0.3503097319044173,0.4157164911739528,0.4787574680522084,0.03344745095819235,0.10264727519825101,0.10172457806766033,0.27962176501750946,0.3092883766131901,-223.3228519449487,0.839666608616081,-19.09488715386416,0.731706041745162,-36.66690487001325
103,False,77,1,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Which atomic bomb development project took place at Los Alamos and who was its director?,2208,32,3032,2208,2240,0.4021198390983045,0.15789031982421875,0.40323158726096153,0.45307119796052575,0.52267757197842,0.028618826065212488,0.10329382866621017,0.10233649238944054,0.3211585432291031,0.348488980396355,-186.95311939638577,0.8875422690924166,-12.670690154574892,0.771472909646121,-29.622179534302195
104,False,78,0,What award was received by the person who authored Missing Person?,Who is the author of Missing Person?,885,23,1700,885,908,0.22598231537267566,0.08295035362243652,0.22721137991175056,0.2952322536148131,0.3377905278466642,0.019966657739132643,0.10125142708420753,0.10052197705954313,0.1740141687914729,0.28096643441492375,-255.91440026719582,0.765439116511683,-30.643963501274364,0.6726398793955831,-48.66796195589449
105,False,78,1,What award was received by the person who authored Missing Person?,What award did Patrick Modiano receive?,1790,23,2605,1790,1813,0.3446830278262496,0.12718534469604492,0.34619381418451667,0.4064544038847089,0.4670582329854369,0.02620214084163308,0.10224450100213289,0.1013882951810956,0.2780077620409429,0.31291417556425627,-219.57644558504575,0.8480238485102481,-17.92121197496195,0.7412219499304087,-34.912356561201044
106,False,79,0,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Who are the cast members of the movie U Me Aur Hum?,1263,28,2083,1263,1291,0.2723845043219626,0.10676336288452148,0.27337743900716305,0.337126508820802,0.3865405349060893,0.021402596961706877,0.10247723991051316,0.1016618381254375,0.21324667194858193,0.3166863479764834,-215.76984811301637,0.8079593185202393,-23.768607784792838,0.7072413222421307,-41.39445314503849
107,False,79,1,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,1569,34,2395,1569,1603,0.3192195282317698,0.11742591857910156,0.32033322378993034,0.3849251950159669,0.43988228030502796,0.02321470808237791,0.10493113892152905,0.10409486666321754,0.2567793480120599,0.3050616589912507,-227.80258368314992,0.8293027641865023,-20.583222821033488,0.728224886821541,-37.320217709760904
108,False,79,2,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1377,34,2203,1377,1411,0.2901315498165786,0.11378145217895508,0.29105341900140047,0.35729082534089684,0.40901979710906744,0.023849867284297943,0.10360560892149806,0.1028070212341845,0.22983534913510084,0.31845612623944203,-214.0149984893417,0.8120319057724461,-23.147870532100477,0.7115876078824357,-40.53083400030404
109,False,80,0,Who married the publisher of abolitionist newspaper The North Star?,Who was Frederick Douglass married to?,1330,23,2145,1330,1353,0.2763636186718941,0.10827398300170898,0.27730234898626804,0.3414698443375528,0.39348683692514896,0.024589831940829754,0.10247114207595587,0.10151594178751111,0.21440887032076716,0.3170821224689962,-215.3757115706763,0.8093353578792178,-23.558175268704407,0.7047309413275694,-41.89812612969766
110,False,81,0,What political party does the person that Adversary in the House is based on a member of?,Who is the book 'Adversary in the House' based on?,1331,30,2153,1331,1361,0.27641845401376486,0.10851693153381348,0.2775687016546726,0.3395124012604356,0.3920148527249694,0.022091660648584366,0.102448470890522,0.10164439491927624,0.2149722697213292,0.31962582553964364,-212.8658325126386,0.8141630555690006,-22.82551918314717,0.7080565946041076,-41.231648376797516
111,False,81,1,What political party does the person that Adversary in the House is based on a member of?,What political party did Eugene V. Debs belong to?,1631,27,2450,1631,1658,0.32699055690318346,0.12030506134033203,0.32810797402635217,0.3867458049207926,0.4455066588707268,0.027208796702325344,0.10287246806547046,0.10202142596244812,0.2566645401529968,0.3110701132620458,-221.47093448273472,0.8454921882608467,-18.27430387700819,0.736482760679812,-35.78050341286303
112,False,82,0,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Who is the longest-serving leader of the Liberal Party of Australia?,1316,28,2136,1316,1344,0.2759446990676224,0.10853028297424316,0.27745587984099984,0.33808863535523415,0.38821501610800624,0.02185965795069933,0.10249096667394042,0.1016934341751039,0.2137380107305944,0.3210113314226282,-211.5154831352192,0.8161904016018868,-22.520431266694807,0.7146964139166841,-39.91954912992961
113,False,82,1,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,What specific political event or circumstance caused Robert Menzies to become Prime Minister of Australia?,1642,33,2467,1642,1675,0.32705088378861547,0.12012577056884766,0.3279224280267954,0.39682509656995535,0.45383093087002635,0.025484636891633272,0.1032626936212182,0.1023963657207787,0.2680777660571039,0.30271717088254013,-230.3413536419507,0.82416885074949,-21.33435995434809,0.7225651795000941,-38.39581927983975
114,False,84,0,Who founded the publisher of The Final Testament of the Holy Bible?,Who is the publisher of The Final Testament of the Holy Bible?,1275,28,2095,1275,1303,0.2713847947306931,0.0978693962097168,0.2726582661271095,0.3372478177770972,0.38596010813489556,0.02173410914838314,0.10210321377962828,0.10132192587479949,0.2134104948490858,0.2902002357044256,-244.58965809335825,0.8047043759081162,-24.269238485436475,0.7064415735727115,-41.554523036160695
115,False,84,1,Who founded the publisher of The Final Testament of the Holy Bible?,Who founded the Gagosian Gallery?,1256,23,2071,1256,1279,0.2710825288668275,0.09780526161193848,0.27249242179095745,0.3314546034671366,0.3815177259966731,0.02358008222654462,0.10231223702430725,0.10152761079370975,0.20556228421628475,0.2950789054937225,-238.89240517779876,0.8178571847583497,-22.270736093792177,0.7142326639715126,-40.01039863389464
116,False,85,0,The Nicole and Natalie album's band is named after who?,What is the name of the band that released the album 'Nicole and Natalie'?,2051,32,2875,2051,2083,0.38547389302402735,0.15134882926940918,0.38673474499955773,0.44640848925337195,0.5121277482248843,0.02874920004978776,0.11045693792402744,0.10951895592734218,0.30720235127955675,0.3390366288117492,-194.95338114491818,0.8635003641367595,-15.807710283909282,0.7551528819518987,-32.423516336880965
117,False,86,0,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Which river does the Kichi Sipi Bridge cross?,848,26,1666,848,874,0.2294462900608778,0.0841367244720459,0.23028044681996107,0.28759176237508655,0.3288334798999131,0.019753280095756054,0.1015725489705801,0.1008548098616302,0.1662659333087504,0.2925561002763078,-241.81478323492115,0.7978194095894391,-25.341648495942692,0.700295015246171,-42.79696102769992
118,False,86,1,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Into which larger river does the Nelson River flow as a tributary?,1391,30,2213,1391,1421,0.2902114363387227,0.11393094062805176,0.2913247072137892,0.357731640804559,0.41025732923299074,0.024870176799595356,0.10306091187521815,0.10225263191387057,0.22980055212974548,0.31848158684486094,-213.9898949596483,0.811254592090374,-23.26586619661313,0.7101023832004277,-40.82476325357553
119,False,88,0,Who is the child of the actor who is a cast member of Love in Pawn?,Who are the cast members of Love in Pawn?,1398,25,2215,1398,1423,0.2894584028981626,0.10401105880737305,0.29028570279479027,0.35402474366128445,0.40457878028973937,0.02275087870657444,0.10149925202131271,0.10070228483527899,0.2297746129333973,0.2937960147409536,-240.3722139940264,0.8176219546255893,-22.305913428893476,0.7175010577344219,-39.372616837332
